0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,9,5,6,2,5,2,1,1,5,3,4,2,2,3,3,0,6,1,0,3,6,3,1,4,0,5,6,3,5,3,0,5,0,4,5,6,5,2,4,3,3,2,1,6,3,2,6,5,5,2,2,5,4,1,3,4,1,5,3,4,2,5,5,0,6,6,5,0,2,4,6,5,2,2,1,3,5,5,2,6,3,3,1,7,6,1,6,5,4,7,7,9,6,7,10,8,9,10,0.6651552415045152,0.8909090909090893
10,9,5,6,2,2,2,1,1,1,3,3,1,2,3,3,3,6,2,1,0,1,4,6,4,1,3,1,4,4,3,1,5,0,3,1,4,2,1,5,3,0,6,1,1,5,0,6,1,2,0,3,5,0,0,4,4,1,2,0,4,1,5,1,1,6,1,5,0,3,2,3,5,2,2,0,4,4,5,2,2,3,3,5,2,5,2,1,2,4,6,5,7,6,7,9,8,9,10,0.5477189519268787,0.9626262626262608
10,10,9,6,2,5,5,2,0,6,5,2,6,5,2,6,1,6,4,1,5,6,4,4,4,4,4,6,4,5,2,1,5,5,4,4,5,5,2,4,4,3,6,6,4,3,5,5,1,5,6,0,4,7,6,5,3,6,6,0,4,1,6,2,4,6,5,6,0,5,5,6,5,3,5,1,6,6,7,2,6,4,5,6,7,5,0,9,7,9,10,6,9,7,9,9,9,9,10,0.8330767546044717,0.7818181818181804
10,10,4,6,2,5,2,2,0,6,3,0,1,6,2,4,3,6,5,6,0,1,4,5,1,5,3,6,3,4,3,0,4,0,4,3,5,5,1,5,3,0,6,6,5,5,0,6,1,3,7,3,4,3,0,5,3,7,5,0,4,1,5,0,2,6,5,6,0,3,2,2,5,2,2,7,7,4,5,2,2,5,5,5,3,5,2,1,1,8,5,6,6,7,6,9,9,9,10,0.6820968428381131,0.8806060606060591
10,10,6,6,2,5,5,2,1,9,4,2,2,6,3,4,0,6,7,1,3,6,5,3,3,5,5,6,3,4,3,0,5,5,7,2,5,5,2,5,3,3,6,6,5,3,1,6,1,5,6,1,7,4,1,4,5,1,7,3,5,2,6,4,5,6,2,5,1,5,6,6,5,2,2,1,0,10,5,2,5,4,2,7,7,5,1,6,4,7,5,6,10,7,7,9,9,9,10,0.7941205993553859,0.813333333333332
10,9,5,5,2,2,2,1,1,5,3,2,1,2,3,3,1,5,1,1,6,1,4,1,5,0,3,1,4,4,3,1,5,0,3,1,5,2,1,5,3,0,6,1,1,5,0,6,1,2,0,3,6,0,0,4,4,5,2,3,4,2,2,1,0,7,1,5,0,3,2,3,5,2,2,1,4,2,5,3,1,3,3,5,7,6,2,1,5,4,9,6,1,6,8,9,8,9,10,0.5620624452706061,0.9551515151515133
10,10,9,5,5,5,2,3,3,6,4,1,6,5,3,6,3,5,4,6,1,5,4,4,4,5,5,1,4,5,5,4,5,6,2,4,6,2,6,4,4,2,6,6,4,3,5,7,6,1,6,4,4,5,7,5,2,7,4,0,7,6,6,5,3,6,5,6,9,6,3,6,5,6,2,6,7,9,6,6,6,5,5,9,7,6,7,6,9,6,10,9,10,8,9,10,9,10,10,0.9004841351656658,0.7107070707070697
10,10,9,5,5,5,2,2,3,6,4,2,6,6,3,6,3,6,4,6,1,5,4,3,4,4,5,1,4,5,6,2,5,6,1,7,5,5,2,4,4,3,6,5,4,3,6,4,6,3,6,4,4,7,0,6,3,4,2,7,4,7,6,6,4,6,2,5,7,5,2,3,4,5,4,6,7,9,5,4,6,5,5,9,6,6,6,6,9,7,10,6,9,8,10,10,10,10,10,0.8800502102090435,0.7335353535353524
10,9,5,6,2,2,2,2,1,2,5,2,1,2,3,4,1,6,1,2,0,6,3,2,2,0,6,1,4,5,3,0,5,0,3,1,6,2,1,4,3,0,6,1,1,2,2,6,1,3,0,1,6,1,1,4,5,0,6,0,5,2,5,5,0,6,6,5,0,2,2,3,5,3,5,1,7,6,5,2,2,4,4,4,4,6,2,1,6,4,7,6,5,6,9,10,9,9,10,0.5933500593321311,0.9345454545454528
10,9,5,5,2,2,3,0,1,1,3,2,1,2,3,2,2,6,2,1,0,1,4,1,4,0,2,1,4,4,3,0,5,1,3,1,4,2,2,5,3,0,5,1,1,3,0,6,1,2,0,3,9,0,0,4,5,1,2,0,1,1,5,6,0,6,1,5,0,3,2,3,5,2,2,0,4,4,5,2,2,3,3,2,0,5,2,1,2,4,5,6,2,6,9,9,8,9,10,0.5160008176553457,0.9705050505050488
10,10,5,6,2,2,2,1,1,5,3,3,1,1,3,3,1,6,1,1,4,1,4,2,3,0,5,1,4,4,3,0,5,3,4,1,5,2,1,5,3,0,6,1,1,3,1,6,1,3,7,1,6,3,0,5,5,1,6,3,4,2,2,5,4,6,5,5,1,3,2,5,5,2,2,1,4,7,5,2,2,4,3,5,7,6,2,1,5,4,7,5,6,6,8,9,9,9,10,0.613944707580551,0.9204040404040387
