0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,10,7,2,5,2,2,4,4,0,4,3,2,2,2,2,2,4,5,0,2,3,4,3,2,5,2,1,3,1,5,0,4,7,1,3,2,5,5,3,6,5,9,10,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,9,10,8,10,10,9,9,10,9,9,10,9,10,7,10,9,9,9,9,8,8,10,10,0.7002882627978121,0.44141414141414165
10,10,7,3,5,1,2,5,4,0,3,3,2,2,2,2,2,4,5,0,5,3,2,3,1,5,2,1,3,1,5,0,2,6,1,2,2,3,1,5,6,1,4,5,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,9,9,8,10,10,9,9,10,9,9,10,9,10,7,10,9,10,9,9,8,8,10,10,0.6727418056245695,0.471717171717172
10,10,8,2,5,2,2,5,3,0,2,3,2,2,3,3,3,3,5,0,4,3,2,2,1,6,2,1,0,1,6,0,2,6,1,2,2,4,2,2,5,2,2,2,2,2,2,2,5,5,3,5,5,2,5,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,8,10,10,10,9,10,10,9,10,8,10,7,10,10,10,9,9,9,8,10,10,0.5900078043350646,0.5818181818181818
10,10,7,3,2,3,2,5,3,0,6,3,2,2,2,2,3,3,5,0,5,2,2,3,2,1,5,1,3,5,5,0,3,9,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,8,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,9,10,10,10,8,10,7,10,10,9,9,9,9,8,10,9,9,7,10,9,9,9,9,8,8,10,10,0.7702232739522981,0.3707070707070709
10,10,7,2,6,1,2,5,3,0,4,3,2,2,2,2,2,3,5,0,4,3,2,3,1,6,2,1,3,2,6,0,2,6,1,2,2,3,2,4,5,5,2,3,3,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,9,10,8,10,10,9,10,10,9,9,10,9,10,7,10,9,10,9,9,8,8,10,9,0.6640050366377176,0.4818181818181821
10,10,7,3,5,2,2,4,4,0,4,3,2,2,2,2,2,4,5,0,2,3,3,3,2,5,2,1,2,1,5,0,2,7,1,5,2,0,1,4,6,2,5,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,9,10,8,10,10,9,9,10,9,9,10,9,9,7,10,9,10,9,9,8,8,10,10,0.6803792870603972,0.4626262626262629
10,10,7,3,5,2,0,4,4,0,5,3,2,1,2,6,6,5,5,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,10,10,9,10,8,10,9,10,10,10,9,9,10,10,9,10,8,9,8,10,10,9,7,10,9,8,10,9,8,7,10,10,7,8,9,7,10,10,10,0.9955898485235717,0.21111111111111117
10,10,7,2,5,1,2,4,5,0,4,3,2,2,2,2,3,4,5,0,4,2,4,3,1,2,2,1,2,5,5,0,2,7,1,2,5,2,2,4,6,1,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,9,10,10,10,8,10,8,10,10,9,9,10,9,9,10,9,10,7,10,8,9,9,9,8,8,10,10,0.690443238263816,0.4525252525252528
10,10,8,2,5,1,2,5,3,0,2,3,3,2,3,1,3,3,5,0,2,3,2,3,1,6,2,1,3,0,6,2,2,6,1,2,2,3,2,2,4,5,2,3,3,2,1,4,5,0,6,2,2,2,2,5,3,5,6,5,10,9,10,10,10,10,10,10,10,10,9,10,9,10,10,10,9,10,8,10,10,9,9,10,10,10,10,9,10,7,9,9,9,9,9,8,8,10,10,0.5623042989849547,0.6242424242424239
10,10,7,5,2,2,4,4,3,0,5,3,1,2,1,1,4,3,5,1,2,2,2,2,5,4,5,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,8,10,10,10,10,10,9,10,9,10,10,10,10,9,10,10,10,10,9,10,7,10,10,9,8,10,9,7,10,9,9,7,10,10,9,9,9,8,10,10,10,0.8450727430279276,0.3111111111111112
