0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,9,9,0,5,5,1,5,2,4,2,5,2,2,6,2,3,2,5,5,5,5,0,5,0,7,6,0,4,2,5,6,0,5,4,5,4,1,3,4,2,5,5,2,6,2,4,2,2,2,4,5,4,2,0,2,5,4,2,5,6,3,4,6,1,2,6,5,2,4,5,1,0,6,2,7,5,4,5,5,1,4,6,3,5,5,3,4,6,7,2,7,7,8,6,9,9,10,10,0.7166077058392181,0.8616161616161601
10,8,6,3,2,2,1,4,2,2,2,1,1,2,5,2,3,2,1,4,0,0,1,3,4,1,4,2,2,3,2,1,2,2,7,2,1,2,1,3,2,2,5,2,6,1,3,2,0,1,1,5,4,1,1,4,3,2,2,5,1,0,7,2,2,1,6,3,0,4,2,3,3,6,4,1,0,3,5,2,1,0,1,2,5,5,3,4,5,0,4,7,4,6,4,9,10,10,10,0.5182265466462938,0.9701010101010084
10,10,9,4,4,3,5,5,2,5,4,5,2,5,6,6,5,5,2,6,1,6,6,5,5,1,6,6,5,4,4,6,3,5,5,6,5,2,7,5,6,7,6,5,7,5,4,5,5,5,7,7,7,5,6,5,6,5,7,4,7,6,5,7,6,2,6,7,5,7,6,6,7,6,6,4,9,1,6,5,7,9,6,2,6,9,7,7,9,7,9,6,9,8,10,10,10,10,10,0.9711187907531227,0.6402020202020193
10,9,9,3,2,4,1,2,3,5,3,6,2,1,6,2,4,2,5,4,1,6,6,2,3,5,4,2,7,2,2,6,2,2,3,5,6,3,3,4,2,5,4,3,6,2,2,4,6,6,4,4,4,1,6,5,6,2,3,6,1,4,4,5,4,2,6,5,4,4,2,3,7,6,6,7,0,3,6,2,1,5,6,2,5,6,2,4,7,6,2,8,8,9,6,10,10,10,10,0.7483249620263932,0.843434343434342
10,10,10,3,5,4,2,5,2,5,4,5,2,5,6,6,5,5,2,6,2,7,5,2,4,2,5,5,5,5,4,6,3,5,5,5,5,3,4,5,2,5,6,3,6,5,5,5,5,5,7,4,6,2,6,5,6,5,4,6,7,7,5,7,4,2,6,7,5,6,6,5,7,5,7,3,6,7,6,5,7,6,6,5,7,6,5,7,9,8,9,7,9,9,10,10,10,10,10,0.9260631456568831,0.6842424242424233
10,9,6,2,2,2,1,4,2,5,2,1,2,1,5,2,3,5,0,4,0,3,1,3,4,5,4,2,2,3,2,1,2,2,4,2,1,2,2,3,2,2,4,3,6,1,3,3,0,1,0,5,4,2,1,4,2,2,5,5,1,1,4,1,2,1,6,3,1,4,2,3,0,5,4,1,0,3,7,5,1,0,1,2,5,5,4,5,5,0,4,7,5,6,4,9,10,10,10,0.5519538251600227,0.9602020202020184
10,10,9,7,5,5,2,5,6,5,4,6,5,5,6,5,5,5,6,6,6,7,6,5,6,6,6,6,5,7,4,6,5,5,6,6,6,5,7,5,6,4,6,6,6,5,4,6,5,5,8,6,4,5,6,5,6,5,5,4,7,7,6,7,6,2,6,7,5,7,6,6,7,5,6,7,6,4,6,5,7,9,6,5,6,9,5,6,10,7,9,6,8,9,10,10,10,10,10,1.0633094571067037,0.5606060606060598
10,9,6,2,2,2,1,4,2,5,2,1,2,2,5,2,3,5,0,4,0,3,1,3,4,2,7,2,2,3,3,2,2,2,4,2,1,2,2,4,2,2,5,2,5,1,3,3,0,1,0,2,5,2,1,4,2,2,5,2,1,0,4,1,5,1,6,3,2,4,2,3,0,6,5,1,0,3,7,5,1,6,1,2,5,6,5,2,5,0,4,7,5,6,7,9,10,10,10,0.5645408086794788,0.9535353535353518
10,10,9,7,4,5,5,6,5,5,4,4,5,6,9,6,5,5,6,6,6,4,6,5,7,6,6,6,5,4,7,6,4,7,4,6,6,5,4,5,9,5,6,4,6,5,5,5,5,6,4,8,7,4,6,5,6,5,5,5,7,7,6,7,6,0,6,7,5,7,6,6,7,5,7,7,9,2,7,5,7,9,5,5,6,4,8,6,10,8,9,9,9,9,10,10,10,10,10,1.0739979977866505,0.55090909090909
10,10,10,7,4,5,4,5,5,5,5,6,5,6,6,5,5,5,6,6,6,7,6,6,7,6,5,6,5,4,6,6,5,7,6,6,6,5,6,5,9,4,6,5,7,5,5,5,5,6,7,9,7,4,6,5,6,4,5,5,7,7,6,8,6,1,6,7,5,7,6,6,7,5,7,7,8,0,6,5,8,8,6,5,6,10,5,6,10,8,9,9,10,9,10,10,10,10,10,1.0933874278617928,0.5341414141414134
10,10,10,7,5,5,5,5,5,5,4,6,5,5,6,6,5,5,6,6,6,7,6,5,7,6,6,6,5,4,7,6,4,7,6,6,5,2,6,6,9,5,6,5,6,5,5,5,4,6,7,9,6,5,6,5,6,5,2,5,7,7,6,7,7,2,6,6,2,7,6,6,7,5,6,7,7,7,6,4,7,8,6,5,6,6,5,9,9,8,9,9,9,9,10,10,10,10,10,1.0843013085229165,0.5422222222222214
10,10,9,6,5,5,3,5,4,5,4,5,5,5,6,5,5,5,6,5,6,6,6,5,6,6,5,6,5,6,7,6,4,5,6,9,6,2,7,5,6,4,6,5,6,5,5,5,5,5,7,9,5,7,6,5,6,5,5,4,7,7,5,7,9,2,6,8,5,6,6,6,6,5,7,7,6,4,6,5,7,8,6,2,6,6,6,6,9,7,9,8,9,9,10,10,10,10,10,1.0520723606605435,0.5705050505050496
10,10,9,5,2,4,2,5,3,6,4,5,2,6,6,5,2,4,4,6,2,7,5,2,4,2,5,2,5,3,4,6,3,5,6,5,2,2,4,5,2,5,5,5,7,2,2,5,6,2,3,7,4,2,5,6,6,2,4,5,7,1,5,6,5,1,6,5,1,5,2,5,7,5,5,3,9,3,6,5,1,10,6,5,6,1,7,7,7,7,9,9,10,9,10,9,10,10,10,0.8534308718562561,0.7640404040404027
