0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,9,6,5,2,3,0,3,0,3,7,1,3,1,3,3,6,2,2,1,1,2,3,1,4,4,3,1,2,3,2,4,1,2,1,5,2,5,0,5,2,4,5,1,2,3,2,1,4,6,2,0,0,4,2,4,3,5,2,6,0,2,0,7,2,2,3,5,2,5,1,3,6,4,6,6,2,1,4,6,6,6,3,0,3,5,5,6,5,1,4,6,6,7,6,9,10,10,10,0.5955829830429494,0.9333333333333316
10,8,6,5,2,2,1,3,0,3,4,1,3,1,3,3,7,2,5,1,1,2,0,3,5,0,3,2,3,4,5,0,6,3,1,2,1,5,0,2,2,4,2,1,2,2,5,1,1,6,2,2,0,7,2,3,3,3,3,4,0,3,0,7,1,1,3,5,1,5,1,3,1,4,6,0,3,2,4,6,0,6,3,6,7,5,3,1,5,6,4,6,1,7,9,9,10,10,9,0.5702386166031058,0.9509090909090893
10,9,6,4,2,3,3,2,3,0,5,1,3,2,3,2,6,2,3,1,1,2,4,2,5,3,3,5,3,3,2,7,1,4,1,2,1,5,1,5,5,4,2,1,2,3,5,1,5,9,2,2,0,7,3,3,3,1,3,10,7,2,0,6,2,2,3,5,5,5,1,2,7,2,3,5,3,6,3,6,3,6,2,5,4,5,3,6,3,6,6,4,1,9,7,10,10,10,9,0.6472219958811075,0.9014141414141398
10,10,6,5,2,4,0,3,6,3,6,1,3,5,4,0,4,3,2,6,2,2,3,1,7,5,3,6,2,4,5,4,1,2,2,2,5,5,4,5,2,4,5,1,6,3,6,0,7,6,2,7,0,4,5,5,0,5,1,6,7,2,0,6,2,2,7,6,5,5,2,3,7,4,6,6,2,6,4,6,2,6,5,2,4,3,5,6,6,3,4,6,5,7,9,9,10,10,10,0.733465476213624,0.850505050505049
10,10,10,5,2,5,2,2,6,3,5,4,1,5,3,6,5,3,5,6,5,5,4,2,7,0,3,6,1,5,5,4,6,5,5,2,5,3,1,5,6,4,4,2,5,6,5,3,1,5,6,7,2,5,5,2,4,5,5,6,6,4,1,10,2,2,4,6,4,6,5,7,3,7,5,5,4,6,7,7,2,7,5,5,5,7,5,6,7,10,9,9,10,9,10,10,10,10,9,0.8631462176208571,0.7525252525252513
10,10,10,5,2,5,5,2,6,5,5,5,2,6,4,7,4,3,1,6,6,2,7,5,4,1,3,6,6,5,6,4,7,5,7,6,5,6,2,6,6,4,4,6,7,7,5,5,7,6,6,7,2,6,5,6,7,6,6,6,6,4,6,6,5,5,7,6,5,7,5,7,4,7,9,6,5,6,7,6,1,7,6,10,5,4,5,9,7,10,10,10,10,9,10,10,10,10,10,0.9905322696424558,0.6224242424242415
10,10,10,7,1,6,5,5,5,4,6,6,3,6,4,7,7,3,7,6,6,3,7,6,7,6,4,6,5,6,6,4,7,5,7,6,6,5,5,7,9,6,3,6,5,4,5,5,8,6,6,7,2,5,7,4,8,7,6,6,6,4,7,7,6,5,7,5,7,7,6,7,5,7,6,5,5,6,7,7,5,7,6,5,9,4,10,9,7,10,10,10,9,10,10,10,10,10,10,1.083747144709314,0.5424242424242417
10,9,6,5,2,4,3,3,4,1,5,3,2,5,2,3,5,3,3,1,6,2,4,2,5,3,3,2,3,3,5,4,4,5,1,2,6,2,1,5,5,5,4,0,2,4,5,0,6,6,6,3,0,5,4,3,4,3,2,2,6,3,0,6,2,2,3,6,5,5,1,2,5,3,6,7,3,6,4,6,0,6,4,3,4,1,2,5,5,6,5,5,7,8,8,10,10,10,10,0.7003074812805289,0.8701010101010085
10,10,10,5,2,5,2,2,7,3,5,4,2,5,4,4,6,3,3,6,3,2,7,2,7,1,3,7,4,2,5,4,6,2,7,1,5,3,2,5,5,4,4,5,5,5,5,1,2,6,6,4,1,5,3,5,4,2,4,6,6,4,1,9,5,1,4,6,5,6,5,0,0,4,6,5,7,6,4,7,1,7,4,5,5,6,5,6,6,10,6,5,10,9,9,10,10,10,9,0.83374368928259,0.7836363636363624
10,9,6,4,2,2,3,3,0,3,5,1,3,2,2,3,6,2,2,1,1,0,4,2,5,3,3,2,3,3,5,3,1,5,1,2,1,4,1,2,5,4,2,1,2,3,2,1,5,9,2,2,0,7,3,3,3,2,3,6,7,2,0,6,2,2,3,6,5,5,1,3,7,5,0,5,2,6,4,6,4,6,3,2,4,3,4,6,3,6,7,4,1,8,7,9,10,10,10,0.6160558385837411,0.9204040404040389
