0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
8,10,7,3,0,1,3,0,6,0,3,5,3,1,0,1,3,5,2,0,1,1,4,0,3,2,4,0,3,3,2,1,2,3,2,2,6,0,6,1,0,1,0,4,2,6,2,0,7,3,0,0,4,6,0,2,2,1,0,2,2,2,2,9,0,0,3,1,2,1,3,0,4,4,5,1,7,5,3,1,2,2,0,0,1,6,5,6,2,5,6,7,4,6,6,9,7,10,7,0.5048854190223694,0.9723232323232306
10,10,9,7,6,1,7,1,7,1,6,6,2,5,4,6,4,6,5,6,6,6,6,4,6,4,7,6,7,6,5,7,4,5,6,7,4,6,5,6,5,5,7,5,6,9,3,4,6,2,7,7,5,10,2,7,2,9,6,7,7,2,4,10,5,3,6,6,6,5,6,4,6,6,9,6,5,7,4,7,5,5,9,6,6,6,9,6,6,6,10,9,10,10,8,10,10,9,10,1.0347335591755096,0.5842424242424233
10,9,7,2,3,2,0,3,6,0,1,5,3,2,3,2,2,5,4,1,1,1,6,3,0,3,5,3,4,0,2,6,2,0,1,5,5,0,6,1,3,6,0,5,4,5,2,2,6,2,0,1,7,6,2,4,5,6,1,3,1,2,4,5,0,2,5,6,2,6,3,4,4,3,5,2,7,5,2,6,2,3,2,4,1,6,5,6,7,5,6,6,7,6,7,9,9,10,9,0.6300635631924709,0.9103030303030286
10,10,9,3,7,2,6,1,7,1,6,5,2,6,4,5,2,6,5,1,5,4,5,4,6,3,5,5,4,7,1,4,4,5,2,5,3,6,5,6,2,2,6,5,2,6,3,5,5,2,7,6,5,5,2,6,0,10,7,1,4,2,5,5,5,4,5,6,6,5,5,4,5,6,6,2,4,4,5,9,5,5,6,5,6,6,7,6,5,8,10,9,10,10,7,10,10,9,10,0.880730231576848,0.7313131313131302
10,10,9,5,5,2,7,1,7,1,6,6,2,5,4,5,4,6,5,1,6,4,6,5,5,3,6,5,4,6,5,4,5,5,4,6,4,5,6,6,5,5,6,5,6,10,3,4,5,2,7,7,5,10,2,6,3,10,6,7,7,2,5,10,5,4,6,6,6,5,6,4,6,6,7,5,5,7,4,8,5,5,9,6,6,6,9,6,6,6,10,9,10,10,8,10,10,9,10,0.9805820445756968,0.6311111111111103
10,10,9,4,6,2,7,1,6,2,6,5,2,5,4,4,2,6,6,1,5,4,5,4,6,2,5,5,4,6,1,5,4,5,2,6,4,6,5,6,2,5,5,5,1,6,3,5,6,2,7,6,2,5,2,6,3,9,6,6,0,2,5,10,5,5,5,6,2,5,5,7,6,6,6,5,7,7,5,9,5,5,9,9,6,5,7,7,5,6,10,9,10,10,7,10,10,9,10,0.9042574908949962,0.7060606060606051
10,10,8,4,6,2,6,0,7,1,6,5,2,5,4,4,3,6,5,2,5,3,5,4,6,3,5,5,3,6,1,5,4,6,2,5,1,6,5,6,2,4,2,5,3,5,3,7,6,1,7,1,5,5,2,7,0,8,7,1,7,5,4,5,2,3,5,6,1,5,5,4,6,7,6,5,5,5,2,9,5,3,7,5,6,6,7,6,5,6,10,9,10,10,7,10,10,9,10,0.8550642812408575,0.7626262626262613
10,10,8,6,6,2,6,1,6,2,6,5,2,5,4,4,2,6,5,1,6,4,5,5,6,2,5,5,4,6,1,5,4,5,1,6,3,6,5,6,5,2,6,5,5,6,3,6,6,2,7,7,2,5,2,7,3,7,6,7,7,2,5,10,5,3,6,9,5,5,5,7,6,6,6,5,7,6,3,9,5,5,6,9,6,6,7,5,6,9,10,9,10,10,8,10,10,9,9,0.925878638418972,0.6838383838383829
10,10,8,8,7,2,7,6,6,6,6,5,5,6,4,8,4,7,5,7,7,5,9,4,5,4,6,6,6,6,6,6,4,5,7,6,4,6,8,7,5,5,6,6,6,10,3,5,7,3,7,7,5,9,2,7,3,9,6,6,6,5,5,10,5,3,5,9,6,4,5,4,6,6,8,6,5,7,4,9,5,6,6,6,6,9,6,5,6,10,10,10,10,10,10,10,10,10,10,1.114702735951199,0.5137373737373729
10,10,9,8,7,2,7,5,6,6,6,5,5,6,5,7,4,7,5,7,7,6,6,4,5,4,7,6,6,6,6,6,5,5,7,6,4,6,9,6,5,5,6,5,7,9,3,5,6,3,7,7,5,10,2,7,3,9,6,6,7,5,5,10,5,3,5,9,5,5,6,4,6,6,9,5,5,7,4,5,10,6,9,9,9,6,9,5,7,9,10,10,10,10,10,10,10,10,10,1.123404303487532,0.5050505050505043
10,10,9,5,5,2,6,0,6,5,6,6,2,4,4,4,3,6,5,1,6,5,5,5,6,0,4,6,4,6,1,5,4,5,6,6,4,6,4,6,5,2,6,6,6,9,3,5,6,3,7,0,5,10,2,7,3,9,6,7,7,2,5,10,5,4,6,9,7,4,4,4,9,6,5,5,6,7,4,9,5,5,9,6,6,6,6,5,6,9,10,9,10,10,9,10,10,9,10,0.9537434604562877,0.6563636363636356
10,10,7,2,3,2,0,0,6,0,3,5,3,2,0,3,2,5,3,3,1,1,4,3,1,5,5,3,4,0,2,1,2,3,1,4,6,0,6,0,3,1,0,5,4,5,3,3,6,2,0,1,1,8,3,7,0,6,1,3,3,5,4,5,3,3,2,6,2,6,3,3,5,5,6,2,7,5,1,1,6,3,2,7,1,1,4,6,0,4,6,6,6,10,7,10,8,10,10,0.6124043707494871,0.9204040404040387
10,10,8,6,5,2,6,1,6,2,6,5,2,6,4,4,3,6,5,1,6,4,5,4,7,5,2,5,4,6,2,5,4,5,0,6,4,6,6,6,5,2,5,5,6,6,3,5,6,3,6,7,5,10,2,4,4,8,6,7,7,3,5,10,5,4,6,9,1,6,10,4,6,6,6,5,7,7,4,9,5,5,7,6,6,5,6,5,5,9,10,9,10,10,8,10,10,9,10,0.9405124415788134,0.6705050505050495
