0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,8,9,3,3,5,3,3,0,3,3,2,2,2,1,2,5,6,1,2,4,0,2,4,2,3,3,4,2,0,1,0,2,5,5,1,2,2,3,5,1,5,2,0,4,3,5,2,2,1,0,4,2,6,5,0,3,1,0,6,0,3,5,2,5,1,7,2,10,10,10,10,8,6,10,10,8,10,7,10,10,9,10,9,10,10,6,9,10,7,8,9,9,8,8,10,9,7,6,0.5076178474168432,0.7141414141414134
10,8,9,3,3,5,2,3,0,3,3,3,3,2,0,2,6,6,1,1,4,3,1,4,1,3,3,0,3,3,0,7,2,5,5,1,3,2,0,4,0,5,1,0,3,2,5,2,2,0,1,5,5,5,1,1,5,9,6,10,1,10,10,10,10,9,7,10,10,10,10,10,8,7,10,10,9,10,7,10,10,8,10,10,9,10,7,9,10,7,9,10,10,7,8,10,9,6,9,0.5566629293760329,0.622222222222222
10,8,9,3,3,6,2,3,0,3,2,3,3,2,0,2,5,6,1,0,2,3,1,5,2,2,4,3,3,4,0,6,2,2,5,0,1,5,3,5,2,5,4,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,9,8,10,10,10,10,9,7,8,10,10,9,10,7,10,8,9,10,10,9,10,7,9,9,7,8,10,9,7,9,10,9,8,9,0.6649247332940688,0.472727272727273
10,8,9,3,2,6,2,3,0,3,2,2,3,3,0,2,5,6,1,0,5,3,2,5,2,2,3,3,2,3,0,6,2,1,2,1,3,4,0,5,1,5,5,3,0,2,10,1,3,5,2,9,10,10,10,10,10,10,10,9,9,10,10,10,9,9,8,10,10,10,10,9,8,9,10,10,9,10,7,10,10,8,10,10,9,10,8,10,9,7,9,10,10,7,8,10,9,9,9,0.6112836178404938,0.5404040404040406
10,8,9,3,3,5,3,3,0,3,3,2,2,2,1,2,5,6,1,2,4,0,2,4,2,3,3,0,2,3,1,0,2,5,5,1,2,2,3,5,1,5,4,0,4,3,5,2,1,0,0,5,2,6,5,0,3,1,0,8,0,2,6,3,5,6,7,2,10,10,10,10,8,9,10,10,8,10,7,10,10,8,10,9,10,10,6,6,10,7,8,9,9,7,8,10,9,7,9,0.5127285812411827,0.7050505050505044
10,8,9,3,2,6,2,2,0,3,2,3,3,3,2,2,5,5,1,0,4,3,4,4,1,2,3,3,0,3,0,9,3,2,2,3,1,1,6,6,7,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,10,10,10,10,9,8,9,10,10,9,10,7,10,9,9,10,10,9,10,7,9,10,7,8,10,10,7,9,10,9,7,9,0.6939020744344174,0.44141414141414165
10,8,9,3,2,6,2,2,0,3,2,3,3,3,2,2,5,5,1,0,4,3,4,4,1,2,4,3,0,3,0,6,3,2,2,3,1,1,6,2,7,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,8,10,10,10,10,9,8,9,10,10,9,10,7,10,9,8,10,10,9,10,7,9,10,7,6,10,10,7,9,10,9,7,9,0.6838315421127944,0.4525252525252528
10,8,9,3,2,6,2,2,0,3,2,3,3,3,2,2,5,2,1,3,4,2,4,4,1,2,4,3,2,4,0,6,3,1,2,10,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,9,9,8,10,9,10,10,9,8,8,10,10,9,10,7,10,9,8,10,10,9,10,8,9,9,7,9,10,9,7,10,10,9,7,9,0.7325004532719744,0.4020202020202022
10,8,9,3,2,6,3,3,0,3,2,2,3,2,0,2,6,6,1,0,5,3,2,2,2,2,3,3,2,4,0,6,2,2,2,1,7,4,0,4,1,5,2,2,3,2,5,1,3,5,2,6,10,9,9,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,9,8,8,10,10,9,10,7,10,10,8,10,10,9,10,7,10,9,7,9,10,9,7,9,10,9,9,9,0.6057699881014057,0.5505050505050506
10,8,9,3,3,5,3,3,0,3,2,2,3,2,1,2,6,6,1,2,4,0,0,4,2,2,3,0,3,3,0,7,2,5,5,1,2,2,0,5,2,5,5,0,4,2,4,1,1,0,0,5,5,1,1,4,3,5,1,6,3,2,5,0,6,9,7,10,10,10,10,10,8,9,10,10,8,10,7,10,10,9,10,9,9,10,6,9,10,7,8,10,9,7,8,10,9,9,9,0.525181832431902,0.6838383838383832
10,8,9,3,2,5,3,3,0,2,3,2,3,2,1,2,6,6,1,2,4,0,1,4,2,3,3,0,3,3,0,7,2,5,5,1,3,2,0,5,2,5,5,0,4,2,4,1,1,0,0,5,5,6,0,4,3,5,1,7,3,1,5,2,5,9,7,10,10,10,10,10,8,9,10,10,8,10,7,10,10,9,10,9,10,10,7,9,10,7,8,10,9,7,8,10,9,9,10,0.5324279708996557,0.6676767676767672
10,7,9,6,2,6,1,0,0,3,3,4,5,1,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,8,8,10,10,10,9,9,10,10,9,10,10,9,7,8,10,8,8,9,7,9,7,8,10,10,10,10,10,10,7,7,9,10,9,8,9,9,9,6,7,1.0263074481263434,0.19090909090909094
