0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,9,6,6,4,4,1,3,2,2,0,5,4,3,3,2,3,2,2,3,6,0,1,4,5,2,0,6,4,2,0,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,8,9,10,10,10,7,10,7,10,9,10,10,10,9,10,9,9,10,10,7,9,10,9,9,7,10,10,10,10,9,7,10,7,10,10,9,7,7,9,8,0.7918487525397175,0.35050505050505065
10,8,7,6,3,3,1,3,2,3,0,5,3,2,3,2,3,2,2,2,6,1,0,3,5,2,0,6,4,2,0,3,5,1,5,5,3,0,4,4,1,2,2,2,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,8,10,8,9,10,10,10,10,9,9,9,10,10,10,7,9,9,9,10,9,10,10,10,10,9,7,10,7,10,9,10,8,9,9,8,0.6319807306361513,0.5121212121212123
10,9,7,5,3,3,1,4,2,3,1,5,2,3,3,1,2,3,2,2,6,1,0,3,5,1,0,5,2,0,1,5,3,7,5,1,3,0,3,2,5,2,2,3,1,5,1,2,1,2,2,6,2,3,3,5,4,10,6,8,7,10,10,10,8,10,10,10,9,10,10,10,9,9,9,10,10,10,9,9,8,10,10,10,10,10,10,10,10,6,10,7,10,8,10,8,10,9,10,0.5658765484188343,0.6141414141414139
10,9,7,5,3,3,1,4,2,3,1,5,2,2,4,1,2,3,1,2,6,1,1,3,4,1,0,5,3,2,1,5,2,7,5,0,2,0,3,2,5,2,2,3,6,1,2,2,1,2,3,4,2,3,2,5,0,5,5,7,7,10,10,10,8,10,10,10,9,10,10,10,9,9,8,10,10,10,9,9,8,10,10,10,10,10,10,10,9,6,10,6,10,9,10,8,10,9,10,0.5551911669890814,0.633333333333333
10,9,7,5,3,3,1,4,2,3,1,5,2,3,3,2,2,3,2,2,6,1,0,3,4,1,1,5,2,1,1,5,3,7,5,0,3,0,3,2,5,2,2,3,1,5,1,2,1,5,2,0,5,3,0,5,0,5,1,4,7,4,9,4,7,10,10,10,10,10,10,10,9,9,9,10,10,10,8,9,8,10,10,10,10,10,10,10,10,7,10,6,10,9,10,8,10,9,10,0.5426455250507946,0.6606060606060602
10,8,7,6,4,3,1,3,2,3,0,5,4,2,4,1,2,2,2,3,6,0,0,2,4,3,0,6,4,3,0,3,3,2,5,4,0,0,5,4,6,1,2,2,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,7,10,9,10,10,10,9,10,9,9,9,10,10,10,7,9,9,9,10,9,10,10,10,10,9,7,10,7,10,9,10,8,8,9,9,0.6572151156307877,0.4828282828282831
10,9,6,6,3,4,1,3,2,2,0,5,4,3,5,2,1,3,2,3,6,0,1,3,4,3,2,6,4,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,8,10,9,10,10,10,9,10,9,9,10,10,7,9,10,9,9,7,10,9,10,10,9,7,10,7,10,10,10,7,8,9,9,0.8323382384286377,0.3202020202020203
10,9,7,5,3,3,1,4,2,3,1,5,2,3,4,1,2,3,1,2,6,1,1,3,5,0,0,6,2,3,0,5,5,2,5,3,0,0,3,2,2,2,2,4,5,2,2,2,2,2,5,5,5,3,3,10,1,10,5,8,6,10,10,10,8,10,10,10,9,10,10,10,9,9,9,10,10,10,8,9,9,10,10,9,10,10,10,10,9,6,10,7,10,9,10,8,10,9,10,0.5710097281644072,0.6010101010101009
10,8,7,6,4,3,1,3,2,3,0,5,3,2,3,1,2,2,2,3,6,1,0,1,4,3,0,6,4,3,0,3,3,2,5,5,0,0,5,4,5,2,2,2,1,5,5,5,6,10,5,10,10,10,10,10,10,10,10,8,10,10,10,10,7,10,9,10,10,10,9,10,9,9,9,9,10,10,7,9,9,9,10,9,10,10,10,10,10,7,10,7,10,9,10,8,8,9,9,0.6229004683653294,0.5222222222222224
10,9,4,7,2,4,6,3,1,2,0,1,4,3,5,0,5,0,4,4,5,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,10,10,10,10,8,9,8,10,9,10,10,10,10,8,9,10,10,10,7,8,9,10,7,7,7,10,10,8,9,6,10,7,10,10,10,5,7,10,7,0.9412656527258101,0.2404040404040405
10,9,6,6,3,4,1,3,2,2,0,5,4,3,3,2,2,3,2,2,6,0,1,3,6,2,0,6,4,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,8,10,9,10,10,10,9,10,9,9,10,10,7,9,10,10,9,7,10,10,10,10,8,7,10,7,9,10,9,7,8,9,9,0.8044182446676902,0.34141414141414156
10,9,7,6,4,3,1,3,1,3,0,5,4,2,4,1,3,2,2,2,6,0,1,3,4,2,0,6,4,2,0,4,2,2,5,2,1,3,2,3,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,7,10,8,10,9,10,10,10,9,9,9,10,10,10,8,10,10,9,10,9,10,10,10,10,9,6,10,7,10,10,10,8,7,9,8,0.6852243462781107,0.4525252525252528
10,9,6,6,3,4,1,3,2,2,0,5,4,2,4,1,2,2,2,3,6,0,2,4,4,3,0,6,4,2,1,2,5,3,5,3,5,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,8,10,9,10,10,10,9,10,9,9,10,10,7,9,10,10,10,9,10,10,10,10,9,7,10,7,10,10,10,8,7,9,9,0.7259826308045523,0.4111111111111113
10,9,6,6,3,4,1,3,2,2,0,5,4,3,4,2,2,2,2,3,6,0,0,3,5,3,0,6,4,2,0,1,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,8,10,9,10,10,10,9,10,9,9,10,10,7,9,10,10,10,8,10,10,10,10,9,7,10,7,10,10,9,7,7,9,9,0.7554984641205272,0.381818181818182
10,9,7,5,3,3,1,3,2,3,1,5,2,2,3,2,3,2,2,2,6,6,0,3,5,1,0,5,4,1,0,2,3,7,5,1,3,0,3,2,5,2,2,3,1,5,1,2,1,2,2,7,2,3,0,5,7,5,2,0,0,4,2,4,4,5,5,10,10,10,10,10,9,9,9,10,10,10,9,9,8,10,10,10,10,10,10,10,10,7,10,6,10,9,10,8,10,9,10,0.5327543463245896,0.6777777777777774
10,9,7,6,3,3,1,3,2,2,0,2,4,3,5,2,0,3,3,3,6,7,0,2,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,9,8,10,9,10,10,10,10,9,9,9,10,10,7,7,9,10,9,7,10,10,10,10,8,7,10,7,10,10,10,7,7,10,7,0.892472565757806,0.2717171717171718
10,8,7,6,4,3,1,3,2,3,0,5,3,2,4,1,3,2,2,2,6,1,0,3,5,2,0,6,4,2,0,3,4,2,5,5,0,0,4,4,6,2,2,2,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,8,10,9,9,10,10,10,10,9,9,9,10,10,10,7,9,9,9,10,9,10,10,10,10,9,7,10,7,10,9,10,8,9,9,8,0.6434949889485678,0.5010101010101012
10,9,7,6,3,4,1,3,2,2,1,1,4,3,5,1,5,1,3,3,6,1,2,2,10,5,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,8,10,9,10,10,10,10,9,9,10,10,10,7,9,9,10,9,7,8,10,10,8,9,7,10,7,10,10,10,9,0,10,8,0.8822118228305287,0.2808080808080809
10,9,7,6,3,3,1,3,2,2,0,5,4,3,5,2,1,3,2,2,6,0,0,3,5,1,3,1,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,8,10,9,10,10,10,10,9,9,9,10,10,7,9,10,10,9,8,10,10,10,10,9,7,10,7,10,10,10,7,7,10,9,0.8171452225005554,0.33131313131313145
10,9,4,7,2,4,6,3,1,2,0,0,5,4,5,7,1,1,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,10,10,10,9,8,9,8,10,9,10,10,10,10,8,8,10,10,10,7,8,9,10,7,8,6,10,10,8,9,6,10,7,10,10,9,10,6,10,7,0.9917023521186952,0.21111111111111117
10,9,4,7,2,4,6,3,1,3,0,0,0,4,5,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,10,10,10,10,8,9,8,10,9,10,10,10,10,8,9,10,10,10,7,8,9,10,7,7,7,10,10,8,9,6,10,7,10,10,10,5,7,10,7,1.0260991664299381,0.19090909090909094
10,9,6,6,3,4,1,3,2,2,0,5,4,3,5,2,1,3,2,0,6,1,1,3,10,3,7,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,8,10,10,10,10,8,9,8,10,9,10,10,10,9,9,9,9,10,10,7,6,9,10,10,7,10,10,10,10,9,7,10,7,10,10,10,6,8,9,9,0.8646785163747068,0.291919191919192
10,9,4,7,2,4,6,3,1,3,1,0,0,5,10,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,10,10,10,10,8,9,8,10,9,10,10,10,10,8,10,10,10,10,7,8,9,10,7,7,7,9,10,8,9,6,10,7,10,10,10,5,7,10,7,1.0454954847110078,0.18080808080808083
