0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,9,7,5,2,5,1,3,1,1,2,7,0,5,0,4,2,1,1,0,7,2,1,6,1,1,5,0,2,1,6,3,5,1,3,1,5,2,3,1,6,6,0,0,0,7,3,1,7,0,0,2,3,0,6,0,6,0,4,1,3,9,2,5,0,6,2,6,10,4,9,8,10,9,10,10,10,10,7,10,10,10,10,9,9,8,9,8,8,10,10,10,8,10,7,10,9,5,9,0.510796686544796,0.7121212121212115
10,9,7,6,1,5,0,4,1,0,3,7,1,6,0,2,3,1,0,0,7,2,1,2,7,4,1,3,2,2,2,2,4,1,2,1,4,0,3,1,6,6,0,0,0,7,3,2,8,0,0,2,0,1,9,0,1,4,0,0,3,6,2,5,0,1,1,6,6,4,0,7,5,6,5,10,10,10,7,10,9,9,10,9,8,9,10,8,8,10,10,9,8,6,7,10,9,4,9,0.48008186001214925,0.7767676767676758
10,8,7,5,2,5,3,3,1,1,3,7,1,1,1,4,1,1,3,1,7,2,1,6,1,2,5,0,5,1,6,2,5,0,2,1,5,0,3,2,6,6,0,0,0,7,3,1,7,1,0,2,0,6,10,3,9,5,8,9,9,9,10,10,7,9,10,10,10,7,10,8,10,9,10,10,10,10,7,10,10,10,10,10,8,8,9,8,8,9,10,10,8,10,7,9,10,10,9,0.5727352745067283,0.5909090909090908
10,9,8,4,7,5,10,5,5,10,10,7,8,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,8,10,10,10,10,10,10,9,8,10,9,10,10,10,8,8,10,10,9,7,10,10,8,7,9,10,10,10,7,7,7,8,10,9,8,6,9,7,7,10,10,10,9,7,7,8,9,6,10,1.2065570143162325,0.09090909090909091
10,9,8,5,0,2,2,5,1,2,2,7,9,5,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,8,10,10,10,10,10,10,9,9,9,9,10,10,10,8,7,10,10,9,7,10,10,9,7,9,10,10,10,7,7,8,7,10,9,8,6,9,7,7,10,10,10,9,7,7,9,9,8,10,1.0783019604239232,0.1606060606060606
10,9,6,5,5,2,1,3,1,5,3,5,0,5,1,3,2,1,5,2,2,2,0,7,1,5,5,1,5,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,8,10,9,10,10,10,10,9,8,10,10,10,9,10,8,9,10,10,10,7,10,10,10,9,9,10,10,10,7,10,7,10,10,10,7,7,9,7,9,10,10,10,9,10,7,7,10,8,9,0.8112130445480671,0.33030303030303043
10,8,6,5,5,2,2,3,1,5,3,5,0,1,6,4,1,1,5,0,1,5,1,7,2,1,5,1,2,1,2,2,2,5,7,0,4,2,5,5,2,9,10,6,10,10,10,10,10,10,8,10,9,10,10,10,10,9,10,10,10,10,10,10,8,9,10,10,10,7,10,10,10,10,10,10,10,10,7,10,8,10,10,9,8,7,10,7,9,10,10,10,9,10,7,8,10,7,9,0.691357875094749,0.4404040404040407
10,9,8,5,7,7,10,5,6,10,10,7,9,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,9,10,10,10,10,10,10,9,8,10,9,10,9,10,8,9,10,10,9,7,10,10,8,7,9,10,10,10,7,7,7,8,10,9,8,6,9,7,7,10,10,10,9,8,7,8,9,7,10,1.2246929034257148,0.08080808080808081
10,9,8,5,0,5,10,5,6,10,10,7,9,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,10,10,9,8,10,9,10,9,10,8,10,10,10,9,7,10,10,9,7,9,10,4,10,7,6,7,8,10,9,8,6,9,7,7,10,10,10,9,7,7,8,9,7,10,1.1913388333890556,0.10101010101010101
10,9,8,5,0,5,2,2,1,6,2,4,0,6,2,10,7,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,10,10,10,10,10,9,8,10,9,10,10,10,8,9,10,10,9,7,10,10,9,8,10,10,10,10,7,7,8,7,10,9,7,7,9,7,7,10,10,10,9,9,7,9,9,7,10,1.024291690600076,0.19090909090909094
10,9,6,5,5,2,2,3,1,5,3,4,0,6,3,3,1,1,2,2,5,2,0,7,1,5,5,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,10,10,10,9,8,10,10,10,9,10,8,10,10,10,9,8,10,10,10,9,9,10,10,10,7,10,8,10,9,10,8,7,9,7,8,10,10,10,9,5,7,8,10,8,9,0.8262414814790898,0.3202020202020203
10,8,6,5,5,2,2,3,1,5,3,4,0,1,6,4,1,1,4,1,2,5,0,7,2,2,5,1,2,2,2,1,2,5,5,0,4,5,5,5,10,10,10,9,10,10,10,10,10,10,8,10,9,10,10,10,10,9,10,10,10,10,10,10,8,9,10,10,10,7,10,10,10,10,10,10,10,10,7,10,8,10,10,9,8,8,10,7,9,10,10,10,9,10,7,8,10,7,10,0.7075129013250889,0.42222222222222244
10,8,7,5,5,2,2,4,0,5,0,6,0,1,6,4,1,1,3,3,1,4,2,6,2,3,5,1,2,1,2,2,0,5,3,0,3,1,2,5,3,6,5,2,3,9,5,6,10,10,8,10,9,10,10,10,10,9,8,10,10,10,10,10,8,9,10,10,10,7,10,10,10,10,10,10,10,10,7,10,9,10,10,9,7,7,10,7,9,10,10,10,9,10,7,7,9,7,9,0.6424344017589461,0.49393939393939423
10,9,6,5,5,3,2,3,1,5,3,5,0,1,1,3,1,1,5,2,3,5,0,7,1,2,5,1,2,1,1,6,3,5,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,10,10,10,9,9,10,10,10,10,10,8,9,10,10,10,7,10,10,10,10,10,10,10,10,7,10,7,10,10,10,8,4,9,7,10,10,10,10,9,10,7,8,10,7,10,0.7624096067730823,0.3717171717171719
10,9,6,5,5,2,2,4,0,5,0,7,1,1,6,4,1,1,3,0,1,4,1,6,2,2,5,0,3,1,2,1,3,6,5,0,2,2,4,5,1,6,2,1,5,9,10,10,10,10,8,10,9,10,10,10,10,9,9,10,10,9,10,10,8,9,10,10,10,7,10,10,10,10,10,10,10,10,7,10,9,10,10,10,8,8,10,7,9,10,10,10,9,10,7,7,9,7,9,0.6534306420684513,0.4828282828282831
10,9,7,5,4,2,2,3,1,6,3,4,0,1,2,7,1,1,5,1,3,3,2,6,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,8,10,10,10,10,10,10,9,8,10,10,10,9,10,8,9,9,10,9,7,10,10,10,9,10,10,10,10,7,10,8,10,10,10,7,7,9,7,7,10,10,10,9,9,7,8,10,8,10,0.8801263429549098,0.2808080808080809
10,9,8,5,0,5,3,4,2,5,10,7,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,9,10,8,6,10,10,9,7,10,10,9,7,9,10,10,10,7,6,7,7,10,9,8,6,9,7,7,10,10,10,9,7,7,9,9,7,10,1.138822622737414,0.13030303030303028
10,9,6,5,5,2,2,4,0,5,0,7,0,1,6,4,1,1,2,1,1,5,1,6,2,2,5,0,3,1,2,3,3,5,3,0,2,1,2,4,1,6,2,0,2,4,1,10,5,3,8,10,9,10,10,10,10,9,9,10,10,10,10,10,8,10,10,10,10,7,10,10,10,10,10,10,10,10,7,10,9,10,10,9,8,7,10,7,9,10,10,10,9,10,7,7,9,7,10,0.6144896438853157,0.5333333333333334
10,8,7,5,2,2,3,4,0,5,0,7,0,1,6,4,2,1,2,1,1,4,1,6,5,1,5,1,3,1,2,2,3,5,2,1,5,1,2,3,2,5,0,2,2,7,0,2,5,3,7,3,1,10,10,10,10,9,9,10,10,10,10,10,7,9,10,10,10,7,10,10,10,9,10,10,10,10,7,10,9,10,10,9,8,8,10,7,9,10,10,10,8,10,7,8,9,7,9,0.5916941211644632,0.5626262626262626
10,9,7,5,2,5,0,3,1,0,3,7,1,6,0,4,3,1,2,1,6,2,1,5,1,1,5,0,2,1,6,2,5,1,2,2,5,1,3,1,6,6,0,0,0,7,3,0,7,2,4,2,0,1,6,2,2,8,5,3,9,6,10,10,7,10,10,9,10,7,10,9,10,9,10,10,10,10,7,10,10,10,10,9,8,8,9,9,7,10,10,10,9,10,7,8,10,6,9,0.5507386823654286,0.63030303030303
10,9,7,5,0,5,1,4,1,6,0,7,4,1,5,10,7,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,8,10,10,10,10,10,10,9,8,10,10,10,10,10,8,9,10,10,9,8,10,10,9,8,10,10,10,10,7,7,8,7,10,10,7,7,9,7,6,10,9,10,9,9,7,9,9,7,10,1.0435435616818878,0.18080808080808083
10,8,6,5,5,2,2,4,1,5,4,4,0,1,6,4,1,1,2,0,1,5,1,6,2,2,5,0,2,1,2,1,2,5,4,0,3,5,2,5,1,6,5,10,10,9,10,10,10,10,8,10,9,10,10,10,10,9,10,10,10,10,10,10,8,9,10,10,10,7,10,10,10,10,10,10,10,10,7,10,8,10,10,10,8,7,10,7,9,10,10,10,9,10,7,8,10,7,9,0.670753024305037,0.4626262626262629
10,8,7,5,5,2,2,3,0,5,0,7,0,1,6,3,1,1,3,3,1,4,1,7,2,1,5,0,3,1,2,3,0,5,4,0,3,2,2,5,1,6,2,1,4,8,1,5,10,9,8,10,9,10,10,10,10,9,10,10,10,10,10,10,8,9,10,10,10,7,10,10,10,9,10,10,10,10,7,10,9,10,10,9,7,7,10,7,9,10,10,10,9,10,7,7,9,7,9,0.627203920437418,0.5131313131313133
10,9,7,5,2,5,1,3,1,0,3,7,0,5,0,4,3,1,1,1,7,2,1,6,1,1,5,0,2,1,6,3,5,0,3,1,5,2,3,1,6,6,0,0,0,7,3,0,7,3,0,2,0,0,6,0,9,2,4,1,2,9,2,5,0,6,5,10,10,4,9,8,10,9,10,10,10,10,7,10,10,10,10,10,9,8,9,8,7,10,10,10,9,10,6,10,9,5,9,0.520891853997306,0.6888888888888883
10,8,7,5,5,2,2,3,0,5,0,7,0,1,6,3,1,1,3,3,1,5,1,7,2,1,5,0,3,1,2,3,0,5,5,0,3,2,2,5,2,6,2,1,4,8,1,5,10,9,8,10,9,10,10,10,10,9,9,10,10,10,10,10,8,9,10,10,10,7,10,10,10,9,10,10,10,10,7,10,9,10,10,9,7,7,10,7,9,10,10,10,9,10,7,7,9,7,9,0.6314644299396434,0.5080808080808084
10,9,6,5,5,2,1,3,1,6,3,4,0,6,2,0,1,1,5,1,2,3,0,7,1,5,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,10,10,10,9,8,10,10,10,9,10,8,9,9,10,9,8,10,10,10,9,9,10,10,10,7,10,9,10,10,10,7,7,9,7,7,10,10,10,9,10,7,6,9,8,9,0.8367483629121629,0.3111111111111112
10,9,7,5,2,6,0,3,1,0,3,7,1,5,0,5,3,1,1,1,7,2,1,5,1,1,5,0,2,1,5,3,4,2,3,1,4,0,3,1,6,6,0,0,0,7,3,1,7,1,3,2,0,4,6,0,6,5,0,2,0,6,3,5,0,1,2,6,1,7,2,8,10,9,3,10,9,10,7,10,10,9,10,9,9,8,10,8,8,10,10,10,9,7,7,10,9,5,9,0.5005612876401825,0.7454545454545447
10,9,7,5,2,2,2,3,1,6,3,4,0,1,5,7,2,1,1,5,5,2,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,9,8,10,10,10,9,10,8,9,10,10,9,8,10,10,9,9,10,10,9,10,7,9,5,9,10,10,9,7,9,7,7,10,10,10,9,9,7,8,9,8,10,0.9228029547278556,0.2515151515151516
10,9,6,5,5,2,1,3,1,5,3,4,0,5,1,4,1,1,5,2,2,2,0,7,1,2,5,1,5,2,6,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,10,10,10,9,8,10,10,10,10,10,8,9,10,10,10,7,10,10,10,9,10,10,10,10,7,10,7,10,10,9,8,7,9,7,9,10,10,10,9,10,7,8,10,8,9,0.798218240437818,0.34141414141414156
10,9,6,5,5,2,1,3,1,5,1,4,0,6,2,3,1,1,5,1,2,5,0,7,1,5,5,1,2,5,1,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,10,10,10,9,8,10,10,10,10,10,8,9,10,10,9,8,10,10,10,9,10,10,10,10,7,10,7,10,10,10,8,7,9,7,9,10,10,10,9,9,7,9,10,7,9,0.7767886357313776,0.36060606060606076
10,9,8,5,0,5,2,4,1,6,0,7,0,1,2,5,3,6,5,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,8,10,10,10,10,10,10,9,9,10,10,10,10,10,8,9,10,10,9,8,10,10,9,8,10,10,10,10,7,7,7,8,10,10,9,7,9,7,7,10,10,10,9,9,7,8,9,8,10,0.9893091759692179,0.21111111111111117
10,9,7,5,2,5,0,3,1,1,3,7,0,6,0,4,3,1,3,1,6,2,1,6,1,2,5,0,5,1,2,2,4,0,2,1,4,1,3,1,6,6,0,0,0,7,3,0,6,2,4,2,7,10,5,5,9,9,7,10,9,9,10,10,7,10,10,10,10,7,10,9,10,9,10,10,10,10,7,10,10,10,10,9,8,8,10,8,8,9,10,10,9,10,7,9,10,9,9,0.5823342554284787,0.5717171717171717
10,9,7,5,2,5,1,3,1,0,2,7,1,5,0,4,3,1,2,1,7,2,1,5,1,1,5,0,5,1,2,3,5,0,3,1,4,1,3,1,6,6,0,0,0,7,3,0,7,2,2,2,0,1,6,2,4,7,4,3,4,9,1,10,0,10,10,10,10,7,10,8,10,9,10,10,10,10,7,10,10,10,10,9,8,8,10,8,7,10,10,10,9,10,7,9,9,6,9,0.5336659262376479,0.6636363636363631
10,9,8,5,0,5,0,5,1,2,1,7,6,1,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,10,10,8,7,10,10,9,8,10,10,8,7,9,10,10,10,7,7,7,8,10,9,8,7,9,7,7,10,10,10,9,7,7,8,9,7,10,1.0611268242936442,0.17070707070707072
