0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,9,5,5,5,3,3,0,2,3,3,3,0,5,2,5,1,5,1,3,3,1,3,5,2,1,2,2,2,5,4,3,0,2,3,5,3,2,6,2,2,2,1,2,5,1,5,4,4,2,10,10,10,9,10,10,10,9,10,10,10,10,10,9,10,10,9,10,10,10,8,10,9,10,10,10,10,9,9,7,10,9,8,9,10,8,9,9,9,10,10,10,9,9,9,9,9,10,7,0.6201181720399704,0.5323232323232324
10,10,5,5,6,3,3,0,3,3,3,3,0,4,2,5,0,4,1,2,2,1,3,5,5,1,2,2,1,5,3,0,2,2,3,5,3,2,1,2,1,3,4,3,6,1,5,1,3,6,2,5,3,6,10,5,10,9,10,10,10,10,10,9,10,10,8,9,9,10,8,10,10,10,10,10,10,9,9,8,10,8,8,9,10,8,9,9,9,10,9,10,10,9,9,9,9,10,7,0.5908667794308011,0.5707070707070707
10,9,5,5,5,3,3,0,2,4,3,3,0,5,2,5,1,5,0,3,3,1,3,5,2,1,2,2,2,5,4,3,0,2,4,4,0,2,7,2,5,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,9,9,10,10,9,10,9,10,10,10,10,9,9,8,10,8,8,9,10,8,9,8,9,10,10,10,10,10,9,9,9,10,7,0.6953438954233809,0.44242424242424266
10,9,5,5,5,3,4,0,3,4,3,5,0,3,2,5,0,4,0,2,3,2,3,5,3,5,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,9,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,9,10,7,9,10,10,8,10,8,10,10,10,10,9,9,8,10,9,9,9,9,8,8,8,10,10,10,10,10,9,9,9,9,10,7,0.8679729410852358,0.290909090909091
10,9,5,5,5,3,3,0,2,3,4,3,0,4,2,5,1,6,0,3,2,0,3,5,5,2,2,4,1,2,3,0,1,2,3,5,3,1,2,6,2,3,4,1,5,0,5,2,3,2,4,5,1,1,1,2,5,1,0,3,2,6,5,9,9,9,7,8,10,10,8,10,10,10,10,10,10,9,8,7,10,9,9,9,8,9,8,9,9,10,9,10,9,9,9,9,9,10,7,0.5325399214713816,0.6717171717171713
10,9,5,5,5,3,3,0,2,4,3,3,0,5,2,5,1,5,0,3,3,1,3,5,2,1,2,2,2,5,4,3,0,2,3,4,0,2,7,2,5,10,5,1,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9,9,9,10,10,10,10,9,9,8,10,8,8,9,10,9,9,8,9,10,10,10,10,10,9,9,9,10,7,0.6774901857848774,0.4626262626262629
10,9,5,5,5,3,3,0,2,4,3,3,0,5,2,5,1,5,0,3,3,1,2,5,3,1,2,2,2,5,5,4,1,3,4,3,1,2,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,7,10,9,10,10,10,10,8,9,8,10,8,9,9,10,8,9,8,9,10,10,10,10,10,8,9,9,10,7,0.7161617714165407,0.42222222222222244
10,9,5,5,5,3,3,0,1,3,4,3,0,4,2,5,1,5,0,3,2,1,3,3,5,1,2,4,1,5,1,3,1,1,2,5,2,6,2,6,1,2,1,1,6,0,5,2,0,2,4,5,2,3,3,0,5,3,0,2,2,0,2,0,9,0,0,8,5,5,0,6,9,10,10,10,10,7,8,7,10,8,9,9,7,9,8,9,9,10,8,10,10,9,9,10,9,10,6,0.4905358623902688,0.7535353535353527
10,9,5,5,5,3,3,0,2,4,3,3,0,5,2,5,1,5,1,3,3,1,3,5,2,1,2,3,2,5,4,3,0,2,3,5,0,2,7,2,2,5,0,2,6,2,5,7,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,8,10,10,9,10,10,10,8,10,9,10,10,10,10,9,9,8,10,8,9,9,10,8,10,9,9,10,10,10,10,10,9,9,9,10,7,0.6450475777221736,0.5020202020202023
10,9,6,5,5,0,6,0,5,4,4,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,8,7,10,10,8,10,10,10,9,9,7,9,10,9,10,7,10,10,9,8,9,10,10,9,10,9,9,10,8,9,7,9,9,7,7,10,10,6,7,6,10,7,9,9,9,10,1.1227356906479482,0.1404040404040404
