0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,6,5,2,2,0,5,4,1,2,4,3,3,5,2,4,2,2,5,2,3,4,5,5,2,4,3,5,1,2,6,0,4,5,2,6,2,3,2,2,6,1,6,3,2,6,1,6,2,6,1,7,3,4,3,6,0,0,2,2,5,5,6,5,2,5,1,5,5,5,2,1,5,2,2,5,1,5,7,4,6,2,5,6,4,0,5,7,0,9,8,5,5,8,10,9,8,10,0.6836638799153243,0.8804040404040389
10,10,10,6,3,5,1,6,7,5,4,5,5,4,5,5,5,4,6,6,6,5,6,5,6,5,7,6,4,6,6,6,5,5,10,4,6,5,5,6,5,6,3,9,7,5,6,2,8,3,6,6,6,6,5,4,7,6,6,6,2,5,10,7,5,7,6,6,5,7,6,2,6,6,5,7,7,7,3,9,6,7,6,6,6,2,9,6,9,9,7,9,9,10,9,10,9,10,10,1.047169855172332,0.5743434343434335
10,10,10,7,4,4,6,1,7,4,7,5,5,7,5,6,6,5,5,6,6,5,7,5,6,5,7,6,5,7,6,7,2,5,5,7,6,4,5,9,6,6,0,8,7,5,7,3,9,5,6,6,7,6,5,4,7,6,6,6,3,4,10,3,5,7,9,6,6,7,7,1,6,6,5,8,7,6,4,9,6,6,5,9,6,3,6,6,9,9,9,10,10,10,10,10,10,10,10,1.0837959582677923,0.5426262626262618
10,10,9,6,3,4,1,6,6,3,4,2,4,3,6,5,4,3,5,5,2,2,6,5,5,2,6,5,2,6,1,6,5,2,5,5,5,3,5,1,5,6,2,7,1,2,6,3,7,3,6,5,6,4,4,4,6,7,1,5,1,5,5,4,5,6,5,1,6,7,1,3,6,7,5,7,5,7,5,5,6,9,5,7,7,4,9,6,10,4,6,9,10,10,10,10,9,10,10,0.8700155822117003,0.7454545454545441
10,10,6,5,2,1,1,1,4,2,4,3,3,3,5,3,2,3,3,4,1,3,6,2,2,2,2,2,2,6,5,5,0,4,5,5,5,0,4,5,1,6,1,5,0,2,6,2,6,2,5,6,2,0,4,3,6,0,3,5,5,5,5,1,2,2,5,6,1,3,7,3,1,6,5,1,5,3,5,5,7,2,2,4,4,5,0,5,7,0,6,7,5,9,8,10,9,8,10,0.6651826423609176,0.8923232323232306
10,10,9,6,3,4,1,5,6,5,5,2,4,3,5,5,5,3,5,4,2,5,6,4,5,2,7,2,2,5,1,4,2,5,5,7,5,3,3,5,5,6,0,6,6,2,6,3,9,3,6,5,0,4,2,4,6,6,2,6,5,5,1,7,5,5,5,6,6,7,4,2,6,8,5,7,5,7,4,6,6,10,2,6,7,4,9,6,6,7,8,9,10,10,9,10,10,10,10,0.8807998241017145,0.733131313131312
10,9,9,6,5,4,1,5,6,4,5,3,4,4,5,4,4,2,5,5,2,3,6,5,5,2,7,2,2,5,5,5,2,5,5,5,5,3,4,2,6,6,2,6,1,2,7,2,6,3,5,5,5,4,0,5,6,6,2,5,1,7,5,6,5,5,5,6,6,0,3,2,6,9,4,1,6,7,4,5,5,10,2,7,7,4,4,6,10,7,9,9,10,10,8,10,10,10,10,0.8629266521181888,0.7527272727272714
10,9,6,6,2,3,0,6,4,2,5,0,3,3,5,2,5,3,5,5,5,2,5,5,2,2,7,3,4,1,5,5,0,4,5,2,6,5,4,5,2,5,1,5,3,5,7,2,6,2,6,1,5,3,4,3,6,7,0,5,1,7,4,6,5,2,5,5,5,3,2,3,6,5,5,3,5,6,5,6,5,1,2,5,6,5,1,5,4,0,9,7,5,4,8,10,9,8,10,0.7506584724999066,0.840606060606059
10,10,9,6,2,4,0,5,6,3,4,5,4,4,5,4,4,3,5,5,1,2,6,5,5,3,7,2,2,5,5,5,2,4,5,5,2,3,5,5,1,6,3,7,1,4,4,3,6,3,5,4,6,4,4,4,6,6,0,6,2,5,2,4,4,4,6,1,4,7,4,2,6,9,5,2,6,0,4,6,5,9,2,7,7,4,6,7,9,4,6,9,10,10,8,10,9,10,10,0.8329799543037716,0.7830303030303017
10,10,10,7,4,4,6,2,6,4,7,5,5,4,5,5,6,5,5,6,6,5,7,4,6,5,7,6,5,7,6,6,2,5,10,7,6,4,5,6,6,6,1,9,5,5,7,3,9,2,5,8,7,6,5,4,6,6,7,6,5,5,10,2,4,7,9,6,5,7,7,2,5,6,5,8,7,6,4,9,6,6,6,8,6,2,9,6,9,9,9,10,10,10,10,10,10,10,10,1.0703811016827907,0.555757575757575
