0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,8,7,6,1,5,0,3,3,2,2,5,0,2,4,3,3,1,5,2,5,2,2,1,4,4,4,1,3,3,0,4,5,2,0,7,2,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,9,10,9,10,8,9,9,10,10,10,10,10,10,9,8,10,8,9,10,10,10,7,10,9,10,8,10,10,9,5,10,8,10,9,0.7152512074520532,0.42222222222222244
10,8,7,9,1,4,3,1,1,5,3,1,1,2,3,7,0,0,5,2,5,1,1,2,2,10,3,3,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,8,9,10,10,9,7,10,9,9,10,9,9,10,10,9,10,7,10,10,10,9,9,7,9,10,9,10,9,9,10,10,9,10,9,10,9,10,10,8,10,10,7,10,9,0.8259233618165303,0.32121212121212134
10,8,8,6,1,4,0,3,2,5,2,5,0,2,4,4,0,2,5,2,6,1,2,1,3,4,4,1,3,4,0,3,5,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,9,9,10,9,10,9,10,8,8,9,10,10,9,10,10,8,9,9,10,8,9,9,10,10,7,10,8,10,9,10,10,8,6,10,7,10,9,0.7553513557296758,0.381818181818182
10,8,8,6,1,5,1,2,3,2,1,5,1,1,4,4,4,1,5,1,2,3,2,0,4,2,4,0,2,5,0,6,5,2,0,6,0,2,2,4,1,5,2,0,1,1,5,4,2,1,5,6,1,2,5,2,1,5,0,2,0,2,9,5,2,4,10,9,10,9,9,10,10,10,10,10,10,9,10,9,10,7,9,10,9,9,7,10,9,9,8,10,10,9,9,10,7,10,5,0.5216886190654211,0.6949494949494943
10,8,8,6,1,5,1,2,3,2,1,5,1,1,4,4,4,1,5,1,5,3,2,0,4,2,4,1,2,3,1,6,2,3,0,6,0,1,3,4,2,5,2,0,6,0,5,0,2,0,6,6,3,2,1,2,1,5,4,2,0,2,9,5,0,9,10,10,10,9,8,10,10,10,10,10,10,9,10,9,10,7,9,10,9,10,7,10,10,9,8,5,10,9,9,10,7,10,10,0.5307406649953064,0.6808080808080803
10,8,8,6,1,5,1,2,3,2,2,5,0,1,4,3,3,1,5,1,5,2,2,0,4,4,4,1,3,3,0,7,5,2,1,2,2,1,2,4,2,3,2,3,2,1,5,3,2,2,5,6,3,2,4,10,9,10,10,10,9,10,10,10,10,9,10,10,10,9,9,10,10,10,10,10,10,10,9,9,10,7,9,10,10,10,7,10,10,9,9,10,10,9,9,10,7,10,8,0.5874385860481941,0.5828282828282827
10,8,6,8,1,4,3,1,1,5,2,2,2,3,3,6,1,0,6,3,4,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,9,7,10,10,8,10,10,9,10,10,9,10,8,10,10,10,9,7,7,9,10,9,10,9,9,10,10,9,10,7,10,9,10,10,8,9,9,8,10,9,0.9276269446255022,0.2515151515151516
10,8,8,6,1,5,1,2,3,2,1,5,1,1,4,3,3,2,5,1,5,3,2,0,4,2,4,1,2,2,0,6,5,3,0,5,2,2,3,4,2,5,2,0,6,1,5,3,2,0,1,6,1,2,5,5,6,5,2,2,8,10,9,10,10,9,10,10,10,9,9,10,10,10,10,10,10,9,10,9,10,8,9,10,10,10,7,10,10,9,8,10,10,9,8,10,7,5,8,0.560797714059506,0.62020202020202
10,8,8,6,1,5,1,2,3,2,2,5,0,1,4,3,3,1,5,1,5,2,2,0,4,4,4,1,3,3,0,7,5,2,0,2,3,1,2,3,2,2,5,3,6,1,5,2,2,2,5,9,10,10,10,10,10,10,10,10,8,10,10,10,10,9,10,10,10,9,8,10,10,10,10,10,10,10,9,9,10,7,10,10,10,10,7,10,10,9,9,10,10,9,9,10,7,10,8,0.6136411494492595,0.5434343434343435
10,9,8,6,1,5,0,2,3,2,2,5,0,3,4,3,0,2,5,3,6,2,2,1,3,4,4,1,3,2,0,5,5,2,0,2,2,5,5,3,0,5,4,2,10,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,9,10,9,10,8,9,10,10,10,10,10,10,10,9,8,10,7,9,10,10,10,7,10,10,10,8,10,10,8,10,10,9,10,9,0.6716114763853162,0.46969696969697
