0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,8,6,5,7,0,2,4,2,1,4,1,5,1,2,3,2,5,2,2,2,1,2,5,2,3,1,6,2,0,1,2,3,6,3,0,4,5,0,4,1,1,5,5,1,2,0,6,1,1,5,2,4,6,1,1,0,0,2,2,5,10,3,2,0,4,0,7,2,7,9,8,9,9,10,10,10,9,8,10,7,10,9,10,8,10,7,7,9,9,7,9,9,8,10,7,7,10,9,0.5009298969609998,0.7343434343434335
10,8,6,5,7,0,2,4,2,1,4,1,5,1,2,4,2,5,2,2,2,1,2,6,2,3,2,6,2,0,1,2,2,7,1,0,4,5,0,3,1,2,5,5,1,1,0,6,1,1,5,3,4,6,1,0,1,4,2,2,3,10,0,2,0,0,1,7,0,0,9,8,6,9,10,3,10,9,8,10,7,9,9,10,8,10,7,7,9,9,7,10,9,7,10,7,7,10,9,0.4913726976916242,0.7626262626262618
10,8,8,5,7,0,1,4,2,3,4,1,0,2,5,0,5,2,2,5,6,2,10,9,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,8,10,7,10,9,9,10,9,10,9,10,8,6,10,9,7,10,10,9,10,10,10,10,8,10,7,9,9,10,8,9,10,8,8,9,10,6,8,7,10,7,6,7,6,0.9184139927712915,0.2515151515151516
10,8,6,5,7,0,2,4,2,3,4,1,5,0,1,3,1,4,2,2,4,3,2,2,5,3,1,4,3,0,2,2,3,6,1,3,4,5,4,2,0,2,1,6,3,1,5,5,3,6,1,2,7,6,5,9,9,10,10,9,10,10,9,10,9,9,8,9,10,9,9,10,10,9,10,10,10,8,8,10,7,10,9,9,8,10,7,7,8,9,7,7,9,8,10,8,10,10,10,0.5900544076687649,0.5606060606060607
10,8,6,5,7,0,2,4,2,1,4,1,5,1,2,3,2,5,3,2,1,1,2,6,2,3,2,6,3,0,1,2,3,6,2,0,5,5,0,4,1,1,5,5,1,2,0,6,1,1,4,3,4,6,1,0,0,6,2,1,5,10,0,2,1,7,4,7,2,7,9,8,9,9,10,10,10,9,8,10,7,10,9,10,8,10,7,7,9,8,7,9,9,7,10,7,7,10,9,0.5123410302177734,0.7070707070707064
10,8,6,5,7,0,2,4,2,1,4,1,5,1,2,3,2,5,2,2,2,1,2,6,2,2,2,5,2,0,1,2,3,6,3,0,4,5,0,4,1,1,5,4,1,1,0,6,1,1,5,1,4,6,1,0,0,1,5,2,4,10,0,2,0,0,0,6,0,0,5,8,0,9,9,5,0,9,8,10,7,9,9,10,7,10,7,7,9,9,8,10,9,8,10,7,7,2,9,0.47219098152945316,0.7959595959595949
10,8,6,5,7,0,2,4,2,1,4,0,5,1,2,4,1,4,3,2,5,1,2,5,2,3,1,5,3,0,1,2,2,6,2,3,4,2,1,3,2,1,6,7,1,2,0,5,1,1,6,2,3,6,0,3,3,1,3,5,4,10,4,10,10,9,8,8,10,7,10,7,10,9,10,10,10,9,7,10,7,10,9,10,8,10,7,8,9,8,9,9,10,8,10,7,9,10,10,0.5401975931552875,0.6424242424242421
10,8,7,5,7,0,1,4,3,3,4,0,2,2,1,2,5,4,3,2,5,0,2,2,5,4,1,2,3,2,1,3,4,0,0,3,5,2,2,3,6,2,5,10,10,10,9,10,10,10,10,10,7,10,10,8,10,10,10,9,10,10,9,10,10,10,8,9,10,10,8,9,10,9,10,10,10,10,8,10,8,10,9,9,8,10,9,7,8,9,8,7,8,8,9,9,8,10,9,0.6643863605827102,0.4636363636363639
10,8,7,5,7,0,1,4,1,3,4,1,5,1,2,3,1,4,3,2,5,1,2,2,5,3,1,5,0,5,0,3,4,0,1,3,5,1,2,3,4,2,2,5,0,3,1,10,4,5,10,9,7,10,10,9,10,10,10,9,10,10,9,10,10,9,8,9,10,9,8,9,10,9,10,10,10,9,8,10,9,10,9,10,8,9,7,7,9,9,8,8,6,8,9,9,10,10,10,0.6131359113907162,0.5323232323232324
10,8,8,5,7,0,1,4,2,3,4,1,0,2,5,3,2,2,2,2,5,1,2,1,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,7,10,8,10,9,9,10,9,10,9,9,8,9,10,9,7,10,10,9,10,10,10,10,8,10,7,9,9,10,8,9,9,8,10,9,10,6,8,7,10,8,7,7,6,0.8470167813544821,0.3010101010101011
10,7,7,5,7,0,1,4,3,2,4,1,1,2,5,3,2,3,2,2,5,0,3,1,5,2,1,2,5,6,2,4,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,7,10,10,10,10,10,10,9,10,8,10,7,9,10,9,7,9,10,9,10,10,10,9,9,10,8,9,9,10,8,10,10,9,10,9,9,6,8,7,9,9,7,10,9,0.7581562526119544,0.3717171717171719
10,8,7,5,7,0,1,3,4,0,3,6,7,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,7,9,7,10,8,9,10,8,9,9,10,8,8,10,9,9,9,10,8,10,10,10,9,8,10,7,9,9,10,7,9,6,8,9,6,10,7,7,5,8,7,6,7,6,1.0753580992881488,0.1606060606060606
10,8,7,5,7,0,1,4,1,3,4,0,2,1,6,3,1,4,3,2,5,1,2,2,5,3,1,5,4,4,0,3,4,0,0,3,5,2,2,3,3,2,2,5,7,10,5,10,10,10,10,10,7,10,10,8,10,10,10,9,10,10,10,10,10,10,8,9,10,9,8,9,10,9,10,10,10,10,8,10,9,10,9,10,8,10,7,8,9,9,8,7,6,8,9,9,10,10,10,0.6503532444713552,0.4818181818181821
10,9,6,5,7,0,2,4,2,0,4,1,5,0,2,3,2,4,3,2,5,1,2,2,5,3,1,5,0,3,0,3,2,7,1,0,4,2,1,2,2,2,5,7,1,2,2,5,1,2,1,5,0,6,0,6,0,6,2,6,1,10,4,10,9,9,8,9,10,8,10,8,10,9,10,10,10,9,7,10,6,10,9,10,8,10,8,8,9,9,7,9,10,8,10,7,9,10,10,0.535893942603231,0.6535353535353531
