0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,10,6,6,4,0,2,4,2,3,1,1,3,5,4,3,0,1,6,2,0,4,4,2,0,6,3,3,2,0,2,7,1,2,1,5,3,0,5,0,4,2,5,2,2,0,1,5,5,6,2,2,3,5,2,9,10,9,10,9,9,10,10,8,10,10,9,10,10,8,8,9,9,8,9,10,10,9,10,10,10,7,10,10,8,9,9,10,10,8,9,8,9,9,10,9,10,10,7,0.5800330302132763,0.5828282828282827
10,10,6,6,5,0,2,3,2,3,1,1,2,5,4,3,0,3,6,1,0,2,4,3,0,6,3,2,2,6,4,2,2,2,1,5,1,6,3,1,2,5,5,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,8,10,10,9,10,10,9,8,10,9,7,10,10,10,9,9,10,10,9,9,9,9,9,9,10,10,7,9,7,8,9,10,9,10,10,8,0.6758530243969849,0.4626262626262629
10,10,6,6,5,0,2,3,2,3,1,1,2,5,4,3,0,1,6,1,0,3,3,5,0,6,5,1,1,0,2,7,1,2,1,6,3,3,4,0,4,0,5,1,3,0,0,5,5,2,1,1,0,5,0,6,4,2,2,1,5,2,2,0,1,2,9,9,1,8,1,8,9,0,9,10,10,9,10,10,10,7,10,10,9,9,10,10,10,8,9,8,9,8,10,9,10,10,7,0.4955392743328223,0.7545454545454536
10,10,6,6,5,0,2,2,2,3,2,1,2,5,5,3,0,0,5,1,7,2,2,5,1,6,3,1,2,2,5,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,9,10,10,8,8,10,10,9,10,9,9,9,7,10,10,7,9,7,7,9,10,9,10,10,9,0.8014196326152594,0.34141414141414156
10,10,6,6,4,0,3,3,3,3,1,1,2,6,4,3,0,1,6,1,0,3,4,3,0,6,3,2,2,1,5,7,0,2,1,6,3,0,3,0,4,1,5,1,2,1,2,6,5,2,2,2,3,6,2,5,5,3,5,1,4,9,4,8,10,10,9,10,10,8,8,9,9,8,9,10,10,9,10,10,10,7,10,10,9,10,10,10,10,8,9,8,9,7,10,9,10,10,7,0.5503282516030911,0.636363636363636
10,10,6,6,5,0,2,3,1,3,2,1,3,5,5,2,0,0,6,1,7,2,1,3,0,9,2,1,2,0,4,5,1,3,5,10,2,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,9,10,10,9,9,10,10,9,9,9,10,9,6,9,10,7,8,7,7,9,10,9,10,10,9,0.7430988177074332,0.3919191919191921
10,10,6,6,4,0,3,3,3,3,1,1,2,5,4,3,0,1,6,1,1,3,4,4,0,6,3,2,2,1,5,4,0,2,1,6,3,3,3,0,4,1,5,0,2,1,2,5,5,2,2,2,3,5,3,5,5,2,5,0,4,1,4,4,10,5,9,10,10,8,8,9,9,8,10,10,10,9,10,10,10,7,10,10,9,10,10,10,10,8,9,8,9,8,10,6,10,10,7,0.53564049856061,0.6717171717171713
10,10,6,6,5,0,2,3,1,4,2,1,2,5,5,3,0,0,5,1,7,2,2,3,0,6,2,1,2,1,4,3,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,9,9,10,8,8,10,10,9,10,9,9,9,7,9,10,7,8,7,7,9,10,9,10,10,9,0.7784249974313744,0.3616161616161618
10,10,6,6,5,0,2,3,2,4,2,1,2,5,4,3,0,3,6,2,0,2,2,4,0,6,2,2,3,0,4,3,2,3,2,5,1,4,3,5,10,5,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,8,10,10,10,10,10,9,8,10,9,7,10,10,10,8,9,10,10,9,10,10,10,9,7,10,10,7,9,7,7,8,10,10,10,10,9,0.6940735254681438,0.44242424242424266
10,9,7,5,5,1,1,5,1,5,1,2,2,5,4,1,3,0,5,1,6,6,5,8,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,8,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,9,9,10,10,8,10,8,9,9,10,10,8,8,10,10,10,9,9,9,8,7,9,7,4,8,8,8,8,10,9,10,10,10,0.9077208477705021,0.2606060606060607
10,10,6,6,5,0,2,3,2,4,1,1,3,5,4,3,0,3,6,1,0,2,2,3,3,6,3,2,3,1,4,4,2,2,1,4,1,2,4,2,2,2,5,5,5,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,8,10,10,9,10,10,9,8,10,9,8,10,10,10,9,10,10,10,9,9,10,9,9,10,10,10,7,9,7,8,9,10,9,10,10,9,0.6628453176573328,0.4777777777777781
10,10,7,6,5,1,2,2,1,3,2,1,2,5,5,2,0,0,5,1,7,2,3,3,2,6,3,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,9,10,10,8,8,10,10,9,10,9,9,9,7,10,10,7,1,7,7,9,10,9,10,10,9,0.840138562212568,0.3111111111111112
10,9,7,5,5,1,1,5,1,4,1,3,2,5,4,1,0,3,6,1,1,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,9,9,10,10,8,10,8,9,9,10,10,8,8,10,10,9,9,9,10,8,7,9,7,4,8,8,7,8,10,9,10,10,10,0.89254182026651,0.2717171717171718
10,10,6,6,5,0,2,3,2,3,1,1,3,5,4,3,0,3,6,2,0,3,4,3,0,6,3,2,2,0,2,5,0,2,1,6,1,1,3,3,3,2,6,0,5,0,2,6,5,5,1,2,2,9,5,10,10,10,10,9,9,10,10,8,10,10,9,10,10,10,8,10,9,8,9,10,10,9,9,10,10,8,10,10,9,10,10,10,10,7,8,8,9,7,10,10,10,10,9,0.5900041361914922,0.5717171717171717
10,10,6,6,4,0,2,3,3,3,1,1,2,5,4,3,0,1,6,1,1,3,3,2,0,6,4,2,2,1,2,4,3,2,1,7,3,1,3,0,4,1,5,3,3,0,1,5,5,1,2,1,2,10,3,1,2,2,5,0,5,2,1,1,0,3,1,9,5,8,0,9,9,8,10,10,10,9,10,10,10,7,10,10,9,9,10,10,10,8,9,8,9,8,10,6,10,10,7,0.5006511328349026,0.7414141414141406
10,10,6,6,5,0,2,3,1,4,1,1,2,5,5,3,0,3,6,1,0,2,2,3,3,6,2,1,2,6,4,1,2,4,2,5,0,4,2,5,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,10,10,10,8,10,10,10,9,10,10,10,9,9,10,10,7,8,7,8,9,10,9,10,10,8,0.6848199752270275,0.45151515151515176
10,10,6,6,5,0,2,2,1,4,2,1,2,6,5,3,0,0,5,1,7,2,2,3,1,6,3,1,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,9,10,10,8,8,10,10,9,10,9,10,9,7,10,10,7,10,7,7,9,10,9,10,10,9,0.8156122226807136,0.33030303030303043
10,10,6,6,4,0,2,3,2,3,1,1,2,6,4,3,0,1,6,1,0,3,2,5,0,6,4,1,1,1,2,7,0,2,1,7,3,3,4,0,4,0,5,0,2,0,0,5,5,2,1,2,0,5,6,6,0,3,2,0,2,2,2,0,1,3,0,9,1,8,2,8,6,1,9,10,10,9,10,10,6,7,10,10,9,9,10,10,10,8,8,7,9,8,10,6,10,10,7,0.48208775362108836,0.7666666666666657
10,9,7,5,5,2,1,5,1,4,1,2,2,5,4,1,0,2,1,1,4,2,5,6,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,10,9,10,10,9,10,8,8,9,10,10,8,8,10,10,10,9,9,9,8,6,9,8,4,8,8,8,8,10,9,10,10,9,0.8626363242520816,0.290909090909091
10,10,6,6,4,0,2,3,3,3,1,1,2,5,4,3,0,1,6,1,0,3,4,3,0,6,3,2,1,1,5,4,2,2,1,7,3,1,3,0,4,1,5,3,2,1,0,5,5,2,2,2,2,9,2,3,2,5,2,0,9,5,3,7,10,10,9,10,10,10,9,9,9,8,10,10,10,9,10,10,10,8,10,10,9,9,10,10,10,8,9,9,9,8,10,9,10,10,7,0.5410202041102966,0.6535353535353531
10,10,6,6,5,0,2,3,2,3,1,1,3,5,4,3,0,1,6,3,0,3,4,3,0,6,3,2,2,1,5,2,0,2,6,4,2,0,3,3,4,1,5,2,2,0,3,2,5,5,3,2,3,5,5,2,5,5,10,9,9,10,10,8,10,10,9,10,10,9,8,9,9,8,9,10,10,9,10,10,10,9,10,10,9,9,10,10,10,7,9,8,9,8,10,9,10,10,7,0.5721701350830051,0.5949494949494948
10,9,7,5,5,0,1,4,1,7,0,2,2,5,4,3,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,9,10,8,10,10,9,10,10,10,8,10,9,8,9,10,10,8,9,10,10,9,9,9,10,8,7,8,7,3,8,7,7,8,10,10,10,10,10,1.0249784628735716,0.19090909090909094
10,9,7,6,5,1,2,2,1,4,2,1,2,6,5,2,0,0,5,1,7,2,2,3,2,6,3,5,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,8,9,10,10,8,8,10,10,9,9,9,10,9,7,10,10,7,5,7,7,9,10,9,10,10,9,0.8266039235511936,0.32121212121212134
10,10,6,6,5,0,2,3,2,3,1,1,3,5,4,3,0,3,6,1,0,3,4,3,0,6,3,2,2,1,4,3,1,2,2,5,1,2,1,3,2,2,5,3,5,2,2,5,5,10,9,10,10,10,10,10,10,10,10,10,8,10,10,8,10,10,10,10,9,10,8,10,9,8,10,10,10,9,10,10,10,9,10,10,9,9,10,10,10,7,9,7,8,8,10,9,10,10,9,0.6259217335483854,0.5232323232323234
10,10,6,6,5,0,2,3,2,3,1,1,2,5,4,3,0,3,6,1,0,3,5,3,0,6,3,2,2,1,4,3,1,3,1,5,0,2,3,2,2,3,5,2,5,2,2,5,5,5,10,5,10,10,10,10,10,10,10,10,9,10,10,8,10,10,10,10,10,9,8,10,9,8,10,10,10,9,10,10,10,9,10,10,9,9,10,10,9,7,8,7,8,9,10,9,10,10,9,0.6168950178472968,0.5343434343434345
10,9,7,6,5,0,1,0,6,7,7,10,10,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,8,10,10,10,9,9,10,10,10,10,10,10,9,10,10,9,9,10,8,10,10,9,10,10,10,8,10,9,9,10,9,10,7,8,10,10,9,10,9,10,7,7,8,7,3,7,7,8,8,10,10,10,1,9,1.1400375324756913,0.13030303030303028
10,10,6,6,5,0,2,3,1,4,1,1,3,5,4,3,0,0,6,1,7,2,2,3,0,6,3,5,2,0,4,1,1,3,2,5,2,7,0,4,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,8,10,10,9,10,10,10,8,10,9,7,10,10,9,9,9,10,10,9,9,9,9,9,9,10,10,7,8,7,7,9,10,9,10,10,8,0.7038287327933589,0.43131313131313154
10,10,6,6,5,0,2,3,2,4,1,1,3,5,4,3,0,3,6,1,0,2,3,0,4,6,3,1,2,1,4,3,2,3,5,5,0,1,3,2,2,2,5,2,3,1,5,10,5,10,10,10,10,10,10,10,10,10,10,10,9,10,10,8,10,10,10,10,10,10,8,10,9,7,10,10,10,9,10,10,10,9,9,10,9,9,10,10,10,7,9,8,8,8,10,9,10,10,8,0.636414594461831,0.5111111111111113
10,9,7,5,5,1,1,5,1,5,0,2,2,5,4,1,3,0,5,0,5,6,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,8,10,10,9,9,10,10,8,10,8,9,9,10,10,8,8,10,10,10,9,9,9,8,7,9,7,4,8,8,8,8,10,10,10,10,10,0.924558701463399,0.2515151515151516
