0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,9,6,4,6,1,4,5,6,4,5,6,1,6,5,7,4,7,4,4,6,5,5,7,5,5,5,5,6,7,6,7,2,6,6,6,6,7,5,6,4,4,6,7,6,6,7,4,5,7,6,4,6,5,6,7,7,6,4,5,5,7,5,6,6,5,6,7,7,6,7,6,6,7,6,5,4,6,6,9,2,7,7,5,10,6,6,7,6,7,9,10,10,10,10,10,10,10,1.0358057825743723,0.5842424242424233
10,10,8,7,4,4,1,3,5,5,5,2,6,1,5,5,2,3,6,3,3,4,5,3,6,3,5,6,0,6,8,2,4,1,5,5,5,2,6,1,5,4,4,5,4,6,1,6,3,4,0,6,3,6,2,6,5,0,6,3,6,4,5,1,5,6,5,5,6,6,6,5,1,6,6,1,4,5,3,6,5,1,6,4,6,9,5,6,7,7,7,9,9,10,10,10,10,10,10,0.8344187098060399,0.7834343434343422
10,10,9,6,4,4,1,4,5,4,4,4,6,1,6,6,4,4,7,4,2,5,6,2,7,2,5,6,2,6,7,6,5,1,5,6,6,1,7,6,9,4,4,6,7,6,6,6,4,5,7,5,4,6,5,6,6,4,6,5,9,5,4,6,6,6,5,6,7,7,6,7,6,6,6,6,4,5,7,6,9,2,7,6,4,5,6,9,7,8,6,9,10,10,10,10,10,10,10,0.9700042381715572,0.6410101010101001
10,10,9,1,4,4,1,3,5,4,2,2,6,0,5,6,2,5,6,3,3,4,5,2,6,2,5,6,0,5,6,1,5,2,5,4,5,1,7,1,5,4,3,6,4,6,1,6,3,5,4,7,3,2,2,6,6,0,6,2,6,3,4,2,5,6,5,5,7,6,1,0,6,5,6,1,5,5,1,5,5,1,6,7,1,9,6,6,4,5,6,6,9,10,8,10,10,10,10,0.7825419716403484,0.8226262626262612
10,10,8,6,6,5,2,2,5,5,4,4,5,1,6,5,4,4,7,4,4,5,6,2,6,2,5,5,2,6,7,6,6,2,5,5,5,6,7,5,9,4,4,6,4,6,6,7,4,5,7,6,4,6,5,6,7,7,6,5,6,6,4,6,6,6,5,6,7,6,6,7,6,6,6,6,4,5,6,6,9,2,7,7,4,9,6,6,7,8,6,9,10,10,10,10,10,10,10,0.9801466666018891,0.6321212121212113
10,10,9,6,6,6,2,4,5,6,5,5,5,1,6,5,7,5,7,4,5,6,10,5,7,5,5,6,5,6,7,7,5,2,9,7,1,6,7,5,6,6,5,6,4,6,6,7,4,5,7,6,4,6,5,6,7,3,7,4,9,6,6,6,1,6,5,5,7,7,6,7,6,6,7,5,5,4,7,7,9,2,7,7,4,10,6,6,7,7,8,9,10,10,10,9,10,10,10,1.0602288638026185,0.5638383838383829
10,10,8,6,3,4,1,4,4,4,5,3,6,0,5,6,3,4,6,3,3,4,5,2,6,2,5,6,2,6,7,1,5,1,5,4,5,2,7,1,5,4,4,5,4,6,1,6,3,3,6,5,3,2,2,6,7,1,1,3,6,3,5,1,6,6,5,5,4,6,1,0,7,4,1,1,6,5,7,6,5,2,6,4,1,9,4,6,4,5,7,9,9,10,10,9,10,10,10,0.8110956865293254,0.8036363636363621
10,9,9,1,4,3,2,2,4,5,2,3,2,2,2,2,3,7,6,2,3,4,5,1,6,2,5,6,0,6,4,1,4,2,5,5,1,2,6,2,2,3,2,1,3,7,1,6,3,5,4,1,3,2,2,5,5,3,7,2,6,2,4,3,4,0,4,5,5,6,2,3,1,4,5,1,5,4,6,6,5,1,6,7,4,5,2,6,4,5,4,6,6,5,8,10,10,10,10,0.7008009670277275,0.8719191919191904
10,9,6,1,4,3,2,2,4,2,1,4,3,3,2,2,2,0,6,1,2,3,5,1,2,2,5,6,0,5,0,0,4,1,5,2,1,2,6,2,2,3,3,2,3,4,1,6,0,4,4,1,5,2,3,2,5,2,3,3,6,3,3,3,3,7,4,1,5,6,7,3,1,5,4,1,5,4,5,1,3,6,0,7,4,6,3,3,6,4,4,6,9,5,10,9,10,9,10,0.6122624812926418,0.9212121212121197
10,10,8,6,4,4,1,4,5,4,4,4,6,1,6,5,3,4,6,4,3,4,5,2,6,3,5,5,2,6,7,1,5,1,5,6,5,1,6,2,4,5,5,6,3,6,0,6,3,3,7,6,3,5,2,6,5,0,7,3,6,2,10,2,7,6,5,5,4,6,5,0,7,6,6,6,5,5,8,6,10,2,6,6,7,10,5,10,7,7,7,9,10,10,10,10,10,10,10,0.8816426142806965,0.7325252525252514
10,10,9,6,4,5,0,5,5,6,4,5,6,1,6,7,4,4,6,4,3,5,9,2,6,5,5,5,5,6,7,1,6,2,9,4,6,1,7,5,9,5,4,6,7,6,6,6,4,4,8,6,4,6,4,7,7,7,6,5,6,5,6,6,6,6,4,5,7,6,6,7,6,6,7,6,4,4,7,6,9,2,7,5,5,10,6,6,7,8,7,9,10,10,10,10,10,10,10,1.0055288629730803,0.6107070707070698
10,10,8,6,3,4,1,3,3,5,5,2,6,1,5,5,2,2,6,3,3,4,7,1,6,3,5,6,1,5,8,1,4,3,5,5,5,2,7,1,1,4,3,7,4,6,1,6,3,4,6,2,4,2,5,5,6,2,6,2,6,3,4,1,7,6,4,5,4,6,2,1,6,4,6,1,7,2,1,5,5,1,7,5,1,6,6,6,4,4,7,6,6,10,9,10,10,9,10,0.7944252966666816,0.8145454545454532
10,10,8,6,4,4,1,4,5,5,4,3,6,1,6,5,3,4,6,5,4,4,5,2,6,2,5,6,2,6,7,1,6,1,5,5,5,1,6,2,5,4,4,6,7,6,1,6,4,3,7,6,4,5,2,6,7,4,6,4,6,3,5,3,7,6,5,6,7,6,6,7,7,7,6,6,5,5,7,6,5,2,9,8,7,9,5,6,7,10,6,9,10,10,10,10,10,10,10,0.911568763524571,0.7002020202020192
10,10,9,6,6,4,5,4,5,7,4,4,5,6,6,5,7,5,7,4,7,5,6,5,7,5,5,6,6,5,7,6,6,2,9,7,6,6,5,5,7,5,5,6,5,6,6,7,4,5,7,6,4,6,6,6,7,4,7,4,6,5,6,5,6,5,5,9,7,7,5,7,6,6,7,5,4,7,5,6,10,3,6,9,2,10,6,9,7,5,10,9,10,10,10,9,10,10,10,1.0831326026753683,0.542828282828282
10,10,9,6,4,5,5,4,5,7,4,4,5,1,6,6,5,4,7,4,1,5,6,5,7,5,5,6,5,5,7,7,6,1,9,4,6,6,6,5,6,5,5,6,7,6,6,6,5,5,7,6,4,6,5,7,7,4,7,4,6,4,5,6,6,6,4,5,7,7,5,7,6,6,7,6,4,5,6,1,10,3,9,7,5,9,6,6,7,6,6,9,10,10,10,10,10,10,10,1.0257362993554924,0.5921212121212113
10,10,8,7,4,3,2,4,5,4,4,4,6,1,6,5,3,4,6,4,4,4,5,1,7,2,5,6,1,6,7,1,6,1,5,4,5,2,7,2,5,4,5,1,4,7,1,7,4,3,5,6,3,5,2,6,5,3,6,3,6,4,5,2,7,6,4,5,4,6,2,3,7,7,6,5,5,5,7,1,10,2,6,9,6,9,3,6,7,8,7,9,9,10,10,10,10,10,10,0.8727470701624215,0.7430303030303019
10,10,10,9,6,5,6,4,5,6,7,5,5,6,6,7,7,5,7,4,6,5,7,6,7,5,5,7,6,6,7,6,5,2,9,5,6,6,6,5,8,5,5,7,4,6,6,7,6,5,7,6,4,6,6,7,7,3,6,6,5,6,6,6,6,7,5,6,7,7,6,7,6,7,7,6,5,7,9,7,10,7,9,8,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,1.161415443694144,0.46666666666666606
10,9,7,1,4,0,2,2,4,1,1,4,0,2,2,1,2,0,6,1,2,4,2,1,1,2,5,6,0,5,0,0,2,1,5,2,2,1,5,2,1,2,3,2,3,4,1,6,0,2,4,1,4,2,2,5,5,0,1,2,6,0,1,3,3,1,4,2,5,6,1,0,0,5,4,1,4,4,5,1,0,6,0,1,2,6,0,2,2,5,4,6,6,5,6,5,10,9,10,0.5147295596301212,0.9705050505050488
