0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,10,6,4,5,2,4,6,5,4,5,4,4,7,5,5,4,5,4,6,6,5,6,6,7,5,2,9,6,2,10,5,7,1,7,2,6,10,6,4,5,7,6,6,7,7,4,6,4,4,6,7,7,4,6,7,5,4,7,6,6,4,5,10,2,6,6,4,6,6,5,6,5,7,7,6,4,7,5,7,6,2,9,5,5,6,7,9,6,10,10,8,10,9,10,10,9,10,1.0342892199428035,0.5854545454545446
10,9,5,6,2,2,1,2,2,2,5,3,3,0,0,2,2,5,6,4,0,3,2,0,1,6,4,1,3,0,2,6,5,3,1,0,1,5,4,0,3,2,5,1,5,3,1,0,3,5,1,2,7,2,2,7,4,0,0,4,4,4,1,2,2,7,2,5,2,2,4,1,9,2,6,0,5,7,5,7,3,3,4,2,4,2,6,1,7,2,6,5,7,9,8,8,9,9,8,0.5939284255532836,0.9335353535353518
10,10,10,6,3,5,5,3,5,5,5,5,5,3,7,5,6,7,5,4,10,6,3,7,6,8,7,2,9,5,2,10,4,7,2,7,1,6,10,5,5,5,5,7,6,5,7,5,6,4,5,6,7,7,4,7,4,4,3,7,7,9,4,5,6,5,6,6,6,7,6,6,5,5,7,7,6,7,8,5,7,7,0,9,6,5,6,5,9,5,10,10,9,10,9,10,10,9,10,1.0619267208498402,0.5608080808080801
10,10,10,6,3,5,1,2,6,5,5,5,2,3,7,5,1,4,5,4,5,6,3,3,6,4,4,1,5,6,2,2,5,7,2,6,1,6,5,5,4,4,5,3,6,4,7,1,6,4,4,4,7,4,4,4,5,3,4,7,6,6,4,5,6,6,6,5,4,6,6,9,6,2,7,7,6,4,7,6,7,6,4,8,6,5,6,7,9,5,10,9,9,10,9,10,10,10,10,0.901548360397183,0.7105050505050495
10,10,9,5,3,5,2,3,5,5,4,5,3,0,7,5,1,5,6,4,2,7,2,3,1,7,4,2,5,6,1,4,5,7,3,4,2,5,5,5,2,4,5,2,6,3,6,1,5,5,5,6,1,2,2,4,4,3,4,6,5,6,1,5,2,6,6,5,5,5,1,6,6,2,5,0,7,4,7,5,7,1,4,4,7,5,9,6,10,0,10,10,9,10,9,9,10,10,9,0.8262720242976169,0.7909090909090896
10,10,10,9,4,5,5,5,6,5,7,6,4,7,7,6,6,4,6,4,10,6,5,7,6,6,7,2,6,7,2,10,5,8,2,7,5,6,10,5,5,5,7,6,3,7,7,7,7,4,6,6,7,7,2,6,7,5,4,7,7,6,4,5,10,2,6,10,5,7,5,10,6,5,8,6,6,7,7,6,7,9,7,9,9,10,10,7,9,10,10,10,10,10,10,10,10,10,10,1.1521910688761339,0.47414141414141353
10,10,9,6,3,5,1,4,5,5,4,5,4,3,7,5,0,5,5,4,5,6,3,4,1,7,5,3,5,6,2,5,5,7,2,7,1,6,5,6,5,4,5,5,6,2,7,5,5,4,5,6,6,5,4,7,7,2,7,6,6,6,7,5,6,6,6,5,5,7,6,6,6,5,7,8,6,4,7,6,7,6,7,7,6,6,6,6,10,1,10,10,9,10,9,10,10,10,10,0.9455164846441305,0.6646464646464638
10,9,5,6,2,1,1,2,2,2,5,3,3,0,1,2,2,5,6,4,0,3,3,0,1,6,4,1,3,0,2,5,5,3,1,0,1,5,4,1,3,1,5,2,1,3,1,0,3,5,2,0,5,2,1,4,5,1,0,5,4,4,1,2,2,7,1,5,2,1,4,0,6,2,6,0,5,1,5,4,3,0,4,2,4,5,6,6,0,1,5,5,7,9,8,7,10,9,9,0.5656470701338543,0.9525252525252508
10,9,5,6,2,2,2,2,2,2,5,4,3,1,1,1,2,5,5,4,1,3,2,3,1,6,4,1,4,1,2,5,5,4,1,4,1,5,4,1,4,2,5,2,6,2,6,1,3,5,2,5,6,2,1,4,5,2,1,6,7,5,1,2,2,4,2,6,2,1,4,1,6,2,6,5,4,7,6,0,4,0,7,1,6,2,5,6,7,2,1,5,5,10,8,8,10,9,9,0.6446882913317564,0.9026262626262611
10,9,5,6,2,2,2,2,2,2,5,2,2,0,1,2,2,5,5,4,0,4,2,0,0,7,4,1,3,0,2,6,5,4,1,0,1,4,4,1,3,2,5,2,0,1,1,1,3,5,1,3,4,2,1,4,5,1,0,1,4,4,0,2,2,4,1,5,3,1,2,0,6,2,6,0,5,0,2,4,3,0,7,2,5,2,6,5,1,2,6,2,4,9,8,8,10,9,9,0.5500799200349755,0.9614141414141396
10,10,9,5,3,5,2,4,5,5,4,5,5,3,7,5,1,5,5,4,5,6,4,4,2,7,6,2,9,5,1,5,5,7,4,7,1,6,10,5,5,5,5,4,6,6,7,5,6,5,5,5,5,7,4,4,7,7,4,7,7,6,4,5,6,6,6,6,5,6,6,6,6,5,6,8,7,4,9,5,7,6,4,6,6,6,6,7,10,6,10,10,9,10,9,10,10,10,10,0.9823205091336707,0.6301010101010093
10,10,9,5,3,2,1,3,2,2,4,5,5,0,7,5,1,5,5,4,2,7,2,2,6,6,4,1,5,6,2,5,5,7,2,4,1,6,5,1,3,5,5,3,6,2,7,1,5,5,2,2,6,2,4,4,3,1,4,7,5,5,7,5,1,5,2,5,5,5,2,4,6,2,6,0,7,4,6,6,4,0,4,5,6,2,6,7,5,0,10,10,4,10,9,10,10,10,10,0.7827717511393365,0.8216161616161601
10,10,6,5,2,5,3,3,2,2,4,4,2,1,6,5,1,6,6,3,2,7,4,3,1,7,4,1,5,4,1,5,5,7,2,3,1,4,5,4,3,5,5,3,6,2,6,1,5,4,4,2,6,2,7,4,4,3,5,6,5,6,3,2,2,6,1,5,4,5,2,6,6,3,5,1,5,4,7,5,7,0,4,2,7,2,5,5,5,2,10,5,9,10,8,10,10,10,9,0.7674013464331076,0.83151515151515
10,10,9,5,3,6,2,3,5,5,4,5,5,0,7,5,1,5,5,4,4,6,3,3,1,7,4,2,5,5,2,4,5,7,3,4,2,6,5,2,3,6,5,3,6,2,7,1,5,5,5,2,6,3,4,4,4,2,4,6,6,7,1,6,1,6,2,5,4,6,6,5,6,2,5,7,6,4,6,6,7,1,3,7,6,5,6,6,10,2,10,10,8,10,9,10,10,10,10,0.8550089084234428,0.762222222222221
10,10,10,6,3,6,2,4,7,5,4,5,4,4,7,5,6,5,6,4,6,6,4,7,6,8,6,2,9,5,2,10,6,7,2,7,2,6,10,5,5,2,6,6,6,5,7,5,6,5,5,6,7,7,4,6,7,6,4,7,7,7,4,5,2,5,6,9,5,6,6,6,6,5,7,6,5,5,7,6,6,6,2,8,6,5,9,7,9,5,10,9,9,10,9,10,10,9,10,1.051047594000692,0.5703030303030294
10,10,9,2,2,1,2,3,5,2,5,4,4,0,7,5,2,5,5,4,4,0,5,3,1,7,4,1,4,5,1,5,5,4,3,4,1,5,5,2,3,4,5,2,6,2,7,1,5,5,5,2,7,3,5,4,4,3,5,1,5,7,1,5,2,6,1,5,5,4,5,6,7,2,5,0,6,4,4,4,7,0,3,7,5,2,6,6,4,0,10,10,1,10,8,10,10,9,10,0.7504379556398598,0.8414141414141398
10,10,10,6,3,5,1,2,6,5,5,5,2,3,7,5,1,4,5,4,5,6,3,3,6,4,4,2,5,6,2,2,6,7,2,6,1,6,5,5,4,4,5,3,6,3,7,1,6,4,4,5,7,4,4,4,5,4,4,7,6,6,5,5,6,6,6,5,4,6,6,9,6,2,7,7,7,4,7,6,7,6,5,8,6,6,6,7,9,5,10,9,9,10,9,10,10,9,10,0.9103649534743794,0.7016161616161607
10,9,6,5,2,2,2,2,2,2,5,3,3,0,1,2,2,5,5,3,0,3,2,1,1,6,4,1,3,0,2,5,2,4,1,3,1,5,7,1,3,2,5,0,1,3,7,1,0,6,5,3,7,2,2,4,5,1,2,1,4,4,5,2,2,4,2,6,3,4,5,1,6,2,6,0,4,4,6,5,4,0,7,2,4,5,6,6,5,2,4,5,4,10,8,8,10,9,9,0.6124695720808587,0.9212121212121196
10,10,10,9,5,6,6,5,6,5,7,6,4,7,7,6,6,6,6,4,6,6,4,7,6,6,7,2,9,6,2,10,6,6,2,7,5,6,9,5,4,5,7,6,6,7,4,5,6,6,6,6,7,7,4,7,7,7,4,7,6,6,4,5,10,2,6,9,4,7,6,5,6,5,7,6,6,7,8,6,7,6,0,9,10,10,9,7,9,10,10,10,10,10,10,10,10,10,10,1.1434017400816383,0.4840404040404034
10,10,9,5,3,6,2,3,5,5,5,5,2,0,7,5,2,4,5,4,4,6,4,3,1,6,4,2,5,6,2,4,5,7,2,7,1,6,4,2,3,2,5,3,6,2,7,1,5,5,5,1,6,4,4,4,5,4,4,7,6,5,0,5,2,6,1,5,5,5,6,6,6,2,6,0,7,4,6,6,7,0,4,7,6,1,6,6,10,1,10,9,9,9,9,10,10,10,10,0.8361172362083699,0.7818181818181804
10,10,10,5,3,5,2,4,5,5,5,5,5,3,7,5,0,5,5,4,6,6,5,3,1,6,6,2,5,6,2,5,6,7,2,7,1,6,6,6,5,5,6,6,6,5,7,5,6,5,4,6,7,6,4,7,7,5,4,7,6,6,7,4,5,6,6,5,6,6,6,6,1,5,7,7,7,4,6,5,9,6,2,9,6,6,6,5,9,5,10,10,9,10,9,10,10,10,10,0.9700526650551556,0.6402020202020192
10,10,10,6,3,5,2,2,5,5,4,5,2,3,7,5,1,4,5,4,6,6,2,3,6,4,4,1,5,6,2,2,6,7,2,6,1,6,2,5,4,4,5,4,6,3,7,0,6,4,4,5,5,4,4,4,5,4,4,7,5,6,2,5,6,6,5,5,5,6,6,6,6,2,7,6,7,4,7,6,7,6,4,8,6,5,6,7,10,1,10,9,9,10,9,10,10,9,10,0.8835016459798627,0.7305050505050494
10,10,9,5,3,5,1,3,2,5,4,5,5,0,7,5,1,5,5,4,2,7,2,2,6,7,4,1,5,6,2,4,5,7,2,4,1,6,5,1,3,6,5,3,6,2,7,1,5,5,5,2,6,2,4,4,3,1,4,7,6,5,1,5,1,6,2,5,5,6,2,5,6,2,6,0,7,4,6,6,7,1,3,6,6,5,6,6,5,0,10,10,7,10,9,10,10,10,10,0.8147965656172229,0.8010101010100996
10,10,10,6,3,5,5,5,6,5,4,6,4,3,7,5,6,5,5,4,6,6,4,7,5,6,7,3,9,6,2,10,6,7,2,7,2,6,10,6,5,5,7,6,6,4,7,4,6,4,5,6,7,7,4,6,7,6,4,6,6,6,4,5,10,5,6,9,5,6,6,5,6,5,6,7,6,5,7,4,6,9,1,9,6,10,7,7,9,10,10,10,9,10,9,10,10,10,10,1.0732420637911992,0.5507070707070699
10,10,6,5,3,2,2,3,2,5,5,3,3,0,6,2,1,4,5,3,3,4,4,3,1,6,4,1,3,7,2,5,5,7,1,2,1,6,5,2,3,5,5,2,6,2,7,1,6,5,5,0,6,2,5,4,5,0,2,6,6,6,5,2,2,4,6,6,4,6,5,0,7,2,5,0,4,7,6,4,4,0,4,2,5,5,5,6,5,2,5,5,8,9,8,9,10,10,9,0.7327749561409318,0.8513131313131298
10,10,9,6,2,5,2,5,5,5,4,5,5,4,7,5,0,5,6,4,5,6,5,7,1,6,6,2,8,6,2,10,5,7,3,7,2,6,10,5,4,5,5,7,6,4,6,5,6,5,6,7,6,7,4,7,7,4,4,7,7,6,7,5,6,6,6,6,4,6,5,6,6,5,6,7,9,4,8,6,7,6,5,9,6,5,5,7,10,5,10,10,8,10,10,10,10,10,10,1.0149924969264155,0.6016161616161608
10,10,9,5,3,2,2,2,5,2,4,2,4,3,7,5,2,4,6,4,4,6,4,4,1,4,4,2,5,6,2,5,5,7,2,4,2,6,2,5,3,5,4,2,6,3,7,1,5,6,4,2,6,2,4,4,4,3,4,1,5,7,2,5,1,6,1,5,4,6,1,6,6,2,6,0,7,4,6,5,7,1,4,1,7,2,9,6,5,0,10,9,9,10,8,9,10,10,10,0.7937968945767586,0.8155555555555541
10,10,10,6,3,5,5,5,6,5,7,6,5,7,7,5,6,6,5,4,6,7,4,6,6,7,7,2,9,4,3,10,6,8,2,7,2,6,10,5,4,5,7,6,6,6,4,5,6,5,6,6,7,7,4,6,7,7,4,7,7,6,4,5,10,5,6,5,7,7,6,5,6,5,7,6,6,7,8,5,7,6,6,9,5,10,9,7,9,9,10,10,10,10,10,10,10,9,10,1.1129849184260607,0.5147474747474741
10,10,9,6,3,5,1,3,5,5,4,5,3,3,7,5,1,4,5,4,4,6,3,4,6,3,4,2,5,5,2,5,5,7,2,4,2,6,6,5,3,5,5,2,6,4,7,1,6,5,4,5,7,3,4,4,4,3,4,7,6,6,5,5,6,6,1,5,4,6,6,6,6,2,5,7,6,4,7,7,7,6,4,7,6,5,6,7,10,5,10,9,9,10,10,10,10,10,10,0.8919781763406085,0.7206060606060595
10,10,10,6,3,5,6,5,6,5,4,6,4,4,7,5,6,6,5,4,6,7,4,7,6,7,7,2,9,6,2,10,5,7,2,7,5,6,9,5,5,5,7,6,6,4,4,5,7,5,6,6,7,7,4,7,7,6,4,7,6,7,4,5,10,5,6,6,4,7,5,6,6,5,7,7,7,4,8,5,6,6,4,9,1,5,6,7,9,9,10,10,10,10,10,10,10,10,10,1.084289497730442,0.5416161616161608
10,10,6,5,2,2,2,3,2,2,4,4,4,0,6,2,1,4,5,4,3,2,4,3,1,6,4,1,3,5,2,5,5,3,1,3,2,5,5,3,3,5,5,2,6,3,6,1,1,4,5,0,5,2,2,3,5,0,4,2,6,4,1,2,2,7,6,6,4,5,1,0,6,2,5,1,4,4,5,4,7,0,7,2,4,5,7,6,5,2,5,5,4,10,8,10,10,9,10,0.6831488644788809,0.8806060606060591
10,10,10,9,4,5,5,5,6,5,7,6,4,7,7,5,6,6,7,4,6,7,5,6,6,7,6,2,9,7,3,10,6,7,2,7,2,6,9,6,4,5,7,6,6,6,4,5,6,5,6,6,7,7,4,6,7,7,4,7,7,5,4,5,10,5,6,5,4,7,7,5,6,4,7,6,6,7,8,6,7,6,0,9,5,10,9,6,9,9,10,10,9,10,10,10,10,10,10,1.1257126049647876,0.5034343434343427
10,10,10,5,3,5,1,4,4,5,4,5,5,3,7,5,2,5,5,4,4,6,2,4,6,0,7,2,5,6,2,5,5,7,2,7,1,6,6,2,5,4,5,6,6,4,7,2,5,5,4,5,7,7,4,7,4,3,4,7,6,6,7,5,6,6,6,6,5,6,6,6,6,5,6,7,6,7,6,7,6,6,3,8,6,5,6,6,10,5,10,10,9,10,9,10,10,10,10,0.9354593868380657,0.6751515151515142
10,7,5,5,2,2,2,2,1,2,5,3,2,0,1,2,2,5,5,3,0,2,3,0,1,0,4,1,3,0,2,6,5,3,2,0,1,4,4,0,0,2,5,4,6,2,0,0,2,5,2,3,4,3,1,3,5,1,0,1,4,2,0,2,2,7,1,6,3,0,2,1,6,2,6,0,4,0,3,3,3,0,4,2,5,2,1,1,0,2,5,2,7,9,7,7,10,9,9,0.5136405802448966,0.9703030303030286
10,10,9,5,3,5,1,3,5,5,4,5,4,0,7,5,4,4,5,4,5,6,2,3,1,7,4,2,5,6,2,2,5,7,3,7,2,6,4,2,3,4,5,4,6,3,7,1,5,4,4,5,6,3,3,7,4,3,3,7,7,6,2,5,1,5,6,5,4,7,1,6,6,2,5,7,6,5,6,6,7,1,3,10,6,2,6,6,10,4,10,10,9,10,9,10,10,10,10,0.8615093361500418,0.7555555555555543
10,10,10,5,3,5,2,4,5,5,5,5,3,3,7,5,1,5,5,4,6,6,3,4,6,8,7,2,6,6,2,10,4,7,3,7,2,6,10,5,5,5,7,7,6,4,4,5,6,7,5,6,7,7,4,7,4,4,5,7,7,6,5,5,5,6,6,6,6,6,6,6,5,5,6,7,6,4,8,6,7,7,3,9,5,6,6,6,9,6,10,3,9,10,10,10,10,10,10,1.0035439849813914,0.6109090909090901
10,10,9,6,3,5,2,2,5,5,4,5,5,0,6,5,2,4,5,4,4,6,2,7,1,6,4,2,5,5,6,3,6,4,2,7,2,5,5,2,4,4,5,2,6,4,7,1,5,5,4,2,7,3,4,7,4,3,4,6,6,6,4,5,1,6,1,5,4,6,6,6,6,2,5,7,6,6,6,9,7,6,4,7,6,2,9,6,10,7,9,9,6,10,10,10,10,10,10,0.8761303571016898,0.7404040404040393
10,10,10,9,3,6,6,4,6,5,4,6,4,7,7,5,6,8,6,4,6,6,4,7,6,7,7,2,9,7,2,10,6,7,1,7,2,6,10,5,5,5,6,6,6,7,5,4,7,6,6,6,7,7,4,6,7,6,4,7,6,6,4,5,10,5,6,6,7,7,4,6,9,5,7,6,6,7,7,5,7,9,5,9,9,10,9,6,9,10,10,10,10,10,10,10,10,9,10,1.1333156313024024,0.4947474747474741
10,10,9,6,3,5,2,4,6,5,5,5,4,3,7,5,1,5,5,4,5,6,4,5,1,7,6,2,9,5,5,5,5,7,3,7,2,6,5,6,4,5,6,4,6,4,9,5,6,5,6,5,7,8,3,7,7,5,4,7,6,6,4,5,6,5,6,5,5,6,6,9,6,2,6,7,6,7,7,7,7,6,3,6,7,5,6,6,10,5,10,10,9,10,10,10,10,10,10,0.992378168345478,0.6206060606060597
10,0,5,5,2,2,2,2,2,1,5,3,2,0,1,2,2,5,5,3,0,2,2,0,0,0,4,1,2,0,2,1,5,5,2,0,1,4,3,0,0,3,5,4,1,2,1,0,3,5,2,0,4,2,1,3,5,1,0,1,4,4,0,2,1,0,1,6,3,0,2,1,6,2,6,0,4,0,2,3,3,0,4,2,5,2,1,1,1,2,5,2,7,9,7,8,10,9,6,0.452712728681929,0.9806060606060589
10,10,9,6,3,5,2,3,4,5,4,5,3,3,7,5,1,4,5,4,4,6,3,3,6,7,5,2,6,6,2,2,5,4,2,6,1,6,5,5,4,4,6,4,6,3,4,6,6,4,4,6,6,4,4,6,7,5,4,7,7,6,4,5,6,6,6,5,5,6,6,9,6,5,6,7,6,6,7,6,8,6,4,7,6,5,6,7,10,5,10,10,9,10,9,10,10,10,10,0.925617361573681,0.6848484848484838
10,10,6,5,2,2,2,3,2,3,4,4,4,0,1,2,1,5,5,4,2,2,3,3,1,6,4,1,4,6,2,5,5,4,1,3,1,5,5,0,3,2,5,2,6,3,6,1,1,5,5,0,5,5,1,4,5,2,3,2,5,5,1,2,1,7,2,5,4,5,2,2,6,2,10,1,4,5,6,4,4,0,4,5,4,2,7,6,5,1,2,5,4,10,8,5,10,9,10,0.6613344841674861,0.892525252525251
10,8,6,5,2,2,1,2,2,2,5,3,3,0,1,2,2,5,6,4,0,3,2,1,1,6,4,1,3,0,2,5,2,4,1,3,1,5,4,1,3,1,5,1,1,3,0,0,3,5,2,2,7,2,1,4,4,1,3,2,4,4,1,2,2,4,2,5,3,2,5,1,9,2,6,0,4,5,6,4,4,3,7,2,4,5,6,1,7,1,5,5,4,9,8,8,9,9,8,0.5817952004678009,0.9410101010100993
10,10,10,9,5,5,6,5,6,5,7,6,4,7,7,6,6,5,6,4,6,6,5,7,6,6,6,5,6,6,2,10,5,7,3,7,5,6,9,5,5,5,6,6,5,7,7,6,7,2,6,6,7,7,6,6,7,6,5,7,5,9,4,5,10,5,6,10,4,7,7,5,6,10,6,9,2,7,8,10,9,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,10,10,1.1728563056175683,0.45272727272727226
10,10,9,6,3,5,1,3,5,5,4,6,4,3,7,5,0,5,5,4,5,6,3,4,1,7,5,3,5,6,1,5,5,7,4,7,2,6,6,5,2,4,6,6,6,2,7,6,5,4,5,6,6,6,4,7,7,5,4,7,7,6,7,5,6,6,6,5,5,7,6,6,6,5,7,9,6,4,6,6,6,6,7,7,6,6,6,6,10,6,10,10,9,10,9,10,10,10,10,0.955772641000391,0.6541414141414132
10,10,10,9,5,5,6,5,6,5,6,6,4,7,7,6,6,5,6,4,7,6,5,7,6,6,7,5,6,8,2,10,5,7,2,7,5,6,9,5,4,5,6,6,5,7,7,6,7,5,6,6,7,7,5,6,6,6,6,7,8,9,4,2,10,5,7,10,7,7,7,5,6,10,6,9,10,7,8,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,1.1914091421751707,0.43353535353535305
10,10,10,9,2,10,6,10,9,5,7,10,7,7,7,10,6,7,9,10,9,9,7,7,6,10,8,9,10,8,10,10,10,9,7,7,10,7,10,7,10,10,7,10,8,7,8,9,9,9,9,10,10,7,10,10,7,9,8,7,9,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5400299361847507,0.16242424242424247
10,10,10,9,5,5,6,5,6,5,7,6,4,7,7,6,6,6,6,4,5,6,4,7,6,6,7,5,6,7,2,10,5,6,3,7,5,6,9,5,4,5,7,9,5,7,7,6,7,0,6,6,7,7,5,6,6,5,5,7,7,6,4,5,10,5,6,10,4,7,6,5,6,10,7,9,6,7,8,9,8,9,4,10,9,10,10,9,10,10,10,10,10,9,10,10,10,10,10,1.1648322905150617,0.46040404040403987
10,10,10,9,5,5,6,5,6,5,6,6,4,7,7,6,6,5,6,4,7,6,5,7,6,6,6,5,6,7,2,10,5,7,2,7,5,6,10,5,5,5,6,6,5,7,7,7,7,2,6,6,7,7,6,6,6,6,4,7,10,6,4,2,10,5,6,10,7,7,7,5,6,10,6,9,10,7,9,10,8,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,10,10,1.1832341529850219,0.4418181818181814
10,10,10,6,4,5,5,4,6,5,7,6,4,4,7,5,6,7,5,4,6,6,4,7,6,8,6,3,9,6,2,10,5,7,1,7,4,6,10,5,5,5,6,6,6,6,5,2,7,4,6,6,7,7,4,6,7,6,4,7,7,6,4,5,10,5,6,6,5,7,5,6,6,5,7,6,6,5,8,5,7,6,7,9,7,5,6,7,9,9,10,10,8,10,10,10,10,10,10,1.0938155511422774,0.5327272727272718
10,10,10,9,2,5,6,2,6,5,7,6,4,7,6,6,6,6,6,5,9,6,7,7,5,5,7,6,5,8,5,5,4,9,4,7,5,6,10,5,5,5,7,9,4,7,7,7,9,10,6,9,6,5,10,10,7,10,7,7,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2810490663945509,0.3610101010101009
10,10,10,9,2,5,6,5,6,5,7,6,4,7,6,6,6,6,6,4,9,6,7,7,5,5,7,6,2,8,5,10,4,9,4,7,5,7,9,6,6,10,7,5,8,7,0,9,9,10,6,10,8,7,9,10,7,9,8,7,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3041260449091314,0.34181818181818174
10,10,10,10,2,5,6,10,10,5,7,10,7,7,7,10,6,7,9,10,9,9,7,7,6,10,8,9,10,8,10,10,10,9,7,7,10,7,10,7,10,10,7,10,8,7,8,9,9,10,9,10,10,7,10,10,7,9,8,7,9,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5306649129823722,0.17111111111111119
10,10,10,6,2,5,6,2,6,5,7,6,4,7,6,6,6,6,6,2,9,6,4,7,6,5,7,6,5,8,5,5,4,9,4,7,5,6,2,7,5,5,7,6,6,7,7,6,6,6,6,9,7,4,9,5,7,9,7,7,5,6,7,3,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2011035373823078,0.42464646464646433
10,10,10,9,2,5,6,4,6,2,7,6,7,6,7,6,6,7,6,5,9,9,7,7,6,5,9,6,10,8,10,10,10,9,7,7,10,9,10,7,10,10,7,10,7,8,8,9,10,10,10,10,10,8,10,10,7,9,8,7,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.430473275123849,0.2501010101010102
