0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,9,6,5,5,1,4,3,1,3,3,3,3,2,5,1,1,2,2,5,1,5,1,3,6,0,3,2,4,0,0,4,5,2,0,5,5,3,2,2,3,5,0,2,1,7,1,2,3,9,5,9,5,10,10,10,10,9,10,10,10,8,8,10,10,10,10,9,10,10,7,10,10,9,10,10,7,9,10,10,10,10,9,7,9,10,10,10,10,10,9,10,10,8,8,9,7,8,7,0.6136814966278756,0.5404040404040406
10,9,6,5,5,1,4,3,1,2,3,2,3,2,5,1,2,2,2,5,1,4,1,3,6,0,3,2,4,0,0,4,6,2,0,4,5,3,1,2,3,5,0,2,2,6,1,2,2,6,1,1,5,6,2,2,2,5,3,10,10,9,9,10,10,10,10,10,10,10,7,10,10,9,10,10,7,10,10,9,10,10,9,7,9,10,10,10,10,10,9,9,10,7,8,9,8,9,8,0.5608528124405584,0.622222222222222
10,10,6,5,5,1,4,2,1,3,3,2,3,2,5,1,3,2,2,5,1,5,0,3,6,0,2,2,4,3,0,5,2,2,1,5,5,2,5,0,1,5,1,5,6,6,10,3,10,9,10,10,10,10,10,10,10,9,10,10,10,8,9,10,10,10,10,10,10,10,7,10,10,9,10,10,8,10,10,7,10,10,10,7,9,9,10,10,9,10,9,10,9,7,8,9,8,8,7,0.6517853826362126,0.4888888888888892
10,8,6,6,5,0,4,4,1,5,0,4,3,1,5,0,2,3,3,2,4,5,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,9,10,10,10,10,9,10,10,8,10,10,9,10,9,7,10,10,10,10,9,10,5,7,10,9,10,9,10,10,8,9,7,7,7,10,7,7,0.9254294581528129,0.2515151515151516
10,9,6,6,5,1,4,2,1,3,3,1,3,1,6,1,3,5,2,6,0,2,1,5,6,0,1,2,4,3,1,5,2,2,1,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,7,9,10,10,10,10,10,10,10,8,10,10,9,10,8,8,10,10,8,10,10,10,7,9,9,8,10,9,10,9,7,4,8,7,6,8,8,7,0.7348083019572524,0.40000000000000024
10,9,6,6,5,1,4,2,1,4,3,1,3,3,5,2,0,3,2,2,2,5,1,5,6,1,2,3,2,2,0,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,7,9,10,10,10,10,10,10,10,8,10,10,9,10,8,7,10,10,10,10,10,10,8,9,9,7,10,9,10,9,7,10,7,7,9,8,7,7,0.7921108386973189,0.35050505050505065
10,9,5,6,5,1,4,3,1,4,3,2,3,3,2,0,3,3,3,2,2,2,2,5,6,2,2,3,5,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,7,9,10,10,10,10,10,10,10,8,10,10,9,10,8,7,10,10,9,10,10,10,7,9,9,9,10,9,10,10,8,9,7,7,9,9,8,7,0.826233887024793,0.32121212121212134
10,9,6,5,5,1,4,3,1,2,3,3,3,2,5,1,1,2,2,5,1,5,0,3,6,0,3,2,4,0,0,5,5,3,0,4,5,3,2,2,3,5,0,2,1,6,0,3,2,6,2,2,3,10,5,6,10,4,10,10,10,8,9,10,10,10,10,10,10,10,7,10,10,9,10,10,8,9,10,9,10,10,9,7,9,10,10,10,10,10,10,10,10,7,8,9,8,9,8,0.5839484139012896,0.5828282828282827
10,10,6,5,5,1,4,1,1,3,3,3,3,1,5,1,3,2,3,5,1,2,1,2,5,1,2,2,6,2,2,6,2,2,1,5,5,3,5,2,4,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,9,10,10,10,10,10,10,10,8,10,10,9,10,8,8,10,10,9,10,10,10,8,9,9,9,10,9,10,9,7,10,7,7,9,8,8,7,0.6938029021644813,0.44141414141414165
10,7,5,6,5,4,4,3,1,5,0,2,3,6,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,7,8,10,10,10,10,9,10,10,9,10,9,9,10,10,7,10,10,9,10,9,10,8,7,10,9,10,8,10,10,8,9,7,6,6,9,8,6,1.0681932942368988,0.17070707070707072
