0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,9,6,5,3,7,0,7,7,3,7,2,6,6,4,3,6,6,6,6,5,6,7,5,8,7,3,6,7,5,5,5,6,6,5,6,4,6,4,6,7,5,3,7,6,6,7,5,6,7,6,4,5,6,6,5,7,5,4,6,4,6,4,7,6,6,7,7,5,6,6,6,6,6,5,7,6,3,7,5,8,4,7,7,6,5,10,8,7,10,9,9,9,9,9,10,10,10,1.0508262604322443,0.5703030303030294
10,10,5,5,5,1,1,2,5,2,3,4,2,5,5,4,5,2,0,6,4,2,6,6,4,5,0,3,6,2,2,4,5,5,3,4,5,2,5,2,4,5,5,2,2,6,3,1,4,6,3,5,7,6,2,4,5,1,5,7,2,5,0,4,6,4,6,6,1,5,1,6,4,5,6,1,7,5,3,1,5,1,3,6,7,6,6,5,6,6,1,7,6,6,9,10,10,10,10,0.7505461643554938,0.8404040404040388
10,10,6,5,5,1,1,3,2,2,2,4,5,2,3,3,5,2,3,6,3,3,6,1,2,5,6,0,5,2,6,4,5,2,3,3,2,6,4,2,4,5,4,2,2,6,3,2,4,4,3,5,3,5,0,2,5,6,5,4,3,4,0,4,7,4,2,6,1,5,2,6,4,5,6,2,7,2,5,5,5,4,3,1,1,6,6,5,6,6,4,7,9,6,9,9,8,10,9,0.7148909486608085,0.8620202020202005
10,10,9,9,5,4,4,4,7,4,3,7,6,6,6,7,3,6,7,7,6,5,6,7,5,6,7,3,6,7,5,6,5,6,6,6,6,5,6,7,6,7,5,3,6,6,6,7,5,6,4,6,4,6,6,6,5,8,6,7,6,5,6,4,7,6,6,7,6,5,6,6,6,6,6,8,7,6,4,7,5,8,5,7,7,6,10,9,8,6,10,10,10,10,9,10,10,10,10,1.104650712384182,0.5236363636363628
10,10,9,5,5,0,6,3,4,5,4,7,2,6,5,4,2,5,3,6,6,5,5,4,3,6,7,3,6,4,2,5,5,5,5,5,5,5,6,7,6,6,7,3,5,6,6,6,6,6,6,6,4,5,6,6,5,8,5,7,6,4,6,4,8,6,6,6,7,5,6,6,6,5,6,5,7,6,4,8,5,8,5,7,6,6,6,9,7,6,9,10,10,9,9,9,10,10,10,0.9823298135160851,0.6307070707070698
10,10,8,5,5,3,5,3,3,5,2,7,2,6,5,4,4,4,1,4,5,5,5,6,3,5,3,3,6,6,2,5,5,2,3,6,6,5,1,7,0,6,5,5,2,7,6,2,5,6,1,5,3,4,6,6,5,6,5,4,1,3,6,5,7,6,3,6,7,5,6,6,8,5,6,5,7,5,5,7,6,8,2,7,4,6,6,6,7,7,8,10,10,9,9,9,10,10,10,0.8901864754662843,0.7220202020202009
10,9,5,5,5,1,1,3,2,2,3,2,4,1,3,2,4,2,3,1,4,3,1,1,2,5,2,1,5,1,2,4,5,1,2,0,3,2,5,2,4,1,3,2,0,6,2,1,2,4,0,5,1,5,0,2,3,1,4,4,3,4,0,4,1,5,2,1,1,5,1,2,4,1,5,4,1,1,10,3,6,4,3,1,0,7,6,5,6,6,2,7,1,6,7,9,8,9,10,0.5671971228050249,0.9525252525252508
10,10,5,5,5,2,1,2,2,5,4,5,2,1,4,3,4,2,3,6,4,3,1,6,3,5,2,1,5,6,2,5,5,2,3,0,2,6,4,2,4,5,4,1,3,6,2,2,4,4,3,5,1,5,6,2,4,1,5,4,2,4,0,5,5,0,2,7,1,5,1,5,4,6,6,2,7,2,5,4,6,4,3,1,1,6,6,4,6,6,4,7,9,6,8,9,9,10,9,0.7005490675721707,0.8713131313131298
10,10,9,6,5,0,6,3,4,5,4,4,5,6,5,4,2,4,3,7,6,5,5,7,2,6,4,3,7,5,5,6,4,5,5,5,5,5,6,7,7,6,6,3,5,6,6,6,6,6,6,6,4,5,6,6,5,7,5,4,7,4,6,7,6,6,6,6,6,2,6,7,6,6,6,6,7,6,4,7,6,8,5,7,6,6,6,9,7,6,9,10,10,10,9,10,10,10,10,0.9924170814591555,0.6226262626262618
10,10,9,9,5,4,6,4,7,6,2,7,6,6,6,7,3,6,6,8,6,4,6,7,4,9,7,5,6,7,5,4,5,6,6,5,6,6,6,7,6,6,5,4,6,6,6,7,6,6,5,6,4,6,6,6,5,7,7,7,6,4,6,5,7,6,6,6,7,6,6,6,6,6,6,7,7,5,3,6,5,8,10,7,7,6,10,9,8,9,10,10,10,10,10,10,10,10,10,1.1250997972250578,0.5040404040404032
10,10,6,5,5,3,1,2,2,4,4,5,5,1,5,3,5,2,2,6,3,3,6,5,3,5,3,2,5,6,1,4,5,2,0,7,2,6,5,5,4,5,4,2,3,6,6,2,4,5,3,6,0,6,5,1,4,6,5,4,6,4,0,4,7,5,1,6,0,5,2,5,3,5,6,5,7,2,4,4,6,4,3,1,6,6,6,2,7,7,4,1,9,6,9,9,9,10,8,0.7653360728774754,0.8327272727272712
10,10,9,6,2,3,5,3,3,4,4,4,2,6,5,4,5,5,2,6,4,2,5,4,2,6,3,3,6,6,2,6,4,5,0,7,5,2,6,2,4,5,3,2,2,7,5,2,3,5,6,6,2,5,4,1,4,6,5,4,2,4,7,4,6,5,1,7,0,5,1,5,7,5,6,5,7,2,5,4,6,4,1,6,4,6,5,5,6,7,6,9,10,9,9,9,10,10,10,0.8303804824277301,0.790505050505049
10,10,9,6,5,0,6,3,3,4,3,4,4,6,5,3,3,5,1,4,6,5,5,4,5,5,3,3,6,6,2,6,5,5,1,4,5,5,2,7,3,6,5,3,5,6,5,5,5,6,1,6,3,5,6,6,5,7,5,4,6,4,6,4,6,6,6,6,7,2,6,7,7,6,6,6,7,6,4,7,6,8,2,7,6,6,6,9,7,6,6,10,10,10,9,10,10,10,10,0.9103357212466793,0.7008080808080799
10,10,5,5,5,0,1,3,2,2,3,2,3,2,2,2,4,2,3,1,4,3,1,1,2,5,2,1,5,2,2,4,5,1,2,0,2,2,5,1,4,1,3,2,3,6,2,1,2,4,0,5,1,5,0,1,5,1,4,4,3,4,0,4,6,2,2,1,1,5,1,5,4,6,5,4,1,0,10,3,6,4,4,0,1,7,6,5,6,6,5,7,1,6,8,9,8,10,10,0.5832980150730858,0.9420202020202002
10,10,7,5,5,2,1,3,3,5,3,5,5,1,5,4,5,3,3,6,5,3,5,1,2,6,2,3,6,6,6,4,5,2,0,6,5,2,4,6,4,5,4,2,3,6,1,5,3,5,3,5,5,6,6,1,7,2,6,4,1,4,1,6,6,5,2,7,0,6,1,5,4,6,6,2,4,2,5,5,5,4,1,1,1,6,5,6,7,6,4,8,10,6,9,10,9,10,10,0.7846763340040535,0.820606060606059
10,10,9,6,5,0,6,3,4,4,2,5,3,6,6,4,4,4,2,6,5,5,3,4,3,6,3,3,7,5,2,5,5,5,1,5,5,5,1,7,4,5,5,3,5,6,5,6,1,6,2,6,4,5,1,6,5,6,5,4,6,1,6,5,6,6,6,6,6,5,6,6,0,5,9,5,7,6,4,8,6,8,5,7,7,6,5,9,8,6,9,10,10,10,9,10,10,10,10,0.9012694128095028,0.7113131313131303
10,10,6,5,5,2,0,3,3,2,4,4,5,6,2,3,4,2,3,1,3,3,6,5,4,5,2,0,5,5,1,5,4,5,0,7,2,2,5,4,4,5,4,2,4,6,5,2,3,5,2,1,1,6,5,5,5,1,5,4,1,4,7,4,6,2,6,7,6,2,1,5,4,5,6,6,6,2,2,0,5,4,2,6,1,6,6,5,6,6,7,6,1,9,9,10,9,10,10,0.7343691414461879,0.8505050505050491
10,10,8,6,5,3,5,3,3,5,3,4,3,6,5,4,5,5,2,5,4,5,4,4,2,6,3,3,6,1,2,5,7,5,0,7,5,5,1,6,4,6,4,2,5,6,5,2,2,5,6,6,4,4,6,1,5,6,5,4,1,4,6,5,6,5,1,7,6,4,1,6,6,5,6,5,7,1,5,7,6,8,6,6,5,6,7,9,7,7,4,10,10,9,9,9,10,10,10,0.8705180808199331,0.7438383838383825
10,10,9,6,5,3,5,3,4,5,4,4,5,6,5,4,2,6,3,6,6,5,5,4,2,6,6,3,7,5,5,6,5,5,5,5,5,5,6,7,7,6,6,3,6,6,6,6,6,6,6,6,4,5,6,6,5,7,6,4,7,4,6,5,6,6,6,6,6,5,6,7,7,5,6,4,7,6,4,7,6,8,5,7,6,6,6,9,6,6,9,10,10,10,9,10,10,10,10,1.0031502095287237,0.6125252525252517
10,10,9,9,7,4,7,3,7,6,4,7,6,5,6,7,4,6,7,8,6,5,6,6,5,6,7,3,6,8,5,5,6,6,6,6,6,6,6,7,6,7,5,4,6,6,6,7,5,5,7,7,4,6,6,6,5,7,6,5,6,4,9,6,7,6,6,7,6,5,9,6,6,5,6,9,6,5,8,7,10,8,10,7,8,10,10,10,9,10,10,9,10,10,10,10,10,10,10,1.1627030488959118,0.46343434343434287
10,10,10,9,6,4,6,3,6,6,5,7,6,6,6,7,4,6,7,7,6,5,6,6,5,6,7,4,7,8,5,5,6,6,6,5,6,6,5,7,6,7,5,5,6,6,6,7,6,6,6,9,3,8,6,6,4,7,7,10,6,4,9,1,8,6,9,7,8,5,9,9,7,6,7,10,7,9,9,7,10,9,10,9,8,10,10,10,9,10,10,10,10,10,10,10,10,10,10,1.1911300708337926,0.43191919191919154
