0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,9,8,7,4,6,5,0,5,4,3,4,5,4,2,6,6,4,5,2,4,5,5,7,1,5,5,1,3,5,4,6,2,5,5,5,3,6,4,1,5,5,7,7,1,4,5,5,6,5,4,6,3,2,5,5,6,7,5,2,6,5,7,3,5,8,5,4,6,5,7,5,5,4,9,5,6,7,7,7,5,5,6,7,7,9,6,6,6,6,10,7,7,10,9,10,10,10,10,0.9055806500878992,0.7046464646464637
10,9,8,3,2,2,4,1,5,2,4,0,2,5,5,5,0,5,2,2,3,4,2,3,2,3,5,0,4,6,4,4,3,5,1,5,6,0,2,6,1,6,7,3,1,4,2,5,3,7,4,1,1,0,2,9,2,5,0,3,1,5,5,3,7,4,5,3,1,5,7,0,1,3,6,5,6,1,3,7,3,4,5,2,6,7,4,4,3,7,5,5,6,7,9,9,6,10,9,0.6837552869736525,0.8804040404040389
10,9,7,3,4,1,3,0,2,2,2,3,5,4,2,4,6,5,1,2,4,3,2,1,2,5,4,2,4,6,3,3,2,6,2,5,4,1,0,5,2,4,4,7,1,5,1,6,0,4,5,5,5,2,5,5,1,6,0,2,1,5,5,2,3,4,2,1,6,5,7,2,1,3,5,5,1,6,3,7,2,5,5,2,6,0,5,7,1,5,6,4,6,3,10,10,10,10,10,0.667553656254983,0.8911111111111096
10,10,8,7,4,6,5,0,4,4,4,3,5,5,3,6,6,3,5,2,4,4,5,6,1,6,6,1,4,6,4,7,2,7,5,5,3,6,4,6,5,6,4,7,6,6,5,5,6,6,6,6,4,5,6,5,6,6,6,5,7,5,7,4,7,8,6,3,6,5,7,6,5,2,9,6,7,6,7,7,5,5,6,6,7,9,5,6,7,8,10,9,6,10,10,10,10,10,10,0.9602307920582136,0.6505050505050498
10,10,8,6,3,6,5,1,4,4,3,4,6,6,2,6,6,4,2,3,4,4,5,6,1,6,9,1,4,5,4,4,4,6,5,5,4,6,4,5,6,5,4,7,1,9,2,5,7,5,6,6,4,5,6,5,6,6,6,5,6,5,7,4,5,8,6,5,6,5,7,6,6,4,9,6,9,2,6,6,4,5,5,6,6,9,6,6,7,9,10,9,7,10,10,10,10,10,10,0.9466273035534911,0.6632323232323223
10,10,8,7,3,6,6,1,4,4,3,4,6,5,4,6,6,4,5,3,4,7,5,7,6,6,6,5,4,7,4,7,4,7,5,5,4,6,6,5,6,6,7,7,1,10,5,5,7,5,7,6,4,6,5,6,6,5,6,5,6,5,7,4,5,8,6,6,6,4,7,6,5,4,9,6,7,5,6,8,5,5,6,6,6,9,5,6,6,8,10,9,7,10,10,10,10,10,10,1.0237201439482102,0.5937373737373729
10,9,8,4,3,6,5,0,5,3,3,5,6,2,3,5,6,5,2,3,4,5,2,6,1,5,6,1,4,6,4,5,2,6,2,5,4,6,7,2,2,7,4,4,1,3,5,5,1,5,2,2,5,2,5,5,6,5,5,2,2,4,7,2,0,7,6,3,5,5,0,2,6,5,9,5,1,6,2,6,4,3,5,1,5,6,6,4,7,6,9,4,6,9,10,10,10,10,10,0.8016326922778418,0.8101010101010087
10,10,8,7,5,6,6,1,5,4,3,4,6,6,7,6,6,7,5,3,7,7,5,6,6,6,7,6,4,7,4,7,4,7,5,5,4,5,7,5,5,6,7,6,6,6,2,6,7,5,6,6,4,7,5,5,6,6,6,5,6,5,7,4,5,8,5,4,7,5,7,6,6,3,10,6,7,7,7,6,5,4,6,6,6,9,7,6,7,9,10,8,6,10,10,10,10,10,10,1.0618677250865967,0.5606060606060598
10,9,7,4,3,1,5,0,2,3,3,5,5,4,3,5,1,5,1,3,4,5,6,5,2,5,5,0,3,6,3,5,2,6,2,5,4,6,4,2,2,7,4,4,1,5,3,6,2,5,5,2,5,2,5,5,6,6,7,2,1,4,6,4,2,5,4,4,5,5,0,2,6,4,6,5,1,5,3,7,4,4,5,2,5,5,5,5,1,7,5,4,6,9,10,10,10,10,10,0.7520448536571328,0.8410101010100997
10,10,8,7,5,6,6,1,6,4,3,4,6,7,4,6,6,4,6,3,7,4,5,6,6,6,6,6,7,6,5,7,4,6,5,5,4,6,6,5,6,6,7,6,6,5,2,5,6,6,7,6,4,6,6,5,6,6,6,5,6,5,7,5,5,9,6,2,6,5,7,7,5,3,9,5,6,5,6,7,5,5,6,6,6,9,7,6,7,9,10,8,7,10,10,10,10,10,10,1.0450436271076624,0.5757575757575748
