0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,9,7,5,2,1,3,1,5,0,2,2,5,0,6,3,2,2,4,0,1,2,1,4,4,1,3,2,3,6,1,1,3,4,1,1,6,1,2,4,2,6,5,0,2,1,7,2,6,0,2,5,4,3,1,4,3,2,1,0,2,5,4,0,7,2,2,5,6,2,5,1,1,1,7,6,2,5,2,6,0,7,5,4,3,5,4,3,5,3,3,5,5,6,9,9,10,10,10,0.5968827026765633,0.9319191919191903
10,9,7,5,3,2,3,4,4,4,1,4,2,4,6,3,3,5,4,0,9,1,5,1,3,6,0,6,4,5,5,2,5,3,5,1,6,6,2,5,3,6,4,4,1,7,0,4,5,7,5,4,4,4,3,3,5,6,2,1,2,5,6,0,9,4,1,5,6,6,6,1,6,1,3,6,6,5,2,3,6,5,4,6,5,5,2,7,4,7,0,5,9,7,10,9,10,10,10,0.7670342859096064,0.8323232323232308
10,9,4,5,4,1,3,0,5,0,2,3,5,0,5,3,2,2,4,3,1,5,0,2,5,1,0,3,2,5,1,0,3,4,1,3,6,1,3,4,2,1,4,0,4,0,6,2,6,0,2,4,3,0,1,4,3,2,1,0,2,5,5,0,4,2,1,5,6,2,1,7,1,0,4,0,2,5,3,7,1,4,4,4,3,6,3,2,7,3,3,6,5,7,9,9,9,9,10,0.5657599122603922,0.9529292929292912
10,10,7,5,3,6,3,4,5,4,1,5,4,4,6,2,5,4,7,0,6,1,4,2,3,6,3,6,5,5,6,2,5,3,5,0,6,6,2,6,2,5,7,3,5,3,3,4,1,0,5,5,4,7,2,1,4,6,5,1,2,5,6,0,7,5,7,5,4,2,6,3,6,3,3,4,6,5,3,1,7,4,5,6,5,5,0,7,4,10,7,9,9,7,10,10,10,10,10,0.8129124620815782,0.8006060606060592
10,9,7,5,3,1,3,2,5,0,2,3,4,3,1,5,0,2,5,4,1,2,3,3,5,6,2,0,2,7,5,1,3,4,1,2,5,2,3,6,2,6,4,4,2,3,4,5,6,0,2,2,7,4,1,3,3,6,1,3,5,6,6,3,4,3,2,5,0,2,6,4,6,0,1,1,6,5,5,1,5,4,4,6,3,4,3,4,5,3,4,6,5,7,10,9,10,10,10,0.662770987102852,0.8927272727272711
10,9,7,10,3,5,2,4,4,6,1,4,2,4,6,3,5,4,7,0,6,6,3,2,5,6,0,6,4,5,5,3,4,2,4,2,5,6,2,5,3,5,7,4,5,4,0,6,6,3,6,3,4,7,0,1,3,5,4,6,2,6,7,0,7,5,1,5,7,6,6,1,5,5,4,5,6,9,2,7,6,5,4,7,5,5,9,7,7,9,7,9,10,7,10,9,10,10,10,0.8526166131379479,0.7632323232323219
10,10,7,9,3,5,3,4,5,7,1,4,5,7,7,2,5,4,5,4,7,5,7,6,3,9,4,6,5,5,6,4,5,7,7,7,6,5,4,6,6,5,7,7,6,4,7,6,5,7,5,3,7,6,4,6,3,7,5,7,6,4,6,0,9,6,7,5,7,7,6,3,7,9,3,6,6,9,2,7,9,5,6,5,5,5,9,6,7,8,9,9,10,8,10,10,10,10,10,1.0335032465368637,0.5856565656565649
10,10,7,6,4,6,2,3,4,6,1,5,4,3,6,3,7,4,0,5,7,1,3,5,2,6,3,6,4,5,6,2,4,3,6,1,5,5,2,5,1,6,6,4,1,3,7,2,6,3,6,2,7,4,1,2,3,7,5,6,3,6,4,0,5,5,0,5,6,6,7,3,5,2,4,5,6,5,2,7,6,5,4,6,5,5,7,7,7,8,7,6,10,7,10,9,10,10,10,0.833130820146193,0.784242424242423
10,10,7,9,4,6,2,5,5,7,6,4,6,7,6,3,5,7,6,4,6,5,7,6,3,9,4,6,5,6,6,5,5,7,7,6,6,5,4,6,6,5,7,4,6,2,8,6,5,7,5,5,7,6,4,6,3,7,5,7,5,4,9,0,9,6,7,5,7,7,6,3,7,9,3,6,6,9,2,7,9,5,6,4,5,10,9,6,7,8,9,9,9,7,10,10,10,10,10,1.0715514128865231,0.5517171717171708
10,9,7,5,3,1,3,2,5,0,2,5,4,3,2,2,4,2,4,4,4,2,4,2,5,6,1,3,2,5,6,2,4,4,1,1,5,2,3,7,2,5,4,4,2,3,6,2,2,0,5,5,4,3,2,3,3,6,1,0,2,5,6,1,7,3,1,5,4,2,6,4,6,1,5,1,6,4,4,0,7,7,5,6,3,5,2,4,5,4,0,9,5,7,9,9,10,10,10,0.6839270957499073,0.8808080808080793
10,9,7,5,2,1,3,0,5,0,2,2,5,0,6,3,2,3,7,0,1,2,2,3,4,1,3,5,2,6,1,1,4,4,1,4,6,6,2,5,2,6,5,0,2,1,7,3,6,3,2,2,4,3,1,4,5,2,2,7,1,6,4,0,7,2,1,5,6,1,6,1,2,4,7,1,2,5,2,6,0,6,5,7,3,4,5,0,5,3,3,10,5,6,10,9,10,10,10,0.6456503589845468,0.9016161616161601
10,10,7,6,3,6,2,5,4,6,1,5,4,4,6,3,5,3,6,4,5,2,3,5,2,6,4,5,4,1,5,5,4,3,6,1,6,5,2,5,2,6,6,4,1,3,7,10,1,0,5,5,7,5,5,1,3,7,5,6,2,8,1,0,4,10,1,5,7,6,7,4,6,2,4,5,6,9,2,7,9,4,4,6,5,5,7,6,7,6,7,9,10,8,10,9,10,10,10,0.8627790304166715,0.752323232323231
10,10,7,9,3,6,2,4,4,8,1,3,4,7,8,2,5,4,5,4,6,5,3,5,2,9,3,6,4,6,6,5,5,4,7,7,5,5,4,6,6,6,6,5,6,5,6,6,6,7,6,5,7,7,4,5,3,7,4,7,5,7,8,1,9,5,6,5,7,6,6,3,6,9,3,5,6,9,1,4,9,5,9,6,5,5,9,6,7,8,8,9,9,7,10,9,10,10,10,1.0027094311098494,0.6117171717171709
10,10,7,9,2,5,2,4,4,7,1,4,6,7,7,2,5,4,5,4,7,5,7,6,3,9,4,6,5,5,7,5,5,7,4,7,6,5,4,6,5,5,7,7,5,4,7,6,6,7,5,3,7,6,4,6,3,7,5,7,6,7,6,0,9,6,7,5,7,7,6,3,5,9,3,6,6,9,2,7,9,6,5,6,5,5,9,6,7,8,9,9,10,8,10,10,10,10,10,1.0248281160070132,0.592929292929292
