0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,9,5,1,6,0,2,2,6,5,2,6,5,4,6,3,6,1,7,1,3,5,4,7,0,5,5,6,3,4,1,5,5,5,6,0,3,4,0,7,5,6,6,2,6,2,6,1,1,6,2,6,3,1,7,1,4,0,6,7,5,6,3,5,6,2,2,1,2,5,5,4,6,4,1,5,7,1,6,5,7,2,4,5,2,6,4,6,6,7,7,10,6,8,10,10,10,10,0.7948786731795409,0.8129292929292915
10,9,1,4,1,6,1,2,2,0,2,2,0,7,2,2,4,1,4,4,2,0,1,2,4,2,2,2,1,2,4,1,6,0,3,2,4,3,3,1,3,5,3,1,0,7,5,0,6,0,1,1,4,3,2,9,0,0,1,1,5,2,4,0,4,0,3,3,0,2,2,4,3,3,4,1,3,4,1,2,0,4,2,5,5,0,0,0,3,6,6,2,6,5,8,5,9,8,10,0.5162123123651253,0.9703030303030286
10,9,6,4,0,6,2,2,3,1,4,1,6,0,5,2,2,1,2,3,5,6,1,3,3,5,2,2,1,4,4,1,6,0,4,1,4,3,7,1,0,5,2,5,3,5,5,6,6,0,2,3,5,5,1,7,2,1,1,3,7,0,6,3,7,4,2,3,0,5,2,5,4,3,7,1,3,5,1,3,6,4,2,6,5,1,6,3,4,6,5,2,6,6,8,10,9,9,10,0.6454337403746494,0.9026262626262611
10,9,1,4,0,6,1,2,1,1,5,2,1,0,5,3,3,1,2,4,1,1,1,3,4,2,5,2,1,2,3,1,6,0,0,1,4,3,3,1,0,5,2,2,0,0,6,0,6,0,1,1,4,2,1,9,0,0,1,1,4,2,3,0,4,0,3,3,1,2,2,2,3,2,4,0,3,4,1,2,0,4,2,2,5,1,0,0,3,7,5,2,6,6,8,5,6,2,10,0.47582803391213296,0.98181818181818
10,10,6,4,0,6,1,5,3,1,4,3,6,3,5,2,3,1,0,5,6,1,5,2,3,4,2,5,1,7,4,1,6,2,1,6,4,3,5,0,4,6,2,5,0,4,5,6,2,0,6,2,2,2,1,8,4,6,1,1,7,2,6,4,4,5,4,3,2,1,5,5,4,4,4,0,3,4,5,1,10,4,2,6,5,5,6,4,4,7,5,5,9,6,7,10,9,9,10,0.7005961818041286,0.8701010101010085
10,10,6,4,1,6,2,5,4,1,5,2,6,1,4,5,3,6,1,0,2,7,6,4,4,3,2,3,6,7,5,1,5,4,1,5,7,2,4,0,6,5,2,5,1,7,5,6,3,6,5,2,6,3,1,8,2,7,1,6,4,3,6,2,5,2,4,2,2,4,5,5,5,4,7,4,3,2,1,6,5,4,3,1,5,2,6,5,6,6,6,6,10,6,8,9,10,10,10,0.7651295886982087,0.8317171717171702
10,10,10,6,1,6,2,5,2,6,5,2,5,4,4,7,3,2,1,7,1,7,4,3,7,3,4,3,2,7,5,1,5,5,1,9,3,2,7,1,3,5,2,5,5,6,2,6,1,6,5,2,6,0,6,6,5,1,6,6,4,5,6,2,5,5,1,5,5,7,5,1,6,6,4,4,2,7,6,8,4,4,4,6,6,6,6,7,7,10,6,10,10,10,8,9,10,10,10,0.8521471604283231,0.7640404040404027
10,10,10,6,2,6,2,5,2,6,5,2,6,4,5,4,4,2,6,4,1,8,6,2,6,4,2,2,6,4,4,5,5,6,1,6,4,2,6,6,4,5,2,6,6,6,2,7,2,7,6,2,6,6,6,6,5,5,7,5,5,5,6,4,5,6,6,6,5,6,5,6,7,6,7,6,5,7,6,7,4,7,6,6,7,6,9,7,6,9,8,9,10,10,9,10,10,10,10,0.931474777048105,0.6806060606060597
10,10,10,6,3,5,3,5,6,5,5,3,6,4,4,7,5,6,7,6,5,6,6,5,7,7,5,5,7,7,6,5,7,6,6,6,4,2,7,6,4,6,3,5,6,7,5,6,5,6,10,3,6,7,6,5,5,6,6,6,7,5,6,3,4,6,6,6,5,9,6,6,7,6,6,6,5,7,6,7,5,5,6,6,6,9,8,6,5,9,7,9,10,10,8,10,10,10,10,1.063449205952428,0.5612121212121204
10,10,5,5,1,6,2,5,3,2,5,1,2,3,4,3,2,5,0,7,1,6,2,2,7,3,3,5,4,4,2,1,5,5,0,6,4,2,7,0,4,4,1,5,0,5,3,6,6,3,1,5,3,3,5,6,2,2,5,2,7,1,1,3,4,6,2,0,5,5,3,5,5,5,7,0,3,8,2,2,4,7,5,2,9,6,5,2,4,6,7,6,5,6,7,10,10,9,10,0.7127813075293128,0.8640404040404026
