0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,10,7,3,3,4,2,2,5,1,3,2,1,2,2,1,5,4,3,3,3,2,2,3,2,1,5,4,0,6,4,2,1,1,2,1,5,2,5,1,0,6,2,2,2,2,2,4,5,1,6,2,6,1,2,2,3,2,2,5,10,3,8,9,10,10,9,10,10,9,10,9,9,7,10,10,9,7,10,10,7,10,10,10,9,9,8,8,10,7,8,10,10,7,7,10,7,8,9,0.545542865732766,0.6424242424242421
10,10,7,3,3,4,2,2,5,1,3,2,1,2,2,1,5,4,3,3,3,2,2,3,2,1,4,2,3,6,3,2,1,3,2,1,6,2,5,1,0,7,2,2,2,2,3,4,5,0,1,5,4,1,2,2,1,3,3,6,6,2,0,6,2,9,0,10,10,9,10,9,9,7,10,10,8,6,10,10,7,10,10,9,9,9,8,8,10,7,8,9,10,7,6,10,7,8,9,0.5217232107289999,0.6848484848484844
10,10,7,3,2,4,2,3,5,1,4,2,1,2,2,1,5,4,2,3,3,2,2,3,2,1,6,4,0,6,3,2,2,5,2,1,6,0,5,1,3,2,4,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,10,9,10,10,9,10,9,9,7,10,10,9,8,10,10,8,10,10,9,10,7,8,7,10,7,8,10,10,7,7,10,7,7,10,0.665445940751337,0.471717171717172
10,10,7,3,3,4,3,2,5,0,3,2,4,2,2,1,5,5,3,3,3,3,2,3,2,1,5,3,2,4,1,0,2,0,2,3,6,3,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,8,10,10,9,10,9,8,8,10,10,8,8,10,10,8,10,10,10,10,6,9,8,10,7,9,10,10,7,7,10,7,7,10,0.7030105057661461,0.4303030303030306
10,10,7,3,3,4,3,2,5,0,2,2,1,3,5,0,5,5,2,2,3,3,2,3,3,1,2,4,1,4,0,6,2,0,2,4,6,3,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,8,10,10,10,8,10,10,9,10,9,8,8,9,10,8,8,10,10,8,10,10,10,10,7,10,9,10,7,9,9,9,7,7,10,7,7,10,0.6932083510794614,0.4404040404040407
10,10,7,3,3,4,3,3,5,0,2,1,1,3,5,0,5,5,2,2,3,3,2,3,3,1,2,5,2,4,2,1,2,1,2,5,9,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,10,8,10,10,9,10,9,8,8,9,10,9,8,10,10,8,10,10,10,10,7,10,9,10,7,9,9,8,7,7,10,7,8,10,0.712288645810621,0.42222222222222244
10,10,7,3,3,4,2,3,5,1,3,2,1,2,2,1,5,3,3,3,3,2,2,3,2,1,6,4,0,6,2,1,1,3,2,1,5,3,5,0,3,5,2,2,2,3,2,3,5,2,10,5,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,10,10,9,10,9,9,7,10,10,9,8,10,10,7,10,10,9,9,8,8,7,10,7,8,10,10,8,7,10,7,8,10,0.6102352523045032,0.5404040404040406
10,10,7,3,3,4,3,3,6,0,2,1,1,2,5,0,5,5,2,2,3,3,2,3,3,1,3,5,2,4,2,2,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,8,10,10,10,8,10,10,9,10,9,8,8,9,10,9,8,10,10,8,10,10,10,9,7,10,9,10,7,9,9,9,7,7,10,7,7,10,0.7566775803090561,0.380808080808081
10,10,7,3,3,5,3,2,5,0,2,2,2,2,2,2,5,5,0,5,3,3,1,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,8,10,10,10,8,10,10,9,10,9,8,8,9,10,8,8,10,10,8,10,10,9,9,8,10,9,10,7,9,8,8,7,8,10,7,8,10,0.8961902355575639,0.2717171717171718
10,10,7,3,3,4,2,2,5,1,3,2,1,3,2,1,5,4,3,3,3,2,2,3,2,1,5,4,0,6,2,2,1,2,2,1,5,2,5,1,3,2,4,2,2,2,2,3,5,2,2,2,5,2,5,5,4,2,9,10,10,10,9,10,10,10,9,10,10,9,10,9,9,7,10,10,9,7,10,10,7,10,10,10,9,7,8,8,10,7,8,9,10,8,7,10,7,7,10,0.5646231037152976,0.6141414141414139
10,10,7,3,3,4,3,2,5,0,2,1,6,2,2,1,5,5,2,2,3,3,2,3,0,2,2,5,2,4,3,3,2,5,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,8,10,10,10,8,10,10,9,10,9,7,8,10,10,9,8,10,10,7,10,10,10,10,7,10,9,10,7,9,9,10,7,7,10,7,8,10,0.766839266386599,0.3717171717171719
10,10,6,3,3,4,2,2,5,1,3,2,6,2,2,1,5,2,2,3,3,2,2,3,3,1,6,0,2,6,2,3,2,1,3,3,6,0,5,2,3,2,10,2,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,9,10,10,10,10,9,9,8,10,10,9,7,10,10,8,10,10,10,10,7,9,8,10,7,9,9,10,7,7,10,7,8,10,0.6705144506138918,0.46565656565656594
10,10,7,3,3,4,2,3,5,1,3,2,1,3,2,1,5,3,3,3,3,2,2,3,2,1,6,3,0,6,2,1,1,3,2,1,6,3,5,0,2,2,4,2,2,3,2,0,5,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,9,9,7,10,10,9,8,10,10,7,10,10,9,9,8,8,8,10,7,8,10,10,8,7,10,7,7,10,0.6026776477474802,0.5525252525252525
10,10,7,3,3,4,2,2,5,1,3,2,1,3,2,1,5,3,2,3,3,2,2,3,2,1,5,4,0,6,2,1,1,2,2,1,6,3,5,1,3,2,4,2,2,3,2,0,5,3,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,9,9,7,10,10,9,9,10,10,7,10,10,10,9,8,8,8,10,7,8,10,10,8,7,10,7,7,10,0.5863680174906595,0.5737373737373737
10,10,7,3,3,4,3,2,5,0,2,1,5,5,4,1,2,5,2,2,2,3,2,3,0,2,2,5,4,4,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,8,10,10,10,8,9,10,9,10,9,7,8,9,10,8,8,10,10,8,10,10,10,9,7,10,9,10,7,9,8,8,7,7,10,7,8,10,0.7888370830179112,0.35151515151515167
