0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
4,1,0,1,1,2,2,0,0,0,7,7,7,6,8,7,6,6,6,5,4,5,5,5,2,1,2,1,0,1,0,7,0,3,2,1,3,1,3,1,2,6,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,2,1,1,0,1,1,0,1,2,1,1,0,1,0,1,0,1,2,3,1,1,1,0,1,0,1,2,2,2,2,1,0,2,0.13308526379002653,0.17836942656009894,0.8888888888888874,0.104
5,1,1,0,1,0,1,0,3,0,8,6,7,9,9,7,9,7,9,6,7,9,5,5,2,1,2,2,3,6,0,7,4,0,3,1,3,2,3,1,1,0,3,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,2,1,0,0,1,1,0,1,3,1,1,1,1,0,0,1,2,2,2,1,1,1,0,1,0,1,2,1,1,2,1,3,2,0.1474244595730523,0.2106243460402719,0.8383838383838371,0.09200000000000001
4,0,0,1,0,0,0,1,5,7,7,7,7,9,6,9,7,8,6,5,10,10,5,7,5,6,2,2,7,6,6,7,3,4,1,6,3,1,3,0,1,0,1,1,1,1,0,1,1,3,1,3,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,2,2,3,1,1,0,0,4,2,0,0,1,3,1,7,1,1,2,2,1,2,0,0,1,1,0,1,1,2,3,1,3,2,0.1648993208616765,0.23239987734451917,0.7676767676767667,0.094
5,1,0,0,0,0,0,1,1,7,7,8,9,9,9,9,7,6,6,5,5,6,5,6,5,1,5,1,0,1,1,0,0,6,6,1,0,1,0,1,3,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,3,1,3,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,2,1,2,2,0.1371619293843878,0.20528568303604675,0.8989898989898975,0.094
5,1,0,0,0,1,0,0,6,9,8,8,9,6,9,7,7,7,6,6,10,10,4,7,2,1,2,0,0,1,1,7,1,1,0,6,3,1,2,1,1,1,0,1,0,1,0,1,1,2,1,0,0,0,1,0,0,1,0,1,3,1,0,1,0,0,1,1,3,1,0,0,1,0,5,2,0,0,0,1,0,0,0,1,2,2,4,1,0,0,1,0,1,1,2,6,0,1,1,2,0.14897261822466998,0.22526215291045112,0.7878787878787868,0.094
9,1,0,1,1,0,3,10,9,9,7,7,7,6,6,7,7,6,6,5,5,4,4,4,2,1,1,3,0,1,1,0,0,1,1,1,0,1,3,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,2,1,3,2,0.13230126457179192,0.25063472690984034,0.9292929292929276,0.07400000000000001
3,1,1,0,1,1,0,0,0,0,0,0,6,7,6,6,7,6,6,5,4,4,5,5,2,1,1,1,0,1,1,0,0,0,1,2,1,1,2,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,2,1,1,1,1,0,1,0,0,1,1,1,2,1,1,2,0.10645851154767633,0.12401138247245734,0.9696969696969678,0.112
10,0,1,1,1,1,1,10,9,10,9,8,9,10,10,9,8,7,6,7,9,9,5,6,6,6,6,5,4,0,7,6,5,1,0,1,5,2,3,3,1,1,1,0,0,1,0,0,1,3,1,1,1,0,1,0,1,2,0,1,1,1,6,1,1,2,1,1,0,1,0,0,1,0,0,0,3,0,2,1,1,1,0,5,3,2,1,2,0,0,1,6,1,1,2,1,1,1,0,2,0.18012961451688217,0.32340501241990005,0.7979797979797969,0.07400000000000001
2,1,0,1,1,1,0,0,0,0,0,7,7,6,6,6,7,7,6,4,5,5,4,5,2,1,1,1,0,1,0,0,1,1,1,2,1,1,2,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,2,2,1,1,0,0,1,0,1,1,1,2,2,1,1,0,0.11227222175256196,0.1359788513492654,0.9595959595959578,0.11399999999999999
9,0,0,0,0,1,1,0,9,7,6,7,6,6,6,7,6,7,6,6,4,5,5,7,1,0,1,0,0,1,1,0,1,3,1,1,1,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,2,1,1,3,0.1223977353640143,0.205589628221646,0.9595959595959578,0.084
0,1,0,0,1,0,0,0,1,0,1,0,0,1,2,7,7,6,6,5,5,5,4,4,2,1,0,0,0,1,1,0,1,1,2,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,3,1,0,0,1,1,2,2,1,0,2,0.09485230073110655,0.08316009588754876,0.9595959595959578,0.132
6,1,0,1,1,1,1,0,7,7,7,7,6,4,5,7,7,6,6,5,5,5,5,2,1,0,1,1,0,1,0,0,1,1,1,1,2,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,2,1,1,0,0.11461289286424685,0.19113981800485114,0.9595959595959578,0.084
