0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
7,0,1,0,0,0,3,0,1,9,10,10,9,6,9,6,9,4,10,7,6,4,4,6,7,5,7,6,6,6,6,6,1,0,7,6,2,1,0,1,0,1,1,7,2,1,2,0,1,0,0,0,0,0,1,4,0,0,2,1,2,3,1,1,2,2,0,2,1,1,3,3,1,0,1,3,0,1,1,3,2,1,7,2,1,1,0,1,0,0,0,3,2,1,2,3,2,4,1,0,0.17026483626449984,0.25471384023949556,0.6969696969696964,0.094
9,3,4,5,4,7,10,9,9,5,10,9,7,6,6,5,6,6,6,7,7,6,6,4,3,1,3,1,0,1,1,1,1,1,1,1,0,0,0,0,1,2,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,2,1,3,0.14665846082367406,0.3361598492966306,0.9393939393939377,0.044000000000000004
6,1,0,1,0,0,1,1,1,4,6,6,6,6,6,6,6,6,6,8,7,7,6,4,3,1,2,1,0,6,2,0,2,2,1,1,0,1,0,1,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,3,3,1,0,0,1,0,1,3,1,0,0,1,0,1,0,0,1,0,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,0,0,1,0,1,2,1,1,3,1,0,0.13291963944357066,0.1847672252526655,0.9292929292929276,0.09200000000000001
4,0,1,0,0,0,0,0,1,4,10,10,6,6,9,6,9,5,10,7,6,6,6,5,0,1,0,1,0,1,6,6,1,0,6,1,3,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,7,0,0,0,1,2,0,1,1,3,2,1,2,0,0,3,3,1,0,1,3,0,1,1,3,2,1,0,1,1,1,2,1,0,0,0,0,2,1,2,4,0,4,1,1,0.14743670544828053,0.1947381712748228,0.7373737373737366,0.104
9,8,1,1,10,10,9,9,10,9,10,9,9,5,6,6,6,7,9,7,7,6,6,7,5,5,4,6,6,0,1,1,1,1,0,0,1,1,0,6,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0.16948055039261206,0.39140391118746676,0.9090909090909075,0.044000000000000004
9,6,7,7,7,9,6,9,9,9,9,9,9,7,6,6,6,7,6,7,6,6,6,4,6,7,6,1,1,1,1,2,1,0,0,1,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,3,1,1,0.16210630170583618,0.39310850191537233,0.9595959595959578,0.034
2,1,0,0,0,1,1,1,1,1,6,5,6,6,6,6,6,5,6,7,1,5,6,4,3,1,1,1,1,2,1,1,2,2,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,3,7,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0.11645871040370585,0.14544976681006944,0.9494949494949477,0.104
6,1,1,0,0,0,0,1,2,1,0,5,9,6,6,7,6,7,6,7,7,7,5,4,3,1,0,0,0,2,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,1,0,1,0,0,0,0,0,1,3,3,3,4,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,1,1,2,0,1,0,1,1,1,1,1,1,1,3,1,0,0.12486102676344529,0.164594433300067,0.9090909090909075,0.10200000000000001
6,0,1,0,0,1,0,1,1,6,7,6,6,6,5,6,7,6,6,7,1,6,6,4,4,1,0,1,0,1,2,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,2,1,0,0,0,1,0,1,0,1,1,2,1,0,0.1187152336065724,0.17280793650713755,0.9494949494949477,0.094
9,7,7,7,8,9,9,9,9,9,9,7,6,6,6,5,6,6,6,1,1,6,6,4,0,1,3,1,1,2,1,2,1,1,0,1,1,1,0,1,2,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,2,1,1,1,0.1485437424288118,0.37154458726635015,0.9696969696969678,0.034
1,0,1,0,0,0,0,0,1,1,0,6,9,6,6,6,6,6,6,6,7,0,6,4,7,0,0,0,1,7,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,2,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,7,1,2,1,0,0,2,1,1,1,1,1,1,0,1,0,0.11606843883173151,0.13014175712076342,0.8787878787878773,0.11399999999999999
6,6,1,1,2,9,9,9,10,9,10,9,9,6,6,6,6,6,6,4,6,6,6,5,6,7,6,6,7,6,6,1,2,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,3,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,2,1,0,1,2,1,1,1,1,1,0.16315364245153902,0.3455785335118637,0.9494949494949477,0.054000000000000006
10,9,1,0,10,10,10,9,10,10,10,9,10,6,4,9,9,8,6,7,9,6,6,7,6,6,7,7,6,7,6,6,5,6,6,6,7,5,7,6,7,0,0,0,1,1,0,0,1,1,1,0,5,0,1,3,2,1,0,1,1,0,0,1,1,3,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,2,2,1,2,2,3,0.20441506046102986,0.44141217410620115,0.8888888888888874,0.044000000000000004
