0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,10,5,4,6,6,2,7,4,6,6,7,6,5,7,4,6,7,7,6,6,7,6,5,6,7,7,7,4,5,4,6,7,7,5,8,7,6,4,5,5,5,7,6,1,5,5,6,5,9,6,7,1,6,4,5,5,7,5,5,4,6,6,4,5,5,5,6,6,7,6,6,6,2,6,6,5,6,5,7,6,5,5,6,5,6,7,5,6,6,4,6,7,7,6,6,5,6,7,6,2.949890322834268,0.6831552151275819,0.7777777777777769,0.4556000000000003
9,9,6,3,5,5,7,4,4,6,6,7,6,5,3,4,5,4,4,4,6,6,5,3,1,3,4,6,5,4,4,6,7,5,6,5,4,3,4,5,5,3,2,2,1,5,5,6,5,5,5,1,4,5,3,1,5,4,5,6,6,1,6,6,5,5,4,6,6,5,5,3,6,2,1,2,5,2,5,0,5,6,6,1,5,5,4,4,5,7,6,6,6,4,5,6,5,6,5,5,2.6172844884375728,0.5705851095438929,0.7272727272727265,0.5512000000000004
10,9,1,2,7,4,0,7,0,5,6,4,6,4,4,4,6,6,4,4,6,6,5,5,1,3,3,6,5,4,4,6,6,3,6,6,5,2,4,1,5,5,4,6,2,4,4,6,5,5,5,6,4,4,2,1,7,4,5,6,5,1,1,5,4,5,5,6,5,5,2,4,1,3,1,5,6,5,5,6,4,5,6,4,4,5,5,4,5,6,6,7,6,4,5,6,5,6,5,6,2.5596653020859566,0.5311483221946733,0.7373737373737366,0.5596000000000003
9,10,5,5,5,4,6,4,3,5,7,7,6,5,3,4,6,4,4,4,5,5,5,5,3,3,2,4,5,4,4,6,4,5,6,5,5,4,5,5,3,2,2,2,1,6,5,6,5,5,5,4,5,2,3,1,4,7,5,6,7,6,6,2,2,6,5,6,5,4,5,4,6,1,1,1,1,6,5,4,4,5,6,4,5,6,6,5,6,6,1,5,6,4,4,6,5,6,6,6,2.6163294099884506,0.5677934505398183,0.818181818181817,0.5508000000000003
10,10,9,7,5,4,6,5,5,6,5,2,2,6,4,4,5,4,3,5,6,6,5,5,4,0,5,6,4,4,4,5,5,4,6,6,6,3,4,6,4,4,5,5,2,5,4,6,5,5,5,5,5,6,7,6,5,4,5,5,4,6,6,4,6,6,5,6,6,4,5,4,6,6,7,6,6,5,6,4,7,7,6,6,6,4,4,4,6,5,6,5,6,7,7,6,6,7,6,6,2.8081934019170824,0.6166670001189233,0.8989898989898975,0.49880000000000024
10,6,2,2,1,4,0,3,3,1,2,6,5,2,4,3,4,4,5,4,6,6,6,2,1,3,3,6,6,5,0,6,2,1,6,7,4,3,4,2,3,3,1,1,2,3,5,6,2,2,3,6,6,5,3,1,6,4,6,5,1,0,1,2,5,5,4,6,5,5,6,3,0,3,1,1,1,0,5,4,5,5,5,6,5,5,6,5,6,4,4,5,6,4,6,6,6,6,6,4,2.348645569346867,0.43045784274233384,0.7272727272727265,0.5996000000000004
10,10,10,7,8,7,6,6,7,7,7,6,6,5,7,5,6,6,7,6,6,6,6,4,5,6,7,6,5,5,4,6,7,7,7,6,7,6,4,5,4,5,6,6,5,7,6,6,5,6,5,5,7,7,7,6,6,6,5,6,5,6,7,5,5,6,5,7,6,7,6,7,6,7,6,6,5,6,5,4,6,6,5,6,6,7,6,5,5,6,5,6,6,7,6,6,10,6,7,6,3.1378794981873996,0.7507903858524064,0.9090909090909075,0.39960000000000023
10,10,5,6,6,4,6,6,4,6,5,5,4,5,4,4,5,5,4,5,6,6,6,2,0,7,7,5,5,4,4,5,6,4,5,6,4,3,4,6,4,5,6,6,3,6,4,5,5,6,6,5,4,6,7,6,6,5,5,5,4,6,6,6,6,5,5,6,6,4,6,4,6,6,6,1,5,5,5,4,5,6,6,6,5,6,4,4,5,6,6,6,7,6,4,6,6,6,7,6,2.8465972787036575,0.6207942695174418,0.9090909090909075,0.4852000000000003
10,10,5,2,6,7,6,0,4,1,2,6,6,6,4,4,4,4,4,5,5,5,2,2,1,2,0,1,5,5,4,1,1,5,7,6,5,4,3,3,1,5,1,0,1,3,4,6,4,5,5,5,5,3,3,2,4,4,4,6,2,1,1,1,2,5,5,6,5,5,6,3,0,3,2,1,1,6,7,4,4,5,2,5,4,4,5,5,6,5,6,6,6,7,5,6,7,6,6,7,2.471291515800307,0.49138258445218264,0.7272727272727265,0.5800000000000004
9,5,6,5,5,4,6,6,3,1,1,5,6,4,3,4,5,4,4,4,5,6,5,5,3,2,2,5,4,4,4,5,4,6,6,5,4,4,2,1,2,2,2,2,1,5,6,6,5,5,5,5,5,0,2,1,4,6,6,7,1,1,1,1,3,5,5,6,5,5,6,4,1,3,1,1,6,5,5,4,6,6,5,4,5,6,6,5,5,6,6,4,6,7,7,6,5,6,6,5,2.551598965334938,0.5057082986128268,0.8585858585858572,0.5592000000000003
10,10,6,2,6,7,6,6,3,1,5,7,1,5,4,5,2,4,4,4,6,1,5,2,1,3,3,3,5,4,4,2,1,0,5,5,4,4,3,1,5,3,0,1,1,2,4,5,1,1,5,5,5,3,5,2,4,5,6,6,1,1,1,1,6,5,5,5,5,5,5,7,2,2,1,2,2,2,6,3,7,5,5,6,6,5,5,4,6,7,6,5,6,7,5,6,6,6,7,7,2.4980008108089224,0.5005818840742097,0.6464646464646461,0.5748000000000003
10,10,10,7,9,7,6,6,7,6,7,7,6,6,4,4,5,6,7,6,5,7,6,5,6,7,7,6,7,4,4,6,7,7,7,7,7,6,7,6,5,5,6,6,7,7,6,6,6,7,6,6,7,7,7,6,5,6,6,4,5,6,6,7,6,5,5,6,7,7,6,7,6,4,6,7,5,6,5,6,5,6,6,6,6,6,4,6,4,6,7,6,7,6,6,6,6,6,7,6,3.189968014960263,0.7603191062072082,0.9595959595959579,0.3884000000000002
10,10,5,6,4,4,6,5,4,6,6,6,5,5,4,4,5,4,5,4,6,6,5,2,1,3,4,6,4,4,5,4,1,6,7,6,4,5,3,5,5,2,1,2,1,2,4,6,5,6,5,6,4,5,4,1,4,4,4,6,5,4,1,5,4,5,4,6,5,5,5,3,1,3,1,2,5,5,5,4,5,6,5,4,5,4,7,8,5,5,6,7,6,5,6,6,5,6,6,7,2.632551860996874,0.5702795956967951,0.838383838383837,0.5448000000000003
10,7,2,2,1,0,1,1,3,1,2,6,1,3,0,3,3,4,4,2,6,5,5,2,2,2,2,5,6,4,4,1,2,6,7,6,4,4,4,3,2,3,2,2,1,2,4,6,5,5,4,6,5,4,1,2,5,5,6,1,1,0,1,3,3,4,5,6,6,6,1,3,1,3,1,2,1,3,2,4,4,5,5,5,6,5,5,5,6,4,6,5,6,5,5,6,6,7,7,6,2.2844839804680253,0.39164262959354795,0.818181818181817,0.6108000000000002
9,10,6,2,6,7,5,2,3,2,2,6,2,6,4,5,5,2,4,5,5,6,2,2,1,2,3,6,6,4,4,2,1,0,6,5,5,4,3,4,3,2,3,1,1,3,4,6,1,5,5,6,1,4,0,3,5,4,5,6,1,1,1,2,6,5,5,6,5,5,6,3,1,3,1,2,1,1,4,7,4,5,5,6,6,2,5,4,5,6,6,6,6,5,5,6,6,6,6,7,2.4694936286837517,0.4905629188292312,0.7070707070707064,0.5804000000000004
10,10,10,7,8,7,6,6,7,6,7,7,6,6,4,5,6,7,7,7,6,6,6,5,6,7,6,6,6,6,7,6,6,7,7,8,7,6,4,6,5,9,7,6,6,7,6,6,6,6,6,6,7,7,7,6,5,6,5,5,6,6,6,5,6,5,5,5,6,7,6,7,6,7,6,6,5,9,6,5,6,6,10,6,6,6,7,6,5,6,5,6,7,6,6,6,6,6,7,6,3.209664077423744,0.7722008541932053,0.9393939393939377,0.3848000000000002
9,9,5,5,5,4,1,4,3,5,4,6,6,4,3,4,5,4,4,5,5,6,5,3,0,3,4,4,5,4,4,5,5,5,6,5,4,4,4,2,1,2,2,1,6,6,5,6,5,5,5,6,4,3,2,1,3,4,5,6,6,6,6,5,5,5,5,6,5,4,6,4,1,2,1,1,2,6,5,4,4,6,6,4,5,6,4,5,6,6,1,6,6,4,5,6,5,6,6,4,2.571618145334049,0.5269120002147716,0.8686868686868674,0.5552000000000002
10,10,10,10,5,4,5,2,4,6,5,5,6,4,4,4,5,5,4,5,6,5,1,2,3,2,3,6,6,5,4,5,6,4,6,5,6,4,5,6,4,3,5,0,2,2,4,6,5,5,7,4,5,3,5,2,4,4,4,6,6,6,6,2,2,5,4,6,5,5,6,3,3,5,6,5,6,5,6,0,7,5,5,6,7,5,5,5,5,6,6,7,6,6,5,6,5,6,6,6,2.7041445620174667,0.6021606275900662,0.7676767676767667,0.5300000000000002
