0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,9,1,1,7,1,1,4,1,5,6,6,7,4,5,1,6,7,4,6,4,5,3,3,6,6,6,7,1,4,6,1,4,4,5,6,6,4,5,6,1,1,6,1,6,2,6,5,5,6,6,2,2,6,4,6,7,6,6,6,1,1,1,1,1,2,4,4,6,5,5,6,6,3,4,6,3,3,0,1,6,5,6,4,6,6,6,6,7,6,5,6,4,6,7,4,6,6,6,6,2.5380346065780257,0.5201964535488566,0.6868686868686862,0.5620000000000003
10,9,5,1,4,6,6,4,5,5,7,6,5,5,5,6,6,6,4,6,4,5,7,4,6,7,6,7,6,6,6,5,6,6,4,9,7,4,4,5,6,4,6,6,5,5,6,6,6,6,6,5,5,6,6,6,4,6,6,7,6,4,6,5,6,4,3,5,5,6,5,6,6,5,4,6,4,5,5,5,7,6,6,5,6,6,7,6,5,6,5,6,7,6,6,6,6,6,6,6,2.8999162086097243,0.6504441855426851,0.8989898989898975,0.46760000000000024
10,9,5,2,1,0,1,3,5,6,6,4,4,6,3,1,6,6,4,6,4,4,5,3,1,4,6,6,6,0,6,5,4,4,4,6,5,4,4,5,6,4,1,0,1,5,5,6,5,4,5,5,2,1,2,6,4,6,6,4,3,1,1,2,2,5,5,5,6,5,7,6,6,4,4,6,4,4,6,2,2,4,6,5,6,6,5,6,4,6,5,5,4,6,6,4,6,6,6,6,2.519261200227661,0.5014688434891392,0.8282828282828271,0.5656000000000003
10,9,2,2,0,9,6,6,6,5,4,6,5,5,2,5,6,5,4,6,5,5,4,3,6,7,6,9,1,1,1,5,4,4,4,5,6,4,2,6,6,4,7,1,1,5,6,5,5,5,5,2,4,4,1,5,5,6,6,6,1,1,6,2,5,2,3,4,6,5,4,6,4,4,4,5,4,4,6,2,5,6,6,4,5,6,5,6,4,5,5,7,7,6,4,5,6,6,5,10,2.6011434662156505,0.5609481244121918,0.7171717171717166,0.5512000000000004
10,9,2,1,7,0,1,3,5,5,5,7,4,5,5,6,7,5,4,5,4,4,4,3,2,5,6,7,6,0,6,5,4,4,4,7,1,5,4,5,6,7,2,1,2,2,5,6,5,6,5,5,4,1,6,4,5,6,6,7,1,1,2,2,5,4,5,4,0,7,4,6,5,7,4,5,3,3,6,1,4,5,6,5,6,7,4,6,5,6,5,5,7,6,7,5,6,5,6,5,2.5567725279601374,0.5300039809054945,0.6868686868686862,0.5580000000000003
10,9,4,6,7,1,6,4,6,5,6,4,4,5,5,6,7,6,4,6,4,4,4,3,4,6,6,7,6,6,5,6,5,4,4,6,6,5,4,6,6,5,6,6,5,6,5,6,6,5,6,6,6,6,6,6,4,6,6,6,6,6,7,6,5,4,5,5,6,6,6,6,7,6,4,6,6,4,7,6,6,6,6,4,6,6,7,6,6,6,7,6,7,6,7,6,6,6,4,6,2.895757869029132,0.6401872652961644,0.9595959595959579,0.4712000000000002
10,9,3,1,0,0,1,4,5,6,5,7,5,5,6,6,6,6,4,4,4,5,4,3,0,4,6,6,1,3,1,5,4,4,6,4,6,5,4,5,6,6,3,1,3,5,5,6,6,5,2,4,3,2,2,5,4,6,6,5,2,1,1,1,2,2,2,4,6,4,4,6,4,3,4,5,5,4,6,6,5,5,6,4,6,6,5,6,4,6,5,4,4,6,5,5,6,6,6,5,2.5260704390600415,0.5012679494339537,0.8484848484848472,0.5620000000000003
10,9,0,2,0,1,1,0,5,5,5,6,4,5,2,1,1,6,6,6,4,3,3,3,2,6,6,6,2,2,1,3,4,4,3,2,2,3,4,4,6,1,3,1,0,0,5,5,4,6,5,5,3,1,3,4,5,6,5,6,1,0,2,2,2,3,2,2,6,6,5,6,4,4,5,6,5,3,2,1,0,7,6,4,6,6,6,6,5,6,4,6,6,6,4,6,7,6,6,5,2.368262728094562,0.42685428860042124,0.838383838383837,0.5940000000000003
10,10,10,1,6,4,6,4,6,5,6,7,5,5,5,1,6,6,4,6,4,5,1,4,0,7,6,6,6,6,5,2,5,5,4,6,7,4,5,5,6,5,6,6,5,5,6,6,7,6,6,6,4,6,7,6,5,6,6,7,7,7,6,6,6,5,4,5,6,5,5,6,5,6,7,6,7,4,6,6,4,5,7,4,6,6,6,6,5,7,5,6,7,6,6,5,6,6,6,5,2.8786734201193,0.6402916880705738,0.8282828282828271,0.4784000000000003
10,9,2,1,3,1,6,4,5,6,6,5,4,5,5,1,1,6,4,6,4,6,4,3,1,4,6,7,6,6,6,6,4,6,4,6,6,4,4,6,6,5,6,6,4,6,6,6,7,6,6,5,5,6,7,6,4,6,6,7,7,6,6,5,6,4,4,5,6,5,5,6,5,5,4,6,6,5,6,6,6,6,6,5,6,6,6,6,5,6,6,6,7,6,4,5,6,5,6,6,2.7708330065596014,0.5739300309151347,0.9494949494949477,0.49720000000000025
