0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
9,7,6,1,2,2,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,1,1,0,1,2,1,3,1,2,2,3,1,0,1,1,1,2,1,1,0,1,2,1,2,2,9,9,10,10,0.14700940058244735,0.32467938590285544,0.9591836734693885,1.0000000000000004
9,7,6,5,6,2,2,2,3,2,3,3,2,3,3,3,3,3,2,2,3,2,2,3,2,2,1,3,2,2,2,3,4,6,5,5,4,10,9,10,10,10,10,10,10,10,10,10,10,10,0.4990256355570132,0.5766533978252231,0.9591836734693885,0.7800000000000004
9,7,6,6,4,3,2,2,2,3,3,2,2,2,3,3,3,2,2,2,3,2,3,4,3,3,2,3,2,3,2,3,2,3,2,1,5,5,6,9,9,10,10,10,10,10,10,10,10,10,0.40084843140108917,0.5410298215977212,0.9591836734693885,0.8400000000000004
9,7,6,5,5,1,2,2,2,2,3,2,3,2,3,3,3,3,2,1,2,3,4,3,2,2,3,3,3,3,2,2,3,2,2,3,2,1,2,1,2,5,2,2,10,10,10,9,10,10,0.23477695707149382,0.45000759922598266,0.9183673469387762,0.9600000000000005
10,9,7,6,2,0,0,2,3,3,3,2,3,2,3,3,3,2,2,2,2,3,3,6,6,0,1,0,2,3,5,5,2,2,3,1,2,2,1,1,4,4,2,1,9,2,8,9,9,10,0.2357903344840048,0.4402509023505283,0.7346938775510209,1.0000000000000004
10,9,9,2,2,1,2,2,2,2,3,3,3,2,3,3,3,3,2,2,2,3,3,1,3,2,3,3,1,3,3,2,3,2,3,1,2,1,2,5,5,5,6,10,10,10,10,10,10,10,0.27461364282332396,0.48196059526148577,0.9387755102040823,0.9200000000000005
9,7,6,5,5,2,2,2,3,2,3,3,2,2,3,3,2,2,2,2,2,3,4,3,1,2,3,1,2,3,4,5,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,0.6383618202729324,0.6300759188526797,0.9591836734693885,0.7000000000000003
9,7,6,5,4,3,3,1,2,2,3,3,2,2,3,3,3,3,3,2,2,3,4,3,1,2,1,3,2,3,1,2,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,0.6118331239495847,0.6186394279358439,0.9795918367346946,0.7200000000000003
9,7,6,2,2,2,3,2,3,3,3,3,2,2,3,3,3,2,2,2,2,2,3,3,3,1,2,2,2,2,3,3,3,2,2,2,2,2,3,1,1,2,3,5,5,10,10,10,10,10,0.20942701848650205,0.4263249912058902,0.9387755102040823,0.9800000000000005
9,7,6,5,5,1,2,2,2,2,3,3,3,2,3,4,3,2,2,2,2,3,3,3,3,1,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7429235823972077,0.6731334750322842,0.9591836734693885,0.6600000000000003
9,7,6,6,5,1,2,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,3,4,6,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9340560225269448,0.7527303922408481,0.9591836734693885,0.5600000000000002
9,7,1,2,3,2,2,2,1,1,2,2,1,1,2,2,3,1,2,1,2,1,0,1,1,1,1,2,1,0,1,3,1,0,1,0,1,1,1,1,0,1,2,1,0,0,3,7,9,10,0.11982220615902887,0.26055036674896404,0.9387755102040823,1.0000000000000004
8,7,1,2,3,2,3,2,1,1,1,2,1,2,2,2,3,1,2,1,3,1,0,1,1,1,1,2,1,0,1,3,1,0,1,0,1,0,1,0,0,1,2,1,0,0,0,7,9,10,0.11744233110771578,0.25412074202025997,0.9591836734693885,1.0000000000000004
10,7,6,5,5,1,3,3,2,2,3,3,3,2,3,3,3,3,3,2,1,3,3,3,2,2,4,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.808959980761553,0.7002766221570595,0.9183673469387762,0.6400000000000002
10,6,6,1,3,2,3,3,2,2,2,2,3,2,3,2,2,2,3,2,2,2,3,2,2,3,2,1,3,3,2,3,2,3,1,2,2,1,2,1,3,1,3,1,0,10,10,10,10,10,0.18674585404457997,0.39759190923406296,0.9387755102040823,1.0000000000000004
10,9,6,5,5,1,2,2,2,2,3,3,3,3,2,4,3,2,2,2,2,2,2,4,3,2,2,2,3,3,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6046736342449315,0.6201410303065173,0.89795918367347,0.7400000000000003
9,7,6,2,3,2,3,3,2,2,3,2,2,2,3,2,3,2,2,2,2,2,2,3,3,1,1,2,3,1,2,3,2,1,2,2,2,1,2,1,2,2,3,1,3,2,10,10,10,10,0.17880702915442623,0.38451537242413314,0.9591836734693885,1.0000000000000004
10,7,6,5,5,2,3,2,2,1,3,2,3,2,3,3,3,3,2,1,3,2,3,4,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9244111558922853,0.7501703413331389,0.9387755102040823,0.5800000000000002
10,7,6,5,5,2,2,2,2,2,3,2,2,2,3,4,3,3,2,2,2,3,4,3,3,2,1,3,2,2,5,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6296293346634818,0.630147009790848,0.9183673469387762,0.7200000000000003
9,8,7,6,4,3,2,2,1,2,3,3,2,2,3,3,4,4,5,6,7,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1782403113805078,0.8606520148468841,1.0000000000000007,0.4400000000000001
10,7,6,5,5,1,2,3,2,1,3,3,3,1,3,3,3,3,3,2,2,1,2,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9491987968274419,0.7612092300062998,0.9387755102040823,0.5600000000000002
10,6,4,2,2,1,2,2,2,1,3,2,2,2,2,2,3,1,3,1,2,2,2,3,3,1,1,1,2,1,2,2,2,2,3,1,1,0,1,0,0,1,2,2,1,2,10,9,10,10,0.1495047964446497,0.33113927723076336,0.9387755102040823,1.0000000000000004
10,7,6,4,5,2,2,2,3,2,3,3,2,2,3,3,3,2,3,2,2,3,3,3,4,3,2,3,2,2,3,3,2,1,2,2,3,2,1,1,3,6,10,10,10,10,10,10,10,10,0.28871573432001607,0.4902737279418105,0.9183673469387762,0.9200000000000005
10,7,6,6,4,3,1,2,1,2,3,3,3,2,3,3,3,4,6,6,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1687650480175857,0.8614493345723282,0.9795918367346946,0.46000000000000013
10,7,6,5,5,1,2,3,2,2,3,3,3,2,3,3,3,2,3,2,3,3,2,3,2,2,2,3,3,3,3,3,2,3,2,3,4,4,3,9,10,10,10,10,10,10,10,10,10,10,0.39535576059763067,0.5404302335671232,0.9387755102040823,0.8400000000000004
10,7,6,5,5,2,2,2,2,3,3,3,2,2,3,3,3,3,2,2,2,3,1,3,2,2,3,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7573201260406918,0.6803335168783489,0.9387755102040823,0.6600000000000003
9,7,1,2,1,3,2,2,1,2,2,2,1,2,2,2,3,2,2,1,1,2,2,2,2,1,1,3,1,2,2,1,1,1,0,0,1,3,1,0,0,1,2,1,1,0,1,9,10,10,0.1295920772937454,0.2858727312001863,0.9591836734693885,1.0000000000000004
10,7,6,5,4,3,1,3,2,1,2,3,3,2,3,2,3,2,2,2,3,2,2,3,2,3,2,3,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6929428848785412,0.6527660487018709,0.9591836734693885,0.6800000000000003
10,7,6,5,5,2,2,2,3,2,3,2,2,2,3,4,3,2,3,2,3,3,3,3,2,2,2,3,2,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6814920372910972,0.6503076971354819,0.9387755102040823,0.7000000000000003
10,7,6,5,5,2,2,1,3,2,3,3,1,2,3,4,3,3,2,2,2,3,3,3,3,2,2,3,3,3,2,2,3,2,3,3,2,3,3,3,10,10,10,10,10,10,10,10,10,10,0.34774624914453567,0.5206538370759082,0.9387755102040823,0.8600000000000004
10,7,7,5,4,2,2,2,2,2,3,2,1,2,2,3,3,3,2,1,3,3,3,2,2,2,2,3,3,3,2,2,3,2,3,3,1,1,1,1,2,1,2,2,1,10,10,10,10,10,0.20916763660264281,0.4216927901118775,0.9183673469387762,1.0000000000000004
10,7,6,5,5,1,2,2,3,2,3,3,2,2,2,3,3,2,3,3,2,3,3,3,3,1,2,2,3,3,3,3,2,1,2,3,2,2,3,2,1,10,10,10,10,10,10,10,10,10,0.2943406846321312,0.4940166710098805,0.9387755102040823,0.9000000000000005
9,7,6,5,5,1,2,2,2,3,3,3,2,2,3,4,3,3,3,2,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,3,2,2,5,5,10,10,10,10,10,10,10,10,10,10,0.376145911404892,0.5303573552963402,0.9387755102040823,0.8600000000000004
10,9,3,1,3,2,2,2,2,2,2,2,1,2,2,2,3,1,2,2,2,3,2,3,1,2,2,2,2,1,2,3,1,1,2,1,1,3,1,1,0,2,2,1,3,2,10,10,10,10,0.15997256300871732,0.35264282623959214,0.9387755102040823,1.0000000000000004
10,7,6,5,5,2,2,2,3,3,3,2,1,2,3,3,3,3,2,2,2,3,3,3,2,2,3,2,3,2,2,2,2,3,3,2,3,2,3,3,2,1,3,10,10,10,10,10,10,10,0.26211602882703194,0.4727141581589006,0.9387755102040823,0.9400000000000005
10,7,6,4,2,1,2,2,3,2,3,3,2,2,2,3,3,2,2,2,2,3,3,3,2,3,1,3,3,3,2,2,2,3,2,2,2,2,2,2,2,1,2,3,4,4,10,10,10,10,0.19876487487301897,0.41303339034435543,0.9387755102040823,1.0000000000000004
9,7,1,1,3,3,2,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,0,1,0,1,0,1,1,0,1,3,1,0,1,0,0,1,0,1,0,1,2,1,0,0,1,6,9,10,0.1099380660335578,0.23268156164174292,0.9387755102040823,1.0000000000000004
10,7,6,5,5,2,2,2,2,2,3,2,3,2,3,3,3,3,2,1,2,2,3,4,3,4,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.855542432552039,0.7209292358288255,0.9387755102040823,0.6000000000000002
10,7,6,5,3,2,2,2,3,2,2,3,2,2,2,3,3,3,2,3,2,4,3,3,3,1,2,2,2,3,2,3,2,1,2,3,2,3,2,2,3,3,5,4,5,5,10,10,10,10,0.22573708463152364,0.44167019317030165,0.89795918367347,0.9800000000000005
10,8,6,5,5,1,2,2,3,2,3,2,3,2,3,3,3,2,2,2,2,3,3,3,2,3,3,2,2,2,2,2,3,2,2,3,5,3,1,10,10,10,10,10,10,10,10,10,10,10,0.3699422981640203,0.5300212610433089,0.8775510204081639,0.8600000000000004
10,7,6,5,4,1,2,3,2,3,3,2,3,2,3,4,3,3,2,1,3,2,3,4,3,2,3,1,3,2,3,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5849372145939247,0.613271026102264,0.9387755102040823,0.7400000000000003
10,7,2,1,2,2,2,3,1,2,2,3,1,2,3,2,3,2,3,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,3,1,0,0,1,1,0,1,2,2,1,1,5,9,10,10,0.13975312465412917,0.31022063059310595,0.9183673469387762,1.0000000000000004
10,7,6,5,5,1,2,3,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,1,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.656501229275307,0.6400949834698682,0.9387755102040823,0.7000000000000003
10,9,7,5,4,3,1,2,1,2,3,3,3,2,3,3,4,4,6,6,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1975663371467946,0.8722613574546982,0.9795918367346946,0.4400000000000001
10,7,6,2,2,3,3,3,2,2,3,3,2,2,3,3,3,2,3,2,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,1,2,3,2,3,3,10,10,10,10,10,10,10,0.23725397871834988,0.4544257029996308,0.9387755102040823,0.9400000000000005
10,9,3,1,2,2,2,2,2,2,2,3,1,2,2,2,3,2,3,2,2,3,2,3,1,2,2,2,2,2,2,3,1,1,3,1,1,3,1,1,3,2,2,1,3,2,10,10,10,10,0.1681807853520274,0.36736152831978813,0.9591836734693885,1.0000000000000004
10,7,6,5,4,2,2,2,2,2,3,3,2,2,3,3,3,3,2,1,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0994576586407974,0.8302923332607393,0.9387755102040823,0.48000000000000015
10,9,2,1,2,2,2,3,1,3,3,3,1,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,1,2,1,1,1,0,1,3,1,3,1,1,2,1,2,2,10,10,10,10,0.15499493604961725,0.34292545715392425,0.9591836734693885,1.0000000000000004
10,9,4,2,1,3,2,3,1,2,2,3,1,2,2,2,4,2,2,2,2,2,2,3,1,2,2,2,2,2,2,3,1,1,2,1,1,3,1,1,3,2,2,1,3,2,10,10,10,10,0.16971175034279984,0.37044863374739917,0.89795918367347,1.0000000000000004
9,7,6,6,4,3,2,2,1,2,3,3,2,2,3,3,3,3,3,1,7,9,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,1.097082892711267,0.8237874347051555,0.9795918367346946,0.48000000000000015
10,7,6,5,5,1,2,3,3,2,3,3,2,2,3,3,3,3,2,1,3,3,3,3,2,3,1,2,3,2,2,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5545492312411067,0.6015518932060909,0.9387755102040823,0.7600000000000003
10,7,6,5,5,2,2,2,2,3,3,3,2,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,3,3,6,5,1,10,10,10,10,10,10,10,10,10,0.3552264015830103,0.5204427637374186,0.89795918367347,0.8800000000000004
10,7,6,6,2,2,3,3,2,3,2,2,3,2,2,3,3,3,2,2,3,2,3,3,2,0,4,4,3,3,2,2,2,3,2,2,3,2,2,3,2,3,4,5,5,5,10,10,10,10,0.23673631993354435,0.45014076716937024,0.89795918367347,0.9800000000000005
9,7,6,6,4,3,2,3,2,3,3,2,2,2,2,3,3,2,3,1,2,1,3,3,3,3,1,3,1,3,2,2,3,2,2,3,2,1,2,1,2,2,2,2,9,10,10,10,10,10,0.22821949897608304,0.440376711239903,0.9795918367346946,0.9600000000000005
10,7,6,5,2,3,3,3,2,3,2,2,3,2,2,3,3,3,3,2,3,2,3,3,3,1,3,2,3,3,2,2,2,2,2,2,3,1,2,3,2,3,3,5,5,5,10,10,10,10,0.2314023795767394,0.4449870619480826,0.9183673469387762,0.9800000000000005
