0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
9,7,7,6,4,3,3,2,2,2,3,3,2,2,3,3,2,2,3,3,1,2,2,2,3,4,6,4,3,1,0,1,1,3,1,1,1,3,6,5,6,1,0,1,9,10,10,10,10,9,0.2652044814506772,0.46200183746682566,0.9387755102040823,0.9600000000000005
9,7,6,2,3,1,3,1,3,1,2,3,2,3,3,1,2,2,2,1,1,2,1,3,2,1,3,1,1,1,1,0,1,2,2,1,1,3,1,2,1,1,1,0,5,5,10,10,10,10,0.15954254919026203,0.3493283121820179,0.9387755102040823,1.0000000000000004
10,9,1,1,2,1,2,1,3,1,2,3,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,0,0,1,0,0,0,0,0,1,2,2,10,10,10,0.12731733992427216,0.2812096908017389,0.9591836734693885,1.0000000000000004
9,7,6,5,4,3,3,3,2,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,1,3,4,5,4,6,6,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,0.7463013137079377,0.6720497585525378,0.9795918367346946,0.6600000000000003
9,7,6,5,4,3,2,2,2,3,2,3,3,2,3,2,2,3,3,2,1,3,1,2,2,3,2,2,2,2,2,1,0,0,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,0.4923531884724571,0.5678918979080635,0.9795918367346946,0.7800000000000004
9,7,6,5,4,3,3,2,2,2,3,3,2,2,3,2,3,3,2,2,1,3,1,3,2,2,2,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8141307097565755,0.7006990069564514,0.9795918367346946,0.6200000000000002
10,6,1,3,3,2,2,2,3,2,3,3,2,2,3,2,1,1,2,3,3,2,1,2,1,2,1,2,2,1,2,2,1,2,1,2,1,0,1,1,1,1,0,0,1,2,10,10,10,10,0.1497311287689664,0.332138148516898,0.9387755102040823,1.0000000000000004
10,7,1,3,2,1,2,3,3,1,2,3,3,2,2,1,1,2,2,1,3,1,2,2,1,1,2,3,2,1,1,1,2,2,3,1,1,1,1,0,0,1,0,0,1,2,1,10,10,10,0.13790506230485183,0.3063040884845529,0.9387755102040823,1.0000000000000004
9,7,6,5,4,3,3,3,2,2,2,2,2,2,3,2,2,3,3,2,2,3,1,3,2,3,4,5,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7679699095331954,0.6821783184351551,0.9795918367346946,0.6400000000000002
10,7,2,3,3,2,2,3,3,1,3,3,3,2,3,1,3,3,2,2,3,3,1,2,2,2,2,3,3,1,2,2,2,2,1,1,1,0,1,1,1,1,1,0,1,2,10,10,10,10,0.16652198168690419,0.362833213379401,0.9387755102040823,1.0000000000000004
