0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
7,6,5,4,3,2,3,1,2,3,2,2,1,1,3,2,2,1,3,4,3,2,2,2,1,1,1,1,2,1,3,1,1,1,1,2,1,0,1,1,3,3,1,6,5,6,7,7,9,9,0.163870289035906,0.3502885964307515,0.9795918367346946,1.0000000000000004
9,9,5,4,3,1,3,3,2,3,3,2,2,2,2,2,2,2,3,3,2,2,3,3,2,1,2,2,3,1,3,2,1,2,1,1,3,2,2,2,3,3,1,3,4,9,10,10,10,10,0.20153380137739743,0.4158750248122311,0.9591836734693885,0.9800000000000005
10,9,2,3,3,1,3,2,2,3,3,2,2,2,2,2,3,3,3,3,2,2,3,2,2,1,2,2,4,1,3,2,3,2,2,2,2,1,2,1,1,1,2,3,2,9,10,10,10,10,0.18872206097037497,0.4004971373621593,0.9183673469387762,1.0000000000000004
10,9,1,3,3,1,3,3,2,3,3,1,3,2,2,3,2,2,3,3,3,2,2,2,3,1,1,2,2,1,2,1,2,1,2,1,3,1,2,2,1,1,1,2,3,9,9,10,10,10,0.17764695840023548,0.3829305647505043,0.9591836734693885,1.0000000000000004
9,9,6,4,3,1,3,4,3,3,4,3,2,3,2,3,1,3,4,5,6,7,6,6,6,6,7,9,9,9,9,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,1.070980744161976,0.7868258230687579,0.9795918367346946,0.5000000000000001
9,9,6,7,3,1,2,3,2,3,3,2,3,1,2,2,2,3,3,3,3,3,2,2,2,1,2,5,6,5,3,2,2,2,2,2,2,0,1,1,1,2,4,5,5,5,5,10,10,10,0.24262076307371389,0.4404187619000519,0.8571428571428578,1.0000000000000004
10,9,6,4,3,1,3,3,3,3,3,2,3,3,1,3,2,2,3,3,2,3,4,5,4,6,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9287763399543587,0.7517568938617956,0.9591836734693885,0.5800000000000002
10,9,6,4,3,1,2,3,3,3,3,2,3,3,3,2,2,3,3,2,2,3,2,2,2,1,3,4,5,4,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7331192231728513,0.6714634617319344,0.9591836734693885,0.6600000000000003
10,9,6,4,3,1,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,2,3,2,1,1,6,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8045102335443903,0.7000177739218842,0.9387755102040823,0.6400000000000002
10,9,5,4,3,2,3,2,3,3,3,2,3,3,2,2,2,3,3,3,2,3,3,2,2,2,3,2,3,1,3,2,1,3,1,2,2,2,2,1,1,1,1,3,4,6,10,10,10,10,0.21526588422672155,0.4257360300416432,0.9591836734693885,1.0000000000000004
10,9,6,4,3,1,3,3,3,3,3,2,2,2,2,3,2,3,2,2,1,3,4,5,5,6,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9055432626788643,0.7410908350693475,0.9795918367346946,0.5800000000000002
10,10,6,4,3,1,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,3,4,5,6,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9414743575387043,0.7539922673973816,0.9795918367346946,0.5600000000000002
10,9,7,3,4,1,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,2,3,1,2,2,3,2,3,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5280469622111389,0.5906248312848749,0.9387755102040823,0.7800000000000004
