0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
9,7,6,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,2,1,2,3,2,3,2,2,1,2,1,3,2,3,1,0,1,3,2,1,1,1,1,9,9,10,10,10,0.17911680928037738,0.3849188279177641,0.9591836734693885,1.0000000000000004
9,7,6,4,3,2,3,2,2,3,2,2,2,3,3,3,1,3,3,3,3,1,2,2,2,2,3,2,3,3,1,2,1,1,3,1,7,8,7,9,10,10,10,10,10,10,10,10,10,10,0.379921834863955,0.5240093683898099,0.9795918367346946,0.8400000000000004
9,3,1,3,3,2,2,1,2,2,1,2,3,1,2,2,1,2,3,2,3,2,2,2,1,2,1,2,2,3,2,1,1,2,3,3,1,0,1,2,2,1,1,1,1,3,1,10,10,10,0.1397016161770044,0.3049710374305112,0.9591836734693885,1.0000000000000004
10,7,6,4,3,3,3,2,2,3,2,3,3,3,2,2,3,2,3,2,3,4,3,2,2,2,2,3,4,3,1,2,2,2,3,4,3,3,2,2,2,2,1,5,9,10,10,10,10,10,0.24788106338721633,0.46203072285645763,0.9387755102040823,0.9600000000000005
9,7,6,3,2,2,2,2,3,1,2,2,2,2,2,3,1,2,3,1,3,2,1,1,1,3,1,2,2,2,1,1,0,1,1,3,1,3,1,3,2,1,1,1,1,1,10,10,10,10,0.15747436657548453,0.3463903973195905,0.9591836734693885,1.0000000000000004
10,6,6,2,2,3,3,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,3,1,0,1,3,2,1,0,1,3,1,9,10,10,10,0.15983847880309035,0.35210881333550165,0.9387755102040823,1.0000000000000004
9,7,6,4,3,3,3,2,2,3,3,2,3,3,3,3,2,3,3,1,3,2,2,2,2,2,2,3,2,2,1,2,2,2,6,6,5,6,7,9,10,10,10,10,10,10,10,10,10,10,0.413046581024099,0.5419430792376578,0.9795918367346946,0.8200000000000004
9,7,6,4,3,2,3,2,2,3,2,2,3,3,3,3,1,3,3,1,3,2,2,2,2,2,3,3,2,2,3,2,1,2,3,1,4,6,7,9,10,10,10,10,10,10,10,10,10,10,0.3634244271005875,0.5189658443340748,0.9795918367346946,0.8400000000000004
9,7,1,2,2,2,3,2,3,1,2,2,2,2,1,2,1,3,2,2,2,2,1,2,1,0,1,3,2,2,1,2,1,3,2,3,1,0,1,1,2,1,0,1,0,2,5,10,10,10,0.13997923384783156,0.31008465204773983,0.9183673469387762,1.0000000000000004
9,7,1,3,3,2,3,2,2,2,2,2,3,3,2,3,2,3,3,2,2,2,2,1,2,2,2,2,3,3,1,2,1,2,2,2,1,1,2,2,1,2,1,1,3,3,10,10,10,10,0.1672639920786047,0.36487961478842673,0.9591836734693885,1.0000000000000004
10,7,6,3,2,2,3,2,2,3,2,2,2,3,2,2,1,2,3,2,3,2,3,2,2,3,1,2,2,2,2,2,1,2,2,2,2,3,2,1,2,3,2,1,2,10,10,10,10,10,0.18861386347635983,0.4001682476271029,0.9387755102040823,0.9800000000000005
10,7,6,4,4,3,2,3,2,3,3,2,3,3,3,3,2,3,3,2,3,2,3,2,2,2,3,3,1,3,3,2,2,1,1,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,0.4988012250760605,0.580043109564391,0.9591836734693885,0.7800000000000004
10,7,6,4,4,3,2,3,1,3,2,2,2,3,2,2,3,3,3,3,3,2,3,1,2,2,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7362033537976365,0.6705436358817998,0.9591836734693885,0.6600000000000003
9,7,6,5,2,3,2,2,2,2,2,3,3,2,3,2,2,2,3,3,4,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,2,2,1,0,9,10,10,10,10,0.2039171932971436,0.41737625552308744,0.9591836734693885,1.0000000000000004
9,7,6,4,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,4,3,2,2,2,3,2,2,2,3,1,2,1,2,2,3,2,1,2,2,1,2,1,1,1,9,9,10,10,10,0.18752901236929678,0.39687227763174815,0.9591836734693885,1.0000000000000004
10,7,6,4,3,3,3,3,3,3,2,2,3,3,3,2,2,3,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,2,3,4,1,4,4,4,5,4,1,10,10,10,10,10,10,0.27866680179754044,0.48045432318634496,0.89795918367347,0.9400000000000005
10,7,6,4,3,3,2,3,2,3,2,3,3,3,3,3,2,3,3,1,3,2,2,2,2,3,3,3,3,3,1,3,2,1,3,4,3,1,1,10,10,10,10,10,10,10,10,10,10,10,0.3529875645799655,0.5225317229010817,0.9591836734693885,0.8600000000000004
9,6,6,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,3,1,0,1,3,2,1,0,1,0,1,10,10,10,10,0.1494224404359419,0.3307285169405098,0.9387755102040823,1.0000000000000004
10,7,6,4,3,2,2,2,3,3,2,2,2,3,3,3,2,2,3,2,2,3,2,1,1,2,3,3,2,2,1,2,2,2,3,2,2,3,1,3,3,1,1,0,9,10,9,10,10,10,0.20617679284809434,0.4219252465640929,0.9591836734693885,0.9800000000000005
10,7,6,4,3,3,2,2,3,3,2,2,3,3,2,3,2,3,3,2,2,3,2,2,2,3,2,3,3,3,2,2,2,2,2,3,3,2,2,2,1,3,4,5,10,10,10,10,10,10,0.23924614266832883,0.4569219141977167,0.9591836734693885,0.9600000000000005
9,7,6,0,1,3,2,3,2,1,2,2,3,2,2,3,1,2,2,1,2,2,2,1,2,3,1,2,3,2,1,1,3,1,2,3,1,0,1,3,2,2,1,1,1,0,1,10,10,10,0.1488009762891132,0.3286180202711293,0.9591836734693885,1.0000000000000004
10,7,6,4,3,3,2,2,2,3,2,3,2,3,3,4,3,1,3,3,3,2,2,2,2,3,3,2,3,2,2,2,2,3,2,2,2,3,2,2,1,3,2,10,10,10,10,10,10,10,0.24625775095420868,0.46237961983030224,0.9591836734693885,0.9400000000000005
10,7,6,2,3,3,3,2,2,2,2,2,2,2,3,3,2,3,3,1,2,3,2,2,1,3,2,2,2,3,2,1,2,2,3,3,2,3,2,2,2,1,2,2,1,6,10,10,10,10,0.18997846481637426,0.401639271540752,0.9183673469387762,1.0000000000000004
10,7,6,1,2,2,3,2,2,2,3,2,2,2,2,3,1,3,3,2,2,2,1,2,2,1,2,2,3,3,1,3,1,2,2,2,1,0,2,3,2,1,2,1,1,5,9,10,10,10,0.16986265649740154,0.37072768735682887,0.89795918367347,1.0000000000000004
8,7,6,5,4,3,2,2,3,3,2,3,2,3,3,2,2,3,2,3,1,3,8,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0081403861118043,0.7851968664989921,0.9795918367346946,0.5200000000000001
9,7,6,4,4,3,3,2,2,3,3,2,3,3,3,2,2,3,2,3,2,1,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.934543682582164,0.7530783583401024,0.9795918367346946,0.5600000000000002
9,7,6,4,4,3,2,2,2,3,3,2,2,3,3,2,3,3,3,1,2,1,0,0,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8706360624676815,0.7219405118906508,0.9795918367346946,0.6000000000000002
10,7,6,4,3,2,2,2,2,1,2,3,2,3,3,3,3,1,3,2,2,3,2,2,2,3,2,2,3,1,2,2,2,3,2,3,2,3,1,2,1,2,1,3,5,5,10,10,10,10,0.19657669042631584,0.41040066447996376,0.9387755102040823,1.0000000000000004
9,7,6,4,3,3,2,2,3,3,2,2,3,2,3,2,3,3,2,2,2,2,1,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9651357271833865,0.7659001455841989,0.9795918367346946,0.5400000000000001
10,8,6,5,4,3,2,3,2,3,2,2,2,3,3,3,2,3,2,2,3,3,2,2,2,5,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8081455670360523,0.7004118864852145,0.8775510204081639,0.6400000000000002
10,7,6,4,4,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,1,2,3,3,3,2,2,2,2,2,2,3,3,2,3,2,3,2,1,10,9,10,10,10,10,10,10,10,10,0.3295415859963856,0.5106962726326477,0.9591836734693885,0.8800000000000004
10,7,6,4,3,3,1,3,3,2,3,3,2,3,3,2,3,3,3,3,3,1,2,3,3,2,3,2,3,3,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6582886231012466,0.6414794069272616,0.9591836734693885,0.7000000000000003
9,7,6,4,3,3,2,2,3,3,2,3,2,3,3,3,2,3,3,3,2,1,2,3,2,2,3,2,3,2,3,3,4,3,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5454569608555946,0.594976104230994,0.9795918367346946,0.7600000000000003
9,7,6,4,4,3,3,3,2,3,3,3,2,3,3,2,2,3,2,3,2,1,2,2,1,2,2,2,1,2,2,3,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5390253006092838,0.5897305054530776,0.9795918367346946,0.7600000000000003
9,7,6,4,3,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,1,2,3,2,2,2,2,3,3,2,3,4,3,2,3,4,3,9,10,9,10,10,10,10,10,10,10,10,10,0.3926442920101756,0.5359019781751055,0.9795918367346946,0.8400000000000004
10,7,6,4,4,3,2,2,2,3,2,3,3,4,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,2,2,3,2,2,3,1,3,2,2,1,10,10,10,10,10,10,10,10,0.2916237396594806,0.4904398834013003,0.9591836734693885,0.9200000000000005
10,7,6,4,4,3,2,2,2,3,3,3,3,3,3,3,2,3,2,3,2,1,2,3,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9011652859764262,0.7405864528651214,0.9591836734693885,0.5800000000000002
10,7,6,4,4,3,1,2,3,3,2,3,3,3,3,2,2,3,2,2,3,3,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9488401915232609,0.7615290238943722,0.9591836734693885,0.5600000000000002
10,7,6,4,3,3,3,3,3,2,2,3,2,3,3,3,2,3,3,2,3,2,2,2,3,3,3,2,2,3,3,3,3,3,2,2,4,3,10,10,10,10,10,10,10,10,10,10,10,10,0.41938115920909025,0.5506397155222431,0.9387755102040823,0.8200000000000004
9,7,6,4,4,3,2,2,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,3,2,2,3,2,2,2,1,3,4,5,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.56037193709467,0.60202235590919,0.9795918367346946,0.7400000000000003
10,7,6,4,3,3,2,3,3,3,2,3,2,3,3,3,3,3,2,3,3,1,3,2,3,2,2,2,3,3,3,3,3,2,2,2,2,1,10,10,10,10,10,10,10,10,10,10,10,10,0.39591813484877736,0.5410033228212835,0.9591836734693885,0.8400000000000004
10,7,6,4,4,3,2,3,2,3,2,3,3,2,3,2,3,3,2,3,2,3,3,3,4,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8567460063101477,0.7217501233824453,0.9591836734693885,0.6000000000000002
9,7,6,4,3,3,2,2,3,3,2,2,2,3,3,3,3,2,3,3,2,1,3,3,2,2,2,2,2,2,1,3,4,3,3,2,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4468825634390848,0.5555281702671916,0.9795918367346946,0.8000000000000004
10,7,6,4,4,3,2,2,3,3,2,3,3,3,2,3,3,3,2,1,3,3,3,3,4,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9238446251779039,0.7504488548585555,0.9591836734693885,0.5800000000000002
10,8,6,4,4,3,1,3,2,3,2,3,2,3,3,2,3,3,3,2,3,3,2,3,3,2,2,2,2,3,2,3,5,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5487182173092212,0.6001089941371162,0.9183673469387762,0.7600000000000003
10,7,6,4,4,3,2,3,2,3,3,3,2,3,3,2,2,3,2,3,3,1,2,3,3,2,3,2,3,3,4,5,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6036766620786964,0.6201271509245115,0.9591836734693885,0.7200000000000003
10,7,5,4,3,3,3,3,2,2,3,2,2,2,3,3,2,3,2,3,3,2,2,2,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,5,10,10,10,10,0.20831812912413702,0.4231626907340799,0.9183673469387762,1.0000000000000004
10,7,1,2,2,3,2,2,2,1,3,3,2,2,3,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,10,10,10,0.12884058149160857,0.28517588939606986,0.9387755102040823,1.0000000000000004
10,7,6,4,4,3,2,2,2,3,3,2,3,3,2,2,3,3,3,2,3,2,2,3,3,3,2,2,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7141216138867963,0.6635446411939414,0.9591836734693885,0.6800000000000003
9,7,6,4,3,3,3,2,3,3,3,3,2,3,3,1,2,3,2,3,3,1,2,3,3,2,2,3,3,3,3,3,1,1,3,3,9,10,9,10,10,10,10,10,10,10,10,10,10,10,0.4522893620929708,0.5602672903071358,0.9795918367346946,0.8000000000000004
10,7,6,4,4,3,2,3,3,3,2,3,3,3,3,2,2,3,3,3,3,2,3,3,3,2,2,2,2,3,2,2,3,1,3,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,0.4501039789163667,0.5605798721667553,0.9591836734693885,0.8200000000000004
10,7,6,3,3,2,2,3,2,3,3,2,2,3,3,3,4,3,3,2,3,2,2,3,3,3,2,3,3,2,3,2,2,2,2,2,2,1,1,2,3,4,2,1,3,5,10,10,10,10,0.2195972296460609,0.43148317427580757,0.89795918367347,1.0000000000000004
10,7,6,4,4,3,2,3,3,3,2,3,3,3,2,3,2,3,2,3,3,4,3,2,3,3,3,4,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7642744217313967,0.6804647378856155,0.9591836734693885,0.6600000000000003
10,7,6,4,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,4,3,1,2,2,3,2,2,2,3,2,3,1,3,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4238975803210968,0.5512858819437928,0.9591836734693885,0.8200000000000004
3,3,1,2,1,2,2,1,2,1,2,3,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,3,1,1,1,0,1,1,0,1,0,1,1,2,1,0,1,1,1,3,9,10,10,0.11397896233915582,0.23308864275890395,0.9795918367346946,1.0000000000000004
10,7,6,4,3,3,2,3,2,3,2,2,3,3,3,3,3,3,2,1,2,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9925450772937711,0.780868564821446,0.9591836734693885,0.5400000000000001
10,7,6,5,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,3,2,3,2,3,3,4,3,1,2,3,2,2,0,3,2,2,9,10,10,10,10,0.24987775213819127,0.45300315601761376,0.89795918367347,0.9800000000000005
10,7,6,5,4,3,3,3,3,2,3,2,2,2,3,3,3,2,1,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.103039014555859,0.8302209112116568,0.9591836734693885,0.48000000000000015
10,7,6,4,3,3,3,3,2,3,3,3,2,3,3,2,2,2,3,2,3,2,2,3,1,3,2,2,3,3,3,3,2,2,2,3,3,2,1,3,1,3,1,3,2,5,10,10,10,10,0.22244402963355137,0.4334533255770771,0.9387755102040823,1.0000000000000004
10,7,6,4,3,3,2,3,2,3,2,3,1,3,2,2,3,2,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,1,2,2,1,2,3,10,10,10,10,10,10,10,0.25792034936625063,0.4704515632798742,0.9591836734693885,0.9400000000000005
9,7,6,5,4,3,2,3,2,2,3,2,3,3,3,2,2,2,1,3,2,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.075082994810616,0.8171265896282931,0.9795918367346946,0.5000000000000001
10,8,6,4,3,3,2,3,3,3,3,3,1,3,3,2,3,2,2,3,3,2,2,3,3,3,1,3,2,3,2,2,3,3,1,3,3,2,2,1,1,2,5,6,1,3,10,10,10,10,0.23224595981142132,0.4408431763559464,0.89795918367347,1.0000000000000004
10,7,6,4,4,3,2,2,3,3,2,3,2,2,3,3,3,3,3,2,3,1,3,3,2,3,2,3,3,3,3,2,2,2,3,3,2,2,2,5,10,10,10,10,10,10,10,10,10,10,0.34707351956064597,0.5206810046911972,0.9387755102040823,0.8600000000000004
9,7,1,2,2,2,3,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,3,1,1,2,1,2,3,2,1,1,0,1,1,0,1,0,1,2,1,0,1,0,0,1,1,9,10,10,0.12634517847916085,0.27842759028488073,0.9591836734693885,1.0000000000000004
10,7,6,4,3,3,2,2,2,3,3,3,2,3,3,3,3,3,2,3,2,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9758768278921035,0.7736102809656462,0.9591836734693885,0.5400000000000001
10,7,6,4,3,3,3,3,2,2,3,2,2,3,3,2,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1661173580603559,0.8627039415260966,0.9591836734693885,0.46000000000000013
