0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
10,4,5,9,9,9,10,10,9,10,9,5,6,6,6,6,9,7,6,5,6,6,6,1,1,2,5,2,1,3,3,1,1,0,0,1,1,3,1,0,1,1,1,0,1,2,1,1,0,1,0,0,0,1,0,0,1,2,3,1,1,1,1,0,1,1,0,0,0,1,1,0,1,2,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0.1608958765309509,0.3904483858577733,0.9292929292929276,0.034
5,2,0,0,2,3,0,3,9,9,9,9,10,10,9,9,5,7,5,6,7,0,6,6,6,5,1,0,1,2,2,1,7,1,1,1,3,2,0,0,1,1,1,1,3,1,0,0,0,0,1,0,0,5,0,0,0,4,3,2,1,1,0,1,1,0,0,0,1,1,1,2,1,3,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,3,3,2,2,0.15301254253905477,0.2609630479817889,0.818181818181817,0.084
10,1,0,1,2,1,1,10,9,10,9,10,6,10,6,9,10,7,6,10,10,7,9,7,6,7,3,4,6,5,3,6,6,3,5,1,6,4,1,0,1,1,1,0,1,2,1,1,1,0,0,1,3,1,0,3,0,0,3,1,1,1,1,3,1,1,0,1,4,0,1,1,0,3,1,3,3,1,1,0,0,1,0,1,1,1,1,1,0,0,3,0,0,1,4,0,1,3,1,6,0.18376744134303383,0.3323160432831595,0.7171717171717165,0.07400000000000001
2,1,1,0,0,2,1,4,9,10,10,10,9,10,8,9,10,7,7,6,10,1,7,7,6,2,7,6,5,5,0,7,4,1,6,6,7,1,3,0,0,1,7,0,2,7,1,0,0,3,1,3,0,0,0,2,1,2,3,1,0,0,3,3,0,1,1,0,3,1,2,2,1,0,1,1,0,3,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,3,3,2,2,0.17765734408577935,0.2832080222054893,0.7070707070707064,0.084
10,2,5,1,10,10,10,10,10,9,9,9,9,9,9,9,9,7,8,9,6,7,6,7,7,7,6,6,5,5,7,6,5,6,6,6,7,4,3,7,0,1,6,0,1,2,2,1,1,0,1,0,1,1,3,1,0,0,3,1,0,0,0,0,1,2,1,0,1,0,1,1,0,0,1,3,1,0,1,1,1,1,0,1,1,0,2,0,0,1,0,0,1,1,0,1,2,2,4,5,0.2209360962323856,0.4405957359381431,0.8484848484848472,0.044000000000000004
1,0,0,0,0,0,0,1,0,0,1,5,5,5,5,6,5,4,4,5,5,0,1,1,1,1,1,3,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,2,3,2,0.09054078105599711,0.09162435148556444,0.9797979797979779,0.12399999999999999
6,3,7,6,7,7,6,4,3,1,5,5,5,5,5,5,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0.10964021230220826,0.24274640981637507,0.9494949494949477,0.044000000000000004
9,2,0,0,0,3,1,9,9,7,9,10,9,9,9,6,5,5,7,6,5,7,1,1,1,1,0,1,1,1,1,1,6,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,2,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0.13547852637047117,0.2604158413274317,0.8888888888888874,0.07400000000000001
9,1,0,0,8,9,9,10,9,9,6,5,6,5,6,5,6,7,6,5,5,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,3,2,0.13451247832214858,0.2906401572635481,0.9595959595959578,0.054000000000000006
10,6,0,1,1,7,7,6,6,6,6,6,6,5,5,6,5,4,5,5,5,2,1,0,1,2,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,3,2,0.1194325351222215,0.2509216476113305,0.9595959595959578,0.054000000000000006
