0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
8,9,6,1,3,2,3,1,2,7,6,2,4,5,6,7,4,4,5,6,4,5,5,5,5,1,5,4,5,5,5,6,5,4,4,3,5,4,0,7,4,7,6,4,1,1,3,3,6,6,4,5,6,1,2,6,6,1,5,1,4,4,6,7,6,7,6,2,2,2,1,5,4,1,4,6,6,7,6,4,0,1,0,6,6,6,4,2,5,5,5,4,4,6,6,5,6,6,4,5,2.529262925220102,0.5111602303997117,0.7070707070707064,0.5636000000000003
10,9,5,6,5,5,5,4,5,5,6,5,4,5,5,5,5,5,5,5,5,4,4,4,6,6,6,4,6,5,5,6,5,6,7,6,6,6,7,7,6,4,6,4,6,6,6,4,6,6,5,6,6,6,6,6,5,6,4,6,5,5,6,7,6,4,6,5,5,4,7,6,5,6,4,4,6,6,6,7,6,6,7,7,7,6,5,5,4,5,5,4,5,6,6,6,6,6,5,5,2.8871135641820147,0.6429753815411633,0.9797979797979779,0.47160000000000024
10,9,6,6,6,5,6,6,5,5,6,5,3,5,6,5,4,4,5,6,4,4,4,4,1,1,5,4,6,5,4,6,5,5,4,6,5,6,1,6,5,4,5,6,4,5,6,5,6,6,5,5,6,6,6,6,5,6,4,5,6,7,6,7,6,4,5,6,4,4,6,6,6,6,5,5,6,5,6,7,7,7,7,7,6,5,6,5,5,5,4,4,5,6,6,6,6,5,6,4,2.8242631735780237,0.6210336894839991,0.9292929292929276,0.4924000000000003
8,9,7,1,2,3,1,2,2,1,6,5,4,6,6,6,4,3,3,5,5,5,4,3,6,5,6,4,6,5,5,5,5,5,4,5,3,3,1,1,1,5,6,7,2,1,3,4,4,6,5,5,6,3,0,1,2,1,2,2,5,5,6,7,6,4,5,2,4,2,1,1,6,6,4,4,5,5,6,6,6,0,7,7,6,6,4,5,5,6,4,4,4,5,6,7,6,6,6,4,2.521064389911965,0.49374321668192506,0.838383838383837,0.5612000000000004
9,6,7,6,2,0,6,5,5,5,6,5,5,5,6,5,3,4,4,5,5,4,7,2,1,6,5,4,5,5,6,5,5,6,5,5,4,5,2,0,6,4,6,4,6,1,2,2,6,6,5,5,6,4,3,1,2,6,4,2,7,4,6,4,6,4,3,6,4,4,5,1,0,6,7,5,6,6,6,1,0,6,7,6,6,5,1,5,7,6,7,4,5,6,6,7,6,5,7,4,2.5871794257788805,0.55006616946132,0.7070707070707064,0.5548000000000003
10,10,3,6,6,5,6,5,5,5,6,5,5,5,6,6,4,5,6,5,5,4,5,4,6,5,6,7,6,5,5,6,6,6,7,6,4,6,7,6,6,4,6,4,6,6,6,4,6,6,5,5,6,6,4,6,6,6,5,6,7,5,6,7,6,4,5,6,5,4,6,6,6,6,4,5,6,6,6,6,7,7,7,7,6,5,5,6,7,6,5,4,5,6,7,6,6,6,5,4,2.9176160904885533,0.6605495410339971,0.9696969696969678,0.4664000000000003
9,10,9,6,6,5,2,5,6,6,6,4,4,5,5,5,4,3,5,5,5,7,5,4,1,7,5,4,1,4,4,5,5,5,5,5,4,2,4,0,6,4,6,4,4,6,7,4,5,6,5,5,6,0,7,7,5,6,5,6,6,7,6,7,1,4,4,5,5,4,5,5,7,6,4,7,6,6,7,6,6,7,1,7,6,6,6,6,6,6,7,4,5,6,6,6,6,6,6,5,2.7859494174857047,0.6117539666228164,0.7373737373737366,0.5024000000000003
9,9,8,6,6,6,2,5,5,6,6,4,5,5,5,5,4,3,5,5,5,4,5,4,1,7,5,4,6,4,4,5,5,5,5,6,5,1,7,0,6,4,6,6,5,6,4,4,5,6,5,5,6,6,7,7,5,6,5,6,6,7,6,7,6,4,3,5,5,4,5,5,7,6,4,4,6,6,6,6,7,7,6,7,6,6,6,6,6,6,7,4,5,6,6,6,6,5,6,10,2.8163693795396396,0.6212437577926546,0.838383838383837,0.49480000000000035
10,10,10,7,4,6,5,6,5,6,6,5,3,5,6,5,1,4,6,6,5,3,2,3,6,2,5,4,1,2,5,6,5,4,5,6,4,4,6,0,1,6,6,7,3,5,2,4,4,6,4,2,6,7,6,1,6,5,2,1,2,5,7,6,6,4,4,6,3,0,7,5,5,1,3,3,5,4,1,6,6,6,7,6,6,5,6,6,6,6,7,4,10,4,6,6,6,9,5,6,2.6839266947894433,0.5983495125997939,0.6161616161616159,0.5340000000000004
9,9,1,1,3,1,0,1,1,1,0,7,2,0,1,5,3,2,4,6,5,5,5,2,2,7,5,5,2,2,2,5,5,2,5,4,3,4,5,1,2,1,6,4,2,6,0,5,5,6,5,2,2,1,1,6,5,3,1,1,1,4,6,6,6,7,3,1,4,5,1,3,5,1,7,4,2,5,1,1,1,1,7,7,6,2,5,1,4,6,5,2,5,5,6,6,6,10,7,6,2.279927857485325,0.3903132390270104,0.5656565656565656,0.6112000000000003
