0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,6,5,1,7,1,6,4,5,6,6,5,3,2,2,5,5,1,5,5,5,5,4,2,1,6,2,4,4,6,1,2,5,6,5,2,2,2,5,5,6,1,2,1,6,1,5,6,1,1,2,5,5,2,0,5,2,4,6,6,2,5,1,4,3,5,4,4,1,1,2,6,6,0,2,4,5,7,6,4,7,2,4,4,4,1,6,2,3,3,6,5,5,5,5,6,6,7,6,4,2.4373844287866966,0.4804870857370552,0.5353535353535355,0.5864000000000004
10,9,7,10,10,6,5,5,2,1,7,5,5,4,4,4,5,6,6,4,4,5,3,7,1,3,2,2,4,4,6,5,6,6,4,5,6,4,4,5,5,5,7,1,1,6,0,7,1,1,4,5,1,6,5,1,6,5,5,6,5,6,6,7,0,4,6,5,2,9,0,6,6,7,6,6,6,5,5,4,4,6,3,4,5,6,5,4,4,6,6,6,6,6,6,6,6,6,6,7,2.737255173668654,0.6028270598255541,0.7272727272727265,0.5204000000000003
10,9,6,6,6,3,6,4,4,5,4,6,4,3,3,2,6,6,5,5,5,5,2,2,6,5,6,5,5,4,6,4,5,6,5,1,1,6,6,6,6,1,2,1,6,1,0,6,6,1,5,5,5,6,6,5,2,4,6,0,5,6,1,5,5,5,5,6,1,2,4,5,6,5,4,4,6,4,5,4,4,5,4,4,5,5,6,1,3,5,6,5,5,10,5,6,6,5,6,6,2.6148800273078403,0.5609483637485145,0.7373737373737366,0.5512000000000004
8,6,0,1,1,0,1,0,2,4,6,1,0,6,3,2,7,1,5,4,5,6,4,6,2,3,1,5,7,5,1,2,6,5,5,3,1,6,7,6,6,1,1,2,1,3,2,1,1,6,5,6,6,6,0,1,4,0,1,2,5,5,5,7,0,4,5,7,1,2,3,7,7,0,1,4,0,4,6,5,7,1,0,5,5,5,6,6,4,3,3,6,6,5,6,6,6,6,6,4,2.2782268702710677,0.39108625802404623,0.6161616161616159,0.6108000000000002
10,9,7,6,4,5,6,6,4,4,4,5,4,4,5,5,4,6,6,5,4,5,2,2,2,6,5,5,4,6,5,2,5,6,6,5,2,1,7,7,6,1,1,0,1,7,6,6,1,6,4,5,1,6,6,4,5,5,1,2,4,6,6,4,6,4,6,2,1,3,1,6,6,6,6,4,5,5,5,4,4,5,4,4,5,6,6,6,1,5,6,4,6,5,6,6,6,7,6,6,2.6387627513833847,0.5709960551067886,0.818181818181817,0.5452000000000004
10,9,7,6,5,5,6,5,5,5,4,6,4,5,5,5,5,6,5,5,6,6,4,6,4,5,6,5,6,7,6,7,6,6,4,5,6,6,6,6,6,5,5,6,6,7,6,4,5,6,4,5,6,6,6,5,6,4,5,6,5,6,5,6,6,6,7,6,6,6,6,6,7,6,6,6,6,5,5,6,4,6,4,4,5,5,5,6,6,5,6,5,5,6,6,5,6,6,6,6,2.9314821135944813,0.6628018208322817,0.9999999999999979,0.46080000000000026
10,9,6,6,5,1,3,4,4,4,4,5,5,3,1,4,6,6,5,5,4,6,2,1,2,2,2,5,6,7,1,1,4,5,6,3,1,4,4,6,6,1,6,1,1,1,4,1,0,1,5,7,9,6,1,4,4,3,3,1,2,6,6,4,3,5,1,3,1,5,3,2,6,0,5,4,5,5,5,5,4,7,5,4,5,5,7,6,4,5,6,9,6,5,6,6,1,7,6,7,2.490035510449084,0.5015902458840439,0.6464646464646461,0.5748000000000003
9,6,7,7,5,5,2,7,2,2,3,4,4,3,1,5,4,6,2,3,4,6,5,2,3,3,2,6,7,6,1,1,4,6,5,4,1,0,4,6,6,6,2,1,1,3,2,1,6,5,4,5,6,1,2,2,2,3,2,5,6,4,6,7,6,5,2,5,2,2,1,2,6,5,1,4,4,4,6,4,4,1,3,4,5,4,6,4,3,5,6,6,6,6,6,6,6,7,6,8,2.4807187180308636,0.4908663558662608,0.7373737373737366,0.5784000000000004
10,9,7,6,5,6,5,4,5,6,4,4,5,5,5,5,4,6,4,6,4,5,2,2,4,1,6,6,5,5,6,6,5,6,5,3,1,1,5,6,4,6,1,5,1,2,7,6,5,6,4,5,5,6,6,5,5,5,0,4,4,6,6,4,6,7,6,6,6,6,6,6,6,9,6,7,5,5,5,4,4,6,7,4,5,5,6,6,4,5,6,6,6,6,6,6,6,7,6,7,2.748781722000639,0.6010076499982404,0.838383838383837,0.5128000000000003
9,6,0,5,1,1,1,3,3,3,3,1,4,3,2,5,5,6,5,5,5,6,5,2,2,2,5,5,4,6,0,1,4,6,5,2,1,6,4,6,6,1,6,2,2,3,3,0,2,5,4,5,6,1,6,5,2,2,1,4,2,4,6,4,6,5,6,1,1,3,3,2,0,1,6,0,2,4,5,4,5,5,4,4,5,5,5,5,4,3,6,6,6,5,6,6,6,7,6,4,2.329551477606005,0.4219312634418623,0.6868686868686862,0.6028000000000003
