0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,7,6,7,7,1,6,7,1,4,6,5,5,6,4,6,6,6,1,4,5,4,5,6,5,5,1,2,3,6,5,5,6,7,4,7,2,5,4,0,2,5,5,4,6,6,4,3,3,3,4,5,6,5,5,5,1,1,5,5,4,3,1,2,1,3,4,4,5,6,4,5,4,1,4,5,6,5,2,1,1,6,5,5,5,7,6,7,5,5,5,6,6,5,6,6,7,6,4,6,2.617620823103282,0.5631329254167856,0.7575757575757567,0.5484000000000003
10,9,6,7,6,6,6,5,5,5,6,4,5,5,6,4,1,1,6,6,6,4,5,5,5,6,6,5,2,2,1,5,6,6,4,4,5,6,2,4,6,4,4,2,6,4,6,6,6,2,6,6,5,5,6,6,6,6,6,6,6,4,6,6,6,4,4,4,6,5,7,6,6,6,7,6,7,5,6,6,5,5,7,6,7,8,7,5,4,5,5,6,5,5,5,6,6,7,5,6,2.81580742015071,0.6204888968420255,0.838383838383837,0.4956000000000003
10,6,6,6,4,6,4,5,6,5,5,4,6,5,6,6,6,6,7,6,5,4,5,6,6,6,6,5,4,6,7,7,6,6,6,4,5,5,6,5,6,4,6,6,6,7,6,5,5,5,5,6,5,6,6,4,5,6,6,5,6,5,6,5,5,6,4,4,6,7,7,6,7,6,4,6,5,4,6,6,6,7,7,6,6,6,7,6,6,6,5,6,4,5,6,5,6,6,7,6,2.9268054191016146,0.6570611892232605,0.9898989898989881,0.46080000000000026
10,6,6,0,6,2,3,6,5,5,5,5,6,6,6,5,1,1,5,5,5,5,5,4,6,6,1,2,4,5,4,4,5,6,5,4,5,1,6,1,2,3,5,5,7,6,6,2,4,3,4,5,5,5,5,4,5,2,3,2,4,3,6,5,6,4,4,4,6,0,5,5,9,6,5,6,1,1,6,6,1,1,1,7,0,7,7,6,5,5,5,6,2,5,6,6,7,6,7,6,2.5606241937885112,0.5301805357834671,0.6868686868686862,0.5600000000000003
10,10,9,6,6,6,6,4,5,5,6,4,6,6,5,4,3,1,1,6,5,5,2,5,6,5,6,6,2,2,6,5,6,6,4,4,5,6,1,5,6,4,5,5,6,4,5,5,5,5,5,5,6,6,5,5,4,6,6,5,6,4,6,6,6,7,5,5,6,5,7,6,7,6,4,6,6,4,6,6,5,6,7,6,6,7,4,5,6,5,5,5,5,5,6,7,6,7,6,9,2.846630651383484,0.6303734162069748,0.8787878787878775,0.48880000000000023
10,9,6,6,6,1,7,6,1,5,6,4,6,1,1,6,6,1,4,1,4,4,4,4,5,5,1,1,5,2,5,5,4,6,5,3,3,1,1,1,2,3,3,2,6,6,5,5,2,3,2,5,4,5,5,5,3,2,5,3,4,2,2,2,1,3,4,5,6,1,1,1,3,6,5,4,1,4,1,6,1,7,1,6,6,4,6,6,7,5,4,5,3,5,6,6,6,7,7,6,2.4973599237178394,0.5018489873844338,0.636363636363636,0.5744000000000004
9,6,6,5,6,6,3,1,7,4,5,5,2,1,2,6,6,5,6,4,4,3,4,4,5,2,1,2,2,2,2,6,5,6,5,4,5,1,1,2,5,2,2,2,6,6,4,4,5,3,1,2,6,5,5,5,1,1,5,1,3,3,1,1,2,3,4,4,6,6,4,5,5,2,7,5,1,3,4,1,1,1,6,6,7,4,7,6,4,5,4,4,5,5,6,6,6,6,7,7,2.462440464455408,0.49059626012156293,0.7474747474747467,0.5808000000000003
10,10,9,7,7,6,7,6,6,6,6,6,6,6,5,6,6,7,6,6,6,4,5,6,7,6,6,5,5,5,6,6,6,6,4,5,6,5,6,5,6,4,4,6,6,6,6,7,5,5,5,6,5,6,5,6,5,6,6,5,6,4,6,5,5,6,6,5,6,7,7,6,6,6,4,5,6,5,4,6,5,6,6,6,7,7,7,6,6,4,5,6,4,5,6,6,6,7,7,6,3.024557875625691,0.7205270272224719,0.9898989898989881,0.4400000000000002
10,10,9,5,6,7,6,1,6,5,6,4,5,5,5,6,1,0,6,6,6,4,6,5,6,6,1,2,6,2,1,5,6,6,4,4,6,1,5,5,6,4,4,4,6,7,6,4,5,5,5,5,5,5,6,6,5,6,6,7,6,4,5,5,6,6,6,5,6,7,6,6,7,6,5,6,6,4,6,6,6,6,6,6,7,6,7,7,5,5,5,6,5,5,5,6,6,7,6,7,2.82472755985431,0.6240123701128353,0.8787878787878775,0.4960000000000002
9,7,6,6,1,1,0,6,6,5,5,6,5,1,6,5,5,2,5,5,4,4,6,7,6,5,1,6,3,1,5,6,6,6,6,4,4,4,5,1,2,3,2,2,6,7,5,5,2,3,2,4,5,5,5,7,4,5,2,6,4,3,1,2,2,3,4,5,6,1,6,6,5,6,5,6,5,2,3,1,1,1,6,7,7,7,6,6,5,2,4,6,4,5,1,6,6,7,7,6,2.5494153063647707,0.5222544653466725,0.7272727272727265,0.5612000000000004
