0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
8,10,9,6,0,1,4,6,7,7,1,5,6,6,7,3,2,6,5,6,4,6,6,4,6,0,2,5,2,4,1,7,6,5,6,7,1,3,3,4,4,5,6,6,6,1,6,5,4,4,4,5,4,4,6,4,5,0,5,4,6,7,1,3,6,6,5,5,5,1,0,1,3,7,2,4,5,5,2,5,6,6,5,4,4,6,7,5,5,5,6,7,6,4,4,6,6,5,5,4,2.610630534702189,0.5612255463071769,0.7070707070707064,0.5500000000000003
9,8,7,1,2,3,6,1,3,1,7,5,5,5,6,0,2,5,3,6,4,4,5,4,7,0,3,6,2,4,5,5,1,3,4,4,1,3,5,4,5,5,6,1,2,2,0,5,6,2,7,5,1,5,2,0,6,6,5,3,1,0,1,3,6,1,5,4,6,5,1,0,2,1,1,4,6,5,1,5,1,5,5,4,4,6,6,5,5,6,5,6,4,6,7,7,7,7,7,6,2.4183525803509145,0.4710566988460898,0.5858585858585859,0.5892000000000003
9,9,0,1,1,7,7,2,3,6,8,0,7,8,6,2,1,6,5,5,4,7,6,4,6,4,4,6,2,6,6,1,1,7,6,4,7,5,4,4,4,1,1,1,6,6,6,6,6,6,5,5,4,5,5,4,6,0,1,2,6,5,1,3,4,2,6,5,6,1,1,0,5,5,6,7,6,1,6,4,6,4,5,4,3,6,4,6,6,5,6,6,6,7,7,6,7,5,7,6,2.5570007347676755,0.5317677605734775,0.6868686868686862,0.5576000000000003
9,8,7,7,3,1,6,1,7,7,1,6,5,6,5,1,1,1,4,5,4,5,6,4,6,3,3,1,3,5,2,5,1,2,5,3,5,3,5,2,4,6,5,1,2,2,5,2,1,3,7,5,4,4,2,3,5,4,4,2,1,0,1,3,0,6,5,1,6,6,0,0,2,6,1,4,6,6,5,5,4,1,2,4,4,5,2,5,5,5,5,6,5,7,7,6,6,5,7,7,2.461313013512685,0.4915541452192388,0.5656565656565656,0.5812000000000004
9,9,7,6,7,6,4,5,4,6,6,7,6,6,7,4,6,6,5,6,6,6,6,6,6,7,7,6,5,5,5,6,6,6,6,7,6,5,4,5,6,6,7,6,6,5,6,5,6,5,4,5,4,4,6,6,6,7,6,4,5,4,6,4,6,4,6,6,6,6,6,6,5,4,6,7,6,5,5,5,6,6,5,4,4,6,6,6,6,6,6,6,6,7,7,6,6,6,7,6,2.974700809825709,0.6905607606718976,0.9898989898989881,0.45000000000000023
10,9,7,6,7,6,4,5,4,6,6,7,7,6,6,4,6,6,5,6,6,6,6,6,6,7,7,6,5,5,6,4,6,5,6,6,6,4,4,4,6,6,7,6,6,5,6,6,6,5,4,5,4,4,6,6,6,7,6,5,6,4,6,4,5,5,6,6,6,6,6,5,5,4,6,6,6,5,5,6,5,5,5,4,4,6,7,6,7,6,5,6,6,6,7,6,6,6,7,6,2.976921818607255,0.6897944344169648,0.9999999999999979,0.45000000000000023
9,10,7,6,0,6,6,6,5,6,6,5,6,7,7,3,1,5,5,5,5,5,5,5,6,0,6,6,5,6,5,6,6,6,7,7,7,6,4,5,5,6,6,6,6,6,6,6,6,5,5,5,4,5,6,5,6,7,5,4,6,6,6,7,6,6,6,7,6,7,6,6,6,7,6,5,6,5,6,6,6,5,5,4,5,6,7,6,6,5,6,6,6,6,4,6,6,8,7,6,2.9038355701598433,0.6542384097925403,0.9090909090909075,0.47040000000000026
10,9,9,9,7,7,6,6,6,6,6,7,9,7,5,4,6,6,6,9,7,6,6,5,6,7,7,9,5,9,9,5,6,5,7,7,9,7,4,4,4,9,7,7,6,7,9,6,6,10,4,5,4,4,6,7,6,7,9,7,6,4,9,7,7,4,6,6,9,6,6,6,7,7,6,6,6,6,5,7,5,9,5,7,6,6,7,6,6,6,6,6,9,7,7,6,6,7,7,6,3.235451834903503,0.7906800423621299,0.7878787878787868,0.3808000000000002
10,9,7,6,7,7,6,6,5,6,6,6,7,6,6,4,5,6,5,5,5,6,6,5,6,7,7,6,5,6,5,5,6,6,6,7,6,6,5,5,6,6,6,6,6,7,6,5,5,5,4,5,4,4,6,5,6,7,6,4,6,4,6,5,5,6,6,6,6,6,6,6,5,4,6,6,6,5,6,7,6,6,5,4,6,6,7,6,6,5,6,6,6,7,7,6,6,7,7,6,3.0038053246397887,0.7048242088149272,0.9999999999999979,0.44520000000000026
9,9,1,1,0,1,6,7,5,6,1,6,6,7,6,3,2,6,5,4,4,6,6,5,6,0,4,5,5,5,5,6,5,1,6,7,0,4,5,5,6,6,6,1,2,7,1,1,2,0,4,5,4,5,6,5,6,5,5,4,1,2,1,5,7,6,6,7,6,2,1,5,6,1,5,4,6,6,4,6,4,5,5,4,5,1,4,7,6,4,5,6,7,7,7,7,6,4,6,7,2.539367709042463,0.5202542040972308,0.7171717171717166,0.5620000000000003
10,10,9,9,8,7,6,6,6,6,6,7,6,7,6,4,6,6,6,6,7,6,6,6,6,7,7,6,5,6,4,4,6,6,6,4,6,4,5,4,5,6,7,6,6,6,9,6,6,5,4,6,5,7,6,4,6,7,6,6,6,4,6,5,5,6,6,5,8,7,7,6,6,7,6,6,6,6,6,7,6,6,6,7,6,6,7,9,6,6,6,7,6,6,7,4,6,7,7,6,3.129046805743896,0.7506897887312924,0.9393939393939377,0.4032000000000002
10,9,8,6,1,6,5,6,5,5,6,7,6,6,4,4,6,6,5,6,7,6,6,5,6,6,7,6,5,5,6,5,6,6,6,7,6,6,5,5,4,6,7,6,5,6,6,7,6,5,4,5,4,5,6,5,6,7,6,5,6,4,6,5,5,6,6,6,6,7,6,5,5,7,6,4,6,5,5,6,6,4,5,4,6,6,4,6,7,6,6,6,6,7,7,7,6,7,7,6,2.946627154926438,0.6803906914843705,0.9595959595959579,0.45800000000000024
10,10,7,5,3,0,1,6,4,6,6,6,6,7,6,4,1,6,5,5,4,6,6,5,6,0,0,4,5,6,6,3,6,5,5,5,2,3,4,4,5,6,4,5,6,1,1,6,6,4,4,5,4,4,5,4,6,5,1,4,6,3,1,2,3,5,6,6,6,0,6,6,4,3,5,7,6,6,5,5,1,5,5,4,4,1,4,5,6,5,5,6,5,7,7,4,6,7,5,7,2.6064222756364375,0.5622967367831582,0.6969696969696964,0.5512000000000004
10,10,9,9,8,7,7,6,7,6,6,6,6,7,6,5,6,6,5,9,4,6,9,5,6,7,6,9,5,6,5,10,6,6,6,7,9,9,5,5,7,6,7,10,6,7,7,6,6,5,7,5,4,4,6,5,6,7,6,7,6,6,6,6,7,6,6,4,8,7,7,6,4,7,6,6,6,5,5,6,6,6,5,7,8,6,7,9,6,6,6,7,7,7,7,6,9,7,7,6,3.2397977052710614,0.7908971110590176,0.7979797979797969,0.3796000000000002
9,9,7,6,0,6,5,6,7,6,2,5,6,5,4,3,2,6,5,4,4,5,6,5,6,0,3,6,5,5,5,4,6,5,6,4,5,0,4,4,5,6,5,6,1,2,2,2,6,4,5,5,4,5,6,6,6,7,7,5,1,0,1,4,5,4,5,5,6,7,1,5,5,3,1,4,6,5,6,5,5,5,5,4,4,5,6,5,6,5,5,6,7,6,7,9,6,6,6,7,2.629350601316868,0.572278306586865,0.7979797979797969,0.5456000000000003
10,10,9,9,8,7,6,6,5,6,6,6,6,7,6,4,5,6,6,6,5,6,6,5,6,7,7,6,5,6,6,5,6,5,6,7,6,6,5,4,6,6,7,6,6,6,6,6,6,5,6,5,7,6,6,5,6,7,9,6,6,7,6,6,7,7,6,7,9,7,7,6,6,6,6,6,6,6,6,4,5,5,6,4,6,6,6,7,6,6,6,7,6,7,7,6,6,7,7,6,3.146643538566472,0.750324590459241,0.9797979797979779,0.4032000000000002
10,10,10,9,7,7,9,6,7,6,9,7,6,7,6,5,6,6,8,9,7,6,6,5,6,7,7,9,5,9,8,4,6,6,7,7,8,7,5,5,5,6,7,7,6,7,9,7,6,6,4,5,1,5,6,7,9,7,9,4,6,7,6,7,6,6,6,4,6,6,7,6,7,7,6,6,6,6,5,6,5,6,6,7,6,6,7,6,6,5,6,6,9,7,7,6,6,7,7,9,3.2787273108982866,0.811684864528593,0.8888888888888873,0.36840000000000017
9,10,7,5,2,4,6,2,5,1,6,6,6,6,5,3,1,1,5,4,4,4,6,4,1,0,0,4,4,5,5,3,3,4,5,4,4,3,3,4,2,1,6,1,6,6,1,2,6,5,4,4,4,5,6,5,5,0,1,3,1,0,1,3,4,6,5,5,6,6,1,2,2,2,1,6,6,5,6,6,6,5,5,4,5,6,4,6,5,6,5,6,4,7,6,7,6,6,7,7,2.4921377689287407,0.5037394595644131,0.7676767676767667,0.5740000000000003
8,6,0,1,1,1,1,0,0,5,1,1,6,1,7,1,2,1,4,3,4,4,2,3,6,6,0,5,5,5,5,3,5,2,5,3,2,4,4,5,5,7,1,2,2,2,4,5,0,3,4,5,4,4,6,4,6,5,4,2,1,1,1,3,2,6,6,5,6,7,1,3,2,2,2,4,6,6,0,5,1,4,5,3,3,1,4,5,5,6,5,6,4,7,7,7,7,6,5,6,2.239763863823188,0.37152371476465745,0.6464646464646461,0.6180000000000002
10,10,9,9,9,7,6,6,5,6,6,7,6,7,6,5,5,6,6,6,4,5,6,5,6,7,7,6,5,6,6,5,6,6,6,7,6,7,5,6,6,6,7,6,6,6,6,6,7,10,4,5,4,5,6,6,6,7,9,7,6,7,6,6,6,7,6,7,9,7,7,6,6,7,6,6,6,6,6,5,6,5,5,4,6,6,7,7,7,6,6,7,7,6,7,6,7,7,7,7,3.1898250873257505,0.7622791063526038,0.9696969696969678,0.39240000000000025
9,9,7,7,6,7,6,6,4,6,6,4,6,6,4,3,2,5,5,5,4,5,6,5,1,3,1,2,4,5,5,5,6,4,5,5,3,4,4,4,5,6,5,6,6,5,6,5,6,5,4,5,4,4,6,4,6,7,6,6,6,6,6,3,4,6,6,6,6,6,6,6,5,7,6,5,6,5,6,6,6,5,5,4,5,6,5,7,6,5,6,6,4,7,6,7,6,6,7,7,2.8334026083268884,0.6209954818638966,0.9191919191919175,0.4912000000000003
10,9,7,6,6,5,6,6,1,6,4,6,5,5,5,3,5,1,4,5,4,5,6,5,6,7,3,4,4,5,5,4,5,6,4,2,2,3,4,5,6,6,4,6,6,1,4,5,6,4,4,5,4,4,6,5,6,6,1,5,1,1,2,3,4,6,5,5,5,5,6,7,2,4,6,4,6,6,2,6,6,4,5,4,5,6,4,6,6,6,5,6,4,6,7,8,6,7,8,6,2.676459118179332,0.5904996159687702,0.8080808080808068,0.5340000000000004
9,7,7,1,0,6,1,1,0,6,5,4,6,6,5,3,2,1,5,4,4,6,6,4,5,0,6,4,5,5,5,4,6,5,6,6,4,3,4,4,4,5,4,6,5,2,2,3,3,4,5,5,4,5,6,6,6,5,4,3,1,0,1,0,4,6,5,7,6,5,1,0,3,2,5,4,6,5,5,5,6,4,5,4,4,5,4,5,5,5,6,7,6,7,7,7,6,7,6,7,2.505886213949575,0.4933815335175724,0.8585858585858572,0.5668000000000003
10,10,7,6,7,7,2,6,5,6,6,4,6,6,4,3,1,5,5,5,4,5,6,4,5,0,1,6,4,6,5,5,6,5,5,1,4,4,5,5,5,6,6,6,6,5,6,5,6,5,4,5,5,5,6,5,6,7,6,5,6,10,6,6,5,5,6,7,6,6,6,6,5,5,6,7,6,5,6,6,6,6,4,4,5,6,6,6,6,5,6,7,7,6,7,5,6,6,7,6,2.8459250312117916,0.6312980937397803,0.8888888888888873,0.4896000000000003
10,10,9,9,7,7,7,6,6,5,6,6,6,7,5,4,6,6,5,6,5,6,6,5,6,7,7,6,5,5,5,5,6,5,6,7,6,6,4,4,5,6,6,6,6,7,6,5,6,5,5,5,4,5,6,5,6,7,6,5,6,4,6,6,6,6,6,6,6,7,6,6,5,5,6,6,6,6,4,6,6,6,5,4,5,6,7,6,6,5,6,7,9,7,7,6,9,7,7,6,3.049690882581071,0.7315808370134194,0.9797979797979779,0.4368000000000002
10,10,9,9,8,7,6,6,6,6,6,6,6,7,6,4,5,6,5,6,7,6,5,5,6,7,7,6,5,6,5,4,6,6,6,7,6,6,4,4,4,6,7,6,6,6,6,6,6,5,4,5,4,4,6,5,6,7,6,7,6,5,6,6,6,6,6,7,8,7,6,6,5,4,6,6,6,6,5,6,5,6,6,7,7,6,7,6,6,6,10,7,6,6,7,6,6,7,7,6,3.095633545247513,0.7410133222704307,0.9797979797979779,0.4160000000000002
9,7,7,0,3,0,1,3,7,1,1,3,1,6,4,2,2,1,7,3,5,5,6,4,5,0,2,6,5,5,4,3,1,3,6,7,4,3,4,5,4,5,1,1,2,1,2,3,3,3,4,5,4,4,6,4,5,4,4,3,1,2,1,3,0,5,6,5,6,7,1,3,2,3,5,4,6,5,2,5,1,4,4,4,3,1,4,5,5,5,5,6,6,6,6,6,7,6,6,6,2.356320312917889,0.43150443041791325,0.7474747474747467,0.6004000000000004
