0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,7,2,1,1,1,2,2,0,0,2,1,3,0,1,6,1,1,2,2,2,2,0,0,3,2,2,6,5,4,5,3,3,7,5,5,5,3,0,2,6,4,5,4,3,2,4,5,5,6,4,3,1,3,3,2,2,2,2,6,7,4,1,5,2,5,2,6,2,2,3,3,2,5,4,3,3,6,2,6,0,3,2,2,1,3,3,2,6,5,4,5,6,7,6,5,6,7,4,6,2.1796276179748357,0.3425166683469022,0.6464646464646461,0.6280000000000002
10,1,3,2,3,0,1,1,0,0,1,1,3,0,6,6,0,1,0,3,1,2,0,7,1,2,0,5,5,4,1,2,4,7,6,5,2,5,3,6,6,4,4,3,3,3,5,3,6,5,4,5,1,2,1,3,1,2,1,0,7,7,6,5,6,5,1,2,5,1,2,3,3,5,2,1,3,1,4,6,4,2,1,5,1,3,2,4,6,6,5,4,6,6,6,5,6,4,7,6,2.1590860732583406,0.3305631944408294,0.6565656565656561,0.6300000000000003
10,7,1,2,1,0,2,1,1,0,2,6,1,1,2,5,1,3,0,4,4,3,6,4,5,2,1,6,6,4,6,6,3,1,6,6,5,1,0,5,1,5,6,2,3,1,6,4,7,5,5,3,1,2,3,6,0,0,1,1,7,6,4,5,6,4,7,2,1,5,6,1,6,4,2,2,3,2,3,1,1,3,1,2,6,7,3,5,5,4,4,4,6,7,6,4,6,7,7,7,2.2566393814233625,0.3804312279867797,0.636363636363636,0.6144000000000003
10,9,7,1,1,7,2,6,5,4,1,5,5,6,6,2,3,1,6,6,3,4,4,7,5,2,1,6,4,4,6,5,0,4,6,5,5,6,6,5,6,5,5,4,4,5,2,7,5,6,5,3,1,0,4,3,6,2,0,6,7,6,7,6,5,3,4,7,4,6,1,7,4,5,3,1,2,2,4,6,5,6,1,2,1,2,5,6,4,6,6,4,5,7,8,5,5,4,7,7,2.558679250895238,0.5307540901277001,0.626262626262626,0.5600000000000003
9,5,2,1,1,0,0,2,0,2,2,1,1,3,6,6,0,0,0,0,5,6,3,5,5,4,2,5,10,4,6,2,5,0,6,6,1,0,1,2,6,6,5,3,3,3,0,4,5,5,4,3,1,3,2,2,6,5,1,0,6,5,6,5,5,5,2,0,2,6,3,3,4,5,3,3,3,2,6,6,6,4,2,2,1,3,2,5,6,4,6,5,5,7,7,7,6,4,7,7,2.219841971546265,0.3614976777604059,0.626262626262626,0.6212000000000003
10,10,10,6,5,4,6,5,6,6,5,5,6,7,6,7,7,7,6,6,6,5,5,5,6,6,6,6,5,4,6,7,6,7,6,6,6,5,6,7,6,1,7,7,6,5,6,5,5,6,4,5,6,6,6,7,6,4,5,6,7,6,7,6,6,4,6,4,4,6,5,4,5,5,5,6,7,7,6,7,6,5,5,6,7,6,5,6,7,6,6,7,6,7,7,6,4,6,6,7,3.0053150898330934,0.7124221970409641,0.9696969696969678,0.4440000000000002
10,9,6,6,7,1,1,1,5,7,7,4,6,4,1,7,7,3,1,5,2,2,1,4,4,6,1,5,3,4,5,4,3,4,5,3,2,2,0,2,0,6,4,5,4,0,4,4,5,6,4,3,1,1,2,2,6,0,2,0,7,6,6,5,4,4,4,2,3,2,2,3,3,3,1,0,3,4,6,6,5,4,1,3,2,4,2,6,6,6,6,6,7,5,6,4,6,7,4,7,2.463411253979776,0.49028746285446795,0.6464646464646461,0.5792000000000003
10,10,6,5,1,0,5,4,6,7,5,4,6,6,7,6,5,6,0,7,6,5,5,5,5,6,5,5,5,4,6,7,7,6,7,7,6,6,5,4,6,6,6,7,6,7,6,6,4,6,5,5,6,6,6,6,5,5,6,6,7,6,7,6,6,4,5,4,4,5,6,4,5,6,5,6,6,7,9,7,6,4,5,6,4,4,5,6,4,6,6,7,7,7,5,6,4,4,6,6,2.876838336835682,0.6402328502928029,0.9292929292929276,0.4724000000000002
9,7,5,6,1,4,3,5,6,1,4,5,1,7,6,7,7,0,1,5,5,5,5,6,7,1,6,5,5,4,6,1,4,7,6,6,0,6,1,2,6,5,6,7,3,5,4,5,4,5,5,4,6,5,2,1,5,2,1,6,7,6,6,6,5,4,4,4,3,1,2,3,5,5,4,7,3,4,6,0,6,3,5,6,6,4,3,6,4,5,4,6,6,7,7,6,6,6,6,4,2.563689802958592,0.5333602556320827,0.6666666666666663,0.5604000000000003
10,10,10,6,6,4,7,5,6,4,5,5,5,6,6,3,3,0,6,5,4,4,5,4,4,6,0,5,5,4,5,6,3,2,6,5,5,1,5,5,5,7,5,5,3,6,6,1,4,6,5,2,1,1,6,6,1,2,6,1,5,6,4,6,6,5,4,4,4,5,7,3,4,3,4,1,4,6,7,6,6,4,6,4,6,4,2,6,5,4,4,4,6,6,7,5,6,6,5,7,2.675749933614447,0.5953352132079778,0.6767676767676761,0.5376000000000003
