0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
9,6,4,2,10,10,10,10,10,10,10,10,9,10,10,8,8,7,7,6,9,6,9,7,7,7,9,7,6,5,7,6,7,6,6,6,2,1,1,0,6,4,2,1,4,2,2,1,1,2,1,1,0,0,1,3,1,1,2,2,0,0,1,0,1,1,7,1,0,3,1,1,1,1,1,7,2,2,3,1,1,2,3,3,3,2,1,0,0,1,3,3,1,1,1,0,1,1,2,1,0.8373840803909105,0.460791460347591,0.808080808080807,0.044000000000000004
1,1,1,3,1,1,3,1,10,10,9,5,6,7,5,5,7,7,7,6,6,6,4,4,6,7,5,4,6,4,3,1,0,1,2,1,2,1,1,1,0,1,2,1,2,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,3,1,2,1,1,0,1,1,1,1,2,2,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0.14668522232501421,0.235861676462773,0.9494949494949477,0.07800000000000001
9,6,5,10,10,10,9,10,10,9,10,10,6,9,10,6,9,7,6,6,9,7,6,7,8,6,6,7,7,6,7,5,4,6,6,6,2,1,7,1,6,7,2,6,5,6,2,9,5,2,1,1,2,2,3,2,6,1,4,5,6,6,2,0,1,0,1,7,1,3,1,6,1,1,0,1,3,2,1,1,1,2,1,2,3,1,1,1,3,1,1,2,2,1,1,6,0,6,5,6,0.2473786278372379,0.48096469588926843,0.6868686868686863,0.034
6,1,1,2,1,0,5,5,10,9,10,10,6,6,6,6,7,7,7,6,6,6,4,5,6,1,1,3,2,2,0,1,0,1,1,0,0,1,2,1,0,0,1,0,0,1,1,0,0,1,3,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0.14264776793167766,0.26110344423410237,0.9393939393939377,0.07400000000000001
9,9,10,10,10,10,9,10,9,9,9,10,6,6,10,6,9,7,7,6,9,7,6,7,7,7,9,7,7,6,7,9,6,6,6,6,2,1,1,2,6,3,1,6,6,1,2,6,6,2,1,1,2,2,3,2,1,1,1,2,7,1,2,1,1,1,1,1,1,3,1,1,4,2,1,1,3,3,2,1,1,1,6,0,3,1,0,1,0,1,0,2,1,1,1,6,0,1,3,1,0.23625504621138974,0.5008793365299153,0.7676767676767667,0.024000000000000004
6,1,0,3,2,1,3,10,9,9,9,10,9,9,5,6,7,7,6,6,6,6,4,1,6,7,9,4,4,7,2,1,0,1,1,0,0,1,1,1,0,0,2,1,1,1,1,1,2,2,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,1,1,1,1,0,1,0,2,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,3,1,1,0.1554828153305595,0.2912007542679928,0.8888888888888874,0.07
1,1,1,2,2,0,0,0,4,10,9,5,6,7,5,5,7,6,7,6,6,6,7,4,6,7,5,7,4,3,3,1,0,1,3,1,2,1,1,1,0,1,2,1,3,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,3,1,2,1,1,0,1,1,2,1,3,2,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0.14627240422201582,0.21073302370473201,0.8888888888888874,0.094
9,6,5,1,10,10,9,10,10,9,9,10,9,8,10,9,6,7,9,6,6,7,7,7,6,7,9,7,6,6,7,7,6,1,6,6,2,1,1,3,2,1,1,2,0,1,2,1,2,1,1,3,3,2,1,0,1,1,1,2,1,1,1,0,7,0,0,0,0,0,1,0,1,1,0,1,3,2,3,0,1,0,1,1,3,2,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0.20582346707647534,0.4431154960336555,0.8686868686868673,0.044000000000000004
6,1,1,2,2,3,9,9,10,10,10,10,6,7,7,7,7,7,6,6,6,6,7,6,1,1,1,2,2,3,1,0,0,1,0,1,1,1,2,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,3,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0.14821706303088797,0.2992293250158072,0.9494949494949477,0.06400000000000002
10,1,1,2,1,9,10,10,9,9,10,10,6,5,6,7,7,7,6,6,6,6,4,6,7,7,6,4,2,3,3,1,0,1,1,1,1,3,1,0,1,0,2,2,1,1,1,1,1,2,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,3,2,1,0,1,1,2,1,0,0,1,1,1,1,2,1,1,0,1,0,1,1,0,1,0.16145525854921045,0.3403330708788811,0.9494949494949477,0.054000000000000006
