0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
2,1,3,0,0,1,0,0,1,1,9,10,7,10,5,6,6,6,6,5,4,5,6,0,1,3,1,3,0,6,6,0,1,3,1,1,2,1,2,0,3,0,0,1,1,3,1,0,2,0,0,1,1,2,1,2,1,3,2,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,3,1,1,1,1,1,1,2,2,1,1,2,2,1,1,0,1,0,2,2,5,0.1356639108795709,0.1802503645994938,0.8282828282828271,0.104
5,1,0,0,0,0,0,0,2,1,9,9,5,9,6,10,7,6,5,5,5,6,6,6,1,2,6,5,0,6,5,3,1,2,1,1,2,1,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,3,1,1,1,1,2,2,1,1,2,0,0,1,1,0,1,1,0,1,0,2,0,0,3,1,3,1,1,1,3,1,1,1,2,3,1,1,2,2,1,1,0,0,0,0,0,2,0.14180490420876513,0.19222116728520217,0.7979797979797969,0.104
4,6,0,0,0,1,4,10,9,10,9,10,6,1,5,5,6,6,5,5,5,6,0,1,1,2,3,3,3,1,1,0,0,1,1,2,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,2,3,1,1,0,0,1,0,0,1,3,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,1,3,3,0.13364674112154618,0.24246082174086828,0.9292929292929276,0.07400000000000001
5,6,4,0,7,9,9,10,9,9,10,10,1,6,6,1,7,6,6,5,6,6,6,6,6,5,6,4,6,1,1,0,1,2,1,2,2,1,2,1,1,1,0,1,2,1,1,0,0,0,0,1,1,1,1,3,2,2,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,2,2,1,0,0,1,0,0,2,3,0.1591130209657479,0.34053314954848063,0.9191919191919176,0.044000000000000004
5,1,0,0,0,6,7,10,10,10,10,10,7,6,5,5,6,6,4,6,7,6,7,7,6,6,1,1,1,1,1,0,1,6,1,0,0,1,0,1,0,0,0,1,1,2,1,1,0,0,0,0,1,1,1,1,1,3,2,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,2,2,2,1,1,0,1,0,0,1,2,0.15141290532914373,0.28332007207262255,0.9292929292929276,0.06400000000000002
3,1,0,0,1,1,6,6,5,5,10,9,8,6,6,5,6,6,6,6,5,6,6,1,1,2,1,3,2,1,1,0,1,2,1,3,3,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,2,1,1,2,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,2,2,1,1,1,0,0,0,1,0,1,2,2,1,1,0,1,1,0,1,3,3,0.13624317064839894,0.21898842865216764,0.9595959595959578,0.07400000000000001
10,1,1,0,7,9,8,10,9,10,10,9,7,6,6,5,5,6,6,5,6,5,1,1,1,3,1,2,1,2,1,0,1,2,1,0,3,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,2,1,1,1,1,0,1,1,0,0,0,0,1,1,1,3,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,2,2,1,0,1,0,1,0,1,4,4,0.14910731000992933,0.3183577315114185,0.9393939393939377,0.05
9,2,1,7,7,6,7,9,9,9,10,10,9,6,6,5,5,6,5,6,5,6,1,0,1,6,6,2,3,2,1,1,1,3,1,0,1,2,2,1,1,1,3,2,1,2,0,0,0,0,0,1,0,1,1,2,1,2,2,1,0,0,1,0,1,3,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,3,1,1,0,1,0,1,1,1,1,2,0.1572387065654034,0.33895390821551397,0.9292929292929276,0.044000000000000004
10,1,1,0,7,8,9,10,10,10,10,10,7,8,4,5,5,5,6,6,6,5,6,7,1,1,1,0,1,1,0,1,1,2,1,1,3,1,1,1,1,1,1,3,1,1,0,0,0,1,1,1,0,1,1,2,1,2,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,3,2,0,2,0,1,0,0,0,0,1,0,0,0,2,1,0,1,0,1,1,1,4,4,0.15817127447727644,0.33031986002074915,0.8989898989898975,0.054000000000000006
1,1,0,0,0,0,1,1,6,5,5,6,5,5,6,6,5,6,6,5,5,5,1,1,1,2,2,3,2,1,1,0,1,1,2,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,3,2,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,3,2,0.11493081449630448,0.1504406287531309,0.9797979797979779,0.094
9,1,0,0,0,7,9,6,9,8,9,9,9,9,4,5,7,6,5,5,5,5,6,6,6,5,1,1,0,1,0,0,1,3,1,1,2,1,1,1,1,0,1,0,1,1,1,0,3,1,0,1,1,1,2,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,3,1,1,0,1,1,1,1,1,0,1,1,3,1,1,0,0,0,0,1,1,3,0.14957597386368032,0.2889624539565794,0.9090909090909075,0.06400000000000002
9,2,1,0,0,0,1,10,10,10,9,5,5,5,6,5,5,6,6,6,7,5,1,1,1,3,1,0,1,1,1,0,1,0,1,2,1,3,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,3,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,3,2,0.1307573939590768,0.23833872788162622,0.9393939393939377,0.07400000000000001
