0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
5,6,0,0,0,0,1,2,9,10,9,9,7,7,8,6,6,7,7,10,6,6,4,6,6,7,7,6,2,6,5,0,6,0,1,3,0,2,6,0,1,1,2,5,0,7,0,5,1,3,2,0,2,1,2,0,1,1,3,1,1,1,1,1,1,3,1,1,0,1,0,1,0,0,0,0,1,2,1,1,3,2,2,0,1,3,2,1,0,0,1,1,1,1,0,0,1,1,1,0,0.1668294285167103,0.2766577242239491,0.7575757575757567,0.084
5,1,0,1,0,1,0,2,2,10,7,9,7,5,6,2,6,10,4,4,6,5,5,6,6,4,5,8,2,6,3,4,6,2,2,1,3,1,1,2,1,0,1,1,3,3,1,1,1,3,1,2,2,2,0,1,2,1,0,1,1,2,1,1,1,0,0,1,1,0,1,1,1,2,2,0,3,1,1,3,0,2,1,0,1,3,3,1,0,1,0,0,1,3,1,0,1,0,1,0,0.15221281842928128,0.21828273903743314,0.808080808080807,0.094
6,1,0,1,0,0,0,1,3,3,6,9,7,7,4,10,6,6,7,6,6,5,5,6,6,4,3,1,1,2,1,0,1,0,1,1,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,2,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,0,0,1,1,1,0,1,0,1,0,0.13093428803219745,0.19476584530622693,0.9090909090909075,0.09200000000000001
6,1,0,1,0,1,1,1,2,1,7,9,8,5,6,6,5,6,7,4,1,0,1,7,6,4,3,1,1,1,1,2,1,0,1,1,2,1,1,2,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,2,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0.11385990066478499,0.17509629745944877,0.9393939393939377,0.09200000000000001
1,1,0,0,0,0,0,0,1,2,1,6,4,4,4,6,6,5,4,5,6,0,7,6,6,3,3,2,3,1,2,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,3,1,1,1,1,0,0,3,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.10985753958122338,0.1205752008837032,0.9393939393939377,0.118
6,0,0,0,0,0,1,0,1,1,6,9,6,7,10,5,6,6,3,10,1,0,3,9,6,4,2,5,0,1,6,0,1,1,1,1,0,1,0,1,1,0,3,1,0,0,0,1,0,1,0,3,1,2,0,1,0,0,1,1,0,2,1,0,1,0,0,1,0,1,1,0,1,2,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.12404508526174805,0.17273853724685478,0.7777777777777768,0.104
6,1,0,0,0,0,0,1,2,0,0,1,1,4,5,6,10,5,6,10,6,6,1,7,6,4,4,5,1,1,1,3,6,7,2,1,3,6,3,1,1,0,1,0,0,1,1,1,6,0,1,0,1,0,0,1,0,1,2,1,1,2,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0.12789421759361816,0.15403495196672132,0.818181818181817,0.11000000000000001
3,1,0,1,1,0,0,0,1,2,1,6,4,4,9,6,6,6,5,3,1,3,4,7,6,4,3,1,0,1,1,3,1,0,1,1,0,1,1,1,1,3,2,0,0,7,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.11012561852464456,0.13977031643975277,0.9191919191919176,0.112
1,1,0,0,0,0,0,1,1,3,4,6,7,7,7,6,7,6,4,10,6,7,6,7,6,3,4,3,2,6,6,1,7,7,1,0,0,2,1,2,1,3,1,0,0,0,1,1,0,0,1,2,1,1,1,0,0,1,3,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,3,1,0,0,0,3,0,0,0,1,0,1,1,0,1,1,2,1,3,1,0.14269723495626002,0.17609757903387893,0.8989898989898975,0.10200000000000001
6,6,6,0,7,7,7,9,7,6,7,6,4,4,4,5,6,6,4,3,1,1,0,4,6,4,2,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0.12744433414917966,0.28005987540564936,0.9595959595959578,0.044000000000000004
