0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
5,0,0,0,1,1,0,1,2,9,10,9,10,5,6,6,5,6,6,6,1,3,0,0,7,1,6,0,1,2,3,1,0,1,1,1,1,1,0,0,1,2,2,1,3,2,2,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0.12443901372406733,0.19053158129245817,0.9090909090909075,0.094
4,0,1,0,1,0,1,3,4,6,5,5,6,6,6,6,4,6,6,5,6,4,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,2,1,1,3,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,1,1,0.11147729279177551,0.16003899561130422,0.9797979797979779,0.08800000000000001
6,7,1,0,1,1,3,7,6,6,5,6,6,6,6,6,6,6,5,6,1,1,1,0,1,1,0,0,1,3,1,1,0,1,1,0,1,1,0,1,1,3,3,1,2,2,2,1,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0.1223803989582884,0.21856024338215915,0.9696969696969678,0.06400000000000002
5,0,1,0,1,1,0,9,10,10,9,9,6,5,7,7,6,6,4,6,7,2,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,2,1,1,2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0.12976806693107967,0.2224547629882488,0.9494949494949477,0.07400000000000001
5,7,0,0,1,2,10,9,10,9,9,9,9,6,7,6,6,6,6,6,6,4,6,6,6,7,1,0,0,7,1,1,0,0,1,2,1,1,0,0,1,2,1,3,3,1,2,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0.1495258213400451,0.3051449685074344,0.9292929292929276,0.06400000000000002
6,0,1,0,1,0,1,5,10,9,10,10,9,10,6,6,7,6,6,6,7,4,7,6,7,9,6,7,6,2,1,1,1,0,1,2,1,1,1,1,6,2,1,1,2,3,1,1,1,0,1,1,1,0,0,1,1,2,3,1,0,0,2,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,3,1,1,3,1,0,1,0,1,0,0,0,1,0,0,0.16095228245291732,0.27331129567952783,0.8888888888888874,0.084
9,1,1,0,1,0,1,10,6,7,6,6,6,6,6,6,6,6,7,6,2,3,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,2,1,1,2,2,2,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.11831222913509819,0.21242455025049065,0.9595959595959578,0.07400000000000001
10,9,10,7,9,9,10,10,9,8,9,9,8,10,9,7,6,6,5,6,5,4,6,6,6,6,6,6,7,2,1,0,3,1,1,0,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0.179630151085912,0.4505001136358782,0.9494949494949477,0.024000000000000004
9,0,1,0,1,1,0,0,4,6,5,6,6,6,6,6,4,5,5,6,6,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,2,1,1,3,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.10618059432252683,0.1706400378696032,0.9696969696969678,0.08800000000000001
10,0,1,0,1,1,0,4,5,6,6,6,6,6,5,6,7,6,4,5,6,3,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,2,1,1,2,2,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.11150908138328881,0.1932940523616456,0.9696969696969678,0.07800000000000001
