0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
6,1,0,0,0,0,1,0,1,0,6,7,10,7,6,6,5,9,5,6,3,7,6,1,6,1,4,5,5,1,2,3,1,1,1,0,2,3,6,3,1,0,1,0,0,0,1,1,1,1,1,1,7,0,3,0,2,3,1,2,1,0,1,3,0,1,1,0,0,0,0,1,1,2,2,0,0,0,1,2,2,6,0,1,5,3,2,1,0,1,1,0,1,0,0,3,3,1,0,1,0.1461472449113476,0.1846715626383336,0.7171717171717165,0.104
2,0,0,0,0,0,2,0,0,1,6,7,9,7,10,9,5,9,10,6,5,6,1,6,6,6,6,5,5,5,1,2,1,1,4,6,2,3,3,1,1,6,2,0,1,3,1,2,1,1,0,1,0,1,0,1,2,2,7,6,0,0,0,0,1,2,2,0,0,0,3,1,3,2,0,0,0,0,1,2,1,1,0,0,2,2,1,1,1,1,0,0,0,1,0,1,2,1,1,2,0.1548136454410769,0.1942823306818377,0.7777777777777768,0.104
1,1,1,0,0,0,0,0,0,1,1,7,6,6,7,6,6,5,6,6,4,1,5,6,6,1,3,5,7,1,6,5,1,1,1,0,1,2,3,2,1,0,0,0,1,3,0,1,1,0,0,1,0,0,1,1,2,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,6,1,1,0,2,3,1,0,0,0,1,0,1,1,0,1,1,2,1,3,2,0.12733005974577902,0.14353322152155393,0.8585858585858572,0.11399999999999999
6,6,1,0,0,0,6,9,9,8,6,7,9,7,5,6,5,6,4,6,4,6,6,6,5,6,6,5,5,5,1,3,1,3,1,1,1,2,2,1,1,0,1,1,1,3,1,2,1,0,0,1,1,1,1,1,2,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,1,0,0,0,0,1,3,1,1,1,2,2,2,1,1,2,1,0,0,0,0,0,1,2,1,1,1,0.1566278363408059,0.28042347321120187,0.9393939393939377,0.06400000000000002
4,0,0,0,0,0,0,0,0,1,1,7,6,7,4,6,5,6,6,6,0,1,1,1,1,1,3,5,4,2,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,0,1,0,0,0,1,2,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,2,0.10620348992633348,0.12179691752604616,0.9393939393939377,0.11399999999999999
10,0,1,7,9,9,10,10,9,7,9,7,9,7,7,6,4,7,6,5,6,6,6,5,6,6,4,5,5,6,6,1,1,1,1,1,1,2,3,2,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,2,2,3,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,2,0.16738525756781292,0.373588599703062,0.9595959595959578,0.044000000000000004
6,0,1,0,0,0,0,1,0,0,6,7,9,7,7,6,5,6,6,6,6,1,5,6,1,2,3,5,5,1,2,2,1,1,3,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,3,1,2,3,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,7,1,1,0,1,0,0,0,0,0,1,0,1,0,3,1,0,1,0.12658553786218799,0.1705120136507963,0.8888888888888874,0.104
6,0,1,0,0,0,2,2,0,7,9,7,9,7,4,9,9,5,6,6,6,6,7,6,6,1,5,5,5,5,1,1,6,0,6,2,6,5,7,1,2,3,0,1,1,0,0,1,1,1,1,1,6,6,1,0,2,3,1,1,0,0,0,3,3,0,6,0,0,0,3,0,2,1,1,0,1,2,1,1,0,5,6,1,2,1,1,0,1,1,1,6,1,0,1,7,1,1,0,0,0.1667985165227968,0.23013033556478873,0.6565656565656561,0.094
10,1,0,0,1,2,1,9,8,7,6,7,6,7,7,6,6,5,6,6,7,7,0,1,1,4,1,2,3,1,1,2,1,0,0,0,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0.12897876285936333,0.23957723142504855,0.9494949494949477,0.07400000000000001
6,0,1,0,0,1,0,0,0,0,6,7,9,7,7,6,6,1,1,1,0,1,1,1,1,2,1,3,1,2,1,3,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0.09821089633943773,0.1316911814054249,0.9696969696969678,0.10200000000000001
3,0,1,0,0,0,0,0,0,0,1,0,8,9,4,6,5,6,6,7,4,1,3,1,1,1,3,2,5,1,1,1,0,0,0,0,1,2,3,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,6,0,1,1,1,2,0.1010617768733468,0.11585957946553208,0.8989898989898975,0.12399999999999999
10,7,6,7,10,10,10,10,10,9,9,8,9,8,8,9,9,9,6,6,7,6,10,5,6,6,7,10,5,6,6,5,6,1,7,2,2,5,2,6,1,3,1,0,0,7,0,2,1,0,0,0,1,1,0,1,2,3,1,1,5,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,2,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,3,0.21257251228182703,0.4725802922131927,0.808080808080807,0.034
6,1,0,0,0,0,0,0,0,0,0,6,6,7,6,6,6,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,1,0.09074158176113054,0.10602347037463032,0.9696969696969678,0.112
6,0,1,0,0,0,0,1,1,0,6,9,7,9,7,6,5,5,6,4,1,1,1,7,1,2,2,2,3,6,1,2,1,0,0,0,1,2,0,1,1,0,0,5,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2,0.11438286808664594,0.16158611899410283,0.8787878787878773,0.104
9,1,0,0,1,0,0,0,1,7,9,7,9,7,6,6,5,5,6,6,7,6,5,4,2,1,3,5,2,1,1,3,1,1,0,1,1,2,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,3,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0.12635364941480579,0.20596254737734526,0.9393939393939377,0.08200000000000002
9,0,1,0,0,1,0,0,0,6,4,7,9,7,6,6,6,5,6,7,1,6,4,5,1,1,3,2,1,1,1,2,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,3,0,2,1,0,0,1,2,0.11432289247106873,0.18076731268818946,0.9191919191919176,0.09200000000000001
9,1,0,1,0,1,0,1,7,7,6,7,9,6,7,9,5,6,1,3,1,1,1,1,1,1,3,3,1,1,1,2,1,0,0,1,1,1,2,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11420278257618402,0.1934686840184173,0.9393939393939377,0.084
7,1,0,0,0,0,0,2,2,8,7,9,9,7,4,6,5,5,6,7,2,2,5,6,1,2,3,1,2,1,0,3,1,0,0,0,1,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0.12211573730557844,0.19052392418980704,0.8888888888888874,0.094
5,0,0,1,3,1,0,0,1,8,8,8,9,7,6,6,3,5,6,6,7,5,6,5,6,1,6,5,1,1,1,0,1,1,0,1,1,2,2,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,3,0,0,0,0,0,1,0,2,0.12845769958948033,0.20204709826913042,0.8787878787878773,0.094
1,1,0,0,0,0,0,1,0,0,7,7,6,7,2,1,2,2,1,1,0,1,2,1,1,2,3,3,2,1,0,1,1,0,0,0,1,2,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0.0877779308399022,0.09061662072041457,0.9797979797979779,0.104
1,0,0,0,0,1,0,0,0,0,1,0,0,7,7,6,5,5,1,1,1,1,1,2,1,2,2,3,2,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0.08319528628619131,0.07331700647530082,0.9797979797979779,0.122
9,0,0,0,0,0,2,1,0,7,9,7,9,7,7,9,10,5,7,6,7,6,5,6,6,6,5,5,5,6,6,2,1,8,7,1,6,5,0,0,3,3,0,2,1,0,0,1,1,0,6,1,1,1,1,0,5,0,1,0,0,3,0,3,0,1,6,0,0,0,3,1,2,1,0,0,1,3,0,7,1,5,7,1,1,1,1,0,1,0,1,6,0,0,1,7,1,0,0,0,0.17029973448039168,0.24905889176153811,0.6565656565656561,0.094
5,1,1,0,0,0,0,7,7,7,6,7,8,7,6,6,6,5,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0.11236521903039677,0.18261446709257148,0.9696969696969678,0.084
6,0,0,0,0,0,0,1,0,0,1,0,1,7,4,6,5,5,6,1,0,1,1,1,1,2,1,2,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,3,0,1,0,3,2,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0.09133943093792334,0.09188935128248611,0.9393939393939377,0.122
9,1,2,1,1,4,6,10,9,7,9,7,6,7,7,1,6,5,1,1,0,1,1,2,1,1,0,1,2,2,1,2,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.11951533494975643,0.24107404166082505,0.9393939393939377,0.06400000000000002
