0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
5,1,0,0,0,0,1,1,1,10,6,7,9,10,7,6,5,5,6,6,7,6,1,6,2,7,6,2,3,1,0,7,6,2,1,1,3,3,1,2,1,1,1,0,7,2,0,2,5,5,0,0,1,1,0,0,1,0,1,1,1,3,2,1,1,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,1,1,1,1,1,2,0,1,0,0,1,2,1,0,1,2,1,0,2,1,0.14939287135237708,0.21300057690188784,0.808080808080807,0.094
9,0,1,0,1,7,7,9,9,6,9,7,6,6,7,6,5,5,4,0,0,0,1,1,1,1,1,2,2,1,0,0,1,1,0,1,0,0,1,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0.12403255119058997,0.24233700895436375,0.9494949494949477,0.06400000000000002
10,1,1,0,0,5,6,10,10,9,9,7,6,6,4,6,4,6,5,5,0,1,1,0,1,2,1,3,2,1,0,0,2,1,1,1,2,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0.1293323504254934,0.25494349040001335,0.9393939393939377,0.06400000000000002
10,1,0,0,0,1,6,6,7,6,6,7,6,7,6,5,4,6,5,2,1,0,1,0,1,0,1,3,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,0.11598156358252384,0.20689893351571395,0.9696969696969678,0.068
9,2,1,0,0,0,0,0,5,5,6,7,9,6,7,6,5,5,5,3,3,1,1,1,1,0,1,2,2,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0.1110469019025269,0.180340137697724,0.9595959595959578,0.08800000000000001
10,1,5,0,3,9,9,10,9,10,9,7,9,9,7,7,5,5,6,7,6,7,6,5,6,6,6,5,1,1,0,1,1,1,0,1,0,0,1,2,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,2,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,2,1,0.15990632295483787,0.35096185116441647,0.9292929292929276,0.054000000000000006
10,6,6,7,6,5,10,10,9,9,9,7,9,6,1,6,4,6,6,4,3,2,1,1,0,2,1,3,2,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13990749632346022,0.3438277267046166,0.9393939393939377,0.034
9,1,1,0,1,1,4,6,10,9,10,7,9,9,7,6,4,5,6,1,7,6,6,1,1,0,1,2,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0.13338566889396172,0.25287438532572737,0.9191919191919176,0.07400000000000001
6,6,0,0,0,0,0,7,6,7,7,7,6,6,7,6,4,6,1,0,1,0,1,0,1,1,1,2,2,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.10803550082329155,0.19013729994652878,0.9696969696969678,0.07800000000000001
10,6,6,7,7,7,7,7,6,5,6,7,6,6,6,3,4,5,6,1,0,0,1,0,0,1,1,1,2,2,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.12412828771642125,0.300970175862219,0.9595959595959578,0.034
