0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
9,7,6,6,5,2,2,2,2,2,3,2,3,1,2,3,2,1,3,1,1,4,4,5,5,6,7,9,9,9,10,9,10,10,9,7,9,10,10,9,9,10,10,10,10,10,9,10,10,10,0.8795005145047212,0.7116735912856009,0.9591836734693885,0.5800000000000002
9,6,5,6,4,1,2,2,1,2,3,2,3,1,2,1,1,1,3,1,3,4,3,4,5,6,7,7,9,9,10,9,10,10,10,9,9,10,10,9,10,10,10,10,10,10,9,10,10,10,0.8348024948698493,0.6877662393665002,0.9591836734693885,0.6000000000000002
10,9,5,5,2,1,3,2,2,3,3,2,2,3,2,2,3,3,1,1,2,3,3,3,3,3,3,3,3,1,2,3,2,2,2,2,2,2,1,3,3,1,1,10,10,10,10,10,10,10,0.235008600451423,0.452663246503957,0.9387755102040823,0.9400000000000005
10,9,4,5,2,1,3,2,2,3,2,2,2,2,3,2,3,3,1,3,2,3,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,7,9,10,10,10,0.19509700239724942,0.40829913192791584,0.9387755102040823,1.0000000000000004
10,9,4,2,2,1,2,3,3,2,2,2,2,3,2,2,2,2,1,1,1,3,4,3,3,1,2,2,1,2,1,2,3,2,2,2,1,2,2,2,1,2,1,2,2,10,10,10,10,10,0.17841401457018785,0.384071353701956,0.9387755102040823,1.0000000000000004
10,9,4,5,2,2,2,3,1,2,2,2,3,3,3,2,3,3,1,1,2,2,4,3,1,2,1,1,3,2,2,3,2,1,2,1,1,2,3,3,1,3,2,2,2,6,10,10,10,10,0.18968893073912746,0.40034971390024376,0.89795918367347,1.0000000000000004
10,9,7,6,5,1,2,3,2,2,2,3,2,2,2,1,2,3,2,2,3,4,3,2,3,3,2,5,6,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8108552990796395,0.6969456953191155,0.9387755102040823,0.6400000000000002
10,9,3,1,2,1,2,2,2,3,2,3,1,3,3,2,3,3,1,1,2,2,3,2,2,3,1,1,2,2,1,1,2,2,2,2,1,1,2,1,0,1,1,2,2,2,9,10,10,10,0.15895678033987154,0.35071498086026853,0.9591836734693885,1.0000000000000004
10,6,4,2,2,1,2,3,2,2,2,2,2,3,2,1,2,3,1,1,3,0,3,3,1,1,3,1,2,1,1,0,2,1,2,2,1,2,1,0,0,1,1,2,1,1,1,10,10,10,0.13987356157301667,0.31107101600055553,0.8775510204081639,1.0000000000000004
10,9,5,6,3,3,3,2,1,3,3,2,2,2,3,3,3,3,1,2,3,4,4,3,3,2,1,2,2,2,1,3,2,3,2,1,3,0,6,3,2,3,2,1,5,2,10,10,10,10,0.2366095097773051,0.4404402751395599,0.8367346938775516,1.0000000000000004
10,9,6,5,3,2,3,3,1,3,3,2,3,2,3,3,3,3,2,2,3,3,3,3,2,1,2,2,2,2,1,3,3,3,2,2,2,3,2,2,2,2,2,10,10,10,10,10,10,10,0.2655053978188176,0.4716419339976668,0.9387755102040823,0.9400000000000005
9,7,6,5,5,2,2,3,1,3,3,2,3,3,3,3,2,1,3,1,4,6,4,6,7,8,7,9,10,10,10,10,10,10,10,9,9,9,10,9,10,10,10,10,10,10,10,10,10,10,0.9735125816464291,0.760054406738843,0.9591836734693885,0.5400000000000001
9,7,6,6,5,2,1,3,1,3,3,2,3,2,2,3,3,2,3,1,1,3,4,6,7,8,8,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.935823306679806,0.7496291707157028,0.9795918367346946,0.5600000000000002
10,9,4,5,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,2,3,4,3,3,2,3,3,3,2,1,3,3,3,2,1,1,4,5,5,10,10,10,10,10,10,10,10,10,10,0.34729657809367637,0.52040092630262,0.9183673469387762,0.8600000000000004
10,9,3,2,2,1,2,3,2,3,2,3,3,3,3,3,3,3,1,2,2,3,4,4,3,3,3,3,3,2,1,1,2,2,2,2,2,3,2,1,1,1,3,2,3,10,10,10,10,10,0.20819754974436216,0.4212646284527173,0.9591836734693885,0.9800000000000005
9,7,6,5,5,2,1,3,2,3,3,3,3,2,2,3,3,1,3,1,1,3,4,6,7,9,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9422281499232068,0.7541852505954012,0.9795918367346946,0.5600000000000002
10,9,5,5,4,1,2,3,1,3,4,3,2,2,3,2,2,2,3,2,2,3,4,4,3,2,2,3,5,6,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7573086459311434,0.680534815514432,0.9183673469387762,0.6600000000000003
10,6,2,2,2,1,3,3,2,2,2,2,1,2,3,1,2,2,1,2,2,1,2,3,2,1,2,1,3,1,1,2,1,2,2,1,1,1,1,1,3,1,0,1,2,1,1,10,10,10,0.13918378123338124,0.3091598139504045,0.9387755102040823,1.0000000000000004
10,9,7,5,2,1,3,3,1,3,3,3,3,3,2,3,2,3,3,3,2,3,4,3,3,1,2,3,3,2,1,3,3,2,2,1,1,4,2,4,10,9,10,10,10,10,10,10,10,10,0.35373438493569853,0.5207644999426978,0.8775510204081639,0.8800000000000004
