0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
5,6,5,6,6,2,2,2,3,1,2,3,3,1,3,3,2,2,2,2,3,4,3,3,2,1,2,2,1,1,1,0,1,1,2,6,6,6,4,5,6,5,9,10,9,7,6,7,9,9,0.2857456713116331,0.4529144216836227,0.9387755102040823,0.8800000000000004
9,6,5,5,2,1,2,3,3,1,1,2,3,1,3,3,1,3,3,3,2,2,3,1,1,1,1,2,2,1,1,3,1,1,2,1,1,3,3,3,2,1,2,3,4,5,6,7,9,10,0.16763833570658185,0.3616392193344615,0.9591836734693885,1.0000000000000004
10,6,4,4,6,4,3,3,3,1,2,3,2,2,3,2,1,2,3,3,3,3,3,2,2,1,2,3,1,1,1,5,3,1,2,1,1,1,2,3,3,1,1,2,6,6,7,9,10,10,0.20527067902132537,0.4127812740596386,0.9183673469387762,1.0000000000000004
9,6,6,4,5,2,2,2,3,3,3,2,3,2,2,3,3,2,3,2,2,3,3,2,2,1,3,2,1,1,5,2,3,2,2,1,2,2,4,0,3,1,2,4,5,6,8,9,10,10,0.20801304095355008,0.42023561009567006,0.8163265306122455,1.0000000000000004
10,7,6,5,5,2,2,2,3,1,2,3,2,2,3,3,2,2,3,1,3,2,3,3,2,1,2,2,1,1,2,1,2,3,6,7,2,3,2,3,2,2,1,2,1,9,10,9,10,10,0.22071116188840753,0.43075064488291953,0.89795918367347,0.9800000000000005
10,5,5,2,2,2,1,3,3,2,3,1,3,1,3,2,1,3,2,3,3,3,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,1,0,1,0,0,1,9,10,10,0.14499003541190245,0.32028504953460807,0.9387755102040823,1.0000000000000004
9,7,7,6,5,1,2,3,2,2,2,1,3,2,3,2,2,2,3,3,3,3,2,2,3,1,2,5,6,6,6,4,5,5,6,7,9,10,10,10,10,9,10,10,10,9,10,9,10,10,0.6268353906507769,0.6128592427656424,0.9591836734693885,0.7200000000000003
10,9,5,1,2,2,2,1,2,3,3,2,2,1,3,2,0,3,3,2,2,3,2,1,2,1,2,2,1,1,2,2,3,1,2,1,0,1,2,1,2,1,3,1,1,2,9,9,10,10,0.15934868303533756,0.35066752042076577,0.89795918367347,1.0000000000000004
10,5,4,5,2,1,1,1,3,2,2,2,3,1,2,2,2,1,2,2,2,1,3,1,2,1,2,2,1,1,2,1,3,2,2,1,1,1,3,1,1,1,2,1,0,6,7,8,10,10,0.14975126433182,0.3309407827307211,0.9183673469387762,1.0000000000000004
10,5,4,5,2,1,1,1,3,2,2,2,3,2,3,3,1,2,3,3,3,2,3,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,3,1,2,1,2,1,0,6,7,9,10,10,0.15792338338727147,0.3471743128091854,0.9387755102040823,1.0000000000000004
