0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
8,7,7,2,3,3,4,3,1,3,3,3,1,3,2,3,3,3,2,1,1,3,3,1,1,2,3,2,3,1,1,0,1,3,3,3,2,1,1,1,3,3,1,1,0,8,9,10,10,10,0.18725658632584077,0.3931489987870851,0.9591836734693885,1.0000000000000004
9,7,7,4,3,3,2,3,2,1,3,3,2,2,2,2,3,3,2,2,1,3,4,6,1,3,3,2,2,2,2,1,3,1,2,1,3,2,1,0,0,1,1,2,9,9,9,10,10,10,0.20951617748014503,0.42135948881357416,0.9387755102040823,0.9800000000000005
9,7,6,4,3,3,2,3,3,2,3,3,2,3,1,3,2,3,3,2,2,3,3,1,1,2,2,1,5,5,2,2,1,3,2,1,2,1,2,1,3,3,2,1,7,9,10,10,10,10,0.21460561918189705,0.4301636357631395,0.9387755102040823,0.9800000000000005
9,7,6,5,3,2,2,3,2,3,3,3,1,3,1,2,3,3,2,2,2,3,3,2,2,3,3,2,3,1,3,1,2,3,3,1,2,2,1,4,2,2,2,3,1,9,10,9,10,10,0.20673738963105143,0.4209497495942622,0.9183673469387762,1.0000000000000004
9,7,7,3,3,2,2,3,1,2,3,3,1,3,2,2,3,3,2,2,2,3,3,1,1,3,3,2,2,2,1,0,1,3,3,2,1,1,1,0,1,0,0,1,1,8,9,10,9,10,0.17564044950238822,0.3755699390861468,0.9591836734693885,1.0000000000000004
9,7,6,2,3,2,3,3,2,2,3,3,1,2,2,2,3,2,2,1,3,2,3,2,1,3,2,3,3,3,1,3,1,1,3,2,2,1,1,1,1,3,1,1,0,6,10,10,10,10,0.1790282715140209,0.38453147261840603,0.9387755102040823,1.0000000000000004
9,7,6,4,3,3,2,3,1,3,3,3,2,3,2,3,3,3,3,2,3,3,3,2,1,2,3,2,3,2,2,1,1,2,2,2,2,2,6,5,5,4,5,5,9,9,10,10,10,10,0.25710188451215354,0.4660732961060887,0.9591836734693885,0.9400000000000005
9,7,6,2,3,2,2,2,1,1,3,3,1,2,2,3,3,3,2,3,1,2,3,2,1,3,2,2,2,2,1,0,1,2,3,3,2,1,2,1,0,1,3,1,7,8,9,10,10,10,0.17739258294051138,0.38063066381800764,0.9591836734693885,0.9800000000000005
10,7,6,2,3,1,3,3,2,2,3,3,2,2,1,2,3,3,2,3,2,3,3,1,2,3,3,2,2,2,2,2,2,2,3,3,3,1,1,0,2,1,2,1,1,9,10,10,10,10,0.18985240611303905,0.40153090634785565,0.9183673469387762,1.0000000000000004
9,7,2,3,2,3,2,3,1,2,2,3,2,3,1,2,3,3,2,1,2,3,2,1,2,3,2,2,2,2,2,2,1,1,3,2,2,1,1,2,1,1,1,1,3,8,9,10,10,10,0.16685447224969593,0.3641394863761267,0.9591836734693885,1.0000000000000004
