0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
10,9,6,5,4,3,3,2,2,2,2,3,2,3,2,2,2,3,2,3,3,2,2,2,2,3,4,6,2,2,2,2,1,3,7,3,1,0,1,2,2,1,1,1,1,9,10,9,10,10,0.24627588626784355,0.44230835870624097,0.89795918367347,1.0000000000000004
10,6,4,2,2,2,3,2,2,2,1,3,2,2,3,2,3,2,1,2,3,1,2,2,1,1,3,2,1,2,2,1,1,2,2,2,1,0,1,2,2,2,2,1,0,1,3,10,10,10,0.1492482725742281,0.3311690337920095,0.9387755102040823,1.0000000000000004
10,9,4,5,5,3,3,2,2,2,2,3,2,3,3,3,2,3,2,3,2,3,3,2,2,3,3,6,1,2,2,2,1,5,2,1,1,2,5,5,1,2,4,5,5,10,10,10,10,10,0.26950273631848215,0.4704779471268173,0.7959183673469393,0.9600000000000005
10,5,4,5,4,3,2,3,2,2,2,3,3,2,2,2,3,2,3,2,3,2,2,2,1,2,4,5,2,2,2,3,3,3,1,2,2,1,2,1,2,1,1,2,3,8,10,10,10,10,0.1997322693561058,0.4129042171306031,0.89795918367347,1.0000000000000004
10,9,7,4,4,3,2,1,2,1,2,3,2,3,5,3,3,2,3,3,3,2,2,2,2,2,4,6,2,2,2,2,1,0,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5292081790239292,0.5901865073130558,0.8571428571428578,0.7800000000000004
10,9,6,2,4,3,3,3,1,3,3,3,3,3,3,2,3,2,2,3,3,3,1,2,2,2,5,5,2,2,2,2,1,1,2,3,3,1,1,2,2,3,2,3,2,10,6,10,10,10,0.23528625674926038,0.44022272066282614,0.8367346938775516,1.0000000000000004
10,9,4,4,4,4,3,3,3,2,2,3,1,3,3,2,3,2,3,3,3,1,2,2,2,2,3,3,4,5,6,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6904341040542266,0.6530758301917644,0.9591836734693885,0.6800000000000003
10,9,5,4,4,3,3,2,2,2,2,3,3,3,2,3,3,2,3,2,2,3,2,2,2,3,2,6,2,2,3,2,2,5,2,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4459170816249539,0.5611329624014594,0.8775510204081639,0.8200000000000004
10,9,4,5,4,3,3,3,2,2,2,3,1,3,3,2,3,2,3,3,2,3,2,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8793940718867244,0.7314937420257566,0.9591836734693885,0.6000000000000002
10,9,4,5,4,3,2,3,2,2,1,3,2,3,3,3,3,2,3,3,3,2,2,2,3,3,4,4,2,1,2,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6290083035716345,0.6305933477159422,0.9387755102040823,0.7200000000000003
10,9,4,5,5,2,2,3,2,1,2,3,2,3,2,2,3,3,2,3,3,2,2,2,2,3,4,2,1,2,2,2,2,3,1,2,2,2,3,2,2,2,3,3,3,9,10,10,10,10,0.2184535153103513,0.43348906192624426,0.9183673469387762,0.9800000000000005
10,9,4,5,4,3,2,3,2,2,1,3,1,3,3,3,3,2,3,4,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0580002476859425,0.8104236338448789,0.9591836734693885,0.5000000000000001
10,9,4,5,4,3,2,3,1,3,1,3,2,3,3,3,3,2,2,3,4,3,2,2,3,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8999813731297354,0.7406066023517273,0.9387755102040823,0.5800000000000002
