0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
10,9,6,4,3,2,1,3,2,1,2,2,2,3,3,1,3,3,2,2,1,2,2,1,1,2,2,1,3,3,1,3,1,3,2,1,2,2,2,1,0,1,3,3,1,10,9,10,10,10,0.18675621964723135,0.3932634891692885,0.9591836734693885,1.0000000000000004
5,6,6,4,3,2,1,3,2,1,3,2,3,3,2,2,3,1,2,2,3,2,2,1,1,2,1,1,1,3,1,3,2,2,2,1,0,1,2,1,3,1,2,3,1,1,9,9,10,10,0.15706209777006455,0.34247416805409375,0.9795918367346946,1.0000000000000004
5,6,6,4,3,2,1,3,3,1,2,2,3,3,2,1,2,1,3,2,2,2,2,1,2,2,1,1,1,3,2,1,2,2,2,1,2,1,0,1,2,1,0,0,1,2,9,9,10,10,0.1498667344546576,0.3287615431814592,0.9795918367346946,1.0000000000000004
10,9,5,4,3,3,2,2,3,1,3,2,3,3,3,2,3,4,3,2,2,3,2,1,5,4,1,2,3,2,2,3,2,2,2,2,1,1,2,2,6,5,5,4,5,10,10,10,10,10,0.2495735484486212,0.4623175536335318,0.89795918367347,0.9600000000000005
10,6,5,4,3,2,1,3,3,1,3,2,3,1,2,1,2,3,3,2,1,3,2,1,2,1,1,1,2,3,2,1,1,1,2,2,2,1,0,0,1,3,3,2,0,1,9,9,10,10,0.15973780858386413,0.35046732916037027,0.9387755102040823,1.0000000000000004
10,9,5,4,4,3,2,3,3,1,3,2,3,4,3,2,3,4,3,2,2,2,1,1,5,5,1,1,2,2,1,3,2,3,1,3,1,1,1,1,9,10,10,10,10,10,10,10,10,10,0.31655738600785105,0.502288427871262,0.9183673469387762,0.9000000000000005
10,6,6,4,3,1,1,3,2,2,1,2,3,3,2,2,3,2,2,2,3,2,2,1,2,2,1,1,2,3,1,2,2,2,1,1,3,1,2,1,0,1,1,3,3,4,9,9,10,10,0.1679530126467974,0.3659396418535317,0.9591836734693885,1.0000000000000004
5,6,2,3,2,1,1,2,3,1,1,1,3,3,3,3,2,2,3,2,1,2,2,1,2,1,1,1,2,3,1,1,2,1,2,1,2,1,0,0,0,1,1,0,0,7,9,10,10,10,0.13931843292245719,0.3013822305133392,0.9591836734693885,1.0000000000000004
10,10,4,5,3,3,2,2,2,2,3,2,3,3,3,2,2,3,3,2,3,3,2,1,5,5,1,2,2,2,2,3,3,4,2,2,2,2,1,3,2,4,10,10,10,10,10,10,10,10,0.2883886273364358,0.491137677125603,0.8571428571428578,0.9200000000000005
10,9,5,5,4,2,2,2,2,2,2,2,3,3,3,2,3,3,3,2,3,1,2,2,5,5,3,1,1,2,3,3,3,3,3,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,0.418812439541278,0.5502287934752362,0.89795918367347,0.8200000000000004
10,9,5,4,4,3,2,3,2,2,2,2,3,3,5,2,4,2,3,3,3,2,2,1,5,5,1,3,2,2,1,2,3,5,2,3,2,1,1,5,3,5,3,0,5,10,10,10,10,10,0.2806329345093234,0.47058940510414143,0.6734693877551025,0.9600000000000005
10,9,5,4,3,3,2,2,2,3,3,2,2,3,3,1,3,3,3,3,2,3,1,1,3,4,6,7,9,10,9,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8239382955382115,0.7045581011160094,0.9795918367346946,0.6200000000000002
10,9,5,4,4,3,2,2,2,3,3,2,3,3,3,2,3,3,3,2,1,2,1,1,2,1,2,1,8,9,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7434338160009575,0.6709352516904479,0.9591836734693885,0.6600000000000003
10,10,5,5,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,5,5,1,1,2,2,2,2,3,2,2,3,2,1,2,1,5,5,5,5,10,10,10,10,10,10,0.28612080011094343,0.48120293957850124,0.8775510204081639,0.9400000000000005
10,10,4,4,3,3,2,3,2,1,3,2,3,3,3,2,3,3,3,2,3,2,2,1,5,5,1,2,2,1,3,3,2,3,2,3,1,3,5,10,10,10,10,10,10,10,10,10,10,10,0.3696249202654877,0.5304333753680869,0.89795918367347,0.8400000000000004
10,9,6,4,3,3,2,2,2,1,3,2,3,3,3,2,3,3,3,2,2,2,3,1,5,5,2,2,3,2,1,3,3,3,2,3,2,1,2,1,2,1,3,9,2,8,10,10,10,10,0.23930775615627625,0.451388475239191,0.8571428571428578,0.9800000000000005
10,9,7,4,3,3,2,3,3,2,3,2,3,3,2,2,3,3,3,2,3,2,3,1,5,5,1,1,1,2,2,3,3,3,2,2,2,1,1,2,3,3,1,1,0,4,9,10,10,10,0.2419644036283371,0.43315622848562096,0.89795918367347,1.0000000000000004
10,9,5,5,4,2,1,2,2,3,3,2,3,3,3,2,3,3,3,2,3,2,1,2,6,5,1,2,2,3,2,1,2,2,3,8,9,9,10,10,10,10,10,10,10,10,10,10,10,10,0.49762944886111327,0.5801838404485122,0.89795918367347,0.7800000000000004
10,9,6,4,4,3,2,2,3,2,2,2,3,3,3,2,2,3,3,3,3,2,2,1,2,5,2,2,2,2,2,3,3,2,1,3,2,4,5,2,3,6,1,2,1,1,10,10,10,10,0.23843511425292307,0.44243182624655997,0.8367346938775516,1.0000000000000004
10,9,5,4,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,1,1,5,5,1,2,2,3,3,3,2,2,2,2,1,2,2,2,1,3,4,10,10,10,10,10,10,10,0.2581161531284261,0.4704581411641015,0.9183673469387762,0.9400000000000005
10,9,5,5,4,3,2,2,2,1,3,2,3,3,3,1,2,3,4,5,6,7,9,10,9,7,9,10,9,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0959455691129538,0.816269852539222,0.9795918367346946,0.48000000000000015
10,9,5,5,4,3,1,2,2,3,3,2,3,3,3,1,3,3,3,3,2,2,1,1,6,5,2,1,2,2,2,2,2,3,2,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,0.42707373258361636,0.5529841571668829,0.9183673469387762,0.8200000000000004
10,9,5,4,4,3,2,3,2,2,3,2,3,3,3,1,3,3,3,2,1,3,2,2,5,3,5,1,1,5,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7299288722060394,0.6700254857492991,0.8367346938775516,0.6600000000000003
10,9,4,4,4,3,2,3,2,2,3,2,3,3,3,1,3,3,2,3,2,2,2,1,6,6,4,3,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7352302125281099,0.671101959122612,0.9387755102040823,0.6600000000000003
10,9,5,4,4,3,2,3,2,2,3,2,3,3,3,3,3,3,2,2,2,2,2,1,5,5,1,3,2,3,3,2,2,2,2,3,6,5,10,10,10,10,10,10,10,10,10,10,10,10,0.44470975845069516,0.5601962363958382,0.89795918367347,0.8200000000000004
10,9,5,5,4,3,2,3,4,5,4,3,4,4,7,7,9,7,7,9,7,7,9,9,9,7,9,9,9,9,8,9,10,10,10,9,8,9,10,10,10,10,10,10,10,9,10,10,9,10,1.4031988321612257,0.9156243560093401,0.9591836734693885,0.32
10,9,5,4,4,3,1,3,3,1,3,3,3,3,3,2,3,3,3,2,3,2,1,1,5,4,2,2,2,3,3,3,2,2,1,3,9,9,10,10,10,10,10,10,10,10,10,10,10,10,0.47184966371001197,0.5709904084972626,0.9183673469387762,0.8000000000000004
10,6,5,4,3,2,2,2,3,1,2,2,3,2,2,2,2,3,3,2,2,2,2,1,2,2,1,1,3,3,3,1,2,2,1,0,2,2,2,0,1,1,2,2,2,4,10,10,10,10,0.16988073475838103,0.3700640236887513,0.89795918367347,1.0000000000000004
10,9,4,4,4,3,1,2,3,2,3,2,3,3,3,1,2,3,2,2,2,1,2,2,1,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8607544330588296,0.720404777512246,0.9591836734693885,0.6000000000000002
10,9,4,4,4,3,2,2,3,2,3,2,3,3,3,3,3,3,3,2,2,2,2,1,2,5,1,1,2,2,3,3,3,2,2,3,2,1,1,2,1,3,4,5,5,8,9,10,10,10,0.22879500572963438,0.44251616532919846,0.9183673469387762,0.9800000000000005
10,9,5,4,4,3,2,3,2,2,3,2,3,3,3,3,3,4,3,3,2,1,2,1,2,3,1,1,2,3,4,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6138759772596971,0.6232557972052745,0.9591836734693885,0.7200000000000003
10,9,5,4,4,3,2,3,2,3,3,2,3,3,3,2,3,3,2,2,3,2,1,2,5,5,2,2,1,3,3,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6056961924191713,0.6205278321271972,0.89795918367347,0.7400000000000003
10,10,5,4,4,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,1,2,1,6,5,2,1,2,3,2,3,2,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5282621233244631,0.5907857060900161,0.89795918367347,0.7800000000000004
10,9,5,4,4,3,1,3,2,2,3,2,3,3,3,2,3,3,2,3,3,2,2,3,6,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.924498860939652,0.7506884062339887,0.9591836734693885,0.5800000000000002
10,9,2,3,3,3,2,3,2,1,3,2,2,3,2,2,2,3,3,2,2,2,2,1,2,1,1,1,3,3,1,3,2,2,2,2,2,2,1,1,2,2,3,1,1,9,9,10,10,10,0.17893544036390865,0.38524205446806503,0.9591836734693885,1.0000000000000004
10,9,5,4,3,3,2,3,2,2,2,2,3,3,3,2,3,3,3,2,3,2,2,1,2,6,2,1,2,2,2,3,3,3,3,2,2,1,2,5,5,3,10,10,10,10,10,10,10,10,0.28640390922677633,0.49000936774091886,0.8775510204081639,0.9000000000000005
10,9,5,4,4,3,2,3,2,2,3,2,3,3,3,2,2,3,3,3,3,2,2,3,4,5,1,1,3,3,2,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6296340637426385,0.6303642024175437,0.9183673469387762,0.7200000000000003
10,9,5,5,4,3,2,2,2,2,3,2,3,3,2,2,3,4,3,3,2,2,2,1,2,3,2,2,2,2,2,3,3,2,2,1,1,2,1,2,1,2,3,2,2,10,10,10,10,10,0.2224322290847881,0.4313796790334091,0.9591836734693885,0.9800000000000005
10,10,5,10,4,3,2,3,4,5,4,3,4,4,4,8,9,7,7,9,7,7,9,9,9,7,8,9,9,9,8,9,10,10,10,9,8,9,9,10,10,10,10,10,10,9,10,10,9,10,1.4989659377524949,0.9280568758281743,0.9183673469387762,0.27999999999999997
10,9,5,5,4,3,2,2,2,2,2,2,3,3,3,2,2,3,4,5,6,7,9,8,9,9,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1029474307329081,0.8237292547963218,0.9795918367346946,0.48000000000000015
10,9,5,4,4,3,2,2,2,2,3,2,3,3,2,1,3,3,2,3,3,2,1,1,6,5,2,2,2,2,3,3,2,3,2,3,2,2,2,2,10,10,10,10,10,10,10,10,10,10,0.3295324399649373,0.5122892086451913,0.9183673469387762,0.8800000000000004
10,10,5,4,4,3,1,3,2,2,2,2,3,3,3,1,3,3,3,2,3,2,2,2,5,3,1,2,1,3,3,2,2,5,3,2,2,5,5,5,10,10,10,10,10,10,10,10,10,10,0.3693127738595492,0.5300347148054416,0.8571428571428578,0.8600000000000004
10,9,5,4,4,3,1,3,2,3,2,3,3,3,3,2,3,3,2,3,2,2,2,3,4,4,1,2,2,2,3,4,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5769981064929962,0.6109166528137301,0.9183673469387762,0.7400000000000003
10,9,5,4,4,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,3,2,1,5,4,1,2,2,2,2,2,3,3,3,2,3,4,4,3,10,10,10,10,10,10,10,10,10,10,0.35078024634639715,0.5223369605799447,0.9183673469387762,0.8600000000000004
10,9,6,4,4,3,2,2,3,2,3,2,3,3,3,2,3,3,3,3,3,2,3,1,3,2,1,2,2,2,3,2,2,3,1,2,1,2,1,3,5,5,1,1,5,9,10,10,10,10,0.24629341054005638,0.45032826774215895,0.89795918367347,0.9800000000000005
5,6,1,2,3,2,1,3,2,1,1,2,2,2,2,1,2,3,2,2,2,2,1,1,2,1,1,1,1,2,1,1,0,0,1,0,2,1,0,1,1,1,1,0,0,1,1,10,10,10,0.11911089066860608,0.25594857366235263,0.9387755102040823,1.0000000000000004
10,10,5,4,3,3,1,3,2,3,2,2,3,3,3,2,3,3,2,2,3,3,2,1,4,3,1,3,2,2,3,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5836331778975861,0.6135988999801087,0.9387755102040823,0.7400000000000003
10,9,5,4,4,3,2,2,2,2,2,3,3,3,2,2,2,3,4,3,2,2,2,2,5,4,3,2,2,2,5,1,2,3,4,3,1,3,3,2,2,3,10,5,5,10,10,10,10,10,0.27968329400777087,0.4805660611023304,0.8571428571428578,0.9400000000000005
10,6,5,4,3,2,2,2,3,1,3,2,3,3,2,2,2,3,3,3,2,3,2,1,2,2,1,1,2,2,3,3,2,3,2,1,2,2,2,2,2,2,2,2,3,7,10,10,10,10,0.18955739171953756,0.401214305495595,0.9387755102040823,1.0000000000000004
10,10,6,4,3,3,1,2,2,2,3,2,3,3,3,1,3,3,3,2,3,2,2,1,6,4,1,2,3,2,3,2,2,1,3,3,1,3,10,10,10,10,10,10,10,10,10,10,10,10,0.3958027564753523,0.5410776169763094,0.9183673469387762,0.8400000000000004
10,9,5,4,4,3,2,2,1,3,3,2,3,3,3,2,3,3,2,2,2,2,1,1,2,6,6,7,8,9,10,9,10,10,10,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,0.8197183449953377,0.7009691368951692,0.9591836734693885,0.6200000000000002
10,9,5,4,4,2,2,2,2,3,3,2,3,3,3,2,3,3,2,2,2,2,2,1,2,2,2,1,3,2,3,2,2,2,2,2,3,2,3,1,2,2,2,1,3,1,10,10,10,10,0.2020978181080889,0.4107587875887703,0.9387755102040823,1.0000000000000004
10,10,5,4,3,3,2,3,2,3,3,3,2,3,3,2,2,3,2,2,3,2,2,3,5,4,2,1,2,3,2,3,2,1,2,1,5,5,2,5,5,10,10,10,10,10,10,10,10,10,0.3487199092078608,0.5201536015232707,0.8571428571428578,0.8800000000000004
10,9,5,4,3,3,2,2,2,2,3,2,3,3,3,2,2,3,2,3,2,2,3,1,1,2,2,2,3,2,3,3,2,2,2,3,1,1,1,3,5,4,4,4,4,0,10,10,10,10,0.21211660199069846,0.4252098875124106,0.9183673469387762,1.0000000000000004
10,9,5,4,3,2,2,2,2,1,3,2,3,3,3,2,2,3,3,3,2,2,2,1,2,5,2,1,2,2,3,3,3,3,2,3,3,1,2,2,3,1,3,3,2,9,10,10,10,10,0.21354641033277008,0.43065918378719736,0.9183673469387762,0.9800000000000005
10,9,5,4,4,3,1,2,2,2,3,2,3,3,3,2,2,3,3,2,3,2,3,1,5,4,2,3,1,2,2,3,3,3,1,3,2,1,0,1,2,3,3,2,10,10,10,10,10,10,0.23523395996318563,0.45074737620770094,0.9183673469387762,0.9600000000000005
10,9,5,4,4,3,2,3,2,2,3,2,3,3,3,1,3,3,3,2,3,2,2,2,6,4,2,1,2,3,1,2,2,2,3,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5090818455288577,0.5847823505325345,0.9183673469387762,0.7800000000000004
10,9,5,5,4,3,2,2,2,3,3,2,3,3,3,3,3,3,3,4,6,7,9,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1342367654498917,0.8400992846610327,0.9795918367346946,0.48000000000000015
10,9,5,4,4,3,2,3,2,2,3,2,3,3,2,3,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,1,2,1,3,3,6,4,5,10,10,10,10,10,10,10,0.25391942989298033,0.462153465789655,0.9387755102040823,0.9200000000000005
10,9,5,4,4,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,5,5,1,1,3,1,5,3,2,3,1,1,2,3,1,3,10,10,9,10,10,10,10,10,10,10,0.3613238245012478,0.5200601444804368,0.8775510204081639,0.8800000000000004
10,9,5,5,4,3,2,3,3,5,3,3,4,4,7,7,6,6,7,9,8,9,9,9,9,7,10,10,9,9,8,9,10,10,10,9,8,9,10,10,10,10,10,10,10,10,10,10,9,10,1.37132875284475,0.9116299946689561,0.89795918367347,0.34
10,9,5,4,4,3,1,2,2,2,3,3,3,3,3,3,3,3,3,2,1,2,2,1,1,4,4,4,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7829861004258595,0.6909970131738048,0.9387755102040823,0.6400000000000002
10,9,5,4,4,3,3,2,2,2,3,2,3,3,2,3,3,3,3,2,2,3,2,1,5,4,1,2,2,3,1,2,3,3,3,2,3,3,3,4,5,2,10,10,10,10,10,10,10,10,0.3091230418499189,0.5013560884566924,0.89795918367347,0.9000000000000005
10,9,5,4,3,3,2,2,3,2,3,2,3,3,3,2,2,3,3,2,1,2,1,0,5,5,5,5,4,6,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,0.7671417006269813,0.6818412162263456,0.9387755102040823,0.6400000000000002
10,10,5,4,4,3,1,3,2,3,2,2,3,3,3,2,3,3,2,2,2,3,2,5,4,3,1,2,2,2,3,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6348815233198627,0.6326213366921678,0.9387755102040823,0.7200000000000003
10,9,5,4,4,3,1,2,2,3,3,3,2,3,3,2,3,3,2,3,2,3,1,1,2,1,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8057262267478921,0.699756156555744,0.9591836734693885,0.6200000000000002
10,9,5,4,4,3,1,2,2,1,2,2,3,3,3,2,2,3,3,2,3,3,2,3,5,4,3,1,2,3,3,3,3,2,3,2,2,2,10,10,10,10,10,10,10,10,9,10,10,10,0.4030329777822799,0.5407839586536466,0.9387755102040823,0.8200000000000004
10,9,5,4,3,3,2,2,2,3,3,2,3,3,3,3,2,2,2,3,3,1,2,1,2,7,6,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8059941748868165,0.7000826843350312,0.9387755102040823,0.6200000000000002
10,9,5,4,4,3,2,3,2,1,3,2,3,3,3,3,3,3,3,2,3,2,2,1,5,6,1,2,2,2,3,3,2,2,1,3,2,2,1,2,3,4,10,10,10,10,10,10,10,10,0.2952651156050721,0.4926703220129379,0.9183673469387762,0.9200000000000005
10,9,5,4,5,2,2,2,2,1,3,2,3,2,3,3,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,3,5,2,1,2,2,3,2,6,10,10,10,10,0.21679598167548597,0.43078653161558256,0.8775510204081639,1.0000000000000004
10,9,5,4,3,2,2,2,3,2,2,2,3,3,3,2,2,3,3,3,2,2,2,1,2,2,2,2,2,3,3,3,2,2,2,1,3,2,1,2,2,3,5,5,1,5,9,10,10,10,0.20774609073633957,0.42219831375887557,0.89795918367347,1.0000000000000004
10,9,5,4,4,3,1,3,2,2,2,2,3,3,3,2,3,2,3,2,3,3,2,1,2,2,1,1,3,2,2,2,3,3,3,2,2,1,3,4,4,2,10,10,10,10,10,10,10,10,0.2665069308102732,0.4745549748284204,0.9387755102040823,0.9200000000000005
10,9,5,4,4,3,1,3,2,2,3,2,3,3,3,2,2,3,3,3,2,3,1,3,2,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8762791250734782,0.7307660142983232,0.9591836734693885,0.6000000000000002
10,9,5,4,4,3,1,3,2,3,3,3,2,3,3,2,3,3,4,3,4,6,10,9,9,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1.094865299244774,0.8233529415777405,0.9591836734693885,0.48000000000000015
10,9,5,4,4,3,2,3,2,2,3,3,2,3,3,2,3,3,3,5,4,6,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1090398667340173,0.831207150197812,0.9387755102040823,0.48000000000000015
10,10,5,4,3,3,2,2,2,3,3,2,3,4,3,2,3,3,3,2,3,2,2,3,4,3,1,3,2,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,0.6594947739735619,0.6401259241764444,0.9591836734693885,0.7000000000000003
10,10,5,4,3,3,2,2,3,2,2,2,3,3,3,2,2,3,3,3,2,3,2,1,2,5,2,2,1,3,3,3,2,3,2,2,2,2,2,3,2,1,10,10,10,10,10,10,10,10,0.2719081477730628,0.4809822058157969,0.9183673469387762,0.9200000000000005
10,10,5,4,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,3,3,3,2,1,2,5,1,1,2,3,2,3,3,3,2,2,2,2,2,2,3,3,3,2,9,10,10,10,10,10,0.2649447303028475,0.4672655578418893,0.9183673469387762,0.9600000000000005
10,10,5,4,3,3,1,2,2,3,3,1,3,3,3,1,3,3,3,3,3,2,2,3,3,5,2,3,2,3,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6056662787713726,0.6217706349891047,0.9183673469387762,0.7200000000000003
10,9,4,5,4,3,1,3,2,3,3,2,3,3,2,2,3,3,3,3,1,1,1,6,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9465801099255284,0.7603392457084344,0.9591836734693885,0.5600000000000002
10,9,5,4,3,3,2,2,2,3,3,2,3,3,3,2,3,3,3,3,2,1,2,1,5,5,6,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.759012096423514,0.6807670256203204,0.9183673469387762,0.6600000000000003
10,9,5,4,4,3,1,3,3,1,3,1,3,3,3,2,3,3,3,2,3,2,1,1,5,5,2,2,2,2,3,2,3,2,1,1,9,9,10,10,10,10,10,10,10,10,10,10,10,10,0.4470014857185709,0.5607845870650714,0.9183673469387762,0.8000000000000004
10,10,5,4,3,3,2,3,2,2,3,2,3,3,3,2,3,2,2,2,2,2,2,1,3,6,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8565087751392628,0.7218900138565529,0.9387755102040823,0.6000000000000002
