0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
9,7,6,6,2,2,2,2,2,3,2,3,3,3,1,2,3,3,3,2,2,2,3,2,2,3,1,1,3,1,1,1,1,1,3,1,1,1,3,1,2,1,0,9,10,10,10,10,10,10,0.20936695365161218,0.42039244095601475,0.9591836734693885,0.9600000000000005
10,7,6,1,2,2,2,2,2,2,1,3,2,2,1,2,2,3,2,3,2,2,2,3,2,3,2,2,1,2,2,1,1,2,3,1,1,1,1,1,2,2,1,0,1,2,9,9,10,10,0.15905706859966742,0.3501767691808789,0.9387755102040823,1.0000000000000004
9,7,6,6,4,3,2,2,2,3,2,3,3,2,2,2,3,3,2,1,3,3,2,2,2,3,1,1,1,1,3,1,1,6,7,9,10,10,9,10,10,10,9,10,9,10,10,9,10,10,0.4991350435001328,0.568295988400925,0.9795918367346946,0.7800000000000004
9,7,7,1,2,2,3,2,1,2,2,3,3,3,2,1,2,3,3,2,2,2,2,1,2,3,3,2,2,2,2,2,1,3,3,1,1,2,2,2,2,2,1,3,4,3,10,9,10,10,0.17759566037057228,0.3822880243210954,0.9591836734693885,1.0000000000000004
9,7,6,2,2,2,3,2,2,2,1,3,2,2,1,1,2,3,3,2,2,2,2,1,3,3,3,2,2,2,2,2,1,3,2,1,1,1,2,1,1,0,1,0,0,0,10,10,10,10,0.15940730697800762,0.3496782148654353,0.9591836734693885,1.0000000000000004
10,6,5,5,2,2,2,3,2,3,3,2,2,2,3,2,3,3,3,3,2,1,2,2,2,3,2,1,2,1,2,1,3,1,2,2,5,1,2,2,2,2,2,3,1,5,10,10,10,10,0.1895345139289475,0.40012870364192604,0.8775510204081639,1.0000000000000004
10,7,7,6,3,3,2,1,2,2,3,3,3,3,2,2,3,3,5,2,3,2,2,3,0,3,3,3,2,2,2,2,3,2,2,5,1,1,2,1,4,3,2,3,5,3,10,9,10,10,0.2367882090554883,0.44154233712627816,0.755102040816327,1.0000000000000004
9,7,2,2,2,1,1,2,1,2,3,2,2,3,1,1,2,3,2,2,2,1,2,1,2,3,1,1,1,1,2,1,0,1,2,1,3,1,0,1,2,1,1,1,1,0,9,10,10,10,0.13759389841150851,0.3042926273716902,0.9591836734693885,1.0000000000000004
9,6,5,2,2,2,2,2,2,2,1,3,2,3,0,1,3,2,3,2,2,2,1,1,1,0,3,1,3,1,2,1,0,1,2,1,1,1,1,1,2,1,1,1,0,0,6,10,10,10,0.13962818040520003,0.31018073114421757,0.8775510204081639,1.0000000000000004
9,10,5,4,4,3,1,2,1,2,3,3,2,2,2,2,3,3,3,2,2,1,2,3,1,3,3,1,2,2,3,2,2,1,2,1,1,2,1,2,2,2,2,6,7,10,9,10,10,10,0.20817980928930838,0.4213278197994072,0.9387755102040823,0.9800000000000005
10,7,6,5,4,3,3,2,3,3,3,3,3,2,1,3,2,3,3,2,2,3,2,3,2,3,2,6,1,1,2,5,2,2,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5290403935311879,0.5900334265512247,0.8775510204081639,0.7800000000000004
9,7,6,5,4,3,3,2,3,3,2,3,3,3,1,3,3,2,3,3,2,3,2,2,2,3,1,1,1,1,0,0,1,3,4,5,4,4,6,10,10,10,10,10,10,10,10,10,10,10,0.3793080633491188,0.5248173803504514,0.9795918367346946,0.8400000000000004
