0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
9,7,6,1,2,3,3,2,3,1,2,2,3,2,1,2,2,2,2,2,2,2,2,3,1,1,2,2,2,1,1,1,2,1,1,1,2,1,3,1,3,1,0,0,5,6,6,7,9,10,0.1577960995007273,0.34527796744124983,0.9591836734693885,1.0000000000000004
9,7,6,1,1,2,3,2,3,1,2,2,1,3,3,2,1,1,2,2,2,3,2,2,1,0,1,2,2,1,1,1,1,3,1,1,1,0,0,1,3,1,0,1,5,5,9,7,9,10,0.14936631416408344,0.327812037895436,0.9387755102040823,1.0000000000000004
9,7,6,4,1,2,2,3,3,2,3,2,2,2,2,5,2,1,3,2,3,3,3,1,2,2,1,2,3,2,1,2,2,2,1,3,2,1,2,1,3,1,3,4,6,5,9,9,10,10,0.1913978506743151,0.40182795727597126,0.9183673469387762,1.0000000000000004
9,7,6,3,1,2,3,3,3,2,3,2,2,2,1,2,2,3,2,3,2,3,2,1,3,3,2,2,3,1,2,1,2,2,1,1,2,2,3,1,2,1,1,1,1,2,8,8,9,10,0.1698441264319306,0.36703732168748804,0.9591836734693885,1.0000000000000004
9,7,6,5,1,2,3,3,3,1,3,2,3,2,2,3,2,1,2,3,3,3,2,1,2,3,1,2,3,2,2,2,2,1,1,1,1,2,3,3,2,1,0,1,2,10,10,10,10,10,0.18789668874519302,0.3971183775294185,0.9591836734693885,1.0000000000000004
9,7,9,1,2,3,3,2,3,1,2,3,3,3,2,2,2,3,3,3,3,3,2,1,2,1,1,3,3,2,2,2,1,2,2,1,1,2,2,1,3,1,8,4,10,10,10,10,10,10,0.2190496074431459,0.43356432530257555,0.9183673469387762,0.9600000000000005
9,7,6,6,4,1,3,2,3,1,2,2,3,3,2,2,3,1,2,2,3,3,2,1,3,3,2,2,3,1,2,1,2,3,1,0,3,2,1,5,5,1,0,1,1,10,9,10,10,10,0.1997399844866867,0.41040222045332886,0.89795918367347,1.0000000000000004
9,1,1,3,1,3,3,2,3,2,2,3,2,2,2,2,2,1,2,3,2,3,2,1,0,1,1,2,2,2,2,2,1,1,2,1,2,3,2,2,2,1,2,1,2,2,10,9,9,10,0.14676616577458548,0.31702065178352096,0.9591836734693885,1.0000000000000004
9,7,6,2,2,3,3,2,3,1,2,2,3,3,3,2,2,3,2,3,3,3,2,2,2,1,1,2,2,1,2,2,2,3,2,1,2,2,3,1,2,1,0,1,3,4,10,9,10,10,0.17866933500875962,0.38322860127525826,0.9591836734693885,1.0000000000000004
9,7,6,6,4,3,3,2,2,1,3,2,3,3,2,3,3,2,3,3,3,3,2,1,2,2,2,2,2,2,2,2,1,1,3,4,3,2,3,4,6,10,10,10,10,10,10,10,10,10,0.3132517406097658,0.4997263381028069,0.9795918367346946,0.8800000000000004
