0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
10,5,5,3,3,3,2,2,1,3,2,2,2,3,1,1,3,3,2,0,1,2,2,1,3,2,3,2,2,1,1,0,1,2,1,1,1,1,0,1,0,1,0,1,1,5,8,9,10,10,0.14970164681298886,0.3306390644144187,0.89795918367347,1.0000000000000004
10,9,5,4,3,2,2,2,2,3,3,3,1,2,2,2,3,2,2,2,2,3,2,2,2,1,2,1,2,2,3,3,2,2,2,2,1,1,3,2,4,3,1,6,7,9,9,10,10,10,0.20913404519868842,0.423589541743256,0.9387755102040823,0.9600000000000005
10,5,4,3,3,2,2,2,1,2,2,2,2,3,1,1,3,3,2,3,1,2,2,2,2,1,2,2,1,1,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,1,8,9,10,9,0.13848917546449113,0.306046249272271,0.9591836734693885,1.0000000000000004
10,6,5,3,3,3,2,2,2,2,2,3,3,2,1,2,3,3,3,2,1,3,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,1,3,1,0,0,1,3,1,2,10,10,10,10,0.1699603646170424,0.3702121341759454,0.9387755102040823,1.0000000000000004
10,9,5,3,3,3,2,2,2,3,3,3,2,3,2,2,3,3,2,2,2,3,2,2,3,1,3,3,3,3,2,3,2,2,2,2,2,3,3,2,1,3,4,5,10,9,9,10,10,10,0.23525815443631673,0.45303906410741823,0.9387755102040823,0.9600000000000005
5,6,5,4,1,2,2,3,1,3,2,2,1,1,1,1,2,3,2,1,1,1,2,1,2,2,2,2,1,0,1,0,1,3,1,1,1,1,0,1,0,0,1,1,1,1,7,9,10,10,0.12962109596109989,0.28338965397831745,0.9591836734693885,1.0000000000000004
5,4,4,4,3,2,2,3,2,2,3,2,3,1,2,1,3,3,1,0,1,1,2,3,2,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,0,0,0,1,1,7,9,10,10,0.1353305986040644,0.2960873865125462,0.9795918367346946,1.0000000000000004
5,5,5,4,3,2,2,3,2,3,3,3,2,2,3,2,3,3,1,1,2,1,2,2,2,2,3,3,1,3,2,3,1,2,1,0,1,1,3,2,1,3,1,1,1,2,9,9,10,10,0.1630388817276695,0.3523363033662902,0.9795918367346946,1.0000000000000004
10,9,6,4,3,2,2,3,3,3,2,3,3,3,2,2,2,3,4,3,2,3,3,2,3,2,1,1,1,1,1,2,3,4,5,9,9,10,9,10,10,10,10,10,10,10,10,10,10,10,0.5042826265957069,0.5801167979806339,0.9591836734693885,0.7800000000000004
10,10,4,4,3,2,2,3,2,2,3,3,2,2,2,3,3,3,1,1,3,1,2,1,2,2,2,3,1,3,1,0,1,2,1,0,1,2,2,1,2,2,1,1,6,7,9,10,10,10,0.18621599117452278,0.3899756538449129,0.9591836734693885,1.0000000000000004
10,9,6,4,3,2,2,3,2,3,2,3,3,3,3,3,2,3,1,3,2,2,1,3,3,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.834111780959858,0.7127149265056199,0.9591836734693885,0.6200000000000002
9,5,2,3,1,2,2,2,1,2,1,1,2,3,1,1,3,3,2,0,1,1,2,1,2,1,1,1,1,0,0,1,1,2,1,0,1,1,0,1,0,0,1,0,0,1,8,7,10,10,0.11982030865557708,0.2603569446135586,0.89795918367347,1.0000000000000004
10,9,5,6,2,2,2,3,2,2,3,3,3,2,2,2,3,3,3,2,2,3,2,3,2,0,7,2,5,3,3,3,3,3,1,2,2,2,3,1,1,2,5,4,2,1,10,10,10,10,0.24014556113798227,0.4437575711193786,0.7959183673469393,1.0000000000000004
10,6,6,4,3,3,2,2,3,3,3,3,2,2,1,3,2,2,2,3,1,3,3,3,2,2,3,1,3,2,3,2,1,2,2,2,2,2,2,2,2,2,3,1,9,10,10,10,10,10,0.21178497490695303,0.4289955379069871,0.9591836734693885,0.9600000000000005
10,9,7,4,3,3,2,2,2,3,2,3,3,3,2,2,3,3,2,2,2,3,2,2,2,2,3,2,1,2,3,3,1,2,3,2,1,2,3,2,2,2,1,1,7,9,9,10,10,10,0.22694183357123146,0.4367457206426485,0.9591836734693885,0.9800000000000005
10,9,6,4,3,3,2,2,2,2,2,3,3,4,3,2,2,3,3,2,2,3,1,3,1,1,3,2,5,5,4,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6568705843508383,0.6406927418516511,0.9387755102040823,0.7000000000000003
10,9,6,4,3,3,2,3,3,2,3,3,3,3,2,3,2,2,3,2,3,3,3,3,2,3,2,2,2,2,2,3,3,3,2,2,3,3,3,4,6,10,10,10,10,10,10,10,10,10,0.3529617840618446,0.5209762856960773,0.9591836734693885,0.8800000000000004
10,9,5,4,3,2,2,2,3,3,2,3,3,3,2,2,3,3,2,2,3,3,3,3,1,3,3,3,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7795024168366215,0.6904072305805136,0.9387755102040823,0.6400000000000002
10,9,10,3,3,2,2,1,3,3,3,3,3,2,3,2,3,3,1,2,3,1,2,2,2,2,3,2,1,2,2,3,2,3,2,1,2,3,3,1,2,3,3,2,3,10,10,10,10,10,0.24116478498865845,0.4421361692534056,0.9591836734693885,0.9800000000000005
10,9,5,4,3,2,2,3,3,3,2,2,3,3,3,2,2,3,2,2,3,3,2,1,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8590064878897797,0.722665445975168,0.9591836734693885,0.6000000000000002
10,9,5,4,3,3,3,3,2,2,3,3,3,2,3,2,2,3,3,2,1,2,1,6,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9472418938019901,0.7606166585486345,0.9591836734693885,0.5600000000000002
4,5,4,3,0,1,2,2,2,2,3,2,1,2,1,1,3,3,2,1,1,1,2,2,2,1,1,0,1,1,0,1,0,1,1,1,2,1,0,1,0,0,0,1,0,0,7,10,10,10,0.11899104185121717,0.2539831550077187,0.9387755102040823,1.0000000000000004
