0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,10-p utility,10-p reliability
10,8,7,7,0,4,1,3,1,7,0,7,1,2,6,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,8,8,9,10,10,10,9,9,10,9,8,10,10,10,9,10,9,8,10,9,8,10,9,10,10,8,10,10,8,8,9,10,10,7,10,7,1.0492399914974233,0.18080808080808083
10,9,7,6,1,5,1,3,2,4,2,3,0,6,3,2,3,3,3,1,5,0,2,2,2,2,1,5,2,2,3,2,2,6,0,2,6,2,1,1,5,6,2,5,3,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,9,10,9,9,9,10,10,10,10,10,10,10,7,10,9,10,9,10,9,9,10,10,8,10,9,8,7,9,9,10,7,7,7,0.6604330921349099,0.4828282828282831
10,9,7,7,0,5,1,2,2,4,1,3,0,6,3,2,2,3,3,1,2,3,5,5,3,1,1,5,0,2,0,5,2,6,0,3,2,2,1,2,5,5,3,3,5,3,5,4,5,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,8,10,10,10,9,9,9,10,10,10,10,10,10,10,8,10,9,10,9,10,10,9,10,9,9,10,9,8,7,9,10,9,7,7,7,0.6333360127282827,0.5131313131313133
10,8,7,7,1,4,1,3,1,7,0,4,0,2,6,5,5,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,9,10,8,8,9,10,10,10,9,9,10,9,8,10,10,10,9,10,9,7,10,9,8,10,9,10,10,8,10,10,8,8,9,10,10,7,10,7,1.0140600648259792,0.20101010101010106
10,9,7,7,1,4,1,3,2,5,0,4,3,5,1,2,2,4,2,3,2,0,3,5,3,10,5,10,10,10,10,10,9,10,8,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,9,10,10,10,9,9,10,9,9,10,10,10,9,10,9,9,10,9,9,9,9,10,8,9,10,9,9,7,9,10,10,7,8,7,0.870754820644274,0.290909090909091
10,9,8,6,0,5,2,3,1,4,1,3,0,5,4,1,2,3,3,1,5,0,5,2,4,1,1,5,3,2,3,2,2,6,0,2,5,3,1,1,5,6,2,2,2,2,5,0,4,3,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,10,10,10,10,9,9,10,10,10,10,10,10,9,8,10,9,10,9,10,10,9,10,9,8,10,9,9,7,9,9,10,7,7,7,0.6213821316984832,0.5303030303030305
10,8,7,7,0,4,1,3,1,7,7,0,1,5,1,10,5,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,8,9,10,10,10,9,9,10,9,8,10,10,10,9,10,9,8,10,9,8,9,9,10,10,9,10,10,8,9,9,10,10,7,10,6,1.0328884397718534,0.19090909090909094
10,8,7,7,0,4,1,3,0,7,0,7,10,3,9,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,8,9,10,10,10,9,9,10,9,8,10,10,10,9,10,9,8,10,9,8,9,9,10,10,9,10,10,8,8,9,10,9,7,10,7,1.0856789054055456,0.1606060606060606
10,9,7,7,1,4,1,3,1,6,0,0,5,5,0,6,3,0,2,1,6,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,8,10,10,10,10,9,9,10,9,9,10,10,10,9,10,9,9,10,9,8,9,9,10,9,8,10,10,8,8,9,10,10,7,10,7,0.944882118961174,0.2414141414141415
10,8,7,7,1,4,1,3,0,7,0,6,10,10,9,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,8,8,9,10,10,10,9,8,10,9,8,10,10,10,9,10,9,8,10,9,8,9,9,10,9,8,10,10,8,8,9,10,10,7,10,7,1.1045315191012468,0.1505050505050505
