0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
5,5,6,6,5,5,5,4,5,6,10,6,5,7,6,6,10,6,5,5,6,4,6,6,6,4,6,5,5,5,7,6,4,6,5,9,6,5,9,5,5,5,4,6,5,5,6,7,6,5,6,5,4,5,6,6,5,5,5,5,6,4,6,6,6,5,9,5,5,7,6,6,6,5,6,5,6,9,5,4,4,4,7,6,6,5,6,6,7,7,6,6,6,7,7,4,6,9,5,5,-6.512882111470267,-10.181222629776881
5,6,6,6,5,5,5,5,5,6,6,7,5,7,5,6,10,7,5,5,5,4,6,5,6,4,6,5,4,5,5,6,4,7,5,9,6,5,9,4,5,5,5,6,6,4,9,7,9,5,6,5,4,5,6,5,5,5,7,5,6,5,6,5,7,5,6,5,4,7,6,7,6,5,6,5,6,9,4,4,4,7,7,6,6,5,6,6,7,7,9,6,6,7,6,4,6,9,5,5,-5.825075335006064,-10.254598082593176
5,9,7,5,5,5,4,6,5,6,9,6,6,6,5,9,10,7,10,5,5,4,5,6,6,6,7,10,4,5,6,5,7,7,6,6,7,6,6,6,6,5,6,6,10,4,7,4,8,5,6,6,4,5,7,6,6,5,5,5,9,4,6,5,6,5,6,5,5,7,6,5,9,6,4,4,5,9,5,7,4,4,7,6,5,7,6,6,6,7,6,6,5,6,7,4,7,7,5,7,-3.0647406652042157,-10.336654216485599
10,10,7,6,6,5,6,7,5,9,9,6,6,6,6,9,10,7,10,5,5,5,9,5,6,6,5,4,6,10,9,6,5,6,5,10,6,9,8,5,5,5,6,6,5,5,6,7,8,5,6,5,7,5,10,6,6,10,5,5,6,5,6,5,6,7,6,5,5,6,7,6,6,6,4,6,6,8,5,7,6,7,7,6,5,6,6,6,7,7,7,9,5,6,7,5,7,9,6,7,-2.2675737786331465,-10.585817370255052
10,10,8,6,6,5,6,6,5,9,10,6,6,6,6,6,9,7,10,5,5,7,9,5,6,6,6,4,6,5,9,6,5,6,5,5,6,10,9,6,5,5,6,6,5,5,6,7,8,5,6,5,7,5,10,6,6,10,5,6,6,5,6,5,6,6,6,5,5,6,7,6,6,6,4,5,6,8,4,7,6,7,6,6,5,7,6,6,7,7,6,9,5,6,7,5,7,9,9,7,-1.9229299135467839,-10.890049144792675
10,10,8,6,6,5,6,6,5,9,9,6,6,6,6,6,5,7,10,5,5,7,9,5,6,6,6,4,6,5,9,6,5,6,5,10,6,10,9,6,5,5,6,6,5,5,6,7,8,5,6,6,7,5,10,6,6,10,5,6,6,5,6,5,6,6,6,5,5,6,7,6,6,6,4,5,6,8,4,7,6,7,6,6,5,7,6,6,7,7,6,9,5,6,7,5,7,9,9,7,-1.94085870492744,-10.770687295903054
10,10,8,6,6,5,6,6,5,9,9,6,6,6,7,6,9,7,10,5,5,7,9,5,6,6,6,4,6,5,9,6,5,6,5,5,6,10,8,6,5,5,6,6,5,5,6,7,8,5,6,6,7,10,10,6,6,10,5,6,6,5,6,5,6,6,6,5,5,6,7,6,6,6,7,5,6,8,4,7,6,7,6,6,5,7,6,6,7,7,6,9,5,6,7,5,7,9,10,7,-2.0624281228164945,-10.611890938149307
10,10,8,6,6,5,6,6,5,9,9,6,6,6,7,6,10,7,10,5,5,7,9,5,6,6,6,4,6,5,9,6,5,6,5,5,6,10,8,6,5,5,6,6,5,5,6,7,8,5,6,6,7,5,10,6,6,10,5,6,6,5,6,5,6,6,6,5,5,6,7,6,6,6,4,5,6,8,4,7,6,7,6,6,5,7,6,6,7,7,6,9,5,6,7,5,6,8,9,7,-1.7894846050259905,-11.025465233323617
10,10,7,6,6,5,6,6,5,9,9,6,6,6,6,6,9,7,10,5,5,4,9,5,6,6,6,4,6,10,9,6,5,6,5,10,6,10,8,5,5,5,6,6,5,5,6,7,8,5,6,5,7,10,10,6,6,10,5,6,6,5,6,5,6,6,6,5,5,6,7,6,6,6,7,5,6,8,4,7,6,7,6,6,5,6,6,6,7,7,7,9,5,6,7,5,7,9,10,7,-1.8075789172984609,-10.960405333997045
10,10,8,6,6,5,6,6,5,9,10,6,6,6,6,6,10,7,10,5,5,7,9,5,6,6,6,4,6,5,9,6,5,6,5,10,6,10,9,6,5,5,6,6,5,5,6,7,8,5,6,6,7,5,10,6,6,10,5,6,6,5,6,5,6,6,6,5,5,6,7,6,6,6,4,5,6,8,4,7,6,7,6,6,5,7,6,6,7,7,6,9,5,6,7,5,7,9,9,7,-1.7012726292416693,-11.167304299184986
