0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
5,1,9,5,5,6,5,5,10,7,5,6,5,5,8,6,6,5,8,7,8,5,5,5,5,4,5,6,4,6,6,10,6,6,5,4,5,6,7,5,6,6,5,5,6,6,6,6,7,6,4,4,6,5,6,9,9,9,5,9,7,10,5,10,6,7,5,6,6,6,6,5,6,6,6,5,5,5,5,9,5,9,5,6,6,6,6,7,5,7,5,9,5,5,5,6,5,5,9,9,-4.83117980873443,-10.25916038291232
4,8,6,5,6,9,5,5,5,6,5,6,4,5,7,5,6,5,10,6,7,5,10,7,6,7,5,5,7,7,7,5,7,9,4,5,5,7,6,5,6,5,6,5,6,6,7,6,6,7,7,5,6,5,6,9,9,5,7,8,4,5,5,6,5,5,4,6,6,6,6,5,6,6,6,5,5,2,5,6,5,10,5,6,9,7,5,7,5,4,5,9,7,4,5,5,5,5,6,5,-4.144896676214695,-10.357885555145021
5,10,9,9,5,6,5,4,5,7,5,6,5,5,6,4,6,5,6,6,8,5,5,6,7,7,5,7,4,6,7,9,6,6,5,4,5,6,7,5,6,6,5,6,6,6,6,6,6,6,5,5,7,5,6,9,9,8,4,6,7,4,5,5,6,7,5,6,6,5,6,5,6,5,5,5,5,5,5,9,6,6,5,6,6,6,9,7,5,7,5,8,7,5,5,6,5,5,6,5,-2.9706733204517155,-10.471422708214503
10,10,7,6,5,6,5,7,5,6,5,6,5,5,9,7,6,5,6,6,7,5,5,6,7,6,5,7,7,7,7,9,7,9,6,4,6,6,8,5,6,6,4,6,7,6,9,6,6,6,5,5,7,5,6,6,9,7,7,6,7,7,5,5,6,7,5,6,6,5,6,6,6,5,5,6,5,5,5,6,6,5,5,7,6,6,10,6,5,7,5,8,7,5,5,6,10,5,6,5,-1.8046917010949455,-11.258018227267382
10,10,7,9,5,6,5,7,5,6,5,6,5,5,6,4,6,5,6,6,7,5,6,5,7,6,5,7,6,6,7,10,7,9,5,4,6,6,7,5,6,6,5,6,6,6,8,6,6,6,5,5,7,5,6,6,9,7,4,6,7,4,5,6,6,6,5,6,6,5,6,6,6,5,5,6,5,5,5,9,6,5,5,7,6,6,10,6,4,7,5,8,7,5,5,6,9,5,6,5,-1.8332100056734486,-11.11303010771865
10,10,7,9,5,6,5,7,5,6,5,6,5,5,6,4,6,5,6,6,7,5,6,6,7,6,5,7,7,6,7,9,7,9,5,4,6,6,7,5,6,6,6,6,6,6,9,6,6,6,5,5,7,5,6,6,9,7,5,6,7,4,5,6,6,7,5,6,6,5,6,6,6,5,5,6,5,5,5,6,6,5,5,7,6,6,10,6,5,7,5,8,7,5,5,6,10,5,6,5,-1.846125866913421,-10.956777699205695
10,10,7,6,5,6,5,7,5,6,5,6,5,5,6,4,6,5,6,6,7,5,6,6,7,6,5,7,7,7,7,9,7,9,6,4,6,6,7,5,6,6,6,6,6,6,9,6,6,6,5,5,7,5,6,6,9,7,7,6,7,4,5,5,6,7,5,6,6,5,6,6,6,5,5,6,5,5,5,6,6,5,5,7,6,6,10,6,5,7,5,8,7,5,5,6,10,5,6,5,-1.818585349262713,-11.191838480492468
10,10,7,10,5,6,5,7,5,6,5,6,5,5,6,4,6,5,6,6,7,5,6,6,7,6,5,7,7,6,7,9,7,9,5,4,6,6,7,5,6,6,6,6,6,6,9,6,6,6,5,5,7,5,6,6,9,7,4,6,7,4,5,6,6,7,5,6,6,5,6,6,6,5,5,6,5,5,5,6,7,5,5,7,5,6,10,6,5,7,5,8,7,5,5,6,10,5,6,5,-1.982281787332799,-10.693596894965626
10,10,7,9,5,7,5,7,5,6,5,6,5,5,6,4,6,5,6,6,7,5,6,6,7,6,5,7,7,6,7,9,7,9,5,4,6,6,8,5,6,6,4,6,6,6,9,9,6,6,5,5,7,5,6,6,9,7,7,6,7,4,5,6,6,7,5,6,6,5,6,6,6,5,5,6,5,5,5,6,6,5,5,7,6,6,10,6,5,7,5,8,7,5,10,6,10,5,6,5,-1.9433082508485864,-10.78256135241866
10,10,7,9,5,6,5,7,5,6,5,6,5,5,6,7,6,5,6,6,7,5,6,6,7,6,5,7,7,6,7,9,7,9,6,4,5,6,8,5,6,6,7,6,6,6,9,6,6,6,5,5,7,5,6,6,9,7,7,6,7,7,5,6,6,7,5,6,6,5,6,5,6,5,5,6,5,5,5,6,6,5,5,7,6,6,10,6,5,7,5,8,7,5,5,7,10,5,6,5,-1.7964896067938385,-11.273906291664307
