0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
10,10,7,5,7,6,6,7,5,5,6,6,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,6,4,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,4,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,5,7,7,5,6,5,6,7,5,5,9,10,8,7,6,5,5,5,5,6,6,7,9,-2.1085806725394067,-10.62534971510746
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,4,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-2.2078975740258184,-10.584869926685322
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,7,6,4,5,5,6,7,7,10,7,6,5,5,7,5,6,4,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,5,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-2.025213020472349,-10.694680605725823
5,6,7,5,7,6,5,7,5,5,6,7,5,6,7,7,6,7,5,6,6,4,5,6,6,7,6,3,5,5,6,7,7,5,4,5,6,5,8,5,5,4,6,5,6,6,9,5,6,5,6,5,5,6,4,5,5,6,5,7,6,10,4,7,5,5,7,6,4,9,6,5,5,5,5,7,9,5,7,4,6,6,5,6,7,5,4,6,5,7,7,6,5,5,4,5,7,6,7,9,-4.451280281198054,-10.362259505286005
5,6,7,5,7,6,5,4,5,5,6,7,5,6,4,7,6,7,6,6,5,4,5,5,6,7,6,3,5,5,7,7,7,5,4,6,6,5,7,6,5,4,6,5,4,5,9,5,6,5,6,4,5,6,4,5,6,6,5,7,7,10,4,7,5,5,7,5,4,8,6,5,4,5,5,7,9,5,6,7,6,7,4,7,7,10,4,6,6,7,7,6,5,10,4,5,7,5,7,6,-4.660450879572184,-10.273819069982501
5,6,7,5,7,6,5,4,5,5,6,7,5,6,4,7,6,7,6,6,5,4,5,5,6,7,6,3,5,5,7,7,7,5,4,6,6,5,7,6,5,4,6,5,4,5,9,5,6,5,6,4,5,6,4,5,6,6,5,7,7,10,4,7,5,5,7,5,4,8,6,5,4,5,5,7,9,5,6,4,6,7,4,7,7,5,4,7,6,7,7,6,5,10,4,5,7,5,7,6,-4.835583707315962,-10.256916600043535
5,9,7,5,7,6,6,7,5,5,6,7,4,6,6,8,6,6,5,6,6,4,5,6,5,7,6,4,5,5,5,7,7,10,7,6,6,5,6,5,5,4,6,5,6,6,8,5,9,5,6,5,5,6,7,5,5,6,5,4,6,10,4,6,5,5,7,6,6,9,6,6,5,5,5,4,9,4,7,4,6,6,5,6,7,5,4,9,10,7,7,6,5,5,5,5,6,6,7,6,-3.5175417696721043,-10.403413211645315
10,10,7,5,7,6,6,7,5,5,6,6,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,6,4,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,5,7,7,5,6,5,6,7,5,5,9,10,8,7,6,5,5,5,5,6,6,7,9,-1.936938579929153,-10.764508170702284
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,9,5,5,7,5,6,6,6,6,6,5,5,7,9,4,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.9117888696643253,-10.947089901850639
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,9,5,5,7,9,4,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.736420385980741,-11.515350777439687
10,10,7,5,7,6,6,7,5,5,6,6,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,6,4,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,4,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,5,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.9053569632652076,-10.971859179637748
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,4,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,4,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.7791345187051233,-11.482789174038476
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,9,5,5,7,9,4,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.8088211172115616,-11.194680511465494
10,10,7,5,7,6,6,7,5,5,6,6,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,6,4,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,9,5,5,7,9,5,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.8643294303138322,-11.135115518168094
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,6,9,4,7,7,5,6,5,6,7,5,5,9,10,4,7,6,5,5,5,5,6,6,7,9,-1.8158295314680593,-11.156371723228172
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,8,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,6,6,6,6,6,5,5,7,9,4,7,7,5,6,5,6,7,5,5,9,10,7,7,6,5,5,5,5,7,6,7,9,-2.3595947902317005,-10.460347262033487
10,10,7,5,7,6,6,7,5,5,6,7,5,6,6,7,6,7,5,6,6,4,5,7,6,8,6,4,6,5,6,7,7,10,7,6,5,5,7,5,5,7,6,5,6,6,9,5,6,5,6,6,5,6,7,5,5,6,6,7,6,10,4,6,5,5,7,5,9,6,6,6,9,5,5,7,9,4,7,7,5,6,5,6,7,4,5,9,10,7,7,6,5,5,5,5,6,6,7,9,-1.871580696679625,-11.036197094698515
