0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
10,9,9,7,5,7,6,6,4,8,5,6,6,5,5,6,7,7,7,5,5,6,8,5,6,7,6,6,6,7,5,7,6,9,9,5,5,5,6,5,6,6,6,7,7,9,9,5,6,6,9,5,5,6,9,5,4,7,7,6,6,5,7,5,5,6,6,5,6,6,6,7,6,5,6,7,5,5,6,6,6,5,6,7,7,6,6,5,7,7,5,7,7,7,5,9,5,7,5,6,-1.7725453414776777,-11.397627126674127
10,9,9,7,5,7,6,6,4,8,5,6,6,5,5,6,7,7,6,5,5,6,8,5,6,7,6,6,6,7,5,7,6,9,9,5,5,5,6,5,6,6,6,7,7,9,9,5,6,6,9,5,5,6,9,5,4,7,7,6,6,5,7,5,5,6,6,5,6,6,6,7,6,5,6,7,5,5,6,6,6,5,6,6,7,6,6,5,6,7,5,7,7,7,5,9,5,7,5,6,-2.0748483762338417,-10.705671944959692
10,9,9,7,5,7,6,6,4,8,5,6,6,5,5,6,7,7,7,5,5,6,8,5,6,6,6,6,6,7,5,7,6,9,9,5,5,5,6,5,6,6,6,7,7,9,9,5,6,6,9,5,5,6,9,5,4,7,7,6,6,5,7,5,5,6,6,5,6,6,6,7,6,5,6,7,5,5,6,6,6,5,6,7,7,6,6,5,6,7,5,7,7,7,5,9,5,7,5,6,-1.901604051417874,-10.900827434237494
10,9,9,7,5,7,6,6,4,8,5,6,6,5,5,6,7,7,7,5,5,6,8,5,6,7,6,6,6,7,5,7,6,9,9,5,5,5,6,5,6,6,6,7,7,9,9,5,6,6,9,5,5,6,9,5,4,7,7,6,6,5,7,5,5,6,6,5,6,6,6,7,6,5,9,7,5,5,6,6,6,5,6,7,7,6,6,5,7,7,5,7,7,7,5,9,5,7,5,6,-2.0550070552739745,-10.797235113565016
5,6,4,4,5,7,5,6,4,6,5,5,6,7,6,6,5,6,5,5,5,5,9,4,7,6,5,5,5,7,6,6,5,5,9,5,5,6,4,5,6,5,6,7,6,9,6,4,5,6,5,10,5,6,5,5,6,5,6,6,6,4,7,5,5,7,6,4,6,5,8,7,6,5,9,7,10,5,6,9,6,5,5,6,3,6,7,5,6,1,5,5,6,5,5,5,5,4,5,5,-7.56405314641001,-10.336440413356385
5,6,6,4,5,7,5,6,4,9,5,5,6,7,6,6,6,6,6,5,5,5,9,5,6,7,6,5,6,7,5,6,5,9,9,5,5,6,6,5,6,6,6,7,7,9,9,5,5,6,9,5,5,6,10,5,5,6,6,6,6,4,7,5,5,6,6,5,6,5,6,7,6,5,9,7,10,5,6,9,6,5,6,6,3,6,6,5,6,7,5,5,7,5,5,10,5,4,5,5,-5.826055003013514,-10.347156615088359
8,6,9,7,5,9,7,6,5,8,5,5,5,5,6,6,5,6,5,5,5,6,7,7,4,10,6,5,5,7,5,7,5,6,9,5,6,6,5,5,6,5,7,7,7,6,8,5,5,6,9,6,5,7,5,6,5,6,6,6,6,7,7,5,5,5,6,5,7,6,7,6,5,5,6,7,5,10,7,8,6,5,6,6,6,6,7,5,6,4,5,4,6,5,5,6,5,5,7,6,-3.1251204310853957,-10.421131391900289
5,6,6,7,5,7,6,6,4,9,5,5,6,7,6,6,6,6,6,5,5,6,9,5,6,7,6,6,6,7,5,6,5,9,9,5,5,5,6,5,6,6,6,7,7,9,9,5,5,7,9,5,5,6,10,5,4,7,7,6,6,4,7,5,5,6,6,5,6,5,6,7,9,5,9,7,5,5,6,9,6,5,6,7,4,6,6,5,6,7,5,6,7,6,5,9,5,7,5,6,-4.354593655919035,-10.350348782230027
9,9,9,7,5,7,5,5,5,8,5,5,6,6,6,6,7,4,6,6,5,6,8,6,7,5,6,6,5,7,5,7,6,9,9,5,5,5,5,5,6,6,7,7,6,6,7,5,5,6,9,6,4,7,6,6,5,7,7,6,6,7,7,5,5,10,6,5,7,6,7,6,5,5,6,7,5,6,6,9,6,5,6,7,6,6,7,5,6,7,5,4,7,6,5,6,5,7,4,6,-2.4204352796430038,-10.556293414747831
10,9,9,7,5,7,6,6,4,8,5,5,6,5,6,6,7,7,6,5,5,6,8,7,7,5,6,5,6,7,5,7,6,9,9,5,5,5,6,5,6,5,6,7,7,9,9,5,6,6,9,5,5,6,9,5,5,6,7,6,6,5,7,5,5,5,6,5,6,6,7,7,5,5,6,7,5,5,6,6,6,5,6,6,7,6,6,5,6,7,5,7,7,7,5,9,5,7,5,6,-2.2661457644393668,-10.598708761189526
