0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
7,6,7,9,6,6,6,8,5,6,6,5,6,5,6,4,6,6,8,5,6,6,7,7,6,5,5,4,9,6,5,7,5,7,5,4,6,5,5,7,5,6,7,4,4,5,6,9,5,6,7,5,5,4,6,9,7,6,6,5,7,6,5,6,7,5,4,5,7,5,5,5,5,7,5,6,9,5,9,4,5,6,5,8,5,5,5,4,10,6,6,5,6,7,5,4,7,5,5,7,-4.236946344265176,-10.397691447157667
10,10,7,9,7,6,7,7,5,6,6,5,6,6,6,7,5,6,8,6,7,7,6,7,6,5,5,4,6,6,6,9,5,6,5,6,6,5,5,9,5,6,7,7,5,5,5,5,4,6,7,5,5,6,6,9,6,5,6,6,4,10,5,6,5,5,4,5,6,5,7,5,6,6,5,6,8,5,5,5,5,6,6,7,6,6,6,5,5,6,6,5,5,6,5,6,6,5,5,5,-1.9687297620038577,-10.783689957133447
10,10,7,6,6,6,6,7,6,6,6,5,6,5,6,7,5,6,8,6,8,6,6,7,6,5,5,4,7,6,5,8,5,6,5,5,5,5,6,8,5,6,7,7,6,5,5,5,5,6,4,5,5,6,6,9,6,6,6,6,7,10,5,6,6,5,4,5,6,6,10,5,5,5,5,6,9,5,5,5,6,6,6,7,6,7,5,5,5,7,6,5,6,9,5,7,7,5,5,5,-2.5438927620355187,-10.528820462526951
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,6,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,9,6,5,6,8,10,5,5,5,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-1.9059954934244743,-10.845752036769285
6,10,7,9,5,5,7,6,4,6,6,5,6,6,6,9,5,6,8,6,8,8,6,6,6,5,5,6,6,6,6,7,5,7,5,5,6,5,5,9,5,6,7,4,6,5,6,4,5,6,6,5,5,7,6,9,6,6,6,6,6,4,5,9,5,5,5,4,7,5,5,6,5,4,5,6,6,5,5,5,6,6,4,8,6,7,6,5,5,6,6,5,5,7,4,5,8,6,5,5,-2.8818776744228725,-10.42199181355251
6,10,6,9,5,6,6,6,7,6,6,5,6,6,6,7,5,6,8,6,8,7,6,6,6,5,5,6,7,6,6,7,5,6,5,5,6,5,6,8,5,6,7,4,6,5,5,5,5,6,5,5,5,7,6,9,6,6,6,6,7,10,5,6,6,5,5,5,6,5,5,6,5,5,5,6,9,5,5,5,6,6,6,8,6,7,5,5,5,7,6,5,5,9,4,7,7,5,5,5,-2.7740451273884656,-10.511042680271288
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,6,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,9,6,5,6,8,10,5,5,5,6,8,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-1.7648584337499822,-11.284485657601463
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,7,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,9,6,5,6,8,10,5,5,5,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-2.051447082381186,-10.756754655626876
10,10,7,6,7,6,7,7,5,6,6,5,6,10,6,7,5,6,8,7,8,6,6,7,6,5,5,4,7,6,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,5,6,6,7,5,5,6,5,9,6,9,5,5,7,10,5,6,5,5,5,5,6,5,10,5,9,6,5,6,9,5,5,5,6,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,6,5,5,5,-2.092429781311927,-10.717439745141206
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,6,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,3,6,6,5,5,5,9,6,5,6,8,9,5,5,5,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-2.432864666804863,-10.547638373259446
10,10,7,6,5,6,6,7,6,6,6,5,6,9,6,7,5,6,8,7,8,7,6,7,6,5,5,5,7,6,6,9,5,6,5,5,5,5,5,9,5,6,7,7,6,5,5,5,5,6,5,5,5,6,6,9,6,10,6,6,7,10,5,6,5,5,4,6,6,5,9,5,9,5,5,6,8,10,5,5,5,6,6,7,6,7,5,5,5,6,6,5,5,9,5,6,7,5,5,5,-1.8144275643071426,-10.894053071758462
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,7,5,8,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,10,6,5,6,8,10,5,5,5,6,8,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-2.120338911076472,-10.567566915229579
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,6,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,9,6,5,6,8,10,5,5,5,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-2.2013036123517815,-10.555842402582334
10,10,7,6,7,6,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,6,5,9,5,6,5,4,5,5,6,8,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,9,6,5,6,8,10,5,5,5,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-1.9423032764239825,-10.809160996031801
10,10,7,6,5,6,6,7,5,6,6,5,6,9,6,7,5,6,8,7,8,7,6,7,6,5,5,5,7,7,6,9,5,6,5,5,5,5,5,9,5,6,7,7,6,5,6,5,5,6,5,5,5,6,6,9,6,10,6,6,7,10,5,6,5,5,4,6,6,5,6,5,9,6,5,6,8,10,5,5,5,6,6,7,5,7,5,5,5,6,6,5,5,9,5,6,7,5,5,5,-1.8986281202035609,-10.85736691713307
10,10,7,6,7,9,7,7,5,6,6,5,6,5,6,7,5,6,8,7,8,6,6,7,6,5,5,5,7,6,5,9,5,6,5,4,5,5,6,5,5,6,7,7,6,5,6,6,5,6,7,5,5,6,5,9,6,10,5,5,7,10,5,6,5,5,4,6,6,5,5,5,9,6,5,6,8,10,5,5,5,6,7,7,5,7,5,5,5,7,6,5,5,9,5,6,7,5,5,5,-2.0395129401144874,-10.76422444605066
