0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
8,10,7,5,5,5,6,6,7,5,6,4,7,5,5,6,4,5,6,6,4,6,6,5,5,5,5,6,6,5,5,7,6,4,7,7,6,6,5,4,9,6,5,5,6,7,6,5,6,5,6,5,5,7,5,10,7,6,10,7,6,7,6,4,6,7,10,6,5,6,7,7,5,6,7,5,5,7,5,5,7,7,8,6,6,5,7,7,6,5,10,7,7,4,5,5,6,5,5,6,-2.671080608814303,-10.394976295826693
10,10,7,5,6,5,5,7,6,5,6,7,6,5,6,6,7,5,6,6,7,7,6,5,6,5,6,6,7,5,5,7,6,5,7,7,6,5,6,5,6,6,7,5,6,7,6,7,6,5,7,5,5,6,5,10,7,5,5,7,6,4,9,4,6,6,9,9,5,6,6,6,5,6,7,9,5,7,5,6,6,6,7,6,6,5,7,7,5,6,5,6,6,6,5,10,6,6,5,6,-2.0652928708476845,-10.69652451043848
5,5,7,5,5,6,6,7,7,6,5,8,7,5,6,6,7,5,6,6,7,7,6,5,6,5,4,6,6,5,5,7,6,5,7,6,5,5,6,5,6,6,5,4,5,7,7,6,6,5,7,5,5,6,5,9,7,6,10,7,6,4,6,5,6,6,9,6,5,9,5,6,5,6,7,9,6,4,5,5,6,4,7,6,6,5,7,7,6,6,5,6,6,6,5,10,5,5,5,9,-4.976420488804362,-10.205392265205518
7,5,7,5,6,5,6,7,6,6,6,7,7,5,6,6,4,5,6,6,7,6,6,5,6,5,5,6,4,5,5,7,6,5,7,7,6,6,5,4,6,6,6,5,6,7,6,6,6,4,7,5,5,7,6,10,7,6,10,7,6,4,6,5,6,6,9,6,5,6,4,7,5,6,7,6,6,4,5,5,6,4,8,6,6,5,7,7,5,5,5,7,6,4,5,10,5,5,5,6,-4.400213051276801,-10.383216991715033
10,10,7,5,7,5,6,7,6,5,6,8,6,5,6,6,7,5,6,6,7,7,6,6,6,5,6,6,6,5,5,7,6,5,7,7,6,5,6,5,6,6,7,6,6,7,6,7,6,5,7,5,5,6,5,9,7,5,5,7,6,4,9,5,6,6,9,9,5,6,7,6,5,6,7,9,5,7,5,6,6,6,7,6,6,5,7,7,5,5,5,6,6,7,5,10,6,6,5,6,-1.8163266612896578,-10.986394470879446
10,10,7,5,6,5,6,7,6,5,6,8,6,5,6,6,7,5,6,6,7,7,6,6,6,10,6,6,6,5,5,7,6,5,7,7,5,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,9,7,5,5,7,6,7,9,5,6,6,9,9,5,6,7,6,5,6,7,9,5,7,5,5,6,6,7,6,6,5,7,7,5,5,5,6,6,7,5,10,6,6,5,7,-1.7256015898286334,-11.33882382298506
10,10,7,5,6,5,6,7,6,5,6,8,6,5,6,6,7,5,6,6,7,7,6,6,6,5,6,6,6,5,5,7,6,5,8,7,6,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,9,7,5,5,7,6,4,9,5,6,6,9,10,5,6,8,6,5,6,7,9,5,7,5,5,9,6,7,6,6,5,7,7,5,5,5,6,6,7,5,10,6,6,5,7,-1.8798398844829394,-10.877340043746024
8,5,7,5,6,5,6,7,6,5,6,8,7,5,6,6,4,5,6,6,7,7,6,5,6,5,5,6,5,5,5,7,6,5,7,7,6,5,5,5,6,6,7,6,7,7,6,6,6,5,6,5,5,6,5,9,7,6,5,7,6,7,9,5,6,6,9,9,5,6,7,7,5,6,7,9,5,4,5,5,6,7,7,6,6,5,7,8,5,5,5,6,6,7,5,10,5,5,5,6,-4.436077660963788,-10.240508792434433
10,10,7,5,6,5,6,7,6,5,5,8,6,5,6,6,7,5,6,6,7,7,6,6,9,5,6,6,6,5,5,7,6,5,7,7,5,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,9,7,5,5,7,6,7,9,5,6,6,9,9,5,6,7,6,5,6,7,10,5,7,5,5,6,7,7,6,6,5,7,7,5,5,5,6,6,8,5,10,6,6,5,7,-1.8203318936837636,-10.933134142192092
10,10,7,5,6,5,6,7,6,5,5,8,6,5,6,6,7,5,6,6,7,7,6,6,6,4,6,6,6,5,5,7,6,5,7,7,5,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,9,7,5,5,7,6,6,9,5,6,9,9,9,5,6,7,6,5,6,7,9,5,7,5,5,6,7,7,6,6,5,7,7,5,5,5,6,6,8,5,10,6,6,5,7,-1.7484060770984018,-11.0975011708436
10,10,7,5,6,5,5,7,6,5,6,8,6,5,6,6,7,5,6,6,7,7,6,6,6,5,6,6,6,5,5,7,6,5,7,7,6,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,10,7,5,5,7,6,4,9,5,6,6,9,9,5,6,7,6,5,6,7,9,5,7,5,6,6,6,7,6,6,5,7,7,5,6,5,6,6,7,5,9,6,6,5,7,-1.9650645472569466,-10.751123122997905
10,10,7,5,6,5,6,7,6,5,5,8,6,5,6,6,7,5,6,6,7,7,6,6,6,5,6,6,6,5,5,7,6,5,7,7,5,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,9,7,5,5,7,6,7,9,5,6,6,9,9,5,6,8,6,5,6,7,9,5,7,5,5,6,7,7,6,6,5,7,7,5,5,5,6,6,8,5,10,6,6,5,7,-2.1077067562088225,-10.621749552505088
10,10,7,5,6,5,6,7,6,5,5,8,6,5,6,6,7,5,6,6,7,7,6,6,6,5,6,6,6,5,5,7,6,5,8,7,6,5,6,5,6,6,7,6,6,7,6,6,6,5,6,5,5,6,5,9,7,5,5,7,6,7,9,5,6,6,9,10,5,6,8,6,5,6,7,9,5,7,5,5,9,7,7,6,6,5,7,7,5,5,5,6,6,7,5,10,6,6,5,7,-1.6747609217076178,-11.5361407680157
