0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
7,6,7,6,6,5,7,4,6,6,4,4,7,5,5,1,6,5,6,5,7,9,5,9,6,10,6,5,6,6,5,6,5,6,7,5,6,5,6,5,7,6,6,6,6,9,4,5,7,6,5,6,7,5,4,10,4,6,5,6,5,6,5,6,7,8,6,6,5,7,6,6,5,5,6,6,5,7,5,6,7,7,6,6,5,10,4,5,6,10,5,6,6,6,6,5,4,4,6,9,-4.471753425642701,-10.310954909150746
8,5,5,5,7,6,5,5,5,9,5,6,7,10,10,4,6,5,7,5,6,9,5,9,5,9,6,5,5,5,5,5,10,7,4,5,9,5,6,4,7,7,6,6,6,9,5,5,7,6,5,9,4,6,6,10,6,6,5,5,10,8,5,6,7,8,6,5,10,10,5,6,5,6,6,5,5,6,6,7,7,7,6,5,5,10,6,4,7,5,5,6,5,5,6,10,5,6,6,9,-4.758211659196485,-10.270502361948532
6,10,9,9,7,6,5,10,5,10,4,5,7,5,10,5,6,6,7,5,6,9,5,6,10,9,6,5,5,6,5,5,5,7,7,6,5,5,7,4,6,7,6,6,6,9,5,5,7,6,5,6,4,6,4,10,5,6,5,6,10,7,5,6,7,8,7,10,5,6,10,6,5,5,5,9,5,7,6,7,7,7,6,6,6,10,4,7,7,5,5,6,5,10,6,5,5,5,6,9,-2.7972431515359264,-10.421418117114996
6,5,6,5,7,6,5,5,5,10,5,5,7,10,10,4,6,5,6,7,6,10,5,9,10,9,6,5,5,6,5,5,10,6,4,5,9,5,6,4,7,7,6,6,6,9,5,6,7,6,5,9,4,6,7,5,5,6,5,6,10,8,5,6,7,8,6,9,5,10,5,6,5,5,6,5,5,6,6,7,7,7,6,5,5,10,6,4,7,5,5,6,5,5,6,10,5,6,6,9,-5.145618213068666,-10.154890137777443
9,10,8,6,7,6,5,10,5,5,4,5,7,10,9,7,6,5,7,5,6,10,5,6,10,9,6,5,5,6,5,6,6,7,4,5,10,10,9,4,7,7,6,6,6,9,5,6,7,6,5,6,4,6,6,10,5,7,6,6,10,6,5,6,7,9,6,9,5,5,5,6,5,5,5,6,5,7,7,7,7,4,6,5,6,10,6,4,7,5,5,6,10,5,6,10,5,6,5,9,-2.1273542074957486,-10.735617363852231
10,10,8,5,7,6,5,10,5,10,7,5,7,10,6,5,6,5,7,9,6,9,5,10,10,9,6,6,5,6,5,6,6,7,4,6,10,5,6,7,7,7,6,6,6,9,5,5,7,6,5,9,4,6,6,10,5,6,6,9,10,6,5,6,7,9,7,9,5,5,5,6,5,5,6,6,5,7,7,7,7,7,6,5,6,10,6,5,7,5,5,6,5,6,7,10,6,6,6,9,-2.216839873874449,-10.686389002459583
9,10,9,5,7,6,5,10,5,5,4,5,7,10,10,4,6,5,7,5,6,10,5,9,10,9,6,6,5,6,5,5,6,7,7,5,10,10,7,4,7,7,6,6,6,9,5,6,7,6,5,6,4,6,6,10,5,7,6,6,10,6,5,6,7,9,7,6,5,5,5,6,10,5,5,5,5,7,7,7,7,7,6,5,6,10,6,5,7,5,5,6,10,5,6,10,5,6,7,9,-2.190826283483745,-10.725044105341183
10,10,9,5,7,6,5,10,5,10,4,5,7,10,10,4,6,5,7,5,6,10,5,9,10,9,6,6,5,6,5,5,6,7,4,10,10,10,6,4,7,7,6,6,6,9,5,6,7,6,5,6,4,6,6,10,5,7,6,6,10,6,5,6,7,9,7,9,5,5,5,6,10,5,5,5,10,7,7,7,7,7,6,5,6,10,6,5,7,5,5,6,10,6,6,10,5,6,7,9,-1.9850571606877745,-10.879128352727859
10,10,8,5,7,6,5,10,5,10,7,4,7,10,10,5,6,5,7,6,6,9,5,9,10,9,6,6,5,6,5,5,6,6,4,6,4,5,6,7,7,7,7,6,6,9,5,6,7,6,5,6,4,6,6,10,5,6,6,9,10,6,5,6,7,9,7,9,5,5,6,6,10,5,5,6,5,7,7,4,7,7,6,10,6,10,6,5,7,5,6,6,5,5,7,10,5,6,6,9,-1.7295514937199212,-11.204571933137132
10,10,8,5,7,6,5,10,5,10,7,4,7,10,10,5,6,5,7,6,6,9,5,9,10,9,6,6,5,6,5,5,6,6,4,6,9,5,6,7,7,7,7,6,6,9,5,6,7,6,5,6,4,6,6,10,5,6,6,9,10,6,5,6,7,9,7,9,5,6,6,6,10,5,6,6,5,7,7,4,7,7,6,10,6,10,6,5,7,5,6,6,5,5,7,10,5,6,6,9,-1.9323175236072923,-10.898777758529546
