0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
10,9,7,10,6,9,7,6,5,5,7,6,4,6,5,6,6,5,7,6,10,7,5,7,6,5,5,7,7,6,5,5,9,4,6,5,7,6,6,9,4,6,4,6,4,4,9,6,5,5,6,7,10,5,7,5,6,6,8,5,7,10,7,5,10,7,5,5,5,6,9,6,6,6,4,5,6,7,6,5,6,5,5,5,9,4,6,5,5,6,7,5,9,6,5,6,5,6,5,5,-2.372272809155094,-10.6315692076848
5,6,7,5,5,6,5,5,5,5,8,9,4,7,5,6,6,6,7,7,5,7,5,7,6,5,5,7,6,6,6,5,9,4,5,6,4,6,6,9,4,4,4,6,7,4,6,6,7,5,5,7,6,5,7,5,6,6,7,5,4,10,5,5,5,7,5,5,10,6,10,6,5,6,4,5,4,4,6,6,6,5,5,5,9,4,5,5,5,6,7,6,6,5,4,5,5,6,4,5,-5.544464473054955,-10.158901935242039
5,9,7,5,4,7,5,5,5,6,6,9,5,7,5,6,6,6,7,7,5,7,5,7,6,5,5,7,6,7,6,5,8,4,5,6,4,6,9,6,4,7,4,6,7,5,6,6,4,5,4,7,5,5,7,5,5,5,7,5,4,5,5,4,5,6,5,5,10,6,10,6,6,6,5,5,5,5,6,6,6,6,5,10,9,4,5,5,5,6,7,7,6,5,5,6,5,6,7,6,-3.1280531505714606,-10.533700215210189
5,6,7,5,5,7,5,5,5,5,7,9,4,6,5,9,6,6,7,4,5,7,5,7,6,5,5,7,7,6,5,5,7,4,6,6,7,9,6,6,7,4,5,6,7,4,6,6,7,6,5,7,6,5,7,5,6,5,7,5,4,5,5,4,5,7,5,5,10,6,10,6,5,7,4,5,6,7,5,5,6,5,5,5,9,4,5,5,5,6,7,5,6,5,5,6,5,6,6,5,-4.7705987015410845,-10.234194512075543
10,9,7,5,6,6,7,6,5,5,8,9,5,6,5,6,5,6,7,6,5,5,5,7,6,5,5,7,6,6,5,5,9,4,6,6,6,6,6,9,4,7,4,6,7,4,9,6,6,5,7,4,6,5,7,5,6,6,7,5,7,10,6,5,5,4,5,5,10,6,9,6,6,7,5,6,6,5,5,6,6,5,5,5,9,4,5,10,5,6,7,5,6,6,5,7,5,6,7,5,-2.4727841686575265,-10.605705183630679
5,6,7,5,5,7,6,5,5,5,7,9,4,9,5,9,6,6,7,6,5,7,5,6,6,5,5,7,7,6,6,5,8,4,6,6,4,9,6,6,4,4,4,6,7,4,6,6,4,6,5,7,6,5,6,5,6,6,7,4,4,5,5,5,5,4,5,6,5,6,9,6,5,6,4,10,6,4,5,5,5,6,5,5,9,4,5,5,5,5,7,5,6,5,5,5,5,6,6,5,-4.634297407241848,-10.280342618982244
10,9,8,5,6,7,6,5,5,5,7,6,10,6,5,9,6,6,7,7,10,7,5,6,6,5,5,7,6,6,5,5,9,4,6,6,5,6,9,9,4,7,7,6,7,5,9,6,6,5,7,7,5,10,7,5,6,6,7,5,7,10,7,5,5,7,5,5,6,6,9,6,6,6,7,6,6,6,6,5,6,5,5,10,9,4,5,10,5,5,7,6,6,6,5,7,5,6,6,5,-1.8895470218657235,-11.195115417253298
6,6,7,5,5,7,5,5,5,5,7,9,5,8,5,6,6,6,7,4,5,7,5,7,6,5,5,7,6,7,5,5,7,4,5,6,4,9,6,6,4,5,5,6,7,4,6,6,7,5,5,7,9,5,7,5,6,5,7,4,4,5,4,4,5,4,5,6,10,6,10,6,6,7,4,5,7,4,5,5,5,7,5,5,6,4,5,5,5,6,7,4,9,5,5,6,5,6,4,5,-4.554942560087228,-10.359377888827465
9,8,7,5,5,6,7,5,4,5,7,6,5,7,5,9,5,9,7,7,5,7,5,7,6,5,5,7,6,9,5,5,9,4,5,6,4,6,9,6,4,5,7,6,7,4,6,6,5,5,7,4,10,5,6,5,6,5,7,4,4,5,4,5,5,4,5,5,5,6,10,9,6,6,7,5,4,5,6,6,5,4,5,5,9,4,5,5,5,5,7,5,9,5,5,6,5,6,8,5,-3.328086006290821,-10.402331946936895
10,9,7,10,6,9,6,5,5,5,7,6,4,6,5,6,5,5,7,7,10,7,5,7,6,5,5,7,7,6,5,5,9,4,6,5,7,9,6,8,7,6,5,6,5,5,10,6,5,5,6,7,10,5,6,5,6,5,8,4,7,10,6,5,10,7,5,6,5,6,9,6,5,6,7,5,6,7,7,6,6,6,5,5,9,4,6,5,5,6,7,5,9,5,5,6,5,6,6,5,-2.225216159345963,-10.689218150974884
10,9,7,10,6,9,6,5,5,5,7,6,4,6,5,6,5,5,7,4,10,7,5,7,6,5,5,7,7,6,5,5,9,4,6,5,7,6,6,9,7,6,5,6,4,5,9,6,5,5,6,7,10,5,6,5,6,6,8,5,7,10,7,5,10,7,5,5,5,6,9,6,5,6,7,5,6,7,6,5,6,6,5,5,9,4,6,5,5,6,7,5,9,5,5,6,5,6,5,5,-2.5185501497077443,-10.545000481293368
