0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
10,10,8,10,10,5,7,5,9,4,7,9,6,5,5,6,5,7,6,5,8,6,5,6,10,6,6,7,5,6,5,5,5,7,5,5,6,7,6,7,5,5,6,4,6,6,4,5,7,7,5,5,7,6,6,5,6,6,10,6,5,7,6,7,5,6,5,6,5,4,10,10,5,6,5,6,6,4,6,9,6,6,6,4,7,5,6,6,5,7,6,6,7,6,6,5,5,6,6,5,-1.9896228314218314,-10.874227415713838
5,5,7,6,5,6,5,5,6,7,7,9,6,6,5,5,10,6,6,7,8,4,5,5,5,10,7,6,6,6,5,6,4,6,7,5,6,4,6,5,5,5,7,3,5,7,4,5,7,7,7,6,7,6,5,6,5,6,10,7,5,6,6,6,5,6,5,4,6,6,9,5,5,6,4,6,6,4,6,6,5,7,5,5,6,5,7,6,5,5,5,6,7,5,6,4,6,6,6,5,-5.061774185490215,-10.311929931940993
6,5,7,7,5,6,6,5,9,5,6,5,6,5,6,5,6,7,6,5,8,6,5,6,5,6,6,7,5,6,5,5,5,6,7,6,7,7,7,5,5,5,6,4,5,6,4,5,6,7,7,5,4,6,5,6,7,6,6,6,7,6,6,6,5,6,5,6,6,6,5,9,6,6,4,6,6,4,9,5,6,7,5,6,7,7,6,6,9,5,6,6,5,7,9,7,7,6,5,6,-4.221994642256954,-10.4479660303902
5,5,7,6,5,7,1,5,6,5,7,9,6,6,5,6,10,6,6,6,8,7,5,5,5,9,9,6,5,6,5,7,5,6,7,5,6,4,6,5,5,5,7,4,5,6,4,5,6,7,7,6,7,6,5,6,6,6,10,6,5,6,6,6,5,6,5,7,6,6,9,6,5,6,4,6,6,4,6,6,6,7,6,7,7,5,7,6,5,4,6,6,4,6,6,4,6,5,6,5,-6.034209108043123,-10.134563987153335
10,10,8,10,5,5,4,5,9,5,7,9,6,5,5,6,6,7,6,5,5,6,5,6,10,6,6,4,5,6,5,5,5,7,5,5,6,7,7,7,5,4,6,4,6,6,4,5,7,7,6,5,4,6,6,5,6,6,5,9,6,7,6,7,5,5,5,6,6,4,10,5,5,6,5,6,6,4,6,8,6,6,6,4,7,5,6,6,5,7,6,6,7,6,6,5,5,6,6,5,-2.1533896950366027,-10.702721416102863
5,5,7,6,5,7,1,5,6,5,7,9,6,6,5,6,10,6,6,6,8,7,5,5,5,9,9,6,5,6,5,7,5,6,7,5,6,4,6,5,5,5,7,4,5,6,4,5,6,7,7,6,7,6,5,6,6,6,10,6,5,6,6,6,5,6,5,7,6,6,9,5,5,6,4,6,6,4,6,6,6,7,6,7,7,5,7,6,5,4,6,6,4,6,6,4,6,5,9,5,-5.142229063363485,-10.292355677475973
5,5,7,6,5,7,6,5,6,5,6,9,6,5,5,6,5,6,6,6,8,7,5,6,6,6,6,7,5,6,10,7,5,6,7,6,6,4,7,5,5,5,7,4,5,6,4,5,6,7,7,5,7,6,5,6,6,6,5,6,4,6,6,6,5,6,5,7,6,6,9,6,5,6,4,6,6,4,6,5,6,7,5,6,7,5,7,6,10,5,6,6,4,6,9,7,6,5,5,5,-4.462678440260254,-10.420851619230348
5,5,7,6,5,6,6,5,6,4,7,9,6,6,5,5,10,6,6,7,8,4,5,5,5,10,7,6,6,6,5,6,5,6,7,5,6,4,6,5,5,5,7,4,5,6,4,5,7,7,4,6,7,6,5,6,5,6,10,7,5,6,6,6,5,6,5,4,6,6,9,5,5,6,4,6,6,4,6,6,5,7,5,6,7,5,7,6,5,5,6,6,4,6,6,4,6,5,6,5,-4.99690624645676,-10.361822716018686
10,10,7,9,5,7,7,5,6,5,7,9,6,6,5,6,10,6,6,6,8,7,5,5,10,9,9,6,5,6,5,7,5,7,7,5,6,7,6,5,5,5,7,4,5,6,4,5,6,7,4,6,7,6,5,6,6,6,10,6,5,6,6,6,5,6,5,7,6,6,10,10,5,6,4,6,6,4,6,6,6,7,6,4,7,5,7,6,5,7,6,6,4,6,6,5,6,5,9,5,-1.975216799457792,-10.947692307850964
10,10,7,10,5,5,4,5,9,4,9,8,6,5,5,5,5,6,6,5,5,6,5,5,10,9,6,4,5,6,5,5,5,7,4,5,6,7,6,6,6,5,6,4,6,6,4,5,7,7,5,5,4,6,6,6,6,6,5,9,6,7,6,6,5,6,5,6,6,4,10,5,5,6,5,6,6,4,6,8,6,6,6,6,7,5,6,6,5,7,6,6,7,6,6,5,5,6,5,5,-2.0522015591185125,-10.842332574208177
5,10,7,5,10,5,7,5,9,5,7,9,6,5,6,5,6,7,6,5,8,6,5,6,5,6,6,7,5,6,5,5,5,6,7,6,7,7,7,6,5,5,7,4,5,6,7,5,7,7,7,5,4,6,6,6,7,6,9,6,7,7,6,7,5,6,5,6,6,7,10,10,5,6,4,6,6,4,9,6,6,7,5,4,7,6,6,6,5,6,6,6,5,7,9,6,7,6,6,5,-2.6130693947599912,-10.637228268160097
5,10,7,5,10,5,7,5,9,5,8,9,6,5,6,5,5,7,6,5,8,6,5,6,5,6,6,7,5,6,5,5,5,6,7,6,7,7,7,6,5,5,7,4,5,6,7,5,7,7,7,5,4,6,6,6,7,6,9,6,7,7,6,7,5,6,5,6,6,7,10,10,5,6,4,6,6,4,9,6,6,7,5,4,7,6,6,6,5,6,6,6,5,7,6,6,7,6,6,5,-3.0099207201770373,-10.55463876329654
4,10,7,9,10,6,7,5,9,5,6,9,6,5,5,5,6,7,6,5,4,6,6,5,5,6,7,6,5,6,5,5,5,6,7,5,7,7,7,5,5,5,6,4,5,6,4,5,6,7,6,5,10,6,6,6,7,6,6,6,7,6,6,6,5,6,5,6,5,7,10,10,6,6,4,6,6,4,9,6,6,7,5,6,7,6,6,6,10,5,6,6,6,7,6,7,6,4,5,5,-2.7556034904959015,-10.567097410507673
10,10,7,5,10,5,7,5,9,5,7,9,6,5,6,5,5,7,6,5,7,6,5,6,5,6,6,7,5,6,5,5,5,6,7,6,7,7,7,6,5,5,7,4,5,6,7,5,7,7,7,5,7,6,6,6,7,6,9,6,7,7,6,7,5,6,5,6,6,7,10,10,5,6,5,6,6,4,9,9,6,6,5,4,7,6,6,6,5,7,6,6,5,7,6,6,7,6,6,5,-1.8614738717955401,-10.986097414364666
10,10,8,10,10,5,7,5,9,4,7,9,6,5,5,6,5,7,6,5,8,6,5,6,9,6,6,7,5,6,5,5,5,7,5,5,6,7,6,7,5,5,6,4,6,6,4,5,7,7,5,5,7,6,6,5,6,6,10,6,5,7,6,7,5,6,5,6,5,4,10,10,5,6,5,6,6,4,6,9,6,6,6,4,7,5,6,6,5,7,6,6,7,6,6,5,5,6,6,5,-1.7937488839714941,-11.061734280502328
