0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,9,7,3,4,5,1,1,5,0,3,3,1,2,2,6,0,5,1,4,3,3,0,1,5,0,2,5,1,5,2,5,3,2,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0614767299079468,0.38383838383838403
10,9,7,3,4,5,1,1,5,0,3,3,0,3,2,6,0,5,3,4,0,3,2,1,5,0,2,5,2,5,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.092655477521496,0.3636363636363638
10,9,7,3,4,5,1,1,5,0,3,3,1,3,2,6,0,5,1,3,3,2,2,1,5,0,2,5,2,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,1.1070077078010176,0.3535353535353537
10,9,7,3,4,5,1,1,4,1,3,2,1,3,4,6,0,3,2,4,1,4,1,2,3,3,2,6,2,5,0,3,2,2,2,3,4,2,1,1,2,2,6,1,4,2,1,2,1,5,1,2,5,2,5,3,0,2,2,2,2,2,5,1,5,5,2,3,1,3,5,5,2,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,0.6664985008148576,0.7676767676767667
10,9,7,3,4,5,1,1,4,1,3,2,1,2,4,6,0,2,2,4,1,4,1,3,3,3,2,5,2,5,0,3,2,3,3,3,5,2,1,2,3,2,6,1,3,3,1,2,1,3,0,5,5,2,5,0,1,5,3,2,2,1,2,1,5,5,2,2,1,5,5,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,0.6810342696148768,0.7474747474747466
10,9,7,3,4,2,2,1,5,1,3,2,3,3,1,6,1,5,3,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,1.30207563491656,0.24242424242424251
10,9,7,3,4,5,0,1,5,0,3,3,2,2,4,6,0,2,2,4,0,3,2,2,5,1,3,5,0,5,0,2,3,3,5,2,3,4,1,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9649990839653785,0.4545454545454548
10,9,7,3,4,5,1,1,5,1,3,2,1,2,4,6,0,2,3,4,0,4,1,3,3,2,3,5,0,5,0,3,3,3,3,3,4,2,1,2,2,2,5,1,5,2,1,3,2,4,2,1,5,2,6,0,2,2,2,1,5,4,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,0.7270798628848947,0.6868686868686863
10,9,7,3,4,5,1,1,5,0,3,3,0,2,5,6,0,2,3,4,0,3,3,1,5,0,2,5,1,5,1,2,4,2,5,3,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0186710984031768,0.41414141414141437
10,9,7,3,4,5,1,1,4,2,3,1,1,2,4,6,0,3,2,4,0,4,2,2,4,3,2,5,0,5,0,4,2,3,2,3,3,5,1,1,2,2,6,2,5,1,0,3,2,4,1,1,5,2,5,1,3,2,2,3,5,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7448033475943723,0.6666666666666662
