0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,9,6,6,1,5,0,2,6,0,3,1,5,0,6,0,4,2,5,5,0,5,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,1.2821154198684372,0.2525252525252526
10,8,6,7,1,4,3,1,5,1,3,1,2,3,2,3,1,5,3,1,4,3,2,2,5,1,2,4,2,5,3,2,2,2,2,2,0,5,0,2,2,5,10,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,0.9381309035414512,0.47474747474747503
10,9,6,6,1,5,0,2,6,0,3,1,5,0,5,0,4,2,5,2,2,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,1.2633922168085419,0.2626262626262627
10,8,6,7,1,4,1,2,5,2,3,2,2,5,1,2,0,5,3,2,5,0,3,2,5,1,2,4,3,4,3,2,2,2,2,3,0,5,2,2,2,3,5,1,3,4,9,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9043676600798081,0.5050505050505053
10,8,6,7,1,5,1,2,5,1,3,2,3,2,2,2,0,5,3,3,5,3,0,2,5,1,2,1,2,5,1,4,5,1,2,2,2,6,1,2,5,1,1,5,2,1,5,0,0,5,2,5,1,0,6,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,0.7972882024476076,0.6060606060606059
10,7,6,7,1,5,1,2,4,1,3,2,3,4,2,2,0,5,4,2,5,3,0,2,5,0,2,6,2,1,3,3,5,1,2,2,2,6,1,2,5,1,1,5,1,1,6,0,0,5,2,5,2,0,2,5,3,0,2,5,3,2,1,7,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,0.7106730667423757,0.7070707070707064
10,8,6,7,1,4,1,2,5,2,3,2,2,5,1,2,0,5,3,2,5,0,3,2,5,1,2,4,3,4,3,2,2,2,2,2,0,5,2,2,2,3,2,1,3,4,9,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8926156667717036,0.5151515151515154
10,8,6,7,1,5,1,2,5,1,3,2,2,5,2,2,0,5,3,2,5,0,3,2,5,0,2,2,2,5,2,2,5,1,2,2,2,6,1,2,2,1,1,5,2,0,6,0,3,5,2,5,3,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,0.8167953136071832,0.5858585858585857
10,8,6,7,1,4,1,1,5,2,3,2,3,5,1,2,0,5,3,2,5,0,3,2,5,1,2,4,2,4,3,3,2,2,2,2,0,5,3,2,2,3,5,1,3,4,4,1,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8821135347308272,0.5252525252525254
10,8,6,7,1,5,1,1,5,1,3,2,2,4,1,2,3,5,3,2,5,0,0,2,5,1,2,3,3,4,3,5,2,2,2,2,1,5,2,2,5,0,3,1,1,4,4,3,3,6,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8475715210419648,0.5555555555555556
