0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,9,6,7,2,2,2,2,2,0,5,2,3,2,3,2,3,4,2,3,3,3,2,2,4,0,1,6,5,1,2,3,2,3,2,4,6,2,0,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,0.9772835059511114,0.4444444444444447
10,9,6,6,2,2,3,3,2,2,2,3,3,2,3,2,3,2,3,3,3,1,4,5,1,0,2,5,4,0,2,5,4,0,5,3,2,2,3,2,0,6,2,2,4,1,3,5,0,3,1,3,3,2,6,0,1,1,0,10,2,1,2,5,2,2,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,9,10,10,10,0.6947716353432253,0.7272727272727265
10,9,6,7,2,2,2,3,1,2,6,2,0,3,4,2,3,4,1,3,3,2,3,2,4,0,1,5,5,1,2,2,5,1,2,3,2,2,2,3,1,6,3,0,4,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,0.9161176845110632,0.49494949494949525
10,9,6,6,2,3,2,3,2,2,1,3,3,3,5,1,2,3,2,2,3,1,4,3,5,0,1,4,5,0,3,2,5,0,3,3,4,2,2,2,1,7,3,3,4,1,1,6,1,1,1,4,3,3,6,0,3,3,1,6,1,3,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,0.734181439716226,0.6767676767676762
10,10,8,0,5,1,5,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.547171390755494,0.1313131313131313
10,9,6,7,2,2,2,3,2,2,5,2,1,3,3,2,2,4,2,2,3,2,4,2,4,0,1,5,5,1,3,1,3,2,2,3,4,2,2,4,1,6,0,3,4,2,1,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,0.8819122122621971,0.5252525252525254
10,10,8,0,6,6,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.6229060160928444,0.10101010101010101
10,9,6,6,3,2,2,3,2,0,5,2,3,2,4,2,2,4,2,2,3,4,0,2,5,1,2,5,5,2,2,0,3,2,4,4,2,1,3,5,2,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,0.9515177411989111,0.4646464646464649
10,9,6,7,3,2,2,3,1,0,5,2,3,2,4,2,2,4,2,2,3,3,2,2,4,0,2,5,5,2,2,3,2,2,2,4,3,5,3,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,9,9,10,0.9887420632886534,0.4343434343434346
10,9,6,6,3,2,2,3,2,0,6,2,3,2,2,2,2,4,2,2,3,3,1,2,5,1,2,5,5,2,2,3,2,2,2,4,4,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,1.0036876718599566,0.4242424242424245
10,8,6,7,2,2,1,3,0,2,5,4,3,1,3,2,2,6,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.341410208279418,0.2222222222222223
10,8,7,7,2,2,1,3,1,3,5,5,1,2,1,2,2,5,3,4,3,0,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,1.2623437989346262,0.2626262626262627
10,9,6,6,3,2,2,3,2,0,6,2,3,2,4,2,2,4,1,2,3,3,2,2,5,0,1,5,5,2,2,0,1,2,5,5,5,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,9,10,1.015738508487109,0.41414141414141437
10,9,6,7,2,2,2,3,1,2,6,2,0,3,4,2,3,4,2,3,3,1,3,2,4,0,1,5,5,2,2,1,5,1,2,4,2,2,2,3,1,6,3,0,3,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.904500709150281,0.5050505050505053
10,9,6,7,2,2,2,3,1,2,6,2,0,3,4,2,2,4,2,3,3,2,3,2,4,0,1,5,5,1,2,1,5,1,2,4,2,1,2,3,1,6,3,0,3,2,7,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8924214803008501,0.5151515151515154
10,9,6,6,2,2,2,3,2,2,2,3,3,3,4,2,2,3,2,3,3,1,4,3,5,0,1,4,4,1,3,2,4,1,3,3,4,2,3,2,1,7,3,0,4,1,1,6,2,2,1,4,2,2,5,0,2,3,1,10,0,2,2,10,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,0.7259706416112205,0.6868686868686863
10,10,8,0,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5953965672428985,0.1111111111111111
10,8,7,6,3,2,1,2,2,3,6,2,2,2,5,2,2,3,1,2,3,2,3,2,5,0,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,9,10,1.1551695346932627,0.32323232323232337
10,8,7,7,2,2,1,3,2,0,6,2,2,2,4,2,3,4,2,3,2,3,3,1,3,1,3,5,5,2,2,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,8,10,10,10,1.1060891540057978,0.3535353535353537
10,8,7,7,2,2,1,3,0,3,5,5,1,2,3,2,2,5,2,1,3,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,1.2828587610400646,0.2525252525252526
10,8,6,7,2,3,1,3,1,2,5,4,0,1,3,2,5,1,5,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3225516985152002,0.2323232323232324
10,9,6,6,2,2,3,3,2,3,4,3,3,2,2,2,2,2,2,2,3,1,4,5,1,0,2,5,4,0,2,5,5,0,2,3,2,2,3,3,1,6,2,2,5,1,3,5,0,2,1,4,3,2,6,0,1,1,0,9,1,1,2,5,5,2,5,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,0.7023358777293347,0.7171717171717165
