0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,7,7,6,1,5,2,3,2,3,4,1,2,1,4,5,3,2,1,2,3,2,3,4,3,2,1,3,1,5,3,5,0,0,3,2,3,1,5,2,3,4,2,1,3,5,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,10,0.8906743874998507,0.5151515151515154
10,8,7,6,1,5,2,2,2,3,4,1,2,2,4,2,3,2,1,5,3,2,2,5,1,4,1,3,2,5,2,5,0,0,3,2,3,2,5,2,3,1,4,0,5,2,2,2,2,4,0,5,1,5,2,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,9,10,10,10,0.7871084981218349,0.6161616161616159
10,7,7,6,1,5,1,3,3,3,4,1,1,2,4,2,3,3,1,5,3,2,4,2,2,3,1,3,2,5,3,5,0,0,3,1,3,2,4,2,2,2,5,1,2,5,2,2,0,4,1,5,1,2,3,3,1,5,5,10,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,9,10,10,10,0.7569632866300804,0.6464646464646461
10,7,7,6,1,5,2,2,2,3,4,1,2,2,4,2,3,2,1,5,3,2,2,5,2,3,1,3,2,5,3,5,0,1,3,1,3,2,5,2,3,2,5,0,2,2,2,2,2,4,1,5,1,2,2,2,6,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,9,10,10,10,0.7764647526075679,0.626262626262626
10,7,7,6,1,5,2,3,2,3,5,1,2,2,3,2,4,2,1,5,3,2,1,5,2,3,1,3,1,5,3,3,0,2,3,1,5,1,5,3,0,2,3,1,5,2,2,3,3,5,5,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,10,0.8569436669376248,0.5454545454545455
10,8,6,6,1,5,4,0,2,2,5,2,2,2,3,6,0,2,1,2,3,5,4,2,3,3,0,2,5,4,3,1,1,4,2,1,3,1,2,2,3,4,5,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0.9262276687018558,0.48484848484848514
10,10,6,5,1,4,5,0,3,0,5,2,2,2,2,5,2,2,3,2,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.26583785683999,0.2626262626262627
10,10,7,5,1,3,5,0,3,0,5,1,5,2,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3862459289252462,0.20202020202020207
10,10,7,5,1,3,5,0,3,0,5,1,5,2,2,5,1,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3440247812494683,0.2222222222222223
10,10,6,5,1,3,5,0,3,0,5,1,5,2,2,5,0,2,2,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3044697491400512,0.24242424242424251
10,9,6,5,1,3,5,0,3,0,5,1,5,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4077943683995349,0.19191919191919196
10,10,6,5,2,3,5,0,3,0,5,2,2,2,2,5,2,3,2,3,6,2,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2460759821649219,0.2727272727272728
10,7,7,6,1,5,2,2,2,3,4,1,2,2,4,2,3,2,1,5,3,2,2,5,2,3,1,3,2,5,3,4,0,0,3,2,2,3,5,2,3,2,5,1,5,2,2,3,2,4,1,5,1,2,2,3,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,9,10,10,10,0.7968249225559568,0.6060606060606059
10,10,6,5,2,2,6,0,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5473215391965631,0.1313131313131313
10,8,6,5,1,4,4,0,3,2,5,2,2,3,2,6,1,3,1,2,1,5,3,2,2,2,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1573085059047858,0.32323232323232337
10,8,6,5,1,5,4,0,2,3,6,2,2,2,2,6,0,3,2,2,2,6,3,2,1,2,3,2,2,4,3,1,3,2,2,2,6,3,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0.9905841116224116,0.4343434343434346
10,8,6,6,2,4,4,0,3,2,5,2,2,2,2,6,0,3,1,2,1,5,3,2,2,3,5,2,1,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,1.107625621404272,0.3535353535353537
10,8,6,6,1,5,4,0,2,3,5,2,2,2,2,6,0,2,1,2,1,5,3,2,3,2,0,3,5,5,3,1,0,5,2,2,3,2,2,2,3,5,2,2,5,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,0.9124156397484093,0.49494949494949525
10,8,7,6,1,5,2,2,2,3,4,1,2,2,4,2,3,2,1,6,3,2,1,3,2,4,1,3,2,5,3,5,0,0,2,2,3,2,5,2,2,1,4,1,5,2,2,2,0,4,1,5,1,5,2,2,2,5,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,10,10,9,10,10,10,0.7671741610227393,0.636363636363636
10,10,6,5,2,3,5,0,2,5,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.498692284356134,0.15151515151515152
10,10,6,6,2,2,6,0,3,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5216716861486113,0.1414141414141414
10,10,6,5,2,3,6,0,3,0,5,1,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4518675210024374,0.17171717171717174
10,10,7,5,2,2,6,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.5713105965721528,0.1212121212121212
10,9,6,5,1,4,5,0,2,2,6,2,2,2,2,5,0,3,1,5,1,5,2,2,1,3,2,5,0,5,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0785321718565803,0.3737373737373739
10,7,7,6,1,5,2,3,2,3,5,1,2,2,3,2,3,2,1,5,3,1,2,4,2,3,1,3,2,5,3,5,0,2,3,2,3,3,5,2,0,2,4,1,2,2,2,3,3,4,2,5,1,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0.8163701563254547,0.5858585858585857
10,7,7,6,1,5,2,3,2,3,5,2,2,1,3,2,3,2,1,5,3,2,2,5,2,3,1,3,2,5,3,2,0,2,3,2,4,1,6,2,0,2,3,1,5,2,2,3,3,5,5,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,0.8468258605102962,0.5555555555555556
10,7,7,6,1,5,2,3,1,3,5,1,2,1,4,5,3,2,1,2,3,2,3,4,3,2,1,3,1,5,3,4,0,3,3,2,3,1,5,2,3,4,2,1,4,5,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,0.8799583483662322,0.5252525252525254
10,7,7,6,1,5,2,3,1,3,5,2,2,1,4,2,3,2,1,2,3,2,2,5,3,3,1,3,1,5,3,3,0,2,4,2,4,1,6,2,0,2,3,1,5,2,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,0.8679501746290368,0.5353535353535355
10,10,6,5,2,2,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.6228263499632007,0.10101010101010101
10,10,6,5,2,3,5,0,3,0,5,2,2,2,2,6,1,3,1,3,3,2,4,1,4,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1920387231630871,0.30303030303030315
10,8,6,6,1,5,2,3,2,3,5,1,2,1,3,2,3,2,1,5,3,2,2,4,3,2,1,3,2,5,3,5,0,2,3,2,3,3,5,2,0,5,3,1,2,2,2,3,3,4,2,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,0.8379061435253509,0.5656565656565656
10,9,6,5,1,4,4,0,2,3,5,2,2,2,2,6,0,3,1,2,2,6,3,2,3,2,3,3,2,5,3,2,2,1,2,2,5,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,1.0050317281108416,0.4242424242424245
10,8,7,6,1,5,3,0,2,3,5,2,2,1,5,5,0,2,1,2,2,2,3,5,3,2,0,3,2,5,3,1,0,7,3,2,3,2,2,2,3,4,2,1,3,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0.9019958235821652,0.5050505050505053
10,10,6,5,1,4,5,0,3,0,5,2,1,2,2,5,1,4,2,2,1,5,2,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.209897920572378,0.29292929292929304
10,10,6,5,6,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.6767840313655482,0.08080808080808081
10,9,6,6,1,4,4,0,2,3,5,2,2,2,2,6,0,3,1,2,2,6,3,2,3,2,0,3,2,4,3,1,1,6,2,3,2,0,2,3,3,4,10,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,0.9387447425424897,0.47474747474747503
10,10,6,5,2,3,5,0,3,0,5,2,1,2,2,5,2,3,2,3,6,2,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2281583871937647,0.28282828282828293
10,8,6,5,1,4,4,0,3,3,5,2,2,3,2,6,2,3,1,2,1,5,2,1,2,2,5,2,3,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1405998288280315,0.3333333333333335
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.7293478451127484,0.060606060606060615
10,10,10,5,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.6484670753079482,0.09090909090909091
10,7,7,6,1,5,2,3,2,3,4,1,2,2,4,2,3,2,1,5,3,1,1,5,2,3,1,3,2,5,3,5,0,2,3,2,2,3,5,2,0,3,4,1,2,2,2,3,3,5,2,5,1,5,1,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,0.80675144597539,0.5959595959595958
10,9,6,5,2,3,5,0,2,2,4,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4755441933664257,0.16161616161616163
10,10,5,5,3,0,5,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.597726008611521,0.1111111111111111
10,9,6,6,1,4,4,0,2,2,6,2,2,2,2,5,0,3,2,2,2,5,3,2,1,3,2,5,0,5,2,2,3,4,2,5,10,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0333380446347196,0.40404040404040426
10,10,10,5,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.7032926387383482,0.07070707070707072
10,9,6,5,1,4,4,0,2,3,5,2,2,2,2,6,0,3,1,2,2,6,3,2,3,2,0,3,2,5,3,1,2,6,2,3,5,3,2,2,3,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,0.9519444927970795,0.4646464646464649
