0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,utility,reliability
10,10,7,2,4,2,2,2,4,4,0,6,1,2,1,3,2,3,3,2,6,0,4,1,4,0,4,1,5,3,4,1,5,0,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.034880490304572,0.40404040404040426
10,10,7,2,4,2,3,2,4,5,0,6,0,3,1,3,2,3,3,3,1,0,5,0,2,3,5,2,5,0,5,2,3,1,2,2,3,2,2,5,1,6,3,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9281759294856001,0.48484848484848514
10,10,7,2,4,2,3,2,4,4,0,6,0,3,1,3,2,3,3,2,6,0,4,0,4,2,3,1,5,3,2,1,5,1,2,2,7,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.020689018154336,0.41414141414141437
10,10,7,2,4,2,2,2,4,5,0,6,0,2,1,3,2,2,3,3,6,0,4,0,4,3,3,1,5,3,2,1,5,0,2,2,7,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0064766773344582,0.4242424242424245
10,10,8,2,4,1,2,3,4,4,1,1,3,3,1,5,2,2,3,1,4,2,5,1,2,3,2,2,5,0,5,3,3,1,0,2,4,2,3,3,3,6,1,1,1,2,3,5,2,4,5,0,2,2,5,1,3,5,2,2,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.753847636056856,0.6565656565656561
10,10,7,2,4,2,2,2,4,5,0,6,0,2,1,3,3,2,3,2,6,0,5,0,5,3,2,1,2,0,5,1,3,7,2,1,2,2,2,5,1,5,5,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,0.9405799314448315,0.47474747474747503
10,10,7,2,4,2,3,2,3,4,0,6,1,3,1,3,2,3,3,2,6,3,1,0,5,0,3,2,5,3,4,1,2,0,3,2,2,2,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9797217819169481,0.4444444444444447
10,10,8,2,5,0,2,3,5,4,1,1,2,3,1,5,2,2,3,1,4,2,5,1,3,2,1,2,5,0,5,3,4,1,1,2,4,2,3,3,2,6,0,1,2,2,3,5,2,5,2,0,2,5,5,1,2,5,2,5,1,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7450173517080786,0.6666666666666662
10,10,7,2,4,2,3,2,3,4,0,6,1,3,2,3,1,5,2,3,3,0,4,2,5,1,2,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1759956311617212,0.31313131313131326
10,10,7,3,5,0,2,3,2,3,0,6,0,3,2,5,2,2,3,1,7,0,4,1,2,4,2,2,5,0,5,3,3,1,0,2,4,3,2,4,2,6,1,0,4,1,2,9,1,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8703864402381278,0.5353535353535355
10,10,8,2,4,1,2,2,5,4,1,1,2,3,1,5,2,2,2,1,7,2,4,1,3,2,3,2,5,1,5,3,4,1,0,2,4,3,2,2,2,6,0,6,1,2,2,4,1,4,2,0,1,3,5,2,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,0.7886256361390834,0.6161616161616159
10,10,8,2,4,0,2,2,4,4,0,6,0,2,3,5,2,2,2,2,7,3,2,1,1,3,3,1,5,0,5,3,3,2,0,2,7,3,2,3,0,6,0,0,5,1,2,6,1,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8602337241622722,0.5454545454545455
10,10,7,2,4,2,3,2,3,4,0,6,1,3,2,3,1,5,2,3,3,0,5,2,5,1,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1926118694859715,0.30303030303030315
10,10,7,2,4,2,2,2,4,4,0,6,1,2,1,3,2,3,3,2,6,0,4,1,4,0,4,2,5,3,4,1,5,0,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0488755724465157,0.39393939393939414
10,10,7,2,4,2,2,2,4,4,0,6,0,3,1,4,2,3,3,2,6,0,5,0,5,0,3,1,5,3,4,0,3,0,2,2,2,5,5,5,1,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9535489804728321,0.4646464646464649
10,10,8,1,5,0,2,3,6,4,1,1,2,3,1,5,2,2,3,1,4,2,5,1,3,3,1,3,5,0,5,3,2,1,1,2,4,2,3,3,2,6,0,1,3,2,2,5,2,5,2,0,2,3,5,1,2,5,2,2,1,3,2,5,5,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7127823658269397,0.7070707070707064
10,10,7,2,4,2,2,2,4,4,0,6,1,2,1,4,2,2,3,1,6,0,5,1,3,3,2,1,5,0,5,1,3,6,2,1,2,2,2,5,2,5,0,4,5,3,3,9,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,0.8922445143673656,0.5151515151515154
10,10,7,2,5,0,3,2,5,4,0,6,0,2,2,5,2,2,3,1,6,0,5,1,3,3,3,1,5,0,5,3,3,1,0,2,4,3,2,3,0,6,1,0,4,1,2,6,1,5,2,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8483323914935379,0.5555555555555556
10,10,7,2,4,1,4,3,1,3,4,5,0,6,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.4300528346786685,0.18181818181818185
10,10,7,2,4,1,3,3,1,3,4,6,1,0,2,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3854369027343874,0.20202020202020207
10,10,8,2,5,0,2,3,5,4,1,1,2,3,1,5,2,2,3,1,4,2,5,1,3,3,1,2,5,0,5,3,3,1,1,2,4,2,3,3,2,6,2,0,1,2,3,5,2,5,2,3,2,2,4,1,2,5,2,2,1,4,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7372819551577457,0.6767676767676762
10,10,7,3,4,2,2,2,3,4,0,6,1,3,1,3,1,5,2,3,2,0,4,1,5,1,4,2,5,0,5,2,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0790370653874286,0.3737373737373739
10,10,8,1,5,0,2,3,5,4,1,1,2,3,1,5,2,2,3,1,4,2,5,1,3,3,0,3,5,1,5,3,3,1,1,2,4,2,3,3,2,6,1,1,2,2,5,5,2,2,2,2,2,2,4,1,2,5,3,2,2,5,0,4,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7205374461155793,0.6969696969696964
10,10,7,2,4,0,2,3,5,3,0,6,0,2,3,5,2,2,3,2,6,0,4,1,2,3,2,2,5,0,5,3,3,2,0,2,4,3,2,4,2,6,1,0,4,2,2,9,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8818176414234907,0.5252525252525254
10,10,7,2,4,2,2,2,4,4,0,6,1,3,1,4,2,3,3,2,6,0,4,0,4,0,3,2,5,3,3,1,5,0,1,2,2,5,5,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9928089524669901,0.4343434343434346
10,10,7,2,4,2,3,2,3,4,0,6,1,2,2,3,1,5,2,3,3,0,4,1,5,1,2,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1590466289570711,0.32323232323232337
10,10,7,2,4,2,3,2,3,4,0,6,1,3,2,3,1,5,2,3,3,0,4,2,5,1,2,4,5,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.142187834553089,0.3333333333333335
10,10,7,2,4,2,2,2,3,4,0,6,1,3,2,3,1,5,2,3,4,0,4,1,5,1,2,1,5,4,3,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1103345770871331,0.3535353535353537
10,10,7,2,4,2,3,2,3,4,0,6,0,3,2,2,1,5,5,2,2,0,4,3,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2108014496780009,0.29292929292929304
